station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
4.0, None, None, 3.0, 5.0, 1994-02-14 05:10:00, 1.0, None, None
6.5, None, 0.0, 5.5, 9.0, 1994-02-14 16:50:00, 0.0, None, 0.0
8.0, None, 0.0, 6.0, 11.0, 1994-02-15 05:30:00, 0.0, None, 0.0
8.0, None, 0.0, 6.5, 10.5, 1994-02-15 16:42:00, 2.0, None, 0.0
5.0, None, None, 5.0, 9.0, 1994-02-16 05:30:00, 7.0, None, None
6.5, None, 0.0, 4.5, 7.0, 1994-02-16 16:55:00, 2.0, None, 0.0
6.0, None, 0.0, 5.0, 7.0, 1994-02-17 05:30:00, 2.0, None, 0.0
7.0, None, 0.0, 4.0, 7.0, 1994-02-17 16:45:00, 12.0, None, 0.0
5.0, None, 0.0, 4.0, 7.0, 1994-02-18 05:35:00, 1.0, None, None
7.0, None, 0.0, 5.0, 8.0, 1994-02-18 16:50:00, 0.0, None, 0.0
3.0, None, 0.0, 2.0, 7.0, 1994-02-19 05:30:00, 8.0, None, 0.0
7.0, None, 0.0, 5.0, 8.0, 1994-02-19 16:40:00, 1.0, None, 0.0
3.0, None, None, 2.0, 7.0, 1994-02-20 05:30:00, None, None, None
6.0, None, 0.0, 3.0, 7.0, 1994-02-20 16:45:00, 1.0, None, 0.0
4.0, None, None, 3.0, 6.0, 1994-02-21 05:25:00, 1.0, None, None
1.5, None, None, 1.0, 5.0, 1994-02-21 16:50:00, 13.0, None, None
3.0, None, None, 0.0, 5.0, 1994-02-22 05:30:00, 4.0, None, None
6.5, None, 0.0, 2.0, 7.0, 1994-02-22 16:45:00, 1.0, None, 0.0
5.0, None, 0.0, 4.0, 8.0, 1994-02-23 05:30:00, 0.0, None, 0.0
5.0, None, 0.0, 3.5, 7.0, 1994-02-23 16:35:00, 0.0, None, 0.0
-3.0, None, 0.0, -3.0, 6.0, 1994-02-24 05:30:00, None, None, 0.0
0.0, None, 0.0, -3.5, 0.0, 1994-02-24 16:30:00, 0.0, None, 0.0
-5.0, None, None, -6.0, 0.0, 1994-02-25 05:58:00, None, None, None
-1.5, None, None, -5.0, -1.5, 1994-02-25 16:45:00, None, None, None
0.0, None, None, -3.0, 3.0, 1994-02-26 05:30:00, None, None, None
3.0, None, 0.0, 0.0, 3.0, 1994-02-26 16:45:00, 9.0, None, None
3.0, None, None, 2.0, 4.0, 1994-02-27 05:50:00, 12.0, None, None
7.0, None, None, 3.0, 7.0, 1994-02-27 16:45:00, None, None, 2.0
5.0, None, 0.0, 4.0, 7.0, 1994-02-28 05:10:00, 14.0, None, 0.0
7.0, None, None, 6.0, 12.0, 1994-03-01 05:30:00, 6.0, None, None
11.0, None, None, 7.5, 13.0, 1994-03-01 17:00:00, 15.0, None, None
9.0, None, None, 7.0, 12.0, 1994-03-02 05:30:00, 12.0, None, None
13.5, None, None, 9.0, 15.0, 1994-03-02 16:54:00, 5.0, None, None
7.0, None, 0.0, 7.0, 15.0, 1994-03-03 05:30:00, 0.0, None, 0.0
8.0, None, 0.0, 6.0, 9.0, 1994-03-03 16:30:00, 7.0, None, 0.0
8.0, None, None, 6.0, 9.0, 1994-03-04 05:19:00, 13.0, None, None
10.0, None, 0.0, 7.5, 12.0, 1994-03-04 16:00:00, 1.0, None, 0.0
4.0, None, None, 4.0, 10.0, 1994-03-05 05:38:00, None, None, None
14.0, None, 0.0, 1.0, 15.0, 1994-03-05 16:15:00, 0.0, None, 0.0
1.0, None, 0.0, 0.0, 15.0, 1994-03-06 05:00:00, 0.0, None, 0.0
11.0, None, 0.0, 1.0, 11.0, 1994-03-06 16:45:00, 0.0, None, 0.0
3.0, None, 0.0, 1.0, 11.0, 1994-03-07 05:10:00, None, None, 0.0
12.0, None, 0.0, 1.0, 14.0, 1994-03-07 16:45:00, 0.0, None, 0.0
5.0, None, None, 4.0, 14.0, 1994-03-08 05:30:00, None, None, None
14.0, None, 0.0, 3.0, 16.0, 1994-03-08 16:45:00, 0.0, None, 0.0
6.0, None, None, 6.0, 14.0, 1994-03-09 05:30:00, None, None, None
13.5, None, 0.0, 5.0, 16.0, 1994-03-09 16:50:00, 0.0, None, 0.0
7.0, None, None, 6.0, 14.0, 1994-03-10 05:30:00, None, None, None
9.0, None, None, 6.5, 9.5, 1994-03-10 16:45:00, 4.0, None, None
8.0, None, None, 6.0, 15.0, 1994-03-11 06:30:00, None, None, None
11.5, None, None, 6.0, 14.0, 1994-03-11 16:50:00, 1.0, None, None
7.0, None, 0.0, 5.0, 13.0, 1994-03-12 05:30:00, 0.0, None, 0.0
12.0, None, 0.0, 6.0, 13.5, 1994-03-12 16:45:00, 1.0, None, 0.0
8.0, None, 0.0, 7.0, 18.0, 1994-03-13 05:30:00, 1.0, None, 0.0
14.0, None, 0.0, 8.0, 15.0, 1994-03-13 16:45:00, 1.0, None, 0.0
6.0, None, None, 5.0, 15.0, 1994-03-14 05:30:00, 4.0, None, None
15.5, None, 0.0, 6.0, 16.0, 1994-03-14 16:45:00, None, None, 0.0
8.0, None, 0.0, 6.0, 17.0, 1994-03-15 05:30:00, 0.0, None, 0.0
10.0, None, 0.0, 5.0, 13.5, 1994-03-15 17:00:00, 1.0, None, 0.0
8.0, None, None, 6.0, 14.0, 1994-03-16 05:30:00, 7.0, None, None
8.0, None, 0.0, 6.0, 11.5, 1994-03-16 16:40:00, 0.0, None, 0.0
7.0, None, None, 5.0, 10.0, 1994-03-17 05:30:00, None, None, None
6.5, None, 0.0, 5.5, 9.5, 1994-03-17 16:40:00, 1.0, None, 0.0
6.0, None, None, 5.0, 11.0, 1994-03-18 05:32:00, 7.0, None, None
10.0, None, None, 4.0, 10.5, 1994-03-18 15:30:00, 1.0, None, None
5.0, None, None, 4.0, 11.0, 1994-03-19 05:00:00, None, None, None
8.0, None, 0.0, 2.0, 10.0, 1994-03-19 14:30:00, 1.0, None, 0.0
5.0, None, 0.0, 4.0, 10.0, 1994-03-20 05:30:00, 0.0, None, 0.0
8.0, None, None, 4.0, 10.0, 1994-03-20 14:30:00, 1.0, None, None
5.0, None, None, -2.0, 8.0, 1994-03-21 07:17:00, 3.0, None, None
5.0, None, None, 0.0, 7.0, 1994-03-21 15:53:00, 1.0, None, None
-3.0, None, None, -3.0, 5.0, 1994-03-22 07:10:00, 1.0, None, None
8.0, None, None, -3.0, 9.0, 1994-03-22 15:27:00, None, None, None
1.0, None, None, -2.0, 8.0, 1994-03-23 07:11:00, None, None, None
10.0, None, None, 0.0, 11.0, 1994-03-23 16:00:00, None, None, None
5.0, None, 0.0, 4.0, 11.0, 1994-03-24 06:48:00, 0.0, None, 0.0
14.0, None, 0.0, 3.0, 14.0, 1994-03-24 16:00:00, None, None, None
5.0, None, 0.0, 3.0, 12.0, 1994-03-25 07:00:00, 0.0, None, 0.0
14.0, None, 0.0, 5.0, 14.0, 1994-03-25 15:00:00, 0.0, None, 0.0
8.0, None, 0.0, 5.0, 14.0, 1994-03-26 07:00:00, 0.0, None, 0.0
20.0, None, 0.0, 9.0, 20.0, 1994-03-26 15:00:00, 0.0, None, 0.0
9.0, None, 0.0, 8.0, 18.0, 1994-03-27 07:00:00, 0.0, None, 0.0
22.0, None, 0.0, 9.0, 22.0, 1994-03-27 15:00:00, 0.0, None, 0.0
11.0, None, 0.0, 6.0, 22.0, 1994-03-28 06:50:00, 0.0, None, 0.0
25.0, None, 0.0, 11.0, 25.0, 1994-03-28 16:20:00, 0.0, None, 0.0
10.0, None, 0.0, 6.0, 26.0, 1994-03-29 06:49:00, 0.0, None, 0.0
25.5, None, 0.0, 10.0, 25.5, 1994-03-29 16:10:00, 0.0, None, 0.0
7.5, None, 0.0, 4.0, 25.5, 1994-03-30 06:30:00, 0.0, None, 0.0
17.0, None, 0.0, 7.5, 19.0, 1994-03-30 16:10:00, 0.0, None, 0.0
8.0, None, 0.0, 4.0, 18.0, 1994-03-31 07:15:00, 0.0, None, 0.0
14.5, None, 0.0, 8.0, 18.0, 1994-03-31 15:45:00, 0.0, None, 0.0
