station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
1.5, None, None, None, -2.5, 9.0, 1985-04-25 07:30:00, 0.0
13.0, None, None, None, 1.5, 13.0, 1985-04-25 15:30:00, 0.0
1.5, None, None, None, -2.5, 13.0, 1985-04-26 07:30:00, 0.0
1.0, None, None, None, 1.0, 6.0, 1985-04-26 15:30:00, 0.0
5.5, None, 0.0, 0.0, 5.5, 5.5, 1985-11-04 07:30:00, 0.0
5.5, None, 0.0, 0.0, 5.5, 6.5, 1985-11-04 15:30:00, 0.0
0.0, None, 0.0, 0.0, 0.0, 5.5, 1985-11-05 07:30:00, 0.0
3.5, None, 0.0, 0.0, 0.0, 4.0, 1985-11-05 15:30:00, 0.0
0.0, None, 9.0, 9.0, 0.0, 3.5, 1985-11-06 07:30:00, 9.0
3.0, None, 0.0, 0.0, 0.0, 3.0, 1985-11-06 15:30:00, 4.0
0.0, None, 0.0, 0.0, 0.0, 3.0, 1985-11-07 07:30:00, 3.0
2.5, None, 0.0, 0.0, 0.0, 4.0, 1985-11-07 15:30:00, 0.0
-1.0, None, 0.0, 0.0, -2.0, 3.0, 1985-11-08 07:30:00, 0.0
1.5, None, 0.0, 0.0, -1.0, 1.5, 1985-11-08 15:30:00, 0.0
-8.0, None, 0.0, 0.0, -11.5, 1.0, 1985-11-12 07:30:00, 0.0
-1.5, None, 0.0, 0.0, -8.5, -1.0, 1985-11-12 15:30:00, 0.0
-10.0, None, 0.0, 0.0, -10.0, -1.5, 1985-11-13 07:30:00, 0.0
-2.0, None, 0.0, 0.0, -10.0, -2.0, 1985-11-13 15:30:00, 0.0
-5.0, None, 0.0, 0.0, -8.5, -2.0, 1985-11-14 07:30:00, 0.0
-1.5, None, 0.0, 0.0, -5.0, 0.0, 1985-11-14 15:30:00, 0.0
-4.0, None, 0.0, 0.0, -8.0, -2.0, 1985-11-15 06:30:00, 0.0
0.0, None, 0.0, 0.0, -4.0, 0.0, 1985-11-15 14:00:00, 0.0
0.0, None, 5.0, 5.0, -4.5, 0.0, 1985-11-16 07:00:00, 5.0
0.0, None, 8.0, 3.0, 0.0, 1.0, 1985-11-16 14:00:00, 8.0
-1.5, None, 0.0, 0.0, -1.5, 2.0, 1985-11-17 07:00:00, 8.0
-5.0, None, 0.0, 0.0, -5.0, 1.0, 1985-11-18 07:30:00, 8.0
-3.0, None, 0.0, 0.0, -5.0, -3.0, 1985-11-18 15:30:00, 8.0
-7.0, None, 3.0, 3.0, -7.0, -3.0, 1985-11-19 07:30:00, 11.0
-4.0, None, 0.0, 0.0, -7.0, -3.5, 1985-11-19 15:30:00, 11.0
-9.0, None, 0.0, 0.0, -9.5, -4.0, 1985-11-20 07:30:00, 11.0
-6.0, None, 0.0, 0.0, -10.0, -5.0, 1985-11-20 16:30:00, 11.0
-9.5, None, 0.0, 0.0, -9.5, -6.0, 1985-11-21 07:30:00, 11.0
-7.0, None, 0.0, 0.0, -10.0, -7.0, 1985-11-21 15:30:00, 11.0
-14.5, None, 0.0, 0.0, -14.5, -7.0, 1985-11-22 07:30:00, 11.0
-10.5, None, 0.0, 0.0, -14.5, -10.5, 1985-11-22 15:30:00, 11.0
-14.0, None, 2.0, 2.0, -14.0, -10.5, 1985-11-23 06:30:00, 13.0
-11.0, None, 3.0, 1.0, -14.5, -11.0, 1985-11-23 14:00:00, 14.0
-13.0, None, 0.0, 0.0, -15.0, -11.0, 1985-11-24 06:00:00, 14.0
-9.0, None, 0.0, 0.0, -16.0, -9.0, 1985-11-24 14:00:00, 14.0
-13.0, None, 0.0, 0.0, -13.0, -10.0, 1985-11-25 07:30:00, 14.0
-10.5, None, 0.0, 0.0, -13.0, -9.0, 1985-11-25 13:30:00, 14.0
-15.0, None, 0.0, 0.0, -15.0, -10.5, 1985-11-26 07:30:00, 14.0
-11.5, None, 0.0, 0.0, -15.0, -11.5, 1985-11-26 15:30:00, 14.0
-17.5, None, 3.0, 3.0, -17.5, -11.5, 1985-11-27 07:30:00, 17.0
-14.0, None, 0.0, 0.0, -18.0, -14.0, 1985-11-27 15:30:00, 17.0
-21.0, None, 0.0, 0.0, -21.0, -14.0, 1985-11-28 07:30:00, 17.0
-13.5, None, 0.0, 0.0, -22.0, -13.0, 1985-11-28 15:30:00, 16.0
-18.0, None, 0.0, 0.0, -21.0, -14.0, 1985-11-29 07:00:00, 16.0
-11.0, None, 0.0, 0.0, -18.5, -11.0, 1985-11-29 15:30:00, 16.0
-14.0, None, 0.0, 0.0, -16.0, -11.0, 1985-11-30 07:00:00, 16.0
-8.0, None, 0.0, 0.0, -16.0, -7.0, 1985-11-30 14:00:00, 16.0
-18.0, None, 0.0, 0.0, -18.0, -7.0, 1985-12-01 06:30:00, 16.0
-8.0, None, 0.0, 0.0, -18.0, -8.0, 1985-12-01 14:00:00, 16.0
-12.0, None, 0.0, 0.0, -19.5, -8.0, 1985-12-02 07:30:00, 16.0
-9.5, None, 4.0, 4.0, -12.0, -9.0, 1985-12-02 15:30:00, 20.0
-6.0, None, 14.0, 10.0, -9.5, -6.0, 1985-12-03 07:30:00, 29.0
-2.0, None, 19.0, 5.0, -6.5, -2.0, 1985-12-03 15:30:00, 34.0
-2.5, None, 2.0, 2.0, -3.5, -2.0, 1985-12-04 07:30:00, 32.0
1.0, None, 3.0, 1.0, -3.0, 1.5, 1985-12-04 15:30:00, 30.0
-2.5, None, 0.0, 0.0, -3.0, 1.0, 1985-12-05 07:30:00, 29.0
0.0, None, 0.0, 0.0, -2.5, 0.0, 1985-12-05 15:30:00, 26.0
0.0, None, 2.0, 2.0, -1.0, 0.0, 1985-12-06 07:30:00, 27.0
1.0, None, 0.0, 0.0, -1.0, 2.5, 1985-12-06 15:30:00, 23.0
0.0, None, 0.0, 0.0, 0.0, 1.5, 1985-12-07 06:00:00, 22.0
2.5, None, 0.0, 0.0, 0.0, 2.5, 1985-12-07 14:00:00, 22.0
-1.0, None, 0.0, 0.0, -2.0, 2.5, 1985-12-08 06:00:00, 21.0
0.0, None, 0.0, 0.0, -3.5, 0.0, 1985-12-08 14:00:00, 21.0
-11.0, None, 0.0, 0.0, -11.0, 0.0, 1985-12-09 07:30:00, 21.0
-3.0, None, 0.0, 0.0, -11.0, -3.0, 1985-12-09 15:30:00, 21.0
-14.0, None, 0.0, 0.0, -14.0, -3.0, 1985-12-10 07:30:00, 21.0
-5.0, None, 0.0, 0.0, -14.0, -4.5, 1985-12-10 15:30:00, 21.0
-7.5, None, 0.0, 0.0, -12.0, -5.0, 1985-12-11 07:30:00, 21.0
-5.0, None, 0.0, 0.0, -7.5, -5.0, 1985-12-11 15:30:00, 21.0
-6.5, None, 0.0, 0.0, -6.5, -5.0, 1985-12-12 07:30:00, 21.0
-3.0, None, 1.0, 1.0, -7.0, -3.0, 1985-12-12 15:30:00, 22.0
-5.5, None, 0.0, 0.0, -6.5, -3.0, 1985-12-13 07:00:00, 22.0
-3.0, None, 0.0, 0.0, -6.0, -2.5, 1985-12-13 15:30:00, 22.0
-5.0, None, 0.0, 0.0, -5.0, -3.0, 1985-12-14 06:30:00, 22.0
-2.0, None, 2.0, 2.0, -5.0, -2.0, 1985-12-14 14:00:00, 24.0
-5.0, None, 0.0, 0.0, -5.0, -2.0, 1985-12-15 07:00:00, 24.0
-1.5, None, 0.0, 0.0, -5.0, -1.5, 1985-12-15 14:00:00, 24.0
-2.0, None, 0.0, 0.0, -3.5, -2.0, 1985-12-16 07:30:00, 23.0
0.0, None, 0.0, 0.0, -2.5, 0.0, 1985-12-16 15:30:00, 22.0
-2.5, None, 0.0, 0.0, -2.5, 0.0, 1985-12-17 07:30:00, 22.0
0.5, None, 0.0, 0.0, -3.0, 0.5, 1985-12-17 15:30:00, 21.0
-1.0, None, 0.0, 0.0, -1.0, 0.5, 1985-12-18 07:30:00, 21.0
2.0, None, 0.0, 0.0, -1.0, 2.0, 1985-12-18 15:30:00, 21.0
0.0, None, 0.0, 0.0, 0.0, 2.0, 1985-12-19 07:30:00, 21.0
1.5, None, 0.0, 0.0, -0.5, 1.5, 1985-12-19 15:30:00, 21.0
-1.0, None, 0.0, 0.0, -1.0, 1.5, 1985-12-20 07:30:00, 21.0
1.0, None, 0.0, 0.0, -0.5, 1.0, 1985-12-20 15:30:00, 21.0
-0.5, None, 0.0, 0.0, -1.0, 1.0, 1985-12-21 06:00:00, 21.0
0.0, None, 0.0, 0.0, -1.0, 0.0, 1985-12-21 14:00:00, 21.0
-2.0, None, 0.0, 0.0, -2.0, 0.0, 1985-12-22 06:00:00, 21.0
-1.5, None, 0.0, 0.0, -2.0, 0.0, 1985-12-22 14:00:00, 21.0
-3.0, None, 0.0, 0.0, -3.0, -0.5, 1985-12-23 07:30:00, 20.0
-1.0, None, 0.0, 0.0, -3.5, -0.5, 1985-12-23 15:30:00, 20.0
-3.0, None, 0.0, 0.0, -3.0, -1.0, 1985-12-24 07:30:00, 20.0
-1.0, None, 0.0, 0.0, -2.0, -1.0, 1985-12-24 15:30:00, 20.0
-4.0, None, 0.0, 0.0, -4.5, -1.5, 1985-12-27 08:00:00, 20.0
-3.0, None, 0.0, 0.0, -4.5, -1.0, 1985-12-27 15:30:00, 20.0
-5.0, None, 1.0, 1.0, -5.0, -1.0, 1985-12-30 07:30:00, 21.0
-3.0, None, 0.0, 0.0, -5.0, -3.0, 1985-12-30 15:30:00, 21.0
-4.5, None, 0.0, 0.0, -4.5, -3.0, 1985-12-31 07:30:00, 21.0
-3.0, None, 0.0, 0.0, -5.0, -3.0, 1985-12-31 15:30:00, 21.0
-5.0, None, 14.0, 14.0, -5.0, -2.0, 1986-01-02 07:30:00, 36.0
-2.5, None, 0.0, 0.0, -5.0, -2.0, 1986-01-02 15:30:00, 36.0
-5.0, None, 2.0, 2.0, -6.0, -3.0, 1986-01-03 08:30:00, 37.0
-2.0, None, 0.0, 0.0, -6.0, -1.0, 1986-01-03 16:00:00, 37.0
-5.0, None, 0.0, 0.0, -8.0, -2.0, 1986-01-04 06:00:00, 37.0
-3.0, None, 0.0, 0.0, -5.5, -2.5, 1986-01-04 14:00:00, 37.0
-6.0, None, 0.0, 0.0, -6.0, -3.0, 1986-01-05 06:00:00, 37.0
-3.0, None, 5.0, 5.0, -6.0, -3.0, 1986-01-05 14:00:00, 40.0
-4.5, None, 7.0, 2.0, -4.5, -3.5, 1986-01-06 07:30:00, 42.0
-1.0, None, 0.0, 0.0, -4.5, 0.0, 1986-01-06 15:30:00, 42.0
-2.0, None, 0.0, 0.0, -4.0, -1.0, 1986-01-07 07:30:00, 40.0
0.5, None, 0.0, 0.0, -2.5, 2.5, 1986-01-07 15:30:00, 38.0
-3.5, None, 0.0, 0.0, -8.0, 0.5, 1986-01-08 07:30:00, 37.0
3.5, None, 0.0, 0.0, -4.0, 3.5, 1986-01-08 15:30:00, 35.0
-0.5, None, 0.0, 0.0, -0.5, 3.5, 1986-01-09 07:30:00, 34.0
3.0, None, 0.0, 0.0, -0.5, 3.5, 1986-01-09 15:30:00, 32.0
0.5, None, 0.0, 0.0, 0.0, 3.5, 1986-01-10 08:00:00, 31.0
3.0, None, 0.0, 0.0, 0.0, 3.0, 1986-01-10 15:30:00, 31.0
3.5, None, 0.0, 0.0, 0.0, 5.0, 1986-01-11 07:00:00, 28.0
-0.5, None, 0.0, 0.0, -1.0, 7.5, 1986-01-11 18:00:00, 27.0
-6.0, None, 0.0, 0.0, -6.0, -1.0, 1986-01-12 06:30:00, 27.0
-0.5, None, 0.0, 0.0, -6.5, -0.5, 1986-01-12 14:00:00, 27.0
-3.0, None, 0.0, 0.0, -5.0, -0.5, 1986-01-13 07:30:00, 27.0
-1.5, None, 0.0, 0.0, -3.5, -1.5, 1986-01-13 15:30:00, 27.0
-3.0, None, 0.0, 0.0, -3.0, -1.5, 1986-01-14 07:30:00, 27.0
0.0, None, 0.0, 0.0, -3.5, 0.0, 1986-01-14 15:30:00, 27.0
-2.0, None, 0.0, 0.0, -5.0, 0.0, 1986-01-15 07:30:00, 27.0
-1.0, None, 1.0, 1.0, -2.0, -1.0, 1986-01-15 15:30:00, 28.0
0.5, None, 3.0, 2.0, -1.0, 0.5, 1986-01-16 07:30:00, 30.0
3.0, None, 0.0, 0.0, 0.5, 3.0, 1986-01-16 15:30:00, 27.0
2.0, None, 0.0, 0.0, 1.0, 3.0, 1986-01-17 07:30:00, 26.0
2.5, None, 0.0, 0.0, 1.0, 2.5, 1986-01-17 15:30:00, 26.0
0.5, None, 2.0, 2.0, 0.5, 2.5, 1986-01-18 06:00:00, 28.0
0.0, None, 3.0, 1.0, 0.0, 1.0, 1986-01-18 14:00:00, 28.0
4.5, None, 0.0, 0.0, 0.0, 5.0, 1986-01-19 06:00:00, 25.0
5.0, None, 0.0, 0.0, 3.0, 5.0, 1986-01-19 14:00:00, 25.0
0.5, None, 0.0, 0.0, 0.5, 4.5, 1986-01-20 07:30:00, 24.0
3.5, None, 0.0, 0.0, 0.5, 4.0, 1986-01-20 15:30:00, 23.0
0.0, None, 0.0, 0.0, 0.0, 3.0, 1986-01-21 07:30:00, 23.0
2.0, None, 0.0, 0.0, 0.0, 2.0, 1986-01-21 15:30:00, 23.0
-2.5, None, 0.0, 0.0, -2.5, 2.0, 1986-01-22 07:30:00, 22.0
1.0, None, 0.0, 0.0, -2.5, 2.0, 1986-01-22 15:30:00, 22.0
-0.5, None, 6.0, 6.0, -0.5, 1.0, 1986-01-23 07:30:00, 28.0
1.0, None, 7.0, 1.0, -0.5, 1.0, 1986-01-23 15:30:00, 27.0
0.0, None, 0.0, 0.0, 0.0, 1.0, 1986-01-24 08:00:00, 27.0
2.0, None, 0.0, 0.0, -0.5, 3.0, 1986-01-24 15:30:00, 27.0
-4.0, None, 0.0, 0.0, -4.0, None, 1986-01-25 06:30:00, 27.0
3.0, None, 0.0, 0.0, -4.0, 3.0, 1986-01-25 14:15:00, 27.0
-3.0, None, 0.0, 0.0, -6.0, 4.0, 1986-01-26 07:00:00, 25.0
0.5, None, 0.0, 0.0, -3.0, 0.5, 1986-01-26 14:00:00, 25.0
-3.0, None, 1.0, 1.0, -6.5, 0.5, 1986-01-27 07:30:00, 26.0
-1.0, None, 9.0, 8.0, -3.0, -1.0, 1986-01-27 15:30:00, 35.0
0.0, None, 11.0, 2.0, -1.0, 0.0, 1986-01-28 07:30:00, 37.0
2.0, None, 0.0, 0.0, 0.0, 2.0, 1986-01-28 15:30:00, 35.0
-1.5, None, 0.0, 0.0, -1.5, 2.0, 1986-01-29 07:30:00, 34.0
1.0, None, 0.0, 0.0, -2.0, 1.0, 1986-01-29 15:30:00, 34.0
0.0, None, 6.0, 6.0, 0.0, 1.0, 1986-01-30 07:30:00, 40.0
1.5, None, 7.0, 1.0, 0.0, 1.5, 1986-01-30 15:30:00, 39.0
1.0, None, 0.0, 0.0, 0.5, 1.0, 1986-01-31 07:30:00, 38.0
4.0, None, 0.0, 0.0, 0.5, 4.0, 1986-01-31 15:30:00, 35.0
1.0, None, 0.0, 0.0, 0.5, 4.0, 1986-02-01 06:00:00, 35.0
3.0, None, 0.0, 0.0, 1.0, 3.0, 1986-02-01 14:00:00, 34.0
-1.0, None, 0.0, 0.0, -1.0, 3.0, 1986-02-02 06:00:00, 33.0
3.0, None, 0.0, 0.0, 1.5, 3.0, 1986-02-02 14:00:00, 30.0
0.5, None, 1.0, 1.0, 0.5, 3.0, 1986-02-03 07:30:00, 30.0
3.0, None, 0.0, 0.0, 0.0, 3.0, 1986-02-03 15:30:00, 30.0
-0.5, None, 0.0, 0.0, -0.5, 3.0, 1986-02-04 07:30:00, 30.0
2.5, None, 0.0, 0.0, -0.5, 3.5, 1986-02-04 15:30:00, 30.0
-2.5, None, 0.0, 0.0, -2.5, 2.5, 1986-02-05 07:30:00, 30.0
3.0, None, 0.0, 0.0, -3.0, 5.0, 1986-02-05 15:30:00, 30.0
-7.0, None, 0.0, 0.0, -7.0, 3.0, 1986-02-06 07:30:00, 30.0
-10.0, None, 0.0, 0.0, -10.0, 3.0, 1986-02-07 06:30:00, 30.0
0.0, None, 0.0, 0.0, -10.0, 2.5, 1986-02-07 15:30:00, 30.0
-10.0, None, 0.0, 0.0, -10.5, 0.0, 1986-02-08 06:00:00, 30.0
0.0, None, 0.0, 0.0, -10.0, 0.0, 1986-02-08 14:00:00, 30.0
-5.5, None, 0.0, 0.0, -10.0, 0.0, 1986-02-09 06:00:00, 30.0
-2.0, None, 0.0, 0.0, -5.5, -2.0, 1986-02-09 14:00:00, 30.0
-7.0, None, 1.0, 1.0, -7.0, -2.0, 1986-02-10 07:30:00, 31.0
0.0, None, 0.0, 0.0, -7.0, 0.5, 1986-02-10 15:30:00, 30.0
-8.5, None, 0.0, 0.0, -8.5, 0.0, 1986-02-11 07:30:00, 30.0
0.5, None, 0.0, 0.0, -9.0, 1.0, 1986-02-11 15:30:00, 30.0
-6.0, None, 0.0, 0.0, -7.0, 0.5, 1986-02-12 07:30:00, 30.0
0.0, None, 0.0, 0.0, -8.0, 1.0, 1986-02-12 15:30:00, 31.0
-11.0, None, 0.0, 0.0, -11.0, 0.0, 1986-02-13 07:30:00, 30.0
-1.5, None, 0.0, 0.0, -11.0, -0.5, 1986-02-13 15:30:00, 30.0
-10.5, None, 0.0, 0.0, -15.5, -1.5, 1986-02-14 07:30:00, 30.0
-4.0, None, 0.0, 0.0, -10.5, -3.0, 1986-02-14 15:30:00, 30.0
-6.0, None, 4.0, 4.0, -8.0, -3.0, 1986-02-15 06:00:00, 34.0
-4.0, None, 13.0, 10.0, -6.0, -4.0, 1986-02-15 14:00:00, 44.0
-3.5, None, 27.0, 17.0, -5.0, -3.5, 1986-02-16 06:00:00, 58.0
-2.0, None, 28.0, 1.0, -4.0, -2.0, 1986-02-16 15:00:00, 58.0
-4.0, None, 38.0, 10.0, -6.5, -2.0, 1986-02-17 07:30:00, 64.0
-1.0, None, 39.0, 1.0, -4.5, 1.0, 1986-02-17 15:30:00, 62.0
-11.0, None, 0.0, 0.0, -11.0, -1.0, 1986-02-18 07:30:00, 61.0
-2.0, None, 0.0, 0.0, -11.5, -2.0, 1986-02-18 15:30:00, 60.0
-13.0, None, 0.0, 0.0, -13.0, -2.0, 1986-02-19 07:30:00, 59.0
-4.0, None, 0.0, 0.0, -14.5, -3.0, 1986-02-19 15:30:00, 59.0
-13.0, None, 0.0, 0.0, -15.0, -4.0, 1986-02-20 07:30:00, 57.0
-4.5, None, 0.0, 0.0, -13.0, -3.0, 1986-02-20 15:30:00, 55.0
-3.0, None, 8.0, 8.0, -6.0, -3.0, 1986-02-21 07:30:00, 63.0
0.0, None, 0.0, 0.0, -4.0, 1.5, 1986-02-21 15:30:00, 60.0
-6.0, None, 6.0, 6.0, -7.0, 0.0, 1986-02-22 06:00:00, 66.0
-1.5, None, 10.0, 2.0, -6.0, -0.5, 1986-02-22 15:15:00, 68.0
-3.0, None, 15.0, 5.0, -3.5, -3.0, 1986-02-23 06:00:00, 70.0
0.0, None, 10.0, 10.0, -4.0, 0.5, 1986-02-23 16:45:00, 75.0
1.0, None, 10.0, 0.0, 0.0, 1.0, 1986-02-24 07:30:00, 65.0
4.5, None, 0.0, 0.0, 0.5, 5.0, 1986-02-24 15:30:00, 60.0
4.5, None, 0.0, 0.0, 2.0, 5.0, 1986-02-25 07:30:00, 53.0
7.0, None, 0.0, 0.0, 4.0, 7.0, 1986-02-25 15:30:00, 50.0
0.0, None, 0.0, 0.0, 0.0, 7.0, 1986-02-26 07:30:00, 45.0
8.0, None, 0.0, 0.0, 0.0, 8.0, 1986-02-26 15:30:00, 41.0
-4.0, None, 0.0, 0.0, -4.0, 8.0, 1986-02-27 07:30:00, 40.0
5.0, None, 0.0, 0.0, -4.0, 7.0, 1986-02-27 15:30:00, 40.0
-2.0, None, 0.0, 0.0, -3.5, 5.0, 1986-02-28 07:30:00, 39.0
5.0, None, 0.0, 0.0, -2.0, 6.0, 1986-02-28 15:30:00, 39.0
-2.5, None, 0.0, 0.0, -2.5, 4.5, 1986-03-01 06:00:00, 39.0
7.5, None, 0.0, 0.0, -3.0, 7.5, 1986-03-01 14:00:00, 39.0
-2.0, None, 0.0, 0.0, -2.0, 7.5, 1986-03-02 06:00:00, 39.0
8.0, None, 0.0, 0.0, -2.5, 8.0, 1986-03-02 14:00:00, 37.0
-3.0, None, 0.0, 0.0, -3.0, 9.0, 1986-03-03 07:30:00, 37.0
5.5, None, 0.0, 0.0, -3.5, 5.5, 1986-03-03 15:30:00, 37.0
-1.5, None, 0.0, 0.0, -1.5, 6.5, 1986-03-04 07:30:00, 35.0
10.5, None, 0.0, 0.0, -1.5, 10.5, 1986-03-04 15:30:00, 35.0
-3.0, None, 0.0, 0.0, -3.0, 10.5, 1986-03-05 07:30:00, 35.0
6.5, None, 0.0, 0.0, -3.5, 7.5, 1986-03-05 15:30:00, 35.0
1.0, None, 0.0, 0.0, 0.0, 7.0, 1986-03-06 07:30:00, 35.0
2.0, None, 0.0, 0.0, 1.0, 7.0, 1986-03-07 07:30:00, 34.0
6.0, None, 0.0, 0.0, 1.0, 6.0, 1986-03-07 15:30:00, 32.0
2.5, None, 0.0, 0.0, 1.5, 6.0, 1986-03-08 06:30:00, 30.0
8.5, None, 0.0, 0.0, 6.0, 8.5, 1986-03-08 14:00:00, 30.0
0.0, None, 0.0, 0.0, -1.0, 8.5, 1986-03-09 06:00:00, 28.0
3.5, None, 0.0, 0.0, 0.0, 5.5, 1986-03-09 14:00:00, 26.0
0.0, None, 0.0, 0.0, 0.0, 5.0, 1986-03-10 07:30:00, 25.0
8.0, None, 0.0, 0.0, 0.0, 9.0, 1986-03-10 15:30:00, 21.0
-0.5, None, 0.0, 0.0, -0.5, 8.0, 1986-03-11 07:30:00, 21.0
7.0, None, 0.0, 0.0, -1.0, 7.0, 1986-03-11 15:30:00, 21.0
2.0, None, 0.0, 0.0, 1.0, 7.0, 1986-03-12 07:30:00, 19.0
8.0, None, 0.0, 0.0, 2.0, 9.0, 1986-03-12 15:30:00, 19.0
1.0, None, 0.0, 0.0, 1.0, 11.0, 1986-03-13 07:30:00, 10.0
9.0, None, 0.0, 0.0, 0.0, 9.5, 1986-03-13 14:30:00, 8.0
-2.5, None, 0.0, 0.0, -3.0, 9.5, 1986-03-14 07:30:00, 8.0
5.5, None, 0.0, 0.0, -3.0, 5.5, 1986-03-14 15:30:00, 8.0
-2.0, None, 0.0, 0.0, -2.0, 9.0, 1986-03-17 07:30:00, 0.0
12.0, None, 0.0, 0.0, -2.5, 12.0, 1986-03-17 15:30:00, 0.0
-3.0, None, 0.0, 0.0, -4.0, 12.0, 1986-03-18 07:30:00, 0.0
6.5, None, 0.0, 0.0, -3.0, 6.5, 1986-03-18 15:30:00, 0.0
0.0, None, 0.0, 0.0, -1.5, 6.5, 1986-03-19 07:30:00, 0.0
9.0, None, 0.0, 0.0, 0.0, 9.5, 1986-03-19 15:30:00, 0.0
-2.5, None, 0.0, 0.0, -2.5, 12.0, 1986-03-20 07:30:00, 0.0
12.5, None, 0.0, 0.0, -2.0, 12.5, 1986-03-20 15:30:00, 0.0
4.0, None, 0.0, 0.0, -2.0, 12.5, 1986-03-24 07:30:00, 0.0
3.5, None, 0.0, 0.0, 3.0, 5.0, 1986-03-24 15:30:00, 0.0
0.0, None, 0.0, 0.0, -0.5, 3.5, 1986-03-25 07:30:00, 0.0
9.0, None, 0.0, 0.0, 0.0, 9.0, 1986-03-25 16:00:00, 0.0
3.0, None, 0.0, 0.0, 0.0, 9.0, 1986-03-26 07:30:00, 0.0
7.0, None, 0.0, 0.0, 3.0, 7.0, 1986-03-26 15:30:00, 0.0
3.0, None, 0.0, 0.0, 2.5, 7.0, 1986-03-27 07:30:00, 0.0
11.0, None, 0.0, 0.0, 2.5, 11.0, 1986-03-27 16:00:00, 0.0
0.0, None, 0.0, 0.0, -1.0, 13.0, 1986-04-01 07:30:00, 0.0
8.5, None, 0.0, 0.0, 0.0, 9.0, 1986-04-01 15:30:00, 0.0
10.5, None, 0.0, 0.0, None, None, 1986-04-10 15:30:00, 0.0
-1.0, None, 0.0, 0.0, -3.0, 10.5, 1986-04-11 07:30:00, 0.0
9.0, None, 0.0, 0.0, -1.0, 10.0, 1986-04-11 15:30:00, 0.0
3.5, None, 0.0, 0.0, None, None, 1986-04-14 07:30:00, 0.0
12.0, None, 0.0, 0.0, 3.5, 12.0, 1986-04-14 15:30:00, 0.0
3.5, None, 0.0, 0.0, 1.5, 12.0, 1986-04-15 05:30:00, 0.0
14.5, None, 0.0, 0.0, 3.5, 14.5, 1986-04-15 15:30:00, 0.0
6.0, None, 0.0, 0.0, 6.0, 14.5, 1986-04-16 07:30:00, 0.0
10.0, None, 0.0, 0.0, 6.0, 11.0, 1986-04-16 15:30:00, 0.0
4.0, None, 0.0, 0.0, 3.0, 11.0, 1986-04-17 07:30:00, 0.0
9.0, None, 0.0, 0.0, 4.0, 12.0, 1986-04-17 15:30:00, 0.0
7.0, None, 0.0, 0.0, None, None, 1986-04-21 07:30:00, 0.0
12.0, None, 0.0, 0.0, 7.0, 14.0, 1986-04-21 15:30:00, 0.0
8.0, None, 0.0, 0.0, 8.0, 12.0, 1986-04-22 07:30:00, 0.0
12.0, None, 0.0, 0.0, 8.0, 12.0, 1986-04-22 15:30:00, 0.0
4.0, None, 0.0, 0.0, 2.0, 12.0, 1986-04-23 07:30:00, 0.0
5.0, None, 0.0, 0.0, 3.5, 7.5, 1986-04-23 15:30:00, 0.0
10.0, None, 0.0, 0.0, 1.0, 10.0, 1986-04-24 15:30:00, 0.0
4.0, None, 0.0, 0.0, 3.0, 10.0, 1986-04-25 07:30:00, 0.0
7.5, None, 0.0, 0.0, 4.0, 10.0, 1986-04-25 15:30:00, 0.0
4.0, None, 0.0, 0.0, None, None, 1986-11-03 07:30:00, 0.0
8.5, None, 0.0, 0.0, 4.0, 10.0, 1986-11-03 15:30:00, 0.0
6.0, None, 0.0, 0.0, 6.0, 8.5, 1986-11-04 07:30:00, 0.0
6.5, None, 0.0, 0.0, 5.0, 7.5, 1986-11-04 15:30:00, 0.0
5.0, None, 0.0, 0.0, 5.0, 7.0, 1986-11-05 07:30:00, 0.0
7.0, None, 0.0, 0.0, 5.0, 7.0, 1986-11-05 15:30:00, 0.0
3.0, None, 0.0, 0.0, 2.5, 7.0, 1986-11-06 07:30:00, 0.0
7.0, None, 0.0, 0.0, 3.0, 7.0, 1986-11-06 15:30:00, 0.0
-1.0, None, 0.0, 0.0, -1.0, 7.0, 1986-11-07 07:30:00, 0.0
5.0, None, 0.0, 0.0, -1.0, 7.0, 1986-11-07 15:30:00, 0.0
-1.5, None, 8.0, 8.0, -3.0, 5.0, 1986-11-08 16:00:00, 8.0
-8.0, None, 0.0, 0.0, -10.0, -2.0, 1986-11-10 07:30:00, 8.0
-6.0, None, 0.0, 0.0, -8.0, -6.0, 1986-11-10 15:30:00, 8.0
-5.0, None, 6.0, 6.0, -6.0, -5.0, 1986-11-11 08:00:00, 12.0
-5.0, None, 0.0, 0.0, -5.0, -3.0, 1986-11-12 07:30:00, 12.0
-2.0, None, 0.0, 0.0, -5.5, -1.0, 1986-11-12 15:30:00, 11.0
-4.0, None, 2.0, 2.0, -5.0, -2.0, 1986-11-13 07:30:00, 13.0
-1.5, None, 1.0, 1.0, -4.0, -1.5, 1986-11-13 15:30:00, 14.0
-2.0, None, 12.0, 12.0, -2.5, -1.0, 1986-11-14 07:00:00, 25.0
-7.0, None, 0.0, 0.0, -10.0, 2.5, 1986-11-15 06:30:00, 25.0
-2.0, None, 0.0, 0.0, -8.0, 2.5, 1986-11-16 06:30:00, 17.0
