station_observations
CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
5.5, 0.0, 2.0, 11.0, 1994-03-13 16:00:00, None, 6.0
1.0, 0.0, 0.0, 5.5, 1994-03-14 07:20:00, None, 4.0
8.0, 0.0, 1.0, 13.0, 1994-03-14 16:50:00, None, 2.0
-2.0, 0.0, -2.0, 8.0, 1994-03-15 05:45:00, None, 0.0
6.0, 0.0, -3.0, 9.0, 1994-03-15 17:00:00, None, 0.0
1.5, 0.0, 1.0, 6.0, 1994-03-16 07:30:00, None, 0.0
8.5, 0.0, 1.5, 13.0, 1994-03-16 17:00:00, None, 0.0
1.5, 0.0, 1.5, 8.5, 1994-03-17 06:00:00, None, 0.0
4.5, 0.0, 0.5, 7.0, 1994-03-17 17:00:00, None, 0.0
1.5, 0.0, 0.0, 4.5, 1994-03-18 07:30:00, None, 0.0
5.5, 0.0, 1.5, 7.0, 1994-03-18 16:45:00, None, 0.0
0.0, 5.0, 0.0, 5.5, 1994-03-19 07:20:00, None, 6.0
5.5, 0.0, 0.0, 7.5, 1994-03-19 17:00:00, None, 0.0
0.0, 0.0, -1.0, 5.5, 1994-03-20 07:00:00, None, 0.0
6.5, 0.0, 0.0, 7.5, 1994-03-20 15:45:00, None, 0.0
1.0, 1.0, 0.5, 7.0, 1994-03-21 07:30:00, None, 1.0
8.5, 0.0, 0.5, 9.5, 1994-03-21 16:25:00, None, 0.0
-4.0, 0.0, -5.0, 8.5, 1994-03-22 07:30:00, None, 0.0
7.5, 0.0, -4.0, 8.5, 1994-03-22 16:10:00, None, 0.0
-5.5, 0.0, -7.0, 7.5, 1994-03-23 07:10:00, None, 0.0
8.0, 0.0, -5.5, 11.0, 1994-03-23 17:05:00, None, 0.0
-6.0, 0.0, -6.5, 8.0, 1994-03-24 06:50:00, None, 0.0
9.0, 0.0, -6.0, 10.0, 1994-03-24 16:40:00, None, 0.0
-5.5, 0.0, -6.0, 9.0, 1994-03-25 06:45:00, None, 0.0
8.0, 0.0, -5.5, 14.0, 1994-03-25 17:25:00, None, 0.0
-4.0, 0.0, -5.5, 8.0, 1994-03-26 07:15:00, None, 0.0
15.5, 0.0, -4.0, 19.0, 1994-03-26 16:50:00, None, 0.0
-1.0, 0.0, -3.5, 15.5, 1994-03-27 07:30:00, None, 0.0
17.0, 0.0, -1.0, 18.0, 1994-03-27 16:20:00, None, 0.0
-1.5, 0.0, -3.0, 17.0, 1994-03-28 07:20:00, None, 0.0
19.0, 0.0, -1.5, 21.0, 1994-03-28 16:40:00, None, 0.0
-0.5, 0.0, -4.0, 19.0, 1994-03-29 07:40:00, None, 0.0
18.0, 0.0, -0.5, 21.5, 1994-03-29 16:40:00, None, 0.0
-1.5, 0.0, -3.0, 18.0, 1994-03-30 07:15:00, None, 0.0
19.0, 0.0, -1.5, 22.5, 1994-03-30 16:40:00, None, 0.0
1.0, 0.0, -2.0, 19.0, 1994-03-31 07:30:00, None, 0.0
16.5, 0.0, 1.0, 22.0, 1994-03-31 17:00:00, None, 0.0
1.0, 0.0, -1.0, 16.5, 1994-04-01 07:30:00, None, 0.0
18.0, 0.0, 1.0, 22.0, 1994-04-01 17:00:00, None, 0.0
4.0, 0.0, -1.0, 18.0, 1994-04-02 07:40:00, None, 0.0
14.0, 0.0, 4.0, 14.0, 1994-04-02 16:30:00, None, 0.0
4.5, 0.0, 4.5, 14.0, 1994-04-03 06:30:00, None, 0.0
12.0, 0.0, 4.5, 14.0, 1994-04-03 16:30:00, None, 0.0
4.5, 0.0, 4.0, 13.0, 1994-04-04 07:25:00, None, 0.0
8.5, 0.0, 4.5, 13.0, 1994-04-04 15:50:00, None, 0.0
5.0, 0.0, 5.0, 8.0, 1994-04-05 07:30:00, None, 0.0
2.0, 0.0, 1.0, 9.5, 1994-04-06 07:15:00, None, 0.0
7.5, 0.0, 1.5, 8.0, 1994-04-06 15:35:00, None, 0.0
3.5, 0.0, 3.5, 7.0, 1994-04-07 07:20:00, None, 0.0
9.0, 0.0, 3.5, 12.0, 1994-04-07 16:30:00, None, 0.0
2.0, 0.0, 2.0, 9.0, 1994-04-08 07:30:00, None, 0.0
11.0, 0.0, 2.0, 11.0, 1994-04-08 16:45:00, None, 0.0
4.0, 0.0, 3.0, 11.0, 1994-04-09 07:30:00, None, 0.0
10.0, 0.0, 4.0, 10.0, 1994-04-09 15:45:00, None, 0.0
4.0, 0.0, 3.0, 11.0, 1994-04-10 07:40:00, None, 0.0
5.0, 0.0, 4.0, 17.0, 1994-04-11 07:30:00, None, 0.0
6.0, 0.0, 6.0, 15.0, 1994-04-12 07:30:00, None, 0.0
4.0, 0.0, 4.0, 13.0, 1994-04-13 07:20:00, None, 0.0
4.0, 0.0, 3.0, 10.5, 1994-04-13 15:00:00, None, 0.0
3.0, 0.0, 1.5, 6.0, 1994-04-14 07:20:00, None, 0.0
9.5, 0.0, 3.0, 11.0, 1994-04-14 15:45:00, None, 0.0
3.0, 0.0, 3.0, 9.5, 1994-04-15 07:15:00, None, 0.0
14.5, 0.0, 3.0, 15.5, 1994-04-15 15:45:00, None, 0.0
