station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
7.5, 86.0, 6.0, 8.5, 1983-02-13 16:00:00, 2.0, None
5.0, 94.0, 5.0, 7.5, 1983-02-14 08:00:00, 2.0, None
7.0, 95.0, 5.0, 9.0, 1983-02-14 16:00:00, 0.0, None
5.0, 99.0, 5.0, 7.0, 1983-02-15 08:00:00, 7.0, None
8.0, 80.0, 5.0, 10.0, 1983-02-15 16:00:00, 0.0, None
5.0, 97.0, 5.0, 8.0, 1983-02-16 08:00:00, 6.0, None
10.0, 76.0, 5.0, 13.0, 1983-02-16 16:00:00, 0.0, None
4.0, 100.0, 4.0, 10.0, 1983-02-17 08:00:00, 9.0, None
5.0, 99.0, 4.0, 5.5, 1983-02-17 16:00:00, 10.0, None
5.0, 98.0, 5.0, 6.0, 1983-02-18 08:00:00, 22.0, None
8.5, 81.0, 5.0, 10.0, 1983-02-18 16:00:00, 0.0, None
5.0, 89.0, 5.0, 8.5, 1983-02-19 08:00:00, 0.0, None
6.0, 96.0, 5.0, 8.5, 1983-02-19 16:00:00, 1.0, None
4.0, 100.0, 3.5, 6.0, 1983-02-20 08:00:00, 13.0, None
8.0, 87.0, 4.0, 8.0, 1983-02-20 16:00:00, 3.0, None
2.0, 100.0, 2.0, 8.0, 1983-02-21 08:00:00, 0.0, None
9.0, 62.0, 2.0, 12.0, 1983-02-21 16:00:00, 0.0, None
3.5, 100.0, 3.0, 9.0, 1983-02-22 08:00:00, 11.0, None
8.0, 98.0, 3.5, 8.0, 1983-02-22 16:00:00, 1.0, None
6.0, 99.0, 6.0, 8.0, 1983-02-23 08:00:00, 5.0, None
10.0, 95.0, 6.0, 11.0, 1983-02-23 16:00:00, 1.0, None
7.0, 99.0, 7.0, 10.0, 1983-02-24 08:00:00, 1.0, None
7.0, 83.0, 7.0, 9.0, 1983-02-24 16:00:00, 1.0, None
3.5, 99.0, 3.5, 9.0, 1983-02-25 08:00:00, 0.0, None
10.5, 68.0, 3.5, 12.0, 1983-02-25 16:00:00, 0.0, None
4.0, 99.0, 4.0, 10.5, 1983-02-26 08:00:00, 0.0, None
10.0, 65.0, 4.0, 14.0, 1983-02-26 16:00:00, 1.0, None
4.0, 99.0, 4.0, 10.0, 1983-02-27 08:00:00, 0.0, None
11.5, 55.0, 4.0, 14.0, 1983-02-27 16:00:00, 0.0, None
0.0, 99.0, 0.0, 11.5, 1983-02-28 08:00:00, 0.0, None
6.0, 71.0, 0.0, 9.0, 1983-02-28 16:00:00, 0.0, None
4.0, 100.0, 3.5, 9.0, 1983-11-01 08:00:00, 0.0, None
7.0, 95.0, 4.0, 7.5, 1983-11-01 16:00:00, 0.0, None
7.0, 98.0, 6.0, 7.0, 1983-11-02 08:00:00, 6.0, None
10.0, 91.0, 7.0, 10.0, 1983-11-02 16:00:00, 4.0, None
9.0, 97.0, 8.0, 10.0, 1983-11-03 08:00:00, 17.0, None
8.0, 98.0, 8.0, 9.0, 1983-11-03 16:00:00, 4.0, None
7.0, 90.0, 7.0, 8.0, 1983-11-04 08:00:00, 19.0, None
6.5, 89.0, 6.5, 9.0, 1983-11-04 16:00:00, 5.0, None
5.0, 97.0, 5.0, 6.5, 1983-11-05 08:00:00, 0.0, None
6.0, 97.0, 5.0, 6.5, 1983-11-05 16:00:00, 0.0, None
5.5, 92.0, 5.0, 6.0, 1983-11-06 08:00:00, 10.0, None
5.0, 99.0, 5.0, 9.0, 1983-11-06 16:00:00, 13.0, None
6.0, 97.0, 3.0, 6.0, 1983-11-07 08:00:00, 7.0, None
6.0, 87.0, 6.0, 7.0, 1983-11-07 16:00:00, 1.0, None
4.0, 100.0, 4.0, 6.0, 1983-11-08 08:00:00, 0.0, None
5.0, 85.0, 4.0, 10.0, 1983-11-08 16:00:00, 0.0, None
3.0, 100.0, 2.5, 5.0, 1983-11-09 08:00:00, 0.0, None
7.0, None, 5.0, 7.0, 1983-11-14 08:00:00, None, None
7.0, 98.0, 6.0, 7.0, 1983-11-14 16:00:00, 19.0, None
4.0, 100.0, 4.0, 6.0, 1983-11-15 08:00:00, 0.0, None
6.0, 100.0, 4.0, 6.0, 1983-11-15 16:00:00, 6.0, None
5.0, 100.0, 5.0, 6.0, 1983-11-16 08:00:00, 8.0, None
8.0, 96.0, 5.0, 9.0, 1983-11-16 16:00:00, 1.0, None
6.0, 100.0, 6.0, 8.0, 1983-11-17 08:00:00, 5.0, None
8.0, 98.0, 6.0, 9.0, 1983-11-17 16:00:00, 1.0, None
6.0, 96.0, 5.0, 8.0, 1983-11-18 08:00:00, 3.0, None
7.0, 96.0, 6.0, 9.0, 1983-11-18 16:00:00, 1.0, None
3.0, 97.0, 3.0, 7.0, 1983-11-19 08:00:00, 2.0, None
3.0, 98.0, 3.0, 5.0, 1983-11-19 16:00:00, 1.0, None
3.0, 90.0, 3.0, 4.0, 1983-11-20 08:00:00, 0.0, None
6.0, 86.0, 4.0, 7.0, 1983-11-20 16:00:00, 1.0, None
3.0, 90.0, 3.0, 6.0, 1983-11-21 08:00:00, 0.0, None
5.0, 70.0, 5.0, 6.0, 1983-11-21 16:00:00, 0.0, None
1.0, 100.0, 1.0, 5.0, 1983-11-22 08:00:00, 0.0, None
3.0, 97.0, 1.0, 3.0, 1983-11-22 16:00:00, 0.0, None
3.0, 100.0, 2.0, 3.0, 1983-11-23 08:00:00, 0.0, None
4.0, 90.0, 3.0, 7.0, 1983-11-23 16:00:00, 0.0, None
1.0, 99.0, 1.0, 4.0, 1983-11-24 08:00:00, 12.0, None
2.0, 98.0, 1.0, 4.0, 1983-11-24 16:00:00, 4.0, None
4.0, 99.0, 1.0, 4.0, 1983-11-25 08:00:00, 10.0, None
4.0, 91.0, 4.0, 5.0, 1983-11-25 16:00:00, 1.0, None
4.0, 94.0, 4.0, 4.0, 1983-11-26 08:00:00, 1.0, None
4.0, 97.0, 4.0, 5.0, 1983-11-26 16:00:00, 3.0, None
3.0, 100.0, 3.0, 4.0, 1983-11-27 08:00:00, 3.0, None
4.0, 99.0, 3.0, 5.0, 1983-11-27 16:00:00, 0.0, None
3.0, 96.0, 3.0, 4.0, 1983-11-28 08:00:00, 0.0, None
4.0, 85.0, 3.0, 5.0, 1983-11-28 16:00:00, 0.0, None
-1.0, 89.0, -1.0, 4.0, 1983-11-29 08:00:00, 0.0, None
1.0, 66.0, -1.0, 5.0, 1983-11-29 16:00:00, 0.0, None
-1.0, 62.0, -1.0, 1.0, 1983-11-30 08:00:00, 0.0, None
0.0, 63.0, -1.0, 5.0, 1983-11-30 16:00:00, 0.0, None
-6.0, 91.0, -6.0, 0.0, 1983-12-01 08:00:00, 0.0, None
-4.0, 74.0, -6.0, 1.0, 1983-12-01 16:00:00, 0.0, None
-5.0, 78.0, -7.0, -4.0, 1983-12-02 08:00:00, 0.0, None
-3.0, 71.0, -5.0, -1.0, 1983-12-02 16:00:00, 0.0, None
-5.0, 83.0, -5.0, -3.0, 1983-12-03 08:00:00, 0.0, None
-2.0, 71.0, -5.0, 2.0, 1983-12-03 16:00:00, 0.0, None
-7.0, 99.0, -8.0, -2.0, 1983-12-04 08:00:00, 0.0, None
-3.0, 80.0, -7.0, -2.0, 1983-12-04 16:00:00, 0.0, None
-5.0, 80.0, -5.0, -3.0, 1983-12-05 08:00:00, 0.0, None
-2.0, 74.0, -5.0, -1.0, 1983-12-05 16:00:00, 0.0, None
-8.0, 95.0, -8.0, -2.0, 1983-12-06 08:00:00, 0.0, None
-5.0, 76.0, -8.0, -1.0, 1983-12-06 16:00:00, 0.0, None
-10.0, 96.0, -10.0, -5.0, 1983-12-07 08:00:00, 0.0, None
-4.0, 60.0, -10.0, -3.0, 1983-12-07 16:00:00, 0.0, None
-6.0, 98.0, -6.0, -4.0, 1983-12-08 08:00:00, 9.0, None
-4.0, 99.0, -6.0, -4.0, 1983-12-08 16:00:00, 5.0, None
-4.0, 96.0, -4.0, -3.0, 1983-12-09 08:00:00, 1.0, None
-2.0, 93.0, -4.0, -2.0, 1983-12-09 16:00:00, 1.0, None
-5.0, 97.0, -5.0, -2.0, 1983-12-10 08:00:00, 3.0, None
-1.0, 92.0, -5.0, 0.0, 1983-12-10 16:00:00, 0.0, None
-3.0, 99.0, -3.0, -1.0, 1983-12-11 08:00:00, 2.0, None
0.0, 97.0, -3.0, 1.0, 1983-12-11 16:00:00, 1.0, None
0.0, 100.0, 0.0, 0.0, 1983-12-12 08:00:00, 0.0, None
1.0, 99.0, 0.0, 2.0, 1983-12-12 16:00:00, 1.0, None
2.0, 100.0, 1.0, 2.0, 1983-12-13 08:00:00, 8.0, None
4.0, 97.0, 2.0, 5.0, 1983-12-13 16:00:00, 2.0, None
2.0, 99.0, 2.0, 4.0, 1983-12-14 08:00:00, 1.0, None
3.0, 97.0, 2.0, 6.0, 1983-12-14 16:00:00, 0.0, None
0.0, 98.0, 0.0, 3.0, 1983-12-15 08:00:00, 0.0, None
1.0, 96.0, 0.0, 1.0, 1983-12-15 16:00:00, 0.0, None
-3.0, 85.0, -3.0, 2.0, 1983-12-16 08:00:00, 0.0, None
-1.0, 51.0, -3.0, 3.0, 1983-12-16 16:00:00, 0.0, None
-11.0, 60.0, -11.0, -1.0, 1983-12-17 08:00:00, 0.0, None
-8.0, 56.0, -11.0, -7.0, 1983-12-17 16:00:00, 0.0, None
-11.0, 75.0, -11.0, -8.0, 1983-12-18 08:00:00, 0.0, None
-8.0, 61.0, -11.0, -6.0, 1983-12-18 16:00:00, 0.0, None
-10.0, 73.0, -11.0, -8.0, 1983-12-19 08:00:00, 1.0, None
-9.0, 51.0, -10.0, -8.0, 1983-12-19 16:00:00, 0.0, None
-13.0, 53.0, -13.0, -9.0, 1983-12-20 08:00:00, 0.0, None
-8.0, 43.0, -13.0, -7.0, 1983-12-20 16:00:00, 0.0, None
-16.0, 67.0, -16.0, -8.0, 1983-12-21 08:00:00, 0.0, None
-13.0, 56.0, -16.0, -9.0, 1983-12-21 16:00:00, 0.0, None
-17.0, 75.0, -17.0, -13.0, 1983-12-22 08:00:00, 0.0, None
-11.0, 40.0, -17.0, -8.0, 1983-12-22 16:00:00, 0.0, None
-18.0, 86.0, -18.0, -11.0, 1983-12-23 08:00:00, 0.0, None
-12.0, 60.0, -18.0, -11.0, 1983-12-23 16:00:00, 0.0, None
-16.0, 64.0, -16.0, -12.0, 1983-12-24 08:00:00, 0.0, None
-12.0, 50.0, -16.0, -11.0, 1983-12-24 16:00:00, 0.0, None
-13.0, 56.0, -14.1, -12.0, 1983-12-25 08:00:00, 0.0, None
-9.0, 59.0, -13.0, -8.0, 1983-12-25 16:00:00, 0.0, None
-10.0, 94.0, -10.0, -9.0, 1983-12-26 08:00:00, 7.0, None
-12.0, 88.0, -12.0, -10.0, 1983-12-26 16:00:00, 1.0, None
-4.0, 94.0, -10.0, -4.0, 1983-12-27 08:00:00, 0.0, None
-5.0, 80.0, -5.0, 1.0, 1983-12-27 16:00:00, 0.0, None
-14.0, 90.0, -14.0, -5.0, 1983-12-28 08:00:00, 0.0, None
-10.0, 72.0, -14.0, -10.0, 1983-12-28 16:00:00, 0.0, None
-12.0, 81.0, -12.0, -10.0, 1983-12-29 08:00:00, 0.0, None
-9.0, 90.0, -12.0, -8.0, 1983-12-29 16:00:00, 1.0, None
-6.0, 99.0, -9.0, -6.0, 1983-12-30 08:00:00, 8.0, None
-1.0, 100.0, -6.0, -1.0, 1983-12-30 16:00:00, None, None
3.0, 100.0, -1.0, 3.0, 1983-12-31 08:00:00, 4.0, None
5.0, 92.0, 3.0, 5.0, 1983-12-31 16:00:00, 1.0, None
2.0, 100.0, 2.0, 5.0, 1984-01-01 08:00:00, 0.0, None
4.0, 86.0, 2.0, 5.0, 1984-01-01 16:00:00, 0.0, None
3.0, 100.0, 3.0, 4.0, 1984-01-02 08:00:00, 10.0, None
5.0, 98.0, 5.0, 6.0, 1984-01-02 16:00:00, 1.0, None
2.5, 100.0, 2.5, 5.0, 1984-01-03 08:00:00, 10.0, None
5.0, 100.0, 2.5, 6.0, 1984-01-03 16:00:00, 0.0, None
7.5, 100.0, 5.0, 9.5, 1984-01-04 08:00:00, 48.0, None
7.5, 99.0, 7.5, 9.5, 1984-01-04 16:00:00, 27.0, None
5.0, 97.0, 5.0, 7.5, 1984-01-05 08:00:00, 3.0, None
4.5, 98.0, 4.5, 5.0, 1984-01-05 16:00:00, 0.0, None
4.5, 99.0, 3.0, 5.5, 1984-01-06 08:00:00, 0.0, None
8.0, 86.0, 4.5, 8.5, 1984-01-06 16:00:00, 0.0, None
2.0, 100.0, 2.0, 8.0, 1984-01-07 08:00:00, 0.0, None
6.5, 93.0, 1.5, 6.5, 1984-01-07 16:00:00, 5.0, None
4.0, 100.0, 4.0, 7.5, 1984-01-08 08:00:00, 2.0, None
6.5, 89.0, 4.0, 7.0, 1984-01-08 16:00:00, 0.0, None
2.0, 100.0, 2.0, 6.5, 1984-01-09 08:00:00, 0.0, None
4.0, 99.0, 2.0, 4.5, 1984-01-09 16:00:00, 1.0, None
3.0, 100.0, 2.0, 4.0, 1984-01-10 08:00:00, 1.0, None
4.5, 95.0, 3.0, 5.0, 1984-01-10 16:00:00, 1.0, None
3.5, 100.0, 3.5, 4.5, 1984-01-11 08:00:00, 1.0, None
5.5, 88.0, 3.5, 5.5, 1984-01-11 16:00:00, 0.0, None
2.0, 98.0, 2.0, 5.5, 1984-01-12 08:00:00, 0.0, None
3.0, 94.0, 3.0, 5.5, 1984-01-12 16:00:00, 0.0, None
0.0, 74.0, -0.5, 3.0, 1984-01-13 08:00:00, 0.0, None
3.0, 50.0, 0.0, 7.0, 1984-01-13 16:00:00, 0.0, None
-4.0, 67.0, -4.0, 3.0, 1984-01-14 08:00:00, 0.0, None
-1.5, 52.0, -1.5, 1.5, 1984-01-14 16:00:00, 0.0, None
-6.0, 75.0, -6.0, -1.5, 1984-01-15 08:00:00, 0.0, None
-2.5, 61.0, -6.0, 1.0, 1984-01-15 16:00:00, 0.0, None
-4.5, 76.0, -5.0, -2.5, 1984-01-16 08:00:00, 0.0, None
2.0, 43.0, -4.5, 4.5, 1984-01-16 16:00:00, 0.0, None
-7.0, 66.0, -7.0, 2.0, 1984-01-17 08:00:00, 0.0, None
-4.0, 48.0, -7.0, -1.0, 1984-01-17 16:00:00, 0.0, None
-11.0, 79.0, -11.0, -4.0, 1984-01-18 08:00:00, 0.0, None
-7.0, 57.0, -11.0, -6.0, 1984-01-18 16:00:00, 0.0, None
-11.5, 77.0, -11.5, -7.0, 1984-01-19 08:00:00, 0.0, None
-7.0, 59.0, -11.5, -5.0, 1984-01-19 16:00:00, 0.0, None
-10.0, 75.0, -10.5, -7.0, 1984-01-20 08:00:00, 0.0, None
-6.0, 61.0, -10.0, -6.0, 1984-01-20 16:00:00, 0.0, None
-7.0, 89.0, -7.0, -6.0, 1984-01-21 08:00:00, 0.0, None
-3.0, 75.0, -7.0, -3.0, 1984-01-21 16:00:00, 0.0, None
0.5, 100.0, -3.0, 2.0, 1984-01-22 08:00:00, 10.0, None
3.5, 85.0, 0.5, 4.0, 1984-01-22 16:00:00, 6.0, None
3.5, 86.0, 3.5, 5.0, 1984-01-23 08:00:00, 2.0, None
5.0, 89.0, 3.5, 6.0, 1984-01-23 16:00:00, 0.0, None
5.0, 98.0, 4.5, 5.0, 1984-01-24 08:00:00, 1.0, None
8.0, 94.0, 5.0, 8.0, 1984-01-24 16:00:00, 1.0, None
None, None, None, None, 1984-01-25 06:00:00, 13.0, None
5.0, 96.0, 5.0, 8.0, 1984-01-25 08:00:00, 14.0, None
6.0, 84.0, 5.0, 6.0, 1984-01-25 16:00:00, 0.0, None
5.0, 90.0, 5.0, 6.0, 1984-01-26 08:00:00, 1.0, None
6.0, 85.0, 5.0, 6.0, 1984-01-26 16:00:00, 1.0, None
7.5, 95.0, 5.0, 7.5, 1984-01-27 08:00:00, 2.0, None
9.0, 86.0, 7.5, 10.0, 1984-01-27 16:00:00, 1.0, None
8.0, 90.0, 8.0, 9.5, 1984-01-28 08:00:00, 0.0, None
9.0, 97.0, 8.0, 12.5, 1984-01-28 16:00:00, 1.0, None
4.5, 84.0, 4.5, 9.0, 1984-01-29 08:00:00, 1.0, None
7.0, 56.0, 4.5, 12.0, 1984-01-29 16:00:00, 0.0, None
-0.5, 95.0, -0.5, 7.0, 1984-01-30 08:00:00, 0.0, None
5.0, 60.0, -0.5, 9.0, 1984-01-30 16:00:00, 0.0, None
-2.0, 97.0, -2.0, 5.0, 1984-01-31 08:00:00, 0.0, None
3.5, 68.0, -2.0, 7.5, 1984-01-31 16:00:00, 0.0, None
6.0, 90.0, 3.0, 7.0, 1984-02-01 08:00:00, 0.0, None
7.0, 79.0, 6.0, 7.5, 1984-02-01 16:00:00, 0.0, None
4.5, 89.0, 4.5, 7.0, 1984-02-02 08:00:00, 0.0, None
8.0, 66.0, 4.5, 9.0, 1984-02-02 16:00:00, 0.0, None
2.0, 97.0, 2.0, 8.0, 1984-02-03 08:00:00, 0.0, None
7.0, 70.0, 1.5, 9.5, 1984-02-03 16:00:00, 0.0, None
-0.5, 98.0, -1.0, 7.0, 1984-02-04 08:00:00, 0.0, None
7.5, 60.0, -1.0, 10.0, 1984-02-04 16:00:00, 0.0, None
-1.0, 96.0, -1.0, 7.0, 1984-02-05 08:00:00, 1.0, None
5.0, 69.0, -1.0, 7.0, 1984-02-05 16:00:00, 0.0, None
6.0, 93.0, 1.0, 6.5, 1984-02-06 08:00:00, 0.0, None
8.0, 90.0, 6.0, 8.0, 1984-02-06 16:00:00, 1.0, None
2.0, 100.0, 2.0, 8.0, 1984-02-07 08:00:00, 0.0, None
6.5, 82.0, 2.0, 10.0, 1984-02-07 16:00:00, 0.0, None
4.5, 100.0, 4.0, 6.5, 1984-02-08 08:00:00, 4.0, None
8.0, 98.0, 4.5, 9.5, 1984-02-08 16:00:00, 0.0, None
5.0, 99.0, 4.5, 8.0, 1984-02-09 08:00:00, 1.0, None
6.0, 96.0, 5.0, 7.0, 1984-02-09 16:00:00, 2.0, None
4.0, 96.0, 3.0, 6.0, 1984-02-10 08:00:00, 1.0, None
5.0, 95.0, 4.0, 6.0, 1984-02-10 16:00:00, 1.0, None
2.5, 97.0, 2.5, 5.5, 1984-02-11 08:00:00, 1.0, None
4.0, 97.0, 1.0, 4.0, 1984-02-11 16:00:00, 8.0, None
3.5, 100.0, 3.5, 6.0, 1984-02-12 08:00:00, 5.0, None
6.0, 96.0, 3.5, 6.0, 1984-02-12 16:00:00, 9.0, None
2.0, 100.0, 2.0, 6.0, 1984-02-13 08:00:00, 1.0, None
4.0, 92.0, 2.0, 4.0, 1984-02-13 16:00:00, 2.0, None
3.0, 95.0, 3.0, 4.0, 1984-02-14 08:00:00, 3.0, None
6.0, 70.0, 3.0, 7.0, 1984-02-14 16:00:00, 2.0, None
0.5, 100.0, 0.5, 6.0, 1984-02-15 08:00:00, 5.0, None
6.5, 80.0, 0.5, 7.5, 1984-02-15 16:00:00, 3.0, None
0.0, 97.0, 0.0, 6.5, 1984-02-16 08:00:00, 0.0, None
7.0, 69.0, 0.0, 8.5, 1984-02-16 16:00:00, 0.0, None
-2.5, 99.0, -2.5, 7.0, 1984-02-17 08:00:00, 0.0, None
7.0, 53.0, -2.5, 7.5, 1984-02-17 16:00:00, 0.0, None
0.0, 99.0, -0.5, 7.0, 1984-02-18 08:00:00, 0.0, None
7.0, 59.0, 0.0, 7.0, 1984-02-18 16:00:00, 0.0, None
-2.5, 96.0, -2.5, 7.0, 1984-02-19 08:00:00, 0.0, None
7.5, 89.0, -2.5, 8.0, 1984-02-19 16:00:00, 0.0, None
5.0, 100.0, 5.0, 7.5, 1984-02-20 08:00:00, 14.0, None
5.5, 96.0, 5.0, 7.5, 1984-02-20 16:00:00, 7.0, None
3.0, 95.0, 3.0, 5.5, 1984-02-21 08:00:00, 2.0, None
4.5, 80.0, 3.0, 6.0, 1984-02-21 16:00:00, 1.0, None
3.0, 75.0, 2.0, 4.5, 1984-02-22 08:00:00, 0.0, None
3.5, 92.0, 3.0, 5.5, 1984-02-22 16:00:00, 0.0, None
1.5, 100.0, 1.5, 3.5, 1984-02-23 08:00:00, 4.0, None
5.0, 85.0, 1.5, 7.0, 1984-02-23 16:00:00, 1.0, None
0.5, 100.0, 0.5, 5.0, 1984-02-24 08:00:00, 2.0, None
6.5, 88.0, 0.5, 10.5, 1984-02-24 16:00:00, 1.0, None
1.0, 100.0, 1.0, 6.5, 1984-02-25 08:00:00, 2.0, None
7.0, 59.0, 1.0, 12.0, 1984-02-25 16:00:00, 0.0, None
-1.0, 98.0, -1.0, 7.0, 1984-02-26 08:00:00, 0.0, None
3.0, 85.0, -1.0, 3.0, 1984-02-26 16:00:00, 0.0, None
0.5, 100.0, 0.5, 3.0, 1984-02-27 08:00:00, 3.0, None
5.5, 96.0, 0.5, 5.5, 1984-02-27 16:00:00, 0.0, None
2.0, 100.0, 2.0, 5.5, 1984-02-28 08:00:00, 0.0, None
6.0, 89.0, 2.0, 6.0, 1984-02-28 16:00:00, 3.0, None
2.0, 100.0, 2.0, 6.0, 1984-02-29 08:00:00, 1.0, None
10.0, 65.0, 2.0, 11.5, 1984-02-29 16:00:00, 0.0, None
-4.0, 85.0, None, None, 1984-10-29 16:00:00, None, None
-6.0, 92.0, -6.0, -2.0, 1984-10-30 08:00:00, None, None
-10.0, 86.0, -10.0, -6.0, 1984-10-30 16:00:00, None, None
-18.0, 80.0, -18.0, -10.0, 1984-10-31 08:00:00, None, None
-11.5, 72.0, -18.0, -7.0, 1984-10-31 16:00:00, None, None
-12.5, 87.0, -13.0, -11.5, 1984-11-01 08:00:00, 10.0, None
-11.0, 90.0, -12.5, -11.0, 1984-11-01 16:00:00, 23.0, None
-8.5, 94.0, -11.5, -8.5, 1984-11-02 08:00:00, 20.0, None
-5.5, 96.0, -8.5, -5.5, 1984-11-02 16:00:00, 20.0, None
0.0, 95.0, -5.5, 0.0, 1984-11-03 08:00:00, 46.0, None
0.0, 94.0, 0.0, 4.0, 1984-11-03 16:00:00, 4.0, None
0.0, 95.0, 0.0, 1.0, 1984-11-04 08:00:00, 10.0, None
1.0, 95.0, 0.0, 2.0, 1984-11-04 16:00:00, 6.0, None
-2.0, None, -2.0, 1.0, 1984-11-05 06:00:00, 1.0, None
0.0, 87.0, None, None, 1984-11-05 18:00:00, 1.0, None
-2.0, 96.0, -2.0, 0.0, 1984-11-06 06:00:00, 0.0, None
0.5, 96.0, -2.0, 0.5, 1984-11-06 18:00:00, 8.0, None
0.5, 93.0, 0.5, 2.0, 1984-11-07 06:00:00, 5.0, None
0.0, 97.0, 0.0, 3.5, 1984-11-07 18:00:00, 3.0, None
-2.0, 96.0, -2.0, 1.0, 1984-11-08 06:00:00, 0.0, None
-1.5, 94.0, -2.0, 2.5, 1984-11-08 18:00:00, 0.0, None
0.0, 95.0, -1.5, 0.0, 1984-11-09 06:00:00, 4.0, None
0.5, 95.0, 0.0, 7.0, 1984-11-09 18:00:00, 1.0, None
-3.0, 90.0, -3.0, 0.0, 1984-11-10 06:00:00, 0.0, None
-2.0, 95.0, -2.0, -1.5, 1984-11-10 18:00:00, 7.0, None
-1.0, 96.0, -3.0, 0.0, 1984-11-11 06:00:00, 13.0, None
-1.0, 96.0, -1.0, 0.0, 1984-11-11 18:00:00, 3.0, None
-2.0, 94.0, -2.0, -1.0, 1984-11-12 06:00:00, 4.0, None
-4.0, 85.0, -4.0, -2.0, 1984-11-12 18:00:00, 7.0, None
-4.0, 86.0, -4.0, -3.0, 1984-11-13 18:00:00, 0.0, None
-5.0, 95.0, -5.0, -4.0, 1984-11-14 06:00:00, 0.0, None
-4.0, 96.0, -5.0, 3.0, 1984-11-14 18:00:00, 0.0, None
-5.0, 87.0, -5.0, -4.0, 1984-11-15 06:00:00, 0.0, None
-5.0, 89.0, -5.0, 0.0, 1984-11-15 18:00:00, 0.0, None
-6.0, 86.0, -6.0, -5.0, 1984-11-16 06:00:00, 0.0, None
-4.5, 90.0, -6.5, 0.5, 1984-11-16 18:00:00, 0.0, None
-5.0, 94.0, -5.5, -4.5, 1984-11-17 06:00:00, 0.0, None
-2.0, 87.0, -5.0, 0.0, 1984-11-17 18:00:00, 0.0, None
-2.0, 95.0, -2.0, -2.0, 1984-11-18 06:00:00, 1.0, None
-1.0, 97.0, -2.0, 0.0, 1984-11-18 18:00:00, 3.0, None
1.0, 91.0, -1.0, 2.0, 1984-11-19 06:00:00, 2.0, None
-2.0, 105.0, -2.0, None, 1984-11-19 18:00:00, 7.0, None
-3.0, 102.0, -3.0, -2.0, 1984-11-20 06:00:00, 0.0, None
-3.5, 102.0, -3.5, 1.5, 1984-11-20 18:00:00, 1.0, None
-5.0, 102.0, -5.0, 3.5, 1984-11-21 06:00:00, 0.0, None
-5.0, 102.0, -5.0, 0.5, 1984-11-21 18:00:00, 0.0, None
0.0, 101.0, -1.0, 0.0, 1984-11-22 06:00:00, 0.0, None
-2.0, 102.0, -5.0, 0.5, 1984-11-22 18:00:00, 0.0, None
-1.5, 101.0, -2.5, -1.5, 1984-11-23 06:00:00, 6.0, None
-0.5, 101.0, -1.5, 1.0, 1984-11-23 18:00:00, 16.0, None
-2.0, 101.0, -2.0, 0.5, 1984-11-24 06:00:00, 10.0, None
-2.5, 101.0, -2.5, 3.5, 1984-11-24 18:00:00, 0.0, None
-3.0, 100.0, -3.0, -2.5, 1984-11-25 06:00:00, 0.0, None
-1.0, 100.0, -3.0, 0.0, 1984-11-25 18:00:00, 0.0, None
-3.0, 100.0, -3.0, -1.0, 1984-11-26 06:00:00, 16.0, None
-3.5, 91.0, -3.5, 0.0, 1984-11-26 18:00:00, 0.0, None
-4.0, 90.0, -4.0, -3.5, 1984-11-27 06:00:00, 12.0, None
-4.0, 90.0, -4.0, -3.0, 1984-11-27 18:00:00, 19.0, None
-4.0, 92.0, -4.0, -4.0, 1984-11-28 06:00:00, 3.0, None
-2.0, 90.0, -4.0, 0.5, 1984-11-28 18:00:00, 1.0, None
-3.0, 89.0, -4.0, -1.0, 1984-11-29 06:00:00, 2.0, None
-4.0, 92.0, -4.0, -2.5, 1984-11-29 18:00:00, 5.0, None
-4.5, 92.0, -4.5, -4.5, 1984-11-30 06:00:00, 10.0, None
-3.5, 91.0, -4.0, -2.0, 1984-11-30 18:00:00, 4.0, None
-5.0, 90.0, -5.0, -4.0, 1984-12-01 06:00:00, 0.0, None
-7.0, 90.0, -7.0, -0.5, 1984-12-01 18:00:00, 0.0, None
-10.0, 87.0, -10.0, -7.0, 1984-12-02 06:00:00, 0.0, None
-8.0, 80.0, -10.5, -2.5, 1984-12-02 18:00:00, 0.0, None
-11.5, 79.0, -11.5, -8.0, 1984-12-03 06:00:00, 0.0, None
-9.5, 79.0, None, -5.0, 1984-12-03 18:00:00, 0.0, None
-13.0, 85.0, -14.0, -9.5, 1984-12-04 06:00:00, 0.0, None
-9.0, 66.0, -14.0, -5.5, 1984-12-04 18:00:00, 0.0, None
-14.0, 84.0, -14.0, -9.0, 1984-12-05 06:00:00, 0.0, None
-11.0, 78.0, -15.0, -6.5, 1984-12-05 18:00:00, 0.0, None
-11.0, 92.0, -12.5, -11.0, 1984-12-06 06:00:00, 0.0, None
0.0, 70.0, -11.0, 1.5, 1984-12-06 18:00:00, 0.0, None
0.0, 91.0, -1.5, 0.0, 1984-12-07 06:00:00, 0.0, None
-0.5, 94.0, -0.5, 0.0, 1984-12-07 18:00:00, 3.0, None
-2.0, 95.0, -2.0, -0.5, 1984-12-08 06:00:00, 12.0, None
0.0, 84.0, -2.5, 0.0, 1984-12-08 18:00:00, 2.0, None
