station_observations
CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-12.0, None, -15.0, -9.0, 1982-02-20 06:00:00, None
-11.0, None, None, None, 1982-02-20 09:00:00, None
-10.0, None, None, None, 1982-02-20 14:30:00, None
-12.0, None, None, None, 1982-02-20 21:00:00, None
-12.0, None, None, None, 1982-02-21 02:30:00, None
-12.0, None, None, None, 1982-02-21 11:30:00, None
-11.0, None, None, None, 1982-02-21 16:00:00, None
-12.0, None, None, None, 1982-02-21 20:00:00, None
-12.0, None, None, None, 1982-02-21 22:45:00, None
-13.0, None, None, None, 1982-02-22 02:45:00, None
-14.0, None, -15.0, -9.0, 1982-02-22 06:00:00, None
-12.0, None, None, None, 1982-02-22 11:15:00, None
-12.0, None, None, None, 1982-02-22 15:15:00, None
-14.0, None, None, None, 1982-02-22 20:30:00, None
-16.0, None, None, None, 1982-02-22 23:00:00, None
-18.0, None, None, None, 1982-02-23 03:15:00, None
-20.0, None, -20.0, -10.0, 1982-02-23 06:15:00, None
-20.0, None, None, None, 1982-02-23 13:40:00, None
-20.0, None, None, None, 1982-02-23 18:30:00, None
-23.0, None, None, None, 1982-02-24 03:00:00, None
-24.0, None, -24.0, -19.0, 1982-02-24 06:30:00, None
-20.0, None, None, None, 1982-02-24 13:00:00, None
-17.0, None, None, None, 1982-02-24 16:00:00, None
-16.0, None, None, None, 1982-02-24 21:15:00, None
-16.0, None, None, None, 1982-02-24 23:00:00, None
-18.0, None, None, None, 1982-02-25 03:15:00, None
-18.0, None, -24.0, -16.0, 1982-02-25 06:15:00, None
-19.0, None, None, None, 1982-02-25 09:30:00, None
-17.0, None, None, None, 1982-02-25 14:00:00, None
-18.0, None, None, None, 1982-02-25 17:30:00, None
-19.0, None, None, None, 1982-02-25 22:30:00, None
-19.0, None, -19.0, -16.0, 1982-02-26 06:15:00, None
-17.0, None, None, None, 1982-02-26 10:00:00, None
-18.0, None, None, None, 1982-02-26 15:00:00, None
-19.0, None, None, None, 1982-02-26 20:00:00, None
-18.0, None, None, None, 1982-02-27 02:45:00, None
-17.0, None, -23.0, -16.0, 1982-02-27 06:15:00, None
-20.0, None, None, None, 1982-02-27 11:15:00, None
-20.0, None, None, None, 1982-02-27 14:00:00, None
-17.0, None, None, None, 1982-02-27 18:30:00, None
-17.0, None, None, None, 1982-02-27 22:00:00, None
-17.0, None, None, None, 1982-02-28 03:00:00, None
-17.0, None, -21.0, -13.0, 1982-02-28 06:30:00, None
-15.0, None, None, None, 1982-02-28 11:00:00, None
-16.0, None, None, None, 1982-02-28 14:00:00, None
-14.0, None, None, None, 1982-02-28 19:00:00, None
-12.0, None, None, None, 1982-02-28 22:30:00, None
-9.0, None, None, None, 1982-03-01 02:30:00, None
-9.0, None, -20.0, -9.0, 1982-03-01 07:00:00, None
-11.0, None, None, None, 1982-03-01 10:15:00, None
-11.0, None, None, None, 1982-03-01 13:30:00, None
-12.0, None, None, None, 1982-03-01 18:30:00, None
-12.0, None, None, None, 1982-03-01 22:30:00, None
-14.0, None, None, None, 1982-03-02 03:00:00, None
-15.0, None, -16.0, -9.0, 1982-03-02 06:00:00, None
-16.0, None, None, None, 1982-03-02 09:30:00, None
-11.0, None, None, None, 1982-03-02 15:30:00, None
-13.0, None, None, None, 1982-03-02 19:00:00, None
-16.0, None, None, None, 1982-03-02 22:30:00, None
-16.0, None, None, None, 1982-03-03 01:15:00, None
-17.0, None, -18.0, -11.0, 1982-03-03 06:00:00, None
-16.0, None, None, None, 1982-03-03 11:30:00, None
-13.0, None, None, None, 1982-03-03 19:00:00, None
-14.0, None, None, None, 1982-03-03 23:30:00, None
-14.0, None, None, None, 1982-03-04 02:30:00, None
-15.0, None, -18.0, -12.0, 1982-03-04 06:15:00, None
-7.0, None, None, None, 1982-03-04 13:00:00, None
-9.0, None, None, None, 1982-03-04 18:15:00, None
-9.0, None, None, None, 1982-03-04 23:00:00, None
-10.0, None, -16.0, -4.0, 1982-03-05 06:00:00, None
-8.0, None, None, None, 1982-03-05 11:30:00, None
-6.0, None, None, None, 1982-03-05 15:00:00, None
-8.0, None, None, None, 1982-03-05 19:00:00, None
-8.0, None, None, None, 1982-03-05 22:00:00, None
-7.0, None, None, None, 1982-03-06 03:00:00, None
-7.0, None, -11.0, -5.0, 1982-03-06 07:00:00, None
-5.0, None, None, None, 1982-03-06 12:30:00, None
-5.0, None, None, None, 1982-03-06 19:30:00, None
-5.0, None, None, None, 1982-03-06 22:30:00, None
-5.0, None, None, None, 1982-03-07 04:30:00, None
-4.0, None, -8.0, -4.0, 1982-03-07 06:30:00, None
-1.0, None, None, None, 1982-03-07 12:30:00, None
-4.0, None, None, None, 1982-03-07 18:00:00, None
-4.0, None, None, None, 1982-03-07 21:30:00, None
-5.0, None, None, None, 1982-03-08 03:00:00, None
-4.0, None, None, None, 1982-03-08 11:00:00, None
-4.0, None, None, None, 1982-03-08 14:00:00, None
-5.0, None, None, None, 1982-03-08 18:00:00, None
-5.0, None, None, None, 1982-03-08 22:00:00, None
-9.0, None, None, None, 1982-03-09 03:00:00, None
-9.0, None, -9.0, -3.0, 1982-03-09 06:00:00, None
-6.0, None, None, None, 1982-03-09 13:00:00, None
-7.0, None, None, None, 1982-03-09 18:00:00, None
-7.0, None, None, None, 1982-03-09 22:00:00, None
-8.0, None, None, None, 1982-03-10 01:30:00, None
-8.0, None, -10.0, -6.0, 1982-03-10 06:00:00, None
-7.0, None, None, None, 1982-03-10 10:30:00, None
-7.0, None, None, None, 1982-03-10 13:30:00, None
-10.0, None, None, None, 1982-03-10 19:30:00, None
-11.0, None, None, None, 1982-03-10 22:15:00, None
-11.0, None, None, None, 1982-03-11 03:00:00, None
-13.0, None, -13.0, -6.0, 1982-03-11 06:00:00, None
-9.0, None, None, None, 1982-03-11 10:45:00, None
-9.0, None, None, None, 1982-03-11 14:30:00, None
-10.0, None, None, None, 1982-03-11 21:00:00, None
-10.0, None, None, None, 1982-03-12 01:30:00, None
-9.0, None, -13.0, -9.0, 1982-03-12 06:45:00, None
-5.0, None, None, None, 1982-03-12 14:00:00, None
-7.0, None, None, None, 1982-03-12 20:30:00, None
-7.0, None, None, None, 1982-03-13 02:30:00, None
-7.0, None, -10.0, -6.0, 1982-03-13 06:00:00, None
-7.0, None, None, None, 1982-03-13 10:00:00, None
-4.0, None, None, None, 1982-03-13 14:00:00, None
-8.0, None, None, None, 1982-03-13 20:30:00, None
-8.0, None, None, None, 1982-03-14 02:15:00, None
-7.0, None, -9.0, -3.0, 1982-03-14 06:00:00, None
-9.0, None, None, None, 1982-03-14 11:30:00, None
-6.0, None, None, None, 1982-03-14 14:00:00, None
-8.0, None, None, None, 1982-03-14 20:30:00, None
-9.0, None, None, None, 1982-03-15 03:00:00, None
-11.0, None, -11.0, -6.0, 1982-03-15 06:15:00, None
-6.0, None, None, None, 1982-03-15 12:00:00, None
-5.0, None, None, None, 1982-03-15 15:00:00, None
-9.0, None, None, None, 1982-03-15 19:00:00, None
-10.0, None, None, None, 1982-03-16 02:45:00, None
-11.0, None, -12.0, -2.0, 1982-03-16 06:15:00, None
-9.0, None, None, None, 1982-03-16 10:30:00, None
-4.0, None, None, None, 1982-03-16 14:00:00, None
-6.0, None, None, None, 1982-03-16 20:00:00, None
-8.0, None, None, None, 1982-03-17 03:15:00, None
-9.0, None, -13.0, -2.0, 1982-03-17 06:00:00, None
-2.0, None, None, None, 1982-03-17 14:00:00, None
-8.0, None, None, None, 1982-03-17 20:00:00, None
-8.0, None, None, None, 1982-03-17 22:00:00, None
-10.0, None, None, None, 1982-03-18 03:00:00, None
-10.0, None, -12.0, 0.1, 1982-03-18 06:30:00, None
-6.0, None, None, None, 1982-03-18 11:00:00, None
1.0, None, None, None, 1982-03-18 15:00:00, None
-8.0, None, None, None, 1982-03-18 21:30:00, None
-9.0, None, None, None, 1982-03-19 02:30:00, None
-10.0, None, -11.0, 2.0, 1982-03-19 06:15:00, None
-2.0, None, None, None, 1982-03-19 12:00:00, None
-2.0, None, None, None, 1982-03-19 15:00:00, None
-3.0, None, None, None, 1982-03-19 18:30:00, None
-8.0, None, None, None, 1982-03-19 22:00:00, None
-9.0, None, None, None, 1982-03-20 02:45:00, None
-9.0, None, -10.0, 3.0, 1982-03-20 06:00:00, None
-3.0, None, None, None, 1982-03-20 11:30:00, None
-3.0, None, None, None, 1982-03-20 15:00:00, None
-5.0, None, None, None, 1982-03-20 19:00:00, None
-6.0, None, None, None, 1982-03-20 23:00:00, None
-7.0, None, None, None, 1982-03-21 02:30:00, None
-10.0, None, -10.0, -1.0, 1982-03-21 06:15:00, None
-5.0, None, None, None, 1982-03-21 12:00:00, None
-2.0, None, None, None, 1982-03-21 15:15:00, None
-4.0, None, None, None, 1982-03-21 19:00:00, None
-4.0, None, None, None, 1982-03-21 22:30:00, None
-5.0, None, None, None, 1982-03-22 02:30:00, None
-6.0, None, -10.0, -1.0, 1982-03-22 06:15:00, None
-4.0, None, None, None, 1982-03-22 09:30:00, None
-2.0, None, None, None, 1982-03-22 14:30:00, None
-3.0, None, None, None, 1982-03-22 18:30:00, None
-4.0, None, None, None, 1982-03-22 23:00:00, None
-6.0, None, None, None, 1982-03-23 02:30:00, None
-8.0, None, -8.0, -1.0, 1982-03-23 06:15:00, None
-7.0, None, None, None, 1982-03-23 09:30:00, None
-5.0, None, None, None, 1982-03-23 19:00:00, None
-5.0, None, None, None, 1982-03-23 22:30:00, None
-21.0, None, None, None, 1982-03-23 23:00:00, None
-5.0, None, None, None, 1982-03-24 02:30:00, None
-5.0, None, -8.0, 4.0, 1982-03-24 06:15:00, None
-5.0, None, None, None, 1982-03-24 09:00:00, None
-1.0, None, None, None, 1982-03-24 14:00:00, None
-5.0, None, None, None, 1982-03-24 19:30:00, None
-5.0, None, None, None, 1982-03-24 22:30:00, None
-5.0, None, None, None, 1982-03-25 04:00:00, None
-5.0, None, -7.0, -1.0, 1982-03-25 06:00:00, None
-6.0, None, None, None, 1982-03-25 09:30:00, None
-7.0, None, None, None, 1982-03-25 18:30:00, None
-8.0, None, None, None, 1982-03-25 22:30:00, None
-8.0, None, None, None, 1982-03-26 03:00:00, None
-10.0, None, -11.0, -4.0, 1982-03-26 06:00:00, None
-5.0, None, None, None, 1982-03-26 10:30:00, None
-3.0, None, None, None, 1982-03-26 14:30:00, None
-10.0, None, None, None, 1982-03-26 20:00:00, None
-12.0, None, None, None, 1982-03-26 23:00:00, None
-12.0, None, None, None, 1982-03-27 03:00:00, None
-10.0, None, -12.0, 1.0, 1982-03-27 06:30:00, None
-6.0, None, None, None, 1982-03-27 12:00:00, None
-8.0, None, None, None, 1982-03-27 19:00:00, None
-8.0, None, None, None, 1982-03-27 22:30:00, None
-9.0, None, None, None, 1982-03-28 03:00:00, None
-9.0, None, -11.0, -3.0, 1982-03-28 06:30:00, None
-1.0, None, None, None, 1982-03-28 12:00:00, None
-6.0, None, None, None, 1982-03-28 19:00:00, None
-8.0, None, None, None, 1982-03-28 23:00:00, None
-9.0, None, None, None, 1982-03-29 02:30:00, None
-8.0, None, -10.0, 2.0, 1982-03-29 05:30:00, None
0.0, None, None, None, 1982-03-29 14:30:00, None
-4.0, None, None, None, 1982-03-29 18:30:00, None
-8.0, None, None, None, 1982-03-29 22:00:00, None
-8.0, None, None, None, 1982-03-30 03:00:00, None
-8.0, None, -9.0, 3.0, 1982-03-30 06:30:00, None
-1.0, None, None, None, 1982-03-30 11:00:00, None
-6.0, None, None, None, 1982-03-30 19:00:00, None
-8.0, None, None, None, 1982-03-30 21:45:00, None
-8.0, None, None, None, 1982-03-31 03:45:00, None
-8.0, None, -8.0, 2.0, 1982-03-31 06:00:00, None
-4.0, None, None, None, 1982-03-31 12:30:00, None
-7.0, None, None, None, 1982-03-31 18:30:00, None
-8.0, None, None, None, 1982-03-31 22:00:00, None
-8.0, None, None, None, 1982-04-01 03:00:00, None
-9.0, None, -9.0, 2.0, 1982-04-01 06:00:00, None
-2.0, None, None, None, 1982-04-01 13:00:00, None
-8.0, None, None, None, 1982-04-01 18:15:00, None
-9.0, None, None, None, 1982-04-01 22:15:00, None
-11.0, None, None, None, 1982-04-02 03:00:00, None
-12.0, None, -12.0, -1.0, 1982-04-02 06:00:00, None
-9.0, None, None, None, 1982-04-02 12:30:00, None
-5.0, None, None, None, 1982-04-02 15:30:00, None
-10.0, None, None, None, 1982-04-02 19:15:00, None
-10.0, None, None, None, 1982-04-02 22:00:00, None
-10.0, None, None, None, 1982-04-03 04:00:00, None
-11.0, None, -12.0, -5.0, 1982-04-03 06:00:00, None
-9.0, None, None, None, 1982-04-03 11:00:00, None
-7.0, None, None, None, 1982-04-03 15:00:00, None
-8.0, None, None, None, 1982-04-03 19:00:00, None
-9.0, None, None, None, 1982-04-03 21:30:00, None
-10.0, None, None, None, 1982-04-04 03:00:00, None
-11.0, None, -11.0, -5.0, 1982-04-04 06:00:00, None
-8.0, None, None, None, 1982-04-04 11:30:00, None
-3.0, None, None, None, 1982-04-04 15:30:00, None
-5.0, None, None, None, 1982-04-04 19:30:00, None
-12.0, None, -12.0, 1.0, 1982-04-05 06:00:00, None
-6.0, None, None, None, 1982-04-05 12:00:00, None
-10.0, None, None, None, 1982-04-06 02:30:00, None
-10.0, None, -12.0, 0.0, 1982-04-06 06:15:00, None
-4.0, None, None, None, 1982-04-06 12:00:00, None
-8.0, None, None, None, 1982-04-07 02:30:00, None
-5.0, None, -11.0, 4.0, 1982-04-07 06:00:00, None
5.0, None, None, None, 1982-04-07 15:30:00, None
-5.0, None, -6.0, 6.0, 1982-04-08 06:15:00, None
5.0, None, None, None, 1982-04-08 13:00:00, None
-4.0, None, None, None, 1982-04-09 03:00:00, None
-4.0, None, -4.0, 8.0, 1982-04-09 06:15:00, None
-4.0, None, None, None, 1982-04-09 11:00:00, None
-4.0, None, None, None, 1982-04-09 15:30:00, None
-6.0, None, None, None, 1982-04-10 03:00:00, None
-8.0, None, -9.0, -3.0, 1982-04-10 06:15:00, None
-6.0, None, None, None, 1982-04-10 11:30:00, None
-5.0, None, None, None, 1982-04-10 14:30:00, None
-8.0, None, None, None, 1982-04-11 02:00:00, None
-9.0, None, -9.0, -4.0, 1982-04-11 06:15:00, None
-6.0, None, None, None, 1982-04-11 11:00:00, None
-4.0, None, None, None, 1982-04-11 13:30:00, None
-5.0, None, -9.0, -3.0, 1982-04-12 09:00:00, None
-7.0, None, None, None, 1982-04-13 03:15:00, None
-7.0, None, -9.0, 0.0, 1982-04-13 06:15:00, None
5.0, None, None, None, 1982-04-13 14:30:00, None
-10.0, None, None, None, 1982-04-14 03:15:00, None
-10.0, None, -10.0, 6.0, 1982-04-14 06:15:00, None
2.0, None, None, None, 1982-04-14 14:30:00, None
-5.0, None, None, None, 1982-04-15 03:00:00, None
-8.0, None, None, None, 1982-04-15 03:30:00, None
-8.0, None, -10.0, 5.0, 1982-04-15 06:15:00, None
-5.0, None, None, None, 1982-04-15 15:00:00, None
-5.0, None, -8.0, -3.0, 1982-04-16 06:15:00, None
-5.0, None, None, None, 1982-04-16 14:00:00, None
-6.0, None, -10.0, -2.0, 1982-04-19 09:00:00, None
-3.0, None, None, None, 1982-04-19 15:00:00, None
-3.0, None, None, None, 1982-04-20 05:30:00, None
-4.0, None, -6.0, -3.0, 1982-04-20 08:00:00, None
-4.0, None, -7.0, -2.0, 1982-04-21 09:30:00, None
-1.0, None, -6.0, -1.0, 1982-04-22 13:45:00, None
-7.0, None, -10.0, 1.0, 1982-04-23 08:15:00, None
0.0, None, None, None, 1982-04-23 17:10:00, None
0.0, None, -9.0, 0.0, 1982-04-26 10:30:00, None
3.0, None, -4.0, 3.0, 1982-04-27 13:00:00, None
-4.0, None, -4.0, 5.0, 1982-04-28 08:00:00, None
-6.0, None, -6.0, 0.0, 1982-04-29 07:30:00, None
-25.0, None, None, None, 1982-12-03 09:30:00, None
-3.0, None, None, None, 1983-01-05 01:45:00, None
0.0, None, None, None, 1983-01-16 10:30:00, None
-10.0, None, None, None, 1983-02-05 19:30:00, None
-10.0, None, None, None, 1983-02-05 23:00:00, None
-10.0, None, None, None, 1983-02-06 03:30:00, None
-10.0, None, -11.0, -9.0, 1983-02-06 06:15:00, None
-9.0, None, None, None, 1983-02-06 14:00:00, None
-11.0, None, None, None, 1983-02-06 19:15:00, None
-11.0, None, None, None, 1983-02-06 23:15:00, None
-11.0, None, None, None, 1983-02-07 03:30:00, None
-10.0, None, -11.0, -9.0, 1983-02-07 06:15:00, None
-8.0, None, None, None, 1983-02-07 10:30:00, None
-8.0, None, None, None, 1983-02-07 14:30:00, None
-6.0, None, None, None, 1983-02-07 17:00:00, None
-7.0, None, None, None, 1983-02-07 22:30:00, None
-7.0, None, None, None, 1983-02-08 03:15:00, None
-9.0, None, -10.0, -7.0, 1983-02-08 06:15:00, None
-8.0, None, None, None, 1983-02-08 13:45:00, None
-7.0, None, None, None, 1983-02-08 20:00:00, None
-6.0, None, None, None, 1983-02-08 23:00:00, None
-6.0, None, None, None, 1983-02-09 02:20:00, None
-6.0, None, -9.0, -6.0, 1983-02-09 06:00:00, None
-5.0, None, None, None, 1983-02-09 11:45:00, None
-6.0, None, None, None, 1983-02-09 19:45:00, None
-7.0, None, None, None, 1983-02-09 23:15:00, None
-7.0, None, -8.0, -4.0, 1983-02-10 04:15:00, None
-6.0, None, None, None, 1983-02-10 10:30:00, None
-8.0, None, None, None, 1983-02-10 17:30:00, None
-8.5, None, None, None, 1983-02-10 23:30:00, None
-8.0, None, None, None, 1983-02-11 02:30:00, None
-8.0, None, -10.0, -5.0, 1983-02-11 06:15:00, None
-5.0, None, None, None, 1983-02-11 12:45:00, None
-6.0, None, None, None, 1983-02-11 15:30:00, None
-6.0, None, None, None, 1983-02-11 19:00:00, None
-5.0, None, None, None, 1983-02-11 21:30:00, None
-2.0, None, None, None, 1983-02-12 02:15:00, None
-1.0, None, -8.0, -1.0, 1983-02-12 07:30:00, None
-1.0, None, None, None, 1983-02-12 11:30:00, None
-1.0, None, None, None, 1983-02-12 15:30:00, None
-1.5, None, None, None, 1983-02-12 17:30:00, None
-2.0, None, None, None, 1983-02-12 23:00:00, None
-2.0, None, None, None, 1983-02-13 02:30:00, None
-2.0, None, -3.0, -1.0, 1983-02-13 05:45:00, None
-3.0, None, None, None, 1983-02-13 12:00:00, None
-3.5, None, None, None, 1983-02-13 20:00:00, None
-4.0, None, None, None, 1983-02-13 22:30:00, None
-5.0, None, None, None, 1983-02-14 02:30:00, None
-5.0, None, -5.0, -1.0, 1983-02-14 07:15:00, None
-4.0, None, None, None, 1983-02-14 11:00:00, None
-3.5, None, None, None, 1983-02-14 18:00:00, None
-4.0, None, None, None, 1983-02-14 23:00:00, None
-4.0, None, None, None, 1983-02-15 03:00:00, None
-4.0, None, -5.0, -2.0, 1983-02-15 06:30:00, None
-2.0, None, None, None, 1983-02-15 10:30:00, None
-2.0, None, None, None, 1983-02-15 13:35:00, None
-3.0, None, None, None, 1983-02-15 19:00:00, None
-6.0, None, None, None, 1983-02-15 22:30:00, None
-6.0, None, None, None, 1983-02-16 02:30:00, None
-6.0, None, -6.0, -2.0, 1983-02-16 06:15:00, None
-6.0, None, None, None, 1983-02-16 11:45:00, None
-4.0, None, None, None, 1983-02-16 15:00:00, None
-4.0, None, None, None, 1983-02-16 20:00:00, None
-7.0, None, None, None, 1983-02-16 23:15:00, None
-5.0, None, None, None, 1983-02-17 02:30:00, None
-5.0, None, -8.0, -4.0, 1983-02-17 05:45:00, None
-2.0, None, None, None, 1983-02-17 11:11:00, None
-6.0, None, None, None, 1983-02-17 21:00:00, None
-6.0, None, None, None, 1983-02-18 02:15:00, None
-6.0, None, -6.0, -1.0, 1983-02-18 06:15:00, None
-5.0, None, None, None, 1983-02-18 09:45:00, None
-4.0, None, None, None, 1983-02-18 14:30:00, None
-8.0, None, None, None, 1983-02-18 22:00:00, None
-10.0, None, None, None, 1983-02-19 04:00:00, None
-10.0, None, -10.0, -2.0, 1983-02-19 07:15:00, None
-6.0, None, None, None, 1983-02-19 12:00:00, None
-6.0, None, None, None, 1983-02-19 19:45:00, None
-6.0, None, None, None, 1983-02-19 23:15:00, None
-6.0, None, None, None, 1983-02-20 03:45:00, None
-5.0, None, -10.0, -5.0, 1983-02-20 07:00:00, None
-3.0, None, None, None, 1983-02-20 13:00:00, None
-4.0, None, None, None, 1983-02-20 20:15:00, None
-4.0, None, None, None, 1983-02-20 23:00:00, None
-4.0, None, None, None, 1983-02-21 04:30:00, None
-4.0, None, None, None, 1983-02-21 10:00:00, None
-5.0, None, None, None, 1983-02-21 20:15:00, None
-4.0, None, None, None, 1983-02-21 23:00:00, None
-3.5, None, None, None, 1983-02-22 00:30:00, None
-5.0, None, -5.0, 1.0, 1983-02-22 05:30:00, None
-4.0, None, None, None, 1983-02-22 14:00:00, None
-4.0, None, None, None, 1983-02-22 20:00:00, None
-3.0, None, None, None, 1983-02-22 23:00:00, None
-1.5, None, None, None, 1983-02-23 03:00:00, None
-1.0, None, -5.0, 1.0, 1983-02-23 06:00:00, None
None, None, None, 1.0, 1983-02-23 11:00:00, None
1.0, None, None, None, 1983-02-23 13:45:00, None
-1.0, None, None, None, 1983-02-23 20:15:00, None
-2.0, None, None, None, 1983-02-23 23:00:00, None
-3.0, None, None, None, 1983-02-24 03:30:00, None
-4.0, None, -4.0, 2.0, 1983-02-24 06:15:00, None
-1.0, None, None, None, 1983-02-24 13:00:00, None
-3.0, None, None, None, 1983-02-24 20:15:00, None
-3.0, None, None, None, 1983-02-24 23:07:00, None
-4.0, None, None, None, 1983-02-25 03:45:00, None
-4.0, None, -6.0, -1.0, 1983-02-25 06:00:00, None
-3.0, None, None, None, 1983-02-25 10:30:00, None
-4.0, None, None, None, 1983-02-25 20:00:00, None
-4.0, None, None, None, 1983-02-26 03:00:00, None
-3.0, None, -5.0, -1.0, 1983-02-26 06:00:00, None
-1.0, None, None, None, 1983-02-26 16:50:00, None
-3.0, None, None, None, 1983-02-26 20:30:00, None
-2.0, None, None, None, 1983-02-27 02:00:00, None
-3.0, None, -6.0, 0.0, 1983-02-27 06:30:00, None
-3.0, None, None, None, 1983-02-27 15:00:00, None
-5.0, None, None, None, 1983-02-27 20:30:00, None
-9.0, None, None, None, 1983-02-28 03:00:00, None
-9.0, None, -9.0, -3.0, 1983-02-28 06:00:00, None
-4.0, None, None, None, 1983-02-28 12:00:00, None
-1.0, None, None, None, 1983-02-28 14:45:00, None
-8.0, None, None, None, 1983-02-28 21:00:00, None
-9.0, None, None, None, 1983-03-01 04:00:00, None
-9.0, None, -10.0, -1.0, 1983-03-01 06:00:00, None
-7.0, None, None, None, 1983-03-01 14:30:00, None
-7.0, None, None, None, 1983-03-01 21:00:00, None
-7.0, None, None, None, 1983-03-02 03:45:00, None
-7.0, None, -9.0, -6.0, 1983-03-02 06:00:00, None
-2.0, None, None, None, 1983-03-02 15:15:00, None
-8.0, None, None, None, 1983-03-02 21:30:00, None
-10.0, None, None, None, 1983-03-03 02:00:00, None
-2.0, None, -10.0, -1.0, 1983-03-03 06:00:00, None
-9.0, None, None, None, 1983-03-03 11:00:00, None
-5.0, None, None, None, 1983-03-03 13:40:00, None
-11.0, None, None, None, 1983-03-03 20:00:00, None
-13.0, None, None, None, 1983-03-04 04:00:00, None
-13.0, None, -13.0, -2.0, 1983-03-04 06:00:00, None
-9.0, None, None, None, 1983-03-04 13:30:00, None
-10.0, None, None, None, 1983-03-04 22:00:00, None
-14.0, None, None, None, 1983-03-05 11:15:00, None
-8.0, None, -17.0, -7.0, 1983-03-05 16:00:00, None
-8.0, None, -17.0, -8.0, 1983-03-06 13:30:00, None
-8.0, None, None, None, 1983-03-06 15:30:00, None
-12.0, None, None, None, 1983-03-08 02:00:00, None
-13.0, None, -13.0, -7.0, 1983-03-08 06:00:00, None
-10.0, None, None, None, 1983-03-08 10:30:00, None
-8.0, None, None, None, 1983-03-08 14:00:00, None
-8.0, None, None, None, 1983-03-08 20:30:00, None
-8.0, None, None, None, 1983-03-08 23:15:00, None
-7.0, None, None, None, 1983-03-09 02:20:00, None
-6.0, None, -13.0, -6.0, 1983-03-09 06:15:00, None
-4.0, None, None, None, 1983-03-09 10:00:00, None
-2.0, None, None, None, 1983-03-09 19:30:00, None
-3.0, None, None, None, 1983-03-09 23:30:00, None
-3.0, None, None, None, 1983-03-10 03:30:00, None
-2.0, None, -5.0, -2.0, 1983-03-10 06:15:00, None
0.0, None, None, None, 1983-03-10 10:00:00, None
2.0, None, None, None, 1983-03-10 14:45:00, None
-2.0, None, None, None, 1983-03-10 19:00:00, None
-2.0, None, None, None, 1983-03-10 22:15:00, None
-2.0, None, None, None, 1983-03-11 03:45:00, None
-2.0, None, -3.0, 2.0, 1983-03-11 06:15:00, None
3.0, None, None, None, 1983-03-11 12:45:00, None
-3.0, None, None, None, 1983-03-11 19:00:00, None
-3.0, None, None, None, 1983-03-11 23:00:00, None
-2.0, None, None, None, 1983-03-12 03:10:00, None
0.0, None, -3.0, 6.0, 1983-03-12 06:15:00, None
1.0, None, None, None, 1983-03-12 12:15:00, None
0.0, None, None, None, 1983-03-12 14:30:00, None
-1.0, None, None, None, 1983-03-12 18:00:00, None
0.0, None, None, None, 1983-03-12 22:30:00, None
-2.0, None, None, None, 1983-03-13 04:00:00, None
-2.0, None, -3.0, 2.0, 1983-03-13 06:15:00, None
3.0, None, None, None, 1983-03-13 12:30:00, None
1.0, None, None, None, 1983-03-13 15:00:00, None
-1.0, None, None, None, 1983-03-13 23:15:00, None
-1.0, None, None, None, 1983-03-14 03:00:00, None
0.0, None, -3.0, 3.0, 1983-03-14 06:15:00, None
3.0, None, None, None, 1983-03-14 11:00:00, None
-1.0, None, None, None, 1983-03-14 18:00:00, None
-2.0, None, None, None, 1983-03-14 23:00:00, None
-2.0, None, None, None, 1983-03-15 03:45:00, None
-2.0, None, -2.0, 6.0, 1983-03-15 06:15:00, None
0.0, None, None, None, 1983-03-15 14:00:00, None
-3.0, None, None, None, 1983-03-15 19:15:00, None
-3.0, None, None, None, 1983-03-15 22:15:00, None
-4.0, None, None, None, 1983-03-16 03:45:00, None
-4.0, None, -5.0, 5.0, 1983-03-16 06:15:00, None
2.0, None, None, None, 1983-03-16 12:30:00, None
1.0, None, None, None, 1983-03-16 18:00:00, None
-1.0, None, None, None, 1983-03-16 22:00:00, None
-2.0, None, None, None, 1983-03-17 03:40:00, None
-2.0, None, -4.0, 4.0, 1983-03-17 06:15:00, None
4.0, None, None, None, 1983-03-17 15:30:00, None
-2.0, None, None, None, 1983-03-17 19:30:00, None
-2.0, None, None, None, 1983-03-17 22:45:00, None
-2.0, None, -3.0, 5.0, 1983-03-18 06:00:00, None
0.0, None, None, None, 1983-03-18 11:00:00, None
5.0, None, None, None, 1983-03-18 14:00:00, None
-3.0, None, None, None, 1983-03-18 21:00:00, None
-5.0, None, -5.0, 8.0, 1983-03-19 06:30:00, None
2.0, None, None, None, 1983-03-19 13:00:00, None
-4.0, None, None, None, 1983-03-19 21:15:00, None
-7.0, None, -7.0, 5.0, 1983-03-20 06:30:00, None
0.0, None, None, None, 1983-03-20 14:00:00, None
-5.0, None, None, None, 1983-03-20 19:00:00, None
-8.0, None, None, None, 1983-03-20 23:00:00, None
-10.0, None, -10.0, 2.0, 1983-03-21 06:15:00, None
-8.0, None, None, None, 1983-03-21 09:30:00, None
-1.0, None, None, None, 1983-03-21 15:30:00, None
-9.0, None, None, None, 1983-03-21 23:00:00, None
-4.0, None, -4.0, 0.0, 1983-03-22 06:00:00, None
-10.0, None, None, None, 1983-03-22 09:45:00, None
-9.0, None, None, None, 1983-03-22 21:30:00, None
