station_observations
CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-12.0, 0.0, -12.0, 0.0, 1993-11-05 06:00:00, 0.0
2.0, None, -2.0, 2.0, 1993-11-05 14:11:00, None
-6.5, 0.0, -8.5, -2.0, 1993-11-06 07:00:00, None
3.0, None, -8.5, 3.0, 1993-11-06 15:00:00, None
-4.0, 0.0, -5.5, 3.5, 1993-11-07 07:00:00, 0.0
2.5, None, -4.5, 3.5, 1993-11-07 15:00:00, None
-6.0, 0.0, -7.0, 3.0, 1993-11-08 06:00:00, 0.0
-6.0, 0.0, -6.0, 5.5, 1993-11-09 06:00:00, 0.0
-7.0, 0.0, -8.0, 6.0, 1993-11-10 07:30:00, 0.0
0.0, None, -6.0, 7.0, 1993-11-11 05:19:00, None
-5.0, 0.0, -6.0, 7.0, 1993-11-11 06:21:00, 0.0
4.0, 0.0, -8.0, 4.0, 1993-11-11 15:10:00, 0.0
6.0, 0.0, 3.0, 6.5, 1993-11-12 06:00:00, 0.0
-5.0, 0.0, -7.0, 4.5, 1993-11-13 05:01:00, 0.0
-1.0, None, -5.0, 4.5, 1993-11-13 17:00:00, None
-10.5, 0.0, -11.5, -1.0, 1993-11-14 04:57:00, 0.0
0.5, 0.0, -11.0, 2.0, 1993-11-14 17:45:00, 0.0
1.5, 0.0, 0.0, 2.0, 1993-11-15 05:30:00, 0.0
-2.0, 0.0, -2.0, 3.0, 1993-11-16 06:00:00, 4.0
-6.0, 9.0, -7.0, 1.0, 1993-11-17 06:00:00, 15.0
-3.0, 8.0, -3.0, 0.0, 1993-11-18 06:00:00, 16.0
1.5, 0.0, -0.5, 1.5, 1993-11-19 05:30:00, 16.0
1.0, 0.0, 0.0, 1.5, 1993-11-20 05:00:00, 14.0
2.5, 0.0, 0.5, 3.0, 1993-11-20 17:30:00, 14.0
0.0, 4.0, -0.5, 0.0, 1993-11-21 05:00:00, 14.0
-20.0, 3.0, -20.0, -20.0, 1993-11-22 05:00:00, 30.0
-24.0, 0.0, -24.0, -24.0, 1993-11-23 05:55:00, 28.0
-30.0, 0.0, -30.0, -23.0, 1993-11-24 05:00:00, 23.0
-29.5, 0.0, -30.5, -29.0, 1993-11-25 05:00:00, 20.0
-28.0, 0.0, -29.5, -28.0, 1993-11-26 05:00:00, 20.0
-23.0, 0.0, -25.0, -23.0, 1993-11-27 05:00:00, 18.0
-8.0, None, -24.0, -8.0, 1993-11-27 15:00:00, 3.0
-7.5, 0.0, -14.0, -7.5, 1993-11-28 05:00:00, 18.0
5.0, 0.0, 0.0, 5.0, 1993-11-28 15:30:00, 15.0
-2.5, 1.0, -6.0, -2.5, 1993-11-29 06:00:00, 17.0
2.0, 0.0, -2.0, 2.5, 1993-11-30 06:00:00, 15.0
-2.0, 2.0, -2.0, 1.5, 1993-12-01 06:00:00, 17.0
0.0, 10.0, -1.5, 1.0, 1993-12-02 06:00:00, 28.0
2.0, 0.0, 0.0, 2.5, 1993-12-03 06:00:00, 23.0
2.5, 0.0, 0.5, 3.0, 1993-12-04 05:00:00, 20.0
1.0, 0.0, 0.0, 2.0, 1993-12-04 15:00:00, 19.0
-3.5, 16.0, -4.0, -3.0, 1993-12-05 05:00:00, 35.0
4.0, 0.0, 2.5, 9.0, 1993-12-05 15:30:00, 0.0
-14.5, None, -15.0, -14.5, 1993-12-06 04:36:00, 25.0
-7.0, 0.0, -14.5, -7.0, 1993-12-06 15:00:00, 25.0
-10.5, None, -11.5, -10.5, 1993-12-07 04:13:00, 25.0
-7.5, 10.0, -8.5, -3.0, 1993-12-08 05:00:00, 35.0
1.0, 6.0, -2.0, 2.0, 1993-12-09 07:00:00, 45.0
0.5, 0.0, 0.5, 1.0, 1993-12-10 07:00:00, 35.0
0.5, 0.0, 0.5, 1.0, 1993-12-11 06:00:00, 30.0
0.0, 0.0, 0.0, 1.0, 1993-12-11 15:00:00, 30.0
2.0, 0.0, 1.0, 2.0, 1993-12-12 05:30:00, 30.0
1.5, 0.0, -1.0, 1.5, 1993-12-12 15:00:00, 30.0
-1.5, 0.0, -1.5, 2.0, 1993-12-13 07:15:00, 25.0
0.5, None, -6.0, 0.5, 1993-12-13 14:26:00, 20.0
-1.0, 0.0, -2.5, -1.0, 1993-12-14 07:00:00, 20.0
-2.5, 0.0, -4.0, -2.5, 1993-12-15 07:30:00, 20.0
-9.0, 0.0, -9.0, -0.5, 1993-12-16 07:00:00, 20.0
-10.0, 0.0, -14.5, -10.0, 1993-12-17 07:30:00, 20.0
-8.0, 3.0, -8.5, -8.0, 1993-12-18 05:00:00, 23.0
-4.0, 1.0, -6.0, -4.0, 1993-12-18 15:00:00, 23.0
-6.0, 1.0, -6.0, -6.0, 1993-12-19 05:00:00, 23.0
-4.0, 0.0, -7.0, -4.0, 1993-12-19 15:00:00, 23.0
-5.0, 0.0, -7.0, -5.0, 1993-12-20 05:00:00, 23.0
-9.0, None, -12.0, -9.0, 1993-12-21 05:00:00, 23.0
-5.0, 1.0, -8.0, -5.0, 1993-12-22 07:00:00, 24.0
-12.0, 0.0, -14.5, -11.0, 1993-12-23 08:00:00, 23.0
-2.0, None, -5.5, -2.0, 1993-12-23 15:00:00, 23.0
-5.5, 0.0, -8.0, -5.0, 1993-12-24 07:00:00, 23.0
-0.5, None, -9.0, -0.5, 1993-12-24 14:30:00, 23.0
-12.0, 0.0, -13.0, -12.0, 1993-12-25 06:00:00, 23.0
-3.0, None, -14.0, -3.0, 1993-12-25 14:06:00, 23.0
-10.5, 0.0, -12.5, -10.5, 1993-12-26 04:30:00, 23.0
-6.5, None, -11.0, -6.5, 1993-12-26 14:17:00, 23.0
-13.5, 0.0, -13.5, -13.0, 1993-12-27 05:30:00, 23.0
-4.5, 0.0, -15.0, -4.0, 1993-12-27 15:00:00, 27.0
-7.5, 0.1, -13.5, -7.5, 1993-12-28 06:30:00, 23.0
-5.5, 0.0, -8.0, -5.5, 1993-12-28 15:00:00, 23.0
-7.5, 1.0, -8.0, -7.0, 1993-12-29 07:00:00, 24.0
-4.0, None, -8.5, -4.0, 1993-12-29 15:00:00, 24.0
-3.0, 0.0, -6.0, -3.0, 1993-12-30 05:00:00, 24.0
1.0, 0.0, -3.0, 1.0, 1993-12-30 15:00:00, 24.0
1.5, None, -0.5, 1.5, 1993-12-31 15:00:00, 28.0
0.0, 3.0, 0.0, 0.0, 1994-01-01 05:30:00, 30.0
2.0, 5.0, 0.0, 2.0, 1994-01-01 17:00:00, 35.0
1.5, 0.0, -1.5, 1.5, 1994-01-02 05:00:00, 32.0
1.0, None, 1.0, 1.0, 1994-01-02 14:16:00, 30.0
-2.5, 0.1, -2.5, 1.0, 1994-01-03 07:30:00, 30.0
3.0, 0.0, -4.5, 3.0, 1994-01-03 15:30:00, 30.0
0.0, 4.0, -0.5, 0.0, 1994-01-04 07:00:00, 32.0
1.0, 2.0, 0.0, 1.0, 1994-01-04 15:00:00, 34.0
2.5, 0.0, 1.0, 2.5, 1994-01-05 07:00:00, 34.0
2.0, None, 1.0, 2.0, 1994-01-05 15:00:00, 30.0
-13.0, 0.0, -14.5, -13.0, 1994-01-06 07:30:00, 30.0
-6.0, None, -14.0, -6.0, 1994-01-06 15:00:00, 30.0
-3.0, 5.0, -15.0, -3.0, 1994-01-07 07:00:00, 34.0
0.5, None, -3.0, 0.5, 1994-01-07 14:30:00, 34.0
-1.5, 6.0, -2.5, -1.5, 1994-01-08 05:30:00, 40.0
2.0, 5.0, -1.0, 2.0, 1994-01-08 15:00:00, 42.0
2.5, 0.5, 0.0, 3.0, 1994-01-09 07:00:00, 45.0
3.5, 0.0, 2.5, 3.5, 1994-01-09 15:30:00, 35.0
1.5, 0.0, -1.0, 1.5, 1994-01-10 07:00:00, 35.0
2.0, None, 1.0, 2.0, 1994-01-10 15:00:00, 33.0
-1.0, 4.0, -2.0, -1.0, 1994-01-11 05:00:00, 37.0
3.0, None, 1.0, 3.0, 1994-01-11 14:30:00, 35.0
4.0, 0.0, 3.0, 4.0, 1994-01-12 07:00:00, 33.0
5.0, None, 3.0, 5.0, 1994-01-12 13:00:00, 32.0
3.0, 0.0, 2.0, 3.0, 1994-01-13 07:00:00, 30.0
4.0, None, 3.0, 4.0, 1994-01-13 15:30:00, 27.0
5.0, 0.0, 3.0, 5.0, 1994-01-14 07:00:00, 25.0
6.0, None, 4.5, 6.0, 1994-01-14 14:00:00, 23.0
5.5, None, 2.5, 5.5, 1994-01-15 05:22:00, 22.0
5.0, 0.0, 4.0, 5.0, 1994-01-15 15:00:00, 21.0
2.0, None, 1.5, 2.0, 1994-01-16 06:00:00, 21.0
-5.5, 0.0, -5.5, -5.5, 1994-01-16 15:00:00, 21.0
-11.5, 0.0, -12.0, -11.5, 1994-01-17 07:00:00, 21.0
-10.5, None, -12.5, -10.5, 1994-01-17 14:00:00, 21.0
-11.0, 0.0, -11.0, -11.0, 1994-01-18 07:00:00, 21.0
-1.0, 0.0, -1.0, -1.0, 1994-01-19 07:00:00, 21.0
5.5, 0.0, -2.0, 5.5, 1994-01-19 15:00:00, 20.0
-11.0, 0.0, -11.0, -11.0, 1994-01-20 07:00:00, 20.0
0.5, 0.0, -10.0, 0.5, 1994-01-20 15:00:00, 20.0
-11.5, 0.0, -12.0, -11.5, 1994-01-21 06:00:00, 20.0
-1.0, None, -12.0, -1.0, 1994-01-21 14:00:00, 20.0
2.0, 0.0, -1.5, 2.0, 1994-01-22 06:30:00, 20.0
3.0, None, 0.0, 3.0, 1994-01-22 14:08:00, 20.0
-1.0, 0.0, -1.0, -1.0, 1994-01-23 05:00:00, 20.0
0.0, 0.0, -1.0, 0.0, 1994-01-24 05:00:00, 20.0
3.0, 0.0, 0.0, 3.0, 1994-01-24 15:00:00, 12.0
-4.0, 0.0, -4.5, 3.0, 1994-01-25 05:00:00, 20.0
1.5, None, -6.5, 1.5, 1994-01-25 14:00:00, 20.0
-4.5, 0.0, -5.5, 1.5, 1994-01-26 05:00:00, 20.0
0.5, None, -4.0, 0.5, 1994-01-26 14:00:00, 20.0
-1.0, 0.1, -3.0, -1.0, 1994-01-27 07:00:00, 21.0
2.0, None, -3.0, 2.0, 1994-01-27 15:00:00, 20.0
-8.0, 0.0, -11.0, -8.0, 1994-01-28 07:00:00, 20.0
-3.0, None, -9.0, -3.0, 1994-01-28 14:00:00, 20.0
-6.5, None, -6.5, 6.5, 1994-01-29 05:04:00, 21.0
2.0, 0.0, -3.0, 2.0, 1994-01-29 15:00:00, 20.0
-8.5, 3.0, -9.5, -8.5, 1994-01-30 06:16:00, 24.0
-1.5, 0.0, -10.5, -1.5, 1994-01-30 15:30:00, 22.0
-10.5, 0.0, -12.0, -9.0, 1994-01-31 07:00:00, 21.0
-1.0, None, -10.0, -1.0, 1994-01-31 14:00:00, 21.0
-10.0, 0.0, -13.0, -10.0, 1994-02-01 07:00:00, 21.0
-2.0, 0.0, -10.0, -2.0, 1994-02-01 14:00:00, 20.0
-7.0, 0.1, -7.0, -7.0, 1994-02-02 07:00:00, 20.0
-2.0, None, -7.0, -2.0, 1994-02-02 15:00:00, 20.0
-6.0, 0.0, -6.5, -6.0, 1994-02-03 07:00:00, 20.0
-1.0, 0.0, -6.0, -1.0, 1994-02-03 15:30:00, 20.0
-9.5, None, -10.0, -1.0, 1994-02-04 05:05:00, 20.0
-3.5, 0.0, -10.5, -3.0, 1994-02-04 15:00:00, 20.0
-6.0, None, -6.0, -3.0, 1994-02-05 04:20:00, 20.0
-2.5, None, -6.0, -2.5, 1994-02-05 15:00:00, None
-21.5, None, -21.5, -15.0, 1994-02-07 04:10:00, 20.0
-15.5, 0.0, -24.5, -15.5, 1994-02-07 15:20:00, 20.0
-28.0, 0.0, -28.5, -28.0, 1994-02-08 07:00:00, 20.0
-13.0, 0.0, -29.0, -13.0, 1994-02-08 15:00:00, 20.0
-13.0, 1.0, -15.0, -13.0, 1994-02-09 07:00:00, 20.0
-6.0, 1.0, -14.0, -6.0, 1994-02-09 15:00:00, 22.0
-15.0, 0.0, -15.0, -15.0, 1994-02-10 07:00:00, 22.0
-2.0, None, -6.0, -2.0, 1994-02-10 15:00:00, 22.0
-18.5, 0.0, -18.5, -18.5, 1994-02-11 07:00:00, 22.0
-3.0, None, -18.0, -3.0, 1994-02-11 15:00:00, 22.0
-3.0, 0.0, -3.0, -3.0, 1994-02-12 06:30:00, 22.0
-1.0, 2.0, -3.0, -1.0, 1994-02-12 14:12:00, 22.0
-1.0, 4.0, -2.0, 0.0, 1994-02-13 06:45:00, 22.0
5.0, 5.0, -1.0, 5.0, 1994-02-13 15:30:00, 25.0
-3.0, 10.0, -3.0, -2.0, 1994-02-14 07:00:00, 40.0
1.0, 2.0, -2.5, 1.0, 1994-02-14 14:30:00, 38.0
-1.0, 1.0, -2.0, -1.0, 1994-02-15 07:00:00, 40.0
2.0, 2.0, -1.5, 2.0, 1994-02-15 15:30:00, 40.0
1.5, 2.0, 1.5, 1.5, 1994-02-16 05:00:00, 42.0
2.5, None, 0.5, 2.5, 1994-02-16 15:00:00, 36.0
-2.0, 0.0, -2.0, 2.5, 1994-02-17 05:00:00, 36.0
1.0, 0.0, -2.5, 1.0, 1994-02-17 14:00:00, 36.0
1.0, 2.0, 0.0, 1.0, 1994-02-18 04:10:00, 37.0
1.0, 1.0, 1.0, 3.0, 1994-02-18 15:00:00, 36.0
-9.0, 5.0, -9.0, 1.0, 1994-02-19 04:10:00, 40.0
-11.0, 5.0, -11.0, -7.0, 1994-02-19 15:00:00, 45.0
-14.5, 5.0, -14.5, -5.0, 1994-02-20 07:00:00, 50.0
-9.0, 1.0, -15.0, -9.0, 1994-02-20 15:00:00, 50.0
-15.0, 0.0, -15.0, -9.0, 1994-02-21 07:30:00, 45.0
-8.0, 0.0, -15.0, -8.0, 1994-02-21 13:00:00, 45.0
-14.0, 2.0, -14.0, -7.0, 1994-02-22 07:00:00, 47.0
-10.5, 5.0, -15.0, -7.0, 1994-02-22 15:00:00, 48.0
-3.0, 27.0, -9.0, -3.0, 1994-02-23 07:00:00, 70.0
-12.5, 30.0, -12.5, -2.0, 1994-02-23 15:30:00, 78.0
-20.0, 10.0, -20.0, -13.0, 1994-02-24 07:00:00, 75.0
-14.0, 0.0, -21.0, -12.5, 1994-02-24 14:30:00, 68.0
-21.0, 0.0, -26.0, -12.0, 1994-02-25 07:00:00, 65.0
-9.0, 0.0, -21.0, -9.0, 1994-02-25 14:30:00, 60.0
-9.5, 2.0, -9.5, -9.0, 1994-02-26 07:00:00, 60.0
-3.0, 0.0, -10.0, -3.0, 1994-02-26 15:00:00, 60.0
-5.0, 2.0, -6.0, -3.0, 1994-02-27 07:00:00, 51.0
2.0, 0.0, -3.0, 3.0, 1994-02-27 15:00:00, 60.0
2.0, 0.0, -1.0, 2.0, 1994-02-28 05:00:00, 60.0
4.0, 0.0, 1.5, 4.0, 1994-02-28 14:00:00, 50.0
4.5, 0.0, 4.5, 9.0, 1994-03-01 05:00:00, 35.0
9.0, 0.0, 4.0, 9.0, 1994-03-01 15:00:00, 35.0
6.0, 0.0, 5.0, 11.0, 1994-03-02 14:00:00, 25.0
5.0, None, 4.0, 10.0, 1994-03-03 05:00:00, 18.0
4.0, 0.0, 2.0, 6.0, 1994-03-03 15:00:00, 17.0
3.0, 0.0, 2.5, 7.0, 1994-03-04 06:00:00, 17.0
6.0, 0.0, 3.0, 6.0, 1994-03-04 15:00:00, 10.0
0.5, None, -1.0, 5.5, 1994-03-05 04:59:00, 10.0
4.0, 0.0, -5.0, 5.0, 1994-03-05 15:00:00, 10.0
-9.0, 0.0, -10.0, 4.5, 1994-03-06 06:00:00, 10.0
2.5, 0.0, -9.5, 2.5, 1994-03-06 15:00:00, 8.0
-11.0, 0.0, -11.0, 2.5, 1994-03-07 07:30:00, 10.0
2.0, 0.0, -12.0, 2.0, 1994-03-07 15:00:00, 10.0
-7.0, 0.0, -7.0, 3.0, 1994-03-08 07:00:00, 9.0
4.0, 0.0, -9.0, 4.0, 1994-03-08 14:00:00, 10.0
4.0, 0.0, -9.0, 4.0, 1994-03-08 15:00:00, 10.0
-8.0, 0.0, -9.0, 4.0, 1994-03-09 07:00:00, 9.0
6.0, 0.0, -9.0, 6.0, 1994-03-09 15:00:00, 8.0
-5.0, 0.0, -5.0, 8.0, 1994-03-10 07:00:00, 8.0
5.0, 0.0, -6.0, 5.0, 1994-03-10 14:15:00, 7.0
-5.5, 0.0, -5.5, -5.0, 1994-03-11 07:00:00, 7.0
7.0, 0.0, -5.0, 7.0, 1994-03-11 15:00:00, 7.0
-5.0, 0.0, -5.0, 8.5, 1994-03-12 05:00:00, 7.0
10.0, 0.0, -4.0, 11.0, 1994-03-12 15:00:00, 6.0
3.5, 0.0, 0.0, 11.0, 1994-03-12 18:08:00, 6.0
2.5, None, 2.5, 7.0, 1994-03-13 13:00:00, None
-2.5, 0.0, -2.5, 11.5, 1994-03-14 05:00:00, 0.0
11.5, 0.0, 3.5, 11.5, 1994-03-14 15:15:00, 0.0
14.0, 0.0, -3.5, 14.0, 1994-03-15 15:00:00, 0.0
7.0, 0.0, 7.0, 14.0, 1994-03-16 07:00:00, 0.0
6.0, 0.0, 4.0, 7.5, 1994-03-16 15:00:00, 0.0
1.0, 3.0, 0.0, 7.0, 1994-03-17 07:00:00, 3.0
4.0, 0.0, -1.0, 4.0, 1994-03-17 14:00:00, 2.0
3.0, 0.0, 0.0, 5.0, 1994-03-18 07:00:00, 1.0
5.0, 0.0, 2.5, 6.0, 1994-03-18 15:00:00, 0.0
0.0, 0.0, 0.0, 6.5, 1994-03-19 06:30:00, 0.0
3.0, 0.0, 0.0, 3.0, 1994-03-19 15:00:00, 0.0
-1.0, 0.0, -2.5, 0.0, 1994-03-20 07:00:00, 0.0
-1.0, 8.0, -1.0, 2.0, 1994-03-21 07:00:00, 8.0
1.5, 2.0, -1.0, 1.5, 1994-03-21 15:00:00, 8.0
-3.0, 0.0, -3.0, -2.0, 1994-03-22 07:00:00, 20.0
2.0, None, -4.0, 2.0, 1994-03-22 14:03:00, 5.0
-10.0, 0.0, -11.0, 4.0, 1994-03-23 05:00:00, 2.0
-12.0, 0.0, -13.0, 3.0, 1994-03-23 07:00:00, 3.0
4.0, 0.0, -12.0, 4.0, 1994-03-23 15:00:00, 2.0
-10.0, 0.0, -11.0, 4.0, 1994-03-24 07:00:00, 2.0
4.0, 0.0, -11.0, 4.0, 1994-03-24 15:11:00, 2.0
-9.5, 0.0, -9.5, 4.0, 1994-03-25 06:00:00, 0.0
5.0, 0.0, -10.0, 5.0, 1994-03-25 15:50:00, 0.0
-6.5, 0.0, -6.5, 7.5, 1994-03-26 05:00:00, 0.0
9.0, 0.0, 6.0, 9.0, 1994-03-26 14:15:00, 0.0
1.5, 0.0, 0.0, 11.5, 1994-03-27 05:00:00, 0.0
10.0, 0.0, -5.0, 10.0, 1994-03-27 15:00:00, 0.0
1.5, 0.0, 0.0, 11.5, 1994-03-28 05:00:00, 0.0
-5.0, 0.0, -5.0, 12.0, 1994-03-29 07:00:00, 0.0
14.0, 0.0, -5.0, 14.0, 1994-03-29 15:30:00, 0.0
-4.5, 0.0, -4.5, 14.0, 1994-03-30 07:00:00, 0.0
14.0, 0.0, -5.0, 14.0, 1994-03-30 15:00:00, 0.0
-6.0, None, -6.0, 17.0, 1994-03-31 05:58:00, None
17.0, 0.0, -3.0, 17.0, 1994-03-31 16:00:00, 0.0
1.0, 0.0, 1.0, 17.0, 1994-04-01 07:00:00, 0.0
13.0, 0.0, 1.0, 13.0, 1994-04-01 15:30:00, 0.0
0.0, 0.0, -1.0, 12.0, 1994-04-02 06:45:00, 0.0
14.0, 0.0, -1.0, 14.0, 1994-04-02 15:00:00, 0.0
5.0, 0.0, 5.0, 14.0, 1994-04-03 07:00:00, 0.0
6.0, 0.0, 4.0, 6.0, 1994-04-03 15:00:00, 0.0
2.0, 0.0, 2.0, 7.0, 1994-04-04 06:00:00, 0.0
8.0, 0.0, 2.0, 8.0, 1994-04-04 15:00:00, 0.0
2.0, 0.0, 2.0, 7.0, 1994-04-05 07:00:00, 0.0
1.5, 2.0, -1.0, 1.5, 1994-04-05 15:00:00, 0.0
-2.0, 0.0, -2.0, 3.0, 1994-04-06 07:00:00, 0.0
4.5, 0.0, -2.0, 4.5, 1994-04-06 15:00:00, 0.0
0.5, 1.0, 0.5, 5.0, 1994-04-07 07:00:00, 0.0
0.5, 0.0, 0.0, 4.0, 1994-04-07 15:00:00, 0.0
0.5, 0.1, 0.5, 5.0, 1994-04-08 07:00:00, 0.0
6.0, 0.0, 0.5, 7.0, 1994-04-08 15:00:00, 0.0
1.0, None, 1.0, 7.0, 1994-04-09 05:30:00, None
13.0, 0.0, 1.0, 13.5, 1994-04-09 15:10:00, 0.0
0.0, 0.0, -2.0, 16.0, 1994-04-10 07:00:00, 0.0
12.0, 0.0, -2.0, 12.0, 1994-04-10 15:00:00, 0.0
-1.0, 0.0, -1.0, 13.5, 1994-04-11 07:00:00, 0.0
14.0, 0.0, -2.0, 15.0, 1994-04-11 15:00:00, 0.0
7.0, 0.0, 7.0, 16.5, 1994-04-12 07:00:00, 0.0
8.0, 0.0, 5.0, 12.0, 1994-04-12 15:15:00, 0.0
4.5, 0.0, 4.5, 9.0, 1994-04-13 07:00:00, 0.0
5.5, 0.0, 1.0, 6.0, 1994-04-13 15:00:00, 0.0
-2.5, 2.0, -4.0, 6.0, 1994-04-14 07:00:00, 2.0
5.0, 0.0, -4.0, 5.0, 1994-04-14 15:00:00, 0.0
5.0, 0.0, 4.0, 8.0, 1994-04-15 07:00:00, 0.0
15.0, 0.0, 5.5, 15.0, 1994-04-15 13:00:00, 0.0
1.0, 0.0, 0.0, 3.0, 1994-11-01 07:00:00, 0.0
2.0, 0.0, 0.0, 3.0, 1994-11-01 15:00:00, 5.0
-6.0, 25.0, -6.0, 1.5, 1994-11-02 05:00:00, 30.0
2.0, 0.0, -9.5, 2.0, 1994-11-02 15:00:00, 15.0
-7.5, 0.0, -9.0, 1.0, 1994-11-03 05:00:00, 15.0
-2.0, 0.0, -8.0, -2.0, 1994-11-03 15:30:00, 15.0
-2.0, 4.0, -3.0, -2.0, 1994-11-04 07:00:00, 16.0
-2.0, 9.0, -2.5, -1.5, 1994-11-04 14:30:00, 22.0
-6.0, 2.0, -12.0, -2.0, 1994-11-05 06:00:00, 20.0
-1.0, 0.0, -6.0, -1.0, 1994-11-05 13:50:00, 20.0
-8.0, 0.0, -8.0, 0.0, 1994-11-06 07:30:00, 15.0
-2.0, 0.0, -9.0, 0.0, 1994-11-06 13:50:00, 15.0
0.0, 10.0, 0.0, 1.0, 1994-11-07 07:00:00, 20.0
0.0, 0.0, -0.5, 1.0, 1994-11-07 14:00:00, 20.0
1.0, 1.0, -1.0, 2.0, 1994-11-08 07:00:00, 21.0
2.0, 2.0, -0.5, 2.0, 1994-11-08 15:00:00, 15.0
-6.0, 0.0, -8.5, 2.0, 1994-11-09 07:00:00, 14.0
-1.0, 0.0, -6.0, -1.0, 1994-11-09 15:00:00, 14.0
-1.5, 2.0, -3.0, -1.0, 1994-11-10 06:00:00, 16.0
3.5, 0.0, -2.0, 3.5, 1994-11-10 15:00:00, 10.0
2.0, 0.0, 2.0, 4.0, 1994-11-11 06:00:00, 15.0
2.0, 0.0, 1.0, 3.0, 1994-11-11 15:00:00, 5.0
0.0, 10.0, 0.0, 2.5, 1994-11-12 07:30:00, 16.0
2.0, 0.0, 0.0, 2.5, 1994-11-12 15:30:00, 10.0
-1.0, 0.0, -1.0, 2.0, 1994-11-13 05:30:00, 10.0
1.0, 0.0, -3.0, 2.5, 1994-11-13 15:30:00, 10.0
-0.5, 0.0, -4.0, 1.5, 1994-11-14 05:00:00, 10.0
2.5, 0.0, -1.0, 2.5, 1994-11-14 15:00:00, 10.0
-1.5, 0.0, -1.5, 3.0, 1994-11-15 05:00:00, 10.0
-1.0, 0.0, -5.0, 2.0, 1994-11-15 15:30:00, 10.0
0.0, 20.0, -1.5, 0.0, 1994-11-16 07:00:00, 30.0
1.0, 8.0, -0.5, 1.0, 1994-11-16 15:00:00, 30.0
-4.0, 3.0, -4.0, 1.0, 1994-11-17 05:00:00, 30.0
-5.5, 0.0, -5.5, -2.5, 1994-11-17 15:30:00, 25.0
-21.0, 0.0, -21.0, -3.0, 1994-11-18 07:00:00, 25.0
-6.0, 0.0, -21.0, -5.5, 1994-11-18 15:30:00, 25.0
-3.5, 0.1, -6.5, -3.0, 1994-11-19 07:30:00, 20.0
-1.5, 0.0, -3.5, -1.5, 1994-11-19 15:30:00, 20.0
-1.0, 5.0, -2.5, 1.5, 1994-11-20 05:30:00, 20.0
-1.0, 0.0, -2.5, 1.0, 1994-11-20 15:30:00, 20.0
-14.0, 0.0, -16.5, 1.0, 1994-11-21 07:00:00, 18.0
-4.0, 0.0, -20.0, -4.0, 1994-11-21 15:00:00, 18.0
-6.5, 0.0, -9.0, -4.0, 1994-11-22 07:00:00, 18.0
-3.0, 0.0, -18.0, 0.0, 1994-11-22 14:00:00, 18.0
-2.0, 0.0, -9.0, -1.5, 1994-11-23 07:00:00, 15.0
1.0, 2.0, -4.0, 1.0, 1994-11-23 14:00:00, 17.0
-1.5, 5.0, -1.5, 1.0, 1994-11-24 05:00:00, 22.0
1.5, 0.0, -2.0, 2.0, 1994-11-24 15:00:00, 20.0
-2.5, 1.0, -2.5, 1.5, 1994-11-25 05:00:00, 20.0
1.5, 8.0, -3.0, 1.5, 1994-11-25 14:15:00, 26.0
-4.0, 5.0, -4.0, -1.5, 1994-11-26 05:00:00, 30.0
1.0, 0.0, -4.0, 1.0, 1994-11-26 15:30:00, 28.0
-3.0, 0.0, -3.5, 0.5, 1994-11-27 05:00:00, 24.0
-3.0, 2.0, -3.5, 1.0, 1994-11-27 15:30:00, 26.0
-4.0, 4.0, -5.5, -2.0, 1994-11-28 07:00:00, 28.0
-1.0, 0.0, -4.0, -1.0, 1994-11-28 14:00:00, 25.0
-3.0, 0.0, -6.0, -1.0, 1994-11-29 07:00:00, 26.0
0.0, 3.0, -4.0, 0.0, 1994-11-29 15:00:00, 25.0
4.0, 0.0, -1.0, 4.0, 1994-11-30 07:00:00, 20.0
4.0, 0.0, 3.5, 4.5, 1994-11-30 15:00:00, 15.0
2.0, 0.0, 2.0, 6.0, 1994-12-01 07:00:00, 8.0
2.0, 0.0, 2.0, 3.0, 1994-12-01 15:00:00, 8.0
-1.0, 5.0, -1.5, 2.0, 1994-12-02 07:00:00, 11.0
0.5, 4.0, -2.0, 0.5, 1994-12-02 14:00:00, 10.0
-16.0, 0.0, -16.0, 0.0, 1994-12-03 06:00:00, 11.0
-12.5, 0.0, -16.0, -12.5, 1994-12-03 15:00:00, 11.0
-24.0, 0.0, -24.5, -12.5, 1994-12-04 06:00:00, 11.0
-14.0, 0.0, -26.5, -13.0, 1994-12-04 14:00:00, 11.0
-26.0, 0.0, -26.5, -13.0, 1994-12-05 07:00:00, 11.0
-13.0, 0.0, -27.0, -13.0, 1994-12-05 15:30:00, 11.0
-22.5, 0.0, -25.0, -13.5, 1994-12-06 05:00:00, 11.0
-14.0, 1.0, -22.5, -14.0, 1994-12-06 14:10:00, 12.0
-15.0, 2.0, -15.0, -13.0, 1994-12-07 05:00:00, 14.0
-10.0, 0.0, -10.0, -8.0, 1994-12-07 14:30:00, 14.0
-5.5, 2.0, -17.5, -5.0, 1994-12-08 05:00:00, 15.0
-4.0, 4.0, -6.0, -4.0, 1994-12-08 14:15:00, 15.0
-4.0, 16.0, -4.0, -3.5, 1994-12-09 05:00:00, 30.0
-3.0, 2.0, -14.5, -3.0, 1994-12-09 14:00:00, 26.0
