station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
0.0, None, None, None, None, None, None, 1978-01-09 08:00:00, None, 70.0
4.0, None, None, None, None, None, None, 1978-01-09 15:00:00, None, 69.0
-8.0, None, None, None, None, None, None, 1978-01-10 08:00:00, None, 69.0
2.0, None, None, None, None, None, None, 1978-01-10 16:00:00, None, 69.0
-5.0, None, None, None, None, None, None, 1978-01-11 08:00:00, None, 65.0
-3.0, None, None, None, None, None, None, 1978-01-11 16:00:00, None, 65.0
-4.0, None, None, None, None, None, None, 1978-01-12 08:00:00, None, 65.0
-2.0, None, None, None, None, None, None, 1978-01-12 15:00:00, None, 65.0
-6.0, None, None, None, None, None, None, 1978-01-13 08:00:00, None, 65.0
-4.0, None, None, None, None, None, None, 1978-01-13 16:00:00, None, 65.0
-5.0, None, None, 5.0, None, None, None, 1978-01-14 08:00:00, None, 69.0
0.0, None, None, 2.0, None, None, None, 1978-01-14 17:00:00, None, 70.0
-1.0, None, None, None, None, None, None, 1978-01-15 08:00:00, None, 70.0
3.0, None, None, None, None, None, None, 1978-01-15 17:00:00, None, 70.0
0.0, None, None, None, None, None, None, 1978-01-16 08:00:00, None, 70.0
4.0, None, None, None, None, None, None, 1978-01-16 15:00:00, None, 65.0
-1.0, None, None, 2.0, None, None, None, 1978-01-17 08:00:00, None, 65.0
4.0, None, None, None, None, None, None, 1978-01-17 16:00:00, None, 65.0
1.0, None, None, 4.0, -1.0, None, None, 1978-01-18 08:00:00, None, 65.0
2.0, None, None, 2.0, 1.0, None, None, 1978-01-18 16:00:00, None, 66.0
-2.0, None, None, None, None, None, None, 1978-01-19 08:00:00, None, 66.0
-1.0, None, None, None, None, None, None, 1978-01-19 16:00:00, None, 66.0
-2.0, None, None, None, -3.0, None, None, 1978-01-20 08:00:00, None, 66.0
0.0, None, None, None, None, None, None, 1978-01-20 16:00:00, None, 65.0
-1.0, None, None, None, None, None, None, 1978-01-21 08:00:00, None, 65.0
0.0, None, None, 2.0, None, None, None, 1978-01-21 15:00:00, None, 65.0
-4.0, None, None, 2.0, None, None, None, 1978-01-22 08:00:00, None, 65.0
3.0, None, None, None, None, None, None, 1978-01-22 15:00:00, None, 65.0
-6.0, None, None, None, None, None, -4.0, 1978-01-23 08:00:00, None, 60.0
-1.0, None, None, None, -4.0, None, None, 1978-01-23 15:00:00, None, 60.0
-4.0, None, None, None, -4.0, None, None, 1978-01-24 08:00:00, None, 59.0
0.0, None, None, None, -4.0, None, None, 1978-01-24 15:00:00, None, 59.0
-2.0, None, None, None, -4.0, None, None, 1978-01-25 08:00:00, None, 59.0
0.0, None, None, 2.0, -2.0, None, None, 1978-01-25 16:00:00, None, 60.0
0.0, None, None, 2.0, -2.0, None, None, 1978-01-26 08:00:00, None, 61.0
2.0, None, None, None, 1.0, None, None, 1978-01-26 16:00:00, None, 60.0
0.0, None, None, 5.0, -2.0, None, None, 1978-01-27 08:00:00, None, 65.0
-2.0, None, None, 1.0, None, None, 1.0, 1978-01-27 16:00:00, None, 63.0
-3.0, None, None, None, -5.0, None, None, 1978-01-28 08:00:00, None, 63.0
-2.0, None, None, None, None, None, 0.0, 1978-01-28 15:00:00, None, 63.0
-1.0, None, None, None, None, None, 0.0, 1978-01-29 08:00:00, None, 63.0
3.0, None, None, None, None, None, None, 1978-01-29 15:00:00, None, 63.0
-12.0, None, None, None, None, None, None, 1978-01-30 08:00:00, None, 60.0
-4.0, None, None, None, None, None, None, 1978-01-30 16:00:00, None, 60.0
-9.0, None, None, None, -11.0, None, None, 1978-01-31 08:00:00, None, 60.0
-5.0, None, None, 2.0, -9.0, None, None, 1978-01-31 16:00:00, None, 61.0
-7.0, None, None, 5.0, -7.0, None, None, 1978-02-01 08:00:00, None, 65.0
-6.0, None, None, 2.0, -7.0, None, None, 1978-02-01 17:00:00, None, 66.0
-6.0, None, None, 5.0, -7.0, None, None, 1978-02-02 08:00:00, None, 70.0
-3.0, None, None, 3.0, -7.0, None, None, 1978-02-02 17:00:00, None, 72.0
-3.0, None, None, 11.0, None, None, None, 1978-02-03 06:00:00, None, 75.0
2.0, None, None, 3.0, None, None, None, 1978-02-03 17:00:00, None, 75.0
4.0, None, None, None, None, None, None, 1978-02-04 08:00:00, None, 72.0
4.0, None, None, 1.0, None, None, None, 1978-02-04 17:00:00, None, 72.0
4.0, None, None, None, None, None, None, 1978-02-05 08:00:00, None, 72.0
6.0, None, None, None, None, None, None, 1978-02-05 17:00:00, None, 72.0
2.0, None, None, None, 1.0, None, None, 1978-02-06 08:00:00, None, 60.0
3.0, None, None, None, 2.0, None, None, 1978-02-06 17:00:00, None, 58.0
3.0, None, None, None, 3.0, None, None, 1978-02-07 08:00:00, None, 56.0
3.0, None, None, None, 2.0, None, None, 1978-02-07 17:00:00, None, 55.0
2.0, None, None, None, 1.0, None, None, 1978-02-08 08:00:00, None, 53.0
5.0, None, None, None, 2.0, None, None, 1978-02-08 17:00:00, None, 50.0
-1.0, None, None, None, -3.0, None, None, 1978-02-09 08:00:00, None, 48.0
4.0, None, None, None, -1.0, None, None, 1978-02-09 17:00:00, None, 48.0
2.0, None, None, None, 0.0, None, None, 1978-02-10 08:00:00, None, 48.0
6.0, None, None, None, None, None, None, 1978-02-10 17:00:00, None, 48.0
-2.0, None, None, None, -3.0, None, None, 1978-02-11 08:00:00, None, 48.0
0.0, None, None, None, None, None, None, 1978-02-11 17:00:00, None, 48.0
-5.0, None, None, None, -5.0, None, None, 1978-02-12 08:00:00, None, 45.0
5.0, None, None, None, -5.0, None, None, 1978-02-12 17:00:00, None, 45.0
-5.0, None, None, None, -8.0, None, None, 1978-02-13 08:00:00, None, 45.0
3.0, None, None, None, None, None, None, 1978-02-13 17:00:00, None, 45.0
-3.0, None, None, None, -8.0, None, None, 1978-02-14 08:00:00, None, 45.0
2.0, None, None, None, -3.0, None, None, 1978-02-14 17:00:00, None, 45.0
-1.0, None, None, None, None, None, None, 1978-02-15 08:00:00, None, 45.0
4.0, None, None, None, None, None, None, 1978-02-15 17:00:00, None, 45.0
-1.0, None, None, None, -2.0, None, None, 1978-02-16 08:00:00, None, 45.0
2.0, None, None, None, None, None, None, 1978-02-16 17:00:00, None, 45.0
-1.0, None, None, None, -2.0, None, None, 1978-02-17 08:00:00, None, 45.0
4.0, None, None, None, None, None, None, 1978-02-17 17:00:00, None, 45.0
2.0, None, None, None, None, None, 4.0, 1978-02-18 08:00:00, None, 45.0
6.0, None, None, None, 2.0, None, 7.0, 1978-02-18 17:00:00, None, 45.0
1.0, None, None, None, None, None, None, 1978-02-19 08:00:00, None, 45.0
7.0, None, None, None, None, None, None, 1978-02-19 17:00:00, None, 45.0
0.0, None, None, None, -2.0, None, None, 1978-02-20 08:00:00, None, 45.0
4.0, None, None, None, 0.0, None, None, 1978-02-20 17:00:00, None, 45.0
2.0, None, None, None, 0.0, None, None, 1978-02-21 08:00:00, None, 45.0
5.0, None, None, None, 2.0, None, None, 1978-02-21 17:00:00, None, 43.0
2.0, None, None, None, 1.0, None, None, 1978-02-22 08:00:00, None, 43.0
6.0, None, None, None, 2.0, None, None, 1978-02-22 17:00:00, None, 43.0
2.0, None, None, None, 1.0, None, None, 1978-02-23 08:00:00, None, 43.0
4.0, None, None, None, None, None, None, 1978-02-23 17:00:00, None, 43.0
-5.0, None, None, None, -6.0, None, None, 1978-02-24 08:00:00, None, 43.0
3.0, None, None, None, None, None, None, 1978-02-24 17:00:00, None, 43.0
-1.0, None, None, None, -3.0, None, None, 1978-02-25 08:00:00, None, 40.0
5.0, None, None, None, None, None, None, 1978-02-25 17:00:00, None, 39.0
0.0, None, None, None, None, None, None, 1978-02-26 08:00:00, None, 39.0
2.0, None, None, None, None, None, None, 1978-02-26 17:00:00, None, 35.0
-1.0, None, None, 1.0, None, None, None, 1978-02-27 08:00:00, None, 36.0
1.0, None, None, None, None, None, None, 1978-02-27 17:00:00, None, 35.0
1.0, None, None, None, None, None, None, 1978-02-28 08:00:00, None, 35.0
1.0, None, None, None, None, None, None, 1978-02-28 17:00:00, None, 35.0
-5.0, None, None, None, None, None, None, 1978-03-01 08:00:00, None, 35.0
2.0, None, None, None, None, None, None, 1978-03-01 16:00:00, None, 35.0
-8.0, None, None, None, -8.0, None, None, 1978-03-02 08:00:00, None, 34.0
2.0, None, None, None, -8.0, None, None, 1978-03-02 16:00:00, None, 34.0
1.0, None, None, None, -10.0, None, None, 1978-03-03 08:00:00, None, 34.0
4.0, None, None, None, -6.0, None, None, 1978-03-03 15:00:00, None, 34.0
-10.0, None, None, None, None, None, None, 1978-03-04 08:00:00, None, 32.0
2.0, None, None, None, -10.0, None, None, 1978-03-04 15:00:00, None, 32.0
-5.0, None, None, None, None, None, None, 1978-03-05 08:00:00, None, 32.0
4.0, None, None, None, None, None, None, 1978-03-05 15:00:00, None, 32.0
0.0, None, None, 2.0, -10.0, None, None, 1978-03-06 08:00:00, None, 34.0
4.0, None, None, None, None, None, None, 1978-03-06 16:00:00, None, 34.0
2.0, None, None, None, 0.0, None, None, 1978-03-07 08:00:00, None, 34.0
4.0, None, None, None, None, None, None, 1978-03-07 17:00:00, None, 34.0
3.0, None, None, None, 2.0, None, None, 1978-03-08 08:00:00, None, 30.0
6.0, None, None, None, 3.0, None, None, 1978-03-08 16:00:00, None, 28.0
2.0, None, None, None, 1.0, None, None, 1978-03-09 08:00:00, None, 28.0
8.0, None, None, None, 2.0, None, None, 1978-03-09 16:00:00, None, 24.0
-1.0, None, None, None, -4.0, None, None, 1978-03-10 08:00:00, None, 24.0
5.0, None, None, None, None, None, None, 1978-03-10 17:00:00, None, 24.0
1.0, None, None, None, -1.0, None, None, 1978-03-11 08:00:00, None, 23.0
3.0, None, None, None, None, None, None, 1978-03-11 16:00:00, None, 23.0
3.0, None, None, 1.0, None, None, None, 1978-03-12 08:00:00, None, 24.0
4.0, None, None, None, None, None, None, 1978-03-12 16:00:00, None, 24.0
0.0, None, None, 1.0, None, None, None, 1978-03-13 08:00:00, None, 25.0
7.0, None, None, None, 0.0, None, None, 1978-03-13 16:00:00, None, 20.0
-2.0, None, None, None, -3.0, None, None, 1978-03-14 08:00:00, None, 18.0
5.0, None, None, None, -2.0, None, None, 1978-03-14 16:00:00, None, 15.0
-1.0, None, None, None, None, None, None, 1978-03-15 08:00:00, None, 15.0
5.0, None, None, None, None, None, None, 1978-03-15 16:00:00, None, 12.0
0.0, None, None, None, None, None, None, 1978-03-16 08:00:00, None, 12.0
3.0, None, None, None, None, None, None, 1978-03-16 15:00:00, None, 12.0
-2.0, None, None, None, None, None, None, 1978-03-17 08:00:00, None, 11.0
2.0, None, None, None, None, None, None, 1978-03-17 15:00:00, None, 10.0
1.0, None, None, None, None, None, None, 1978-03-18 08:00:00, None, 10.0
4.0, None, None, None, None, None, None, 1978-03-18 16:00:00, None, 10.0
-5.0, None, None, None, None, None, None, 1978-03-19 08:00:00, None, 10.0
5.0, None, None, None, None, None, None, 1978-03-19 15:00:00, None, 10.0
2.0, None, None, None, None, None, None, 1978-03-20 08:00:00, None, 0.0
6.0, None, None, None, None, None, None, 1978-03-20 16:00:00, None, 0.0
3.0, None, None, None, None, None, None, 1978-03-21 08:00:00, None, 0.0
11.0, None, None, None, None, None, None, 1978-03-21 16:00:00, None, 0.0
3.0, None, None, None, 1.0, None, None, 1978-03-22 08:00:00, None, 0.0
13.0, None, None, None, 3.0, None, None, 1978-03-22 16:00:00, None, 0.0
-1.0, None, None, None, None, None, None, 1978-03-23 07:00:00, None, 0.0
10.0, None, None, None, None, None, None, 1978-03-23 17:00:00, None, 0.0
2.0, None, None, None, None, None, None, 1978-03-24 08:00:00, None, 0.0
0.0, None, None, None, None, None, None, 1978-03-25 16:00:00, None, 0.0
5.0, None, None, None, None, None, None, 1978-03-28 08:00:00, None, 0.0
5.0, None, None, None, None, None, None, 1978-03-28 16:00:00, None, 0.0
5.0, None, None, None, None, None, None, 1978-03-29 08:00:00, None, 0.0
10.0, None, None, None, None, None, None, 1978-03-29 16:00:00, None, 0.0
5.0, None, None, None, None, None, None, 1978-03-30 08:00:00, None, 0.0
7.0, None, None, None, None, None, None, 1978-03-30 16:00:00, None, 0.0
3.0, None, None, None, -1.0, None, 6.0, 1978-11-01 08:00:00, None, 0.0
1.0, None, None, None, -2.0, None, 3.0, 1978-11-01 15:00:00, None, 0.0
2.0, None, None, None, -1.0, None, 4.0, 1978-11-02 08:00:00, None, 0.0
3.0, None, None, None, 2.0, None, 4.0, 1978-11-02 15:00:00, None, 0.0
3.0, None, None, None, -2.0, None, 7.0, 1978-11-06 08:00:00, None, 0.0
5.0, None, None, None, 3.0, None, 6.0, 1978-11-06 16:00:00, None, 0.0
6.0, None, None, None, 4.0, None, 6.0, 1978-11-07 08:00:00, None, 0.0
7.0, None, None, None, 5.0, None, 9.0, 1978-11-07 15:00:00, None, 0.0
7.0, None, None, None, 6.0, None, 8.0, 1978-11-08 08:00:00, None, 0.0
9.0, None, None, None, 6.0, None, 9.0, 1978-11-08 15:00:00, None, 0.0
0.0, None, None, None, 0.0, None, 10.0, 1978-11-09 08:00:00, None, 0.0
2.0, None, None, None, 0.0, None, 4.0, 1978-11-09 15:00:00, None, 0.0
-6.0, None, None, None, -8.0, None, 2.0, 1978-11-14 08:00:00, None, 0.0
0.0, None, None, None, -8.0, None, 1.0, 1978-11-14 15:00:00, None, 0.0
-2.0, None, None, None, -2.0, None, -1.0, 1978-11-15 08:00:00, None, 0.0
0.0, None, None, None, -2.0, None, 3.0, 1978-11-15 15:00:00, None, 0.0
0.0, None, None, 2.0, -2.0, None, 1.0, 1978-11-16 08:00:00, None, 2.0
3.0, None, None, None, 0.0, None, 3.0, 1978-11-16 15:00:00, None, 2.0
3.0, None, None, None, 0.0, None, 3.0, 1978-11-17 08:00:00, None, 2.0
-10.0, None, None, None, -11.0, None, -1.0, 1978-11-20 08:00:00, None, 2.0
-5.0, None, None, None, -11.0, None, -2.0, 1978-11-20 15:00:00, None, 2.0
-9.0, None, None, None, -11.0, None, -5.0, 1978-11-21 08:00:00, None, 2.0
-3.0, None, None, None, -11.0, None, -2.0, 1978-11-21 16:00:00, None, 0.0
-5.0, None, None, None, -7.0, None, -3.0, 1978-11-22 08:00:00, None, 0.0
0.0, None, None, None, -6.0, None, 0.0, 1978-11-22 15:00:00, None, 0.0
-1.0, None, None, None, -2.0, None, 0.0, 1978-11-23 08:00:00, None, 0.0
1.0, None, None, None, -1.0, None, 2.0, 1978-11-23 16:00:00, None, 0.0
-1.0, None, None, None, -2.0, None, 2.0, 1978-11-24 08:00:00, None, 0.0
2.0, None, None, None, -1.0, None, 5.0, 1978-11-24 16:00:00, None, 0.0
2.0, None, None, None, -2.0, None, 5.0, 1978-11-25 08:00:00, None, 0.0
2.0, None, None, None, 0.0, None, 5.0, 1978-11-25 16:00:00, None, 0.0
-1.0, None, None, None, -3.0, None, 3.0, 1978-11-26 08:00:00, None, 0.0
2.0, None, None, None, -1.0, None, 3.0, 1978-11-26 16:00:00, None, 0.0
1.0, None, None, None, -1.0, None, 2.0, 1978-11-27 08:00:00, None, 0.0
1.0, None, None, None, 1.0, None, 2.0, 1978-11-27 15:00:00, None, 0.0
-1.0, None, None, 4.0, -2.0, None, 5.0, 1978-11-28 08:00:00, None, 6.0
0.0, None, None, None, -1.0, None, 1.0, 1978-11-28 16:00:00, None, 3.0
0.0, None, None, None, -1.0, None, 0.0, 1978-11-29 08:00:00, None, 3.0
0.0, None, None, None, -1.0, None, 2.0, 1978-11-29 16:00:00, None, 3.0
0.0, None, None, 3.0, -1.0, None, 1.0, 1978-11-30 08:00:00, None, 6.0
1.0, None, None, 1.0, -1.0, None, 1.0, 1978-11-30 16:00:00, None, 7.0
1.0, None, None, 3.0, None, None, None, 1978-12-01 08:00:00, None, 10.0
2.0, None, None, 3.0, -2.0, None, 2.0, 1978-12-01 16:00:00, None, 10.0
0.0, None, None, 4.0, -1.0, None, 0.0, 1978-12-02 08:00:00, None, 13.0
1.0, None, None, None, 0.0, None, 2.0, 1978-12-02 16:00:00, None, 10.0
-2.0, None, None, None, -3.0, None, 2.0, 1978-12-03 08:00:00, None, 9.0
0.0, None, None, 1.0, -2.0, None, 0.0, 1978-12-03 16:00:00, None, 8.0
0.0, None, None, 3.0, -1.0, None, 1.0, 1978-12-04 08:00:00, None, 11.0
1.0, None, None, None, 0.0, None, 4.0, 1978-12-04 16:00:00, None, 11.0
-7.0, None, None, None, -7.0, None, 1.0, 1978-12-05 08:00:00, None, 11.0
-1.0, None, None, None, -7.0, None, -1.0, 1978-12-05 16:00:00, None, 11.0
-7.0, None, None, None, -9.0, None, -1.0, 1978-12-06 08:00:00, None, 11.0
-6.0, None, None, None, -9.0, None, -3.0, 1978-12-06 16:00:00, None, 11.0
-13.0, None, None, None, -13.0, None, -3.0, 1978-12-07 08:00:00, None, 11.0
-7.0, None, None, None, -13.0, None, -6.0, 1978-12-07 16:00:00, None, 10.0
-8.0, None, None, 2.0, -11.0, None, -7.0, 1978-12-08 08:00:00, None, 12.0
-5.0, None, None, None, -8.0, None, -4.0, 1978-12-08 16:00:00, None, 12.0
-5.0, None, None, 2.0, -5.0, None, -4.0, 1978-12-09 08:00:00, None, 15.0
-5.0, None, None, 1.0, -5.0, None, -3.0, 1978-12-09 16:00:00, None, 15.0
-4.0, None, None, 1.0, -6.0, None, -3.0, 1978-12-10 08:00:00, None, 16.0
-3.0, None, None, 1.0, -4.0, None, -3.0, 1978-12-10 16:00:00, None, 16.0
0.0, None, None, 4.0, -3.0, None, 0.0, 1978-12-11 08:00:00, None, 17.0
1.0, None, None, None, 0.0, None, 1.0, 1978-12-11 16:00:00, None, 15.0
-2.0, None, None, None, -4.0, None, 1.0, 1978-12-12 08:00:00, None, 12.0
-2.0, None, None, None, -3.0, None, 3.0, 1978-12-12 16:00:00, None, 12.0
-5.0, None, None, None, -6.0, None, -2.0, 1978-12-13 08:00:00, None, 12.0
-3.0, None, None, None, -5.0, None, -2.0, 1978-12-13 16:00:00, None, 12.0
-1.0, None, None, None, -5.0, None, -1.0, 1978-12-14 08:00:00, None, 12.0
-1.0, None, None, 6.0, -3.0, None, -1.0, 1978-12-14 16:00:00, None, 18.0
-2.0, None, None, 3.0, -2.0, None, 0.0, 1978-12-15 08:00:00, None, 20.0
-1.0, None, None, None, -2.0, None, 2.0, 1978-12-15 16:00:00, None, 20.0
-2.0, None, None, 1.0, -4.0, None, -1.0, 1978-12-16 08:00:00, None, 15.0
0.0, None, None, None, -2.0, None, 0.0, 1978-12-16 16:00:00, None, 15.0
-3.0, None, None, None, -3.0, None, 0.0, 1978-12-17 08:00:00, None, 15.0
-2.0, None, None, None, -3.0, None, -2.0, 1978-12-17 16:00:00, None, 15.0
-3.0, None, None, 2.0, -4.0, None, -2.0, 1978-12-18 08:00:00, None, 17.0
-2.0, None, None, None, -4.0, None, 1.0, 1978-12-18 16:00:00, None, 17.0
-8.0, None, None, None, -8.0, None, -2.0, 1978-12-19 08:00:00, None, 17.0
-2.0, None, None, None, -8.0, None, -2.0, 1978-12-19 16:00:00, None, 17.0
