station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
0.0, 63.0, 0.0, 0.0, -7.0, 3.0, 1992-11-03 03:30:00, 0.0, None, 1.0
-7.0, 85.0, 0.0, 0.0, -8.0, -1.0, 1992-11-03 05:05:00, 1.0, None, 1.0
-2.0, 85.0, 10.0, 10.0, -2.0, 0.0, 1992-11-04 07:00:00, 13.0, None, 14.0
0.0, 84.0, 0.0, 0.0, -2.0, 1.0, 1992-11-04 16:30:00, 0.0, None, 10.0
-5.0, 87.0, 0.0, 0.0, -5.0, 0.0, 1992-11-05 05:00:00, 0.0, None, 10.0
-1.0, 83.0, 0.0, 0.0, -4.0, 1.0, 1992-11-05 17:00:00, 0.0, None, 10.0
-3.0, 86.0, 0.0, 0.0, -3.0, -1.0, 1992-11-06 05:00:00, 0.0, None, 10.0
1.0, 87.0, 2.0, 2.0, -2.0, 1.0, 1992-11-06 16:50:00, 8.0, None, 12.0
1.0, 87.0, 0.0, 0.0, 0.5, 1.0, 1992-11-07 05:00:00, 3.0, None, 12.0
0.0, 84.0, 2.0, 2.0, 0.0, 1.0, 1992-11-07 17:00:00, 5.0, None, 11.0
-4.5, 83.0, 0.0, 0.0, -4.5, 0.5, 1992-11-08 05:10:00, 1.0, None, 11.0
-4.0, 76.0, 4.0, 4.0, -4.0, -2.0, 1992-11-08 17:00:00, 3.0, None, 15.0
-7.0, 75.0, 1.0, 1.0, -7.0, -4.0, 1992-11-09 05:00:00, 0.0, None, 16.0
-6.5, 70.0, 0.0, 0.0, -11.0, -4.0, 1992-11-09 17:00:00, 0.0, None, 15.0
-8.5, 80.0, 0.0, 0.0, -11.0, -6.0, 1992-11-10 05:00:00, 0.0, None, 15.0
-4.0, 75.0, 0.0, 0.0, -8.0, -3.0, 1992-11-10 16:30:00, 0.0, None, 15.0
-2.0, 82.0, 2.0, 2.0, -4.0, -2.0, 1992-11-11 05:00:00, 1.0, None, 17.0
-4.0, 72.0, 3.0, 3.0, -5.5, -1.5, 1992-11-11 16:00:00, 0.0, None, 17.0
-8.0, 80.0, 0.0, 0.0, -11.0, -3.0, 1992-11-12 05:00:00, 0.0, None, 17.0
-1.0, 83.0, 0.1, 0.1, -8.5, -0.5, 1992-11-12 17:00:00, 1.0, None, 17.0
-1.0, 85.0, 0.0, 0.0, -2.0, -0.5, 1992-11-13 05:00:00, 0.0, None, 17.0
1.0, 84.0, 0.0, 0.0, -1.0, 3.0, 1992-11-13 16:25:00, 0.0, None, 14.0
-2.5, 86.0, 0.0, 0.0, -2.5, 1.0, 1992-11-14 05:10:00, 0.0, None, 14.0
-1.0, 82.0, 0.0, 0.0, -3.5, 1.0, 1992-11-14 16:20:00, 0.0, None, 13.0
-1.0, 85.0, 0.0, 0.0, -2.0, -0.5, 1992-11-15 05:10:00, 0.0, None, 13.0
1.0, 82.0, 0.0, 0.0, -1.0, 4.0, 1992-11-15 17:00:00, 1.0, None, 13.0
-0.5, 86.0, 3.0, 3.0, -1.0, 1.0, 1992-11-16 05:05:00, 2.0, None, 15.0
0.5, 85.0, 1.0, 1.0, 0.0, 2.0, 1992-11-16 16:30:00, 2.0, None, 15.0
-1.0, 85.0, 6.0, 6.0, -1.0, 0.5, 1992-11-17 05:00:00, 4.0, None, 21.0
-1.0, 85.0, 0.0, 0.0, -1.0, 1.0, 1992-11-17 17:00:00, 0.0, None, 20.0
-3.0, 83.0, 2.0, 2.0, -3.0, 0.0, 1992-11-18 06:00:00, 1.0, None, 21.0
-2.0, 80.0, 2.0, 0.0, -2.0, 0.0, 1992-11-18 17:00:00, 0.0, None, 21.0
-3.0, 80.0, 6.0, 4.0, -4.0, -3.0, 1992-11-19 06:00:00, 2.0, None, 24.0
-2.0, 81.0, 4.0, 4.0, -3.0, -1.0, 1992-11-19 17:00:00, 3.0, None, 25.0
-7.5, 82.0, 0.0, 0.0, -7.5, -2.0, 1992-11-20 05:15:00, 0.0, None, 25.0
-5.0, 79.0, 0.0, 0.0, -9.5, -3.0, 1992-11-20 16:55:00, 0.0, None, 24.0
-5.0, 86.0, 1.0, 1.0, -6.5, -4.0, 1992-11-21 07:00:00, 3.0, None, 24.0
-4.0, 76.0, 3.0, 1.0, -4.5, -4.0, 1992-11-21 17:30:00, 4.0, None, 25.0
-5.0, 80.0, 10.0, 7.0, -6.0, -4.0, 1992-11-22 06:40:00, 3.0, None, 33.0
-8.0, 75.0, 3.0, 3.0, -8.0, -5.0, 1992-11-22 17:30:00, 3.0, None, 35.0
-19.0, 72.0, 0.0, 0.0, -20.0, -8.0, 1992-11-23 05:00:00, 0.0, None, 35.0
-12.0, 75.0, 0.0, 0.0, -21.0, -11.0, 1992-11-23 17:00:00, 0.0, None, 34.0
-18.0, 72.0, 0.0, 0.0, -19.0, -12.0, 1992-11-24 05:00:00, 0.0, None, 34.0
-11.0, 76.0, 0.0, 0.0, -19.0, -9.0, 1992-11-24 17:00:00, 0.0, None, 33.0
-15.0, 75.0, 0.0, 0.0, -15.0, -11.0, 1992-11-25 05:00:00, 0.0, None, 33.0
-8.0, 80.0, 0.0, 0.0, -16.0, -6.0, 1992-11-25 16:55:00, 0.0, None, 32.0
-8.0, 75.0, 0.0, 0.0, -13.0, -8.0, 1992-11-26 05:00:00, 1.0, None, 32.0
-6.0, 75.0, 0.0, 0.0, -9.0, -3.5, 1992-11-26 17:00:00, 0.0, None, 32.0
-5.0, 73.0, 0.0, 0.0, -6.0, -4.0, 1992-11-27 05:00:00, 0.0, None, 32.0
-3.0, 84.0, 6.0, 6.0, -6.0, -3.0, 1992-11-27 16:15:00, 4.0, None, 38.0
-5.5, 75.0, 11.0, 6.0, -5.5, -1.0, 1992-11-28 05:00:00, 8.0, None, 41.0
-8.0, 79.0, 0.0, 0.0, -14.0, -6.0, 1992-11-28 16:00:00, 0.0, None, 41.0
-7.5, 80.0, 0.0, 0.0, -10.5, -7.0, 1992-11-29 05:00:00, 0.0, None, 39.0
-6.0, 74.0, 0.0, 0.0, -9.0, -5.0, 1992-11-29 16:30:00, 0.0, None, 39.0
-4.0, 80.0, 0.1, 0.1, -5.5, -4.0, 1992-11-30 05:35:00, 0.0, None, 41.0
-6.0, 75.0, 2.0, 2.0, -6.0, -1.0, 1992-11-30 17:00:00, 2.0, None, 40.0
-12.0, 76.0, 0.0, 0.0, -12.0, -5.0, 1992-12-01 05:00:00, 0.0, None, 40.0
-10.0, 75.0, 0.0, 0.0, -12.5, -6.0, 1992-12-01 17:00:00, 0.0, None, 40.0
-18.0, 75.0, 0.0, 0.0, -20.0, -11.0, 1992-12-02 05:00:00, None, None, 40.0
-12.0, 73.0, 0.0, 0.0, -20.0, -9.0, 1992-12-02 17:00:00, 0.0, None, 40.0
-21.0, 70.0, 0.0, 0.0, -21.0, -12.0, 1992-12-03 05:00:00, 0.0, None, 40.0
-13.5, 75.0, 0.0, 0.0, -21.0, -11.5, 1992-12-03 17:00:00, 1.0, None, 39.0
-18.0, 72.0, 0.0, 0.0, -18.0, -14.5, 1992-12-04 04:45:00, 0.0, None, 39.0
-9.5, 70.0, 0.0, 0.0, -19.0, -7.0, 1992-12-04 17:00:00, 0.0, None, 39.0
-16.0, 68.0, 0.0, 0.0, -16.0, -10.5, 1992-12-05 05:00:00, 0.0, None, 39.0
-11.5, 72.0, 0.0, 0.0, -19.5, -7.5, 1992-12-05 17:00:00, 0.0, None, 38.0
-10.0, 75.0, 0.0, 0.0, -17.0, -10.0, 1992-12-06 04:30:00, 0.0, None, 38.0
-8.0, 56.0, 0.0, 0.0, -11.0, -5.0, 1992-12-06 16:45:00, 0.0, None, 38.0
-8.0, 57.0, 0.0, 0.0, -9.0, -8.0, 1992-12-07 04:30:00, 0.0, None, 38.0
-6.0, 78.0, 8.0, 8.0, -7.0, -4.0, 1992-12-07 17:00:00, 5.0, None, 43.0
-10.0, 75.0, 0.0, 0.0, -10.0, -6.0, 1992-12-08 05:00:00, 0.0, None, 43.0
-8.0, 80.0, 4.0, 4.0, -9.0, -5.0, 1992-12-08 16:20:00, 2.0, None, 43.0
-6.0, 77.0, 2.0, 2.0, -8.0, -6.0, 1992-12-09 05:00:00, 0.0, None, 43.0
-8.5, 75.0, 0.0, 0.0, -9.0, -6.5, 1992-12-09 16:30:00, 0.0, None, 43.0
-8.0, 71.0, 0.0, 0.0, -12.0, -7.0, 1992-12-10 05:00:00, 0.0, None, 43.0
-8.0, 76.0, 9.0, 9.0, -8.0, -6.0, 1992-12-10 17:00:00, 4.0, None, 50.0
-17.0, 75.0, 9.0, 0.0, -17.0, -8.0, 1992-12-11 05:00:00, 0.0, None, 50.0
-7.0, 80.0, 2.0, 2.0, -18.0, -6.5, 1992-12-11 16:30:00, 2.0, None, 53.0
-11.0, 80.0, 0.0, 0.0, -11.0, -6.5, 1992-12-12 05:00:00, 1.0, None, 53.0
-12.0, 78.0, 2.0, 2.0, -17.0, -10.0, 1992-12-12 16:15:00, 0.0, None, 54.0
-6.5, 80.0, 5.0, 5.0, -13.5, -6.0, 1992-12-13 05:15:00, 3.0, None, 55.0
-2.0, 84.0, 9.0, 4.0, -7.0, -2.0, 1992-12-13 16:30:00, 3.0, None, 59.0
-1.0, 83.0, 0.0, 0.0, -3.5, 0.0, 1992-12-14 05:00:00, 2.0, None, 58.0
-5.0, 75.0, 2.0, 2.0, -5.0, 0.0, 1992-12-14 16:30:00, 0.0, None, 55.0
-8.0, 80.0, 0.1, 0.1, -8.5, -6.0, 1992-12-15 05:10:00, 1.0, None, 59.0
-9.0, 78.0, 2.0, 2.0, -9.0, -7.0, 1992-12-15 17:00:00, 1.0, None, 60.0
-10.0, 75.0, 0.0, 0.0, -14.0, -9.0, 1992-12-16 05:00:00, 0.0, None, 60.0
-10.0, 71.0, 1.0, 1.0, -10.0, -8.0, 1992-12-16 16:00:00, 1.0, None, 60.0
-11.0, 72.0, 3.0, 2.0, -11.0, -9.0, 1992-12-17 05:00:00, 2.0, None, 60.0
-12.5, 72.0, 6.0, 6.0, -12.5, 8.5, 1992-12-17 16:15:00, 2.0, None, 63.0
-27.0, 66.0, 7.0, 1.0, -27.0, -9.0, 1992-12-18 05:00:00, 0.0, None, 63.0
-16.0, 72.0, 0.0, 0.0, -29.0, -16.0, 1992-12-18 17:00:00, 0.0, None, 63.0
-11.5, 76.0, 7.0, 7.0, -17.0, -11.5, 1992-12-19 06:00:00, 5.0, None, 66.0
-8.0, 77.0, 0.0, 0.0, -11.0, -8.0, 1992-12-19 17:20:00, 0.0, None, 63.0
-9.0, 80.0, 3.0, 3.0, -10.0, -8.0, 1992-12-20 05:20:00, 1.0, None, 65.0
-5.5, 78.0, 8.0, 6.0, -10.0, -4.0, 1992-12-20 17:00:00, 3.0, None, 68.0
-6.0, 80.0, 2.0, 2.0, -7.0, -6.0, 1992-12-21 04:30:00, 2.0, None, 70.0
-5.5, 77.0, 0.0, 0.0, -8.0, -4.0, 1992-12-21 16:00:00, 0.0, None, 59.0
-5.0, 80.0, 1.0, 1.0, -7.0, -5.0, 1992-12-22 05:00:00, 0.0, None, 60.0
-4.0, 80.0, 4.0, 4.0, -5.0, -2.0, 1992-12-22 16:30:00, 3.0, 5.0, 64.0
-3.5, 83.0, 8.0, 5.0, -8.0, -3.5, 1992-12-23 05:00:00, 5.0, None, 66.0
-3.0, 75.0, 8.0, 2.0, -3.5, -2.0, 1992-12-23 16:30:00, 0.0, 50.0, 70.0
-3.5, 75.0, 0.0, 0.0, -4.0, -2.5, 1992-12-24 05:00:00, 0.0, None, 69.0
-6.0, 80.0, 0.0, 0.0, -7.0, -3.0, 1992-12-24 16:30:00, 0.0, None, 69.0
-11.0, 79.0, 0.0, 0.0, -12.0, -6.0, 1992-12-25 05:00:00, 0.0, None, 69.0
-6.0, 65.0, 0.0, 0.0, -12.0, -4.0, 1992-12-25 16:00:00, 0.0, None, 69.0
-4.0, 80.0, 2.0, 2.0, -6.0, -4.0, 1992-12-26 05:00:00, 1.0, None, 68.0
-6.0, 80.0, 20.0, 20.0, -6.0, -5.0, 1992-12-26 16:00:00, 9.0, 5.0, 83.0
-14.0, 76.0, 26.0, 11.0, -16.0, -6.0, 1992-12-27 05:00:00, 4.0, None, 90.0
-19.0, 72.0, 2.0, 2.0, -19.0, -10.0, 1992-12-27 16:30:00, 1.0, 20.0, 92.0
-26.0, 65.0, 3.0, 3.0, -26.0, -19.0, 1992-12-28 06:15:00, 2.0, None, 94.0
-26.0, 65.0, 5.0, 5.0, -26.0, -25.0, 1992-12-28 16:30:00, 1.0, None, 94.0
-27.5, 66.0, 4.0, 0.1, -29.5, -26.0, 1992-12-29 05:10:00, 1.0, None, 88.0
-24.0, 70.0, 0.0, 0.0, -28.0, -23.0, 1992-12-29 16:20:00, 0.0, None, 88.0
-23.0, 69.0, 0.1, 0.1, -26.0, -23.0, 1992-12-30 05:10:00, 0.0, None, 85.0
-21.0, 66.0, 1.0, 1.0, -24.0, -20.0, 1992-12-30 17:00:00, 0.0, None, 85.0
-31.0, 65.0, 0.0, 0.0, -31.0, -21.0, 1992-12-31 05:30:00, 0.0, None, 85.0
-24.0, 70.0, 0.0, 0.0, -31.5, -22.5, 1992-12-31 16:00:00, 0.0, None, 81.0
-27.0, 68.0, 0.0, 0.0, -30.0, -24.0, 1993-01-01 03:00:00, 0.0, None, 81.0
-22.0, 71.0, 0.0, 0.0, -28.0, -16.0, 1993-01-01 17:00:00, 0.0, None, 79.0
-23.0, 70.0, 0.0, 0.0, -26.0, -21.0, 1993-01-02 05:00:00, 0.0, None, 78.0
-13.5, 75.0, 0.0, 0.0, -26.5, -12.0, 1993-01-02 17:00:00, 0.0, None, 78.0
-12.0, 74.0, 1.0, 1.0, -13.0, -12.0, 1993-01-03 04:45:00, 1.0, None, 80.0
-12.0, 72.0, 0.1, 0.1, -13.0, -8.0, 1993-01-03 16:15:00, 1.0, None, 80.0
-17.0, 72.0, 2.0, 2.0, -17.0, -11.0, 1993-01-04 05:30:00, 1.0, None, 82.0
-16.5, 72.0, 0.1, 0.1, -18.5, -14.0, 1993-01-04 17:00:00, 0.0, None, 83.0
-24.0, 70.0, 1.0, 1.0, -24.0, -17.0, 1993-01-05 05:00:00, 0.0, None, 83.0
-25.0, 66.0, 0.0, 0.0, -26.0, -21.5, 1993-01-05 16:40:00, 0.0, None, 83.0
-26.5, 66.0, 0.0, 0.0, -29.0, -24.5, 1993-01-06 05:00:00, 0.0, None, 81.0
-17.5, 72.0, 0.0, 0.0, -27.0, -17.5, 1993-01-06 15:40:00, 0.0, None, 80.0
-24.0, 70.0, 0.0, 0.0, -25.0, -18.0, 1993-01-07 04:45:00, 0.0, None, 80.0
-14.5, 72.0, 0.0, 0.0, -26.0, -12.0, 1993-01-07 17:00:00, 0.0, None, 80.0
-17.0, 73.0, 2.0, 2.0, -18.0, -14.0, 1993-01-08 05:00:00, 2.0, None, 77.0
-14.0, 73.0, 2.0, 2.0, -18.0, -14.0, 1993-01-08 16:30:00, 0.0, None, 79.0
-21.5, 72.0, 1.0, 1.0, -21.5, -13.5, 1993-01-09 05:00:00, 0.0, None, 79.0
-17.0, 70.0, 0.0, 0.0, -24.5, -15.5, 1993-01-09 16:45:00, 0.0, None, 79.0
-26.0, 68.0, 0.0, 0.0, -27.0, -17.0, 1993-01-10 05:00:00, 0.0, None, 79.0
-14.0, 66.0, 0.0, 0.0, -27.0, -12.0, 1993-01-10 16:00:00, 0.0, None, 79.0
-26.5, 68.0, 0.0, 0.0, -26.5, -14.0, 1993-01-11 04:45:00, 0.0, None, 79.0
-20.0, 70.0, 0.0, 0.0, -27.0, -16.0, 1993-01-11 17:00:00, 0.0, None, 81.0
-27.5, 68.0, 0.0, 0.0, -27.5, -19.0, 1993-01-12 04:45:00, 0.0, None, 80.0
-15.0, 72.0, 0.0, 0.0, -29.0, -12.0, 1993-01-12 17:10:00, 0.0, None, 78.0
-15.0, 72.0, 0.0, 0.0, -16.5, -13.0, 1993-01-13 04:55:00, 0.0, None, 78.0
-12.0, 70.0, 0.0, 0.0, -23.0, -11.0, 1993-01-13 16:00:00, 0.0, None, 77.0
-19.0, 68.0, 3.0, 3.0, -19.0, -12.0, 1993-01-14 04:50:00, 1.0, None, 78.0
-15.0, 73.0, 0.0, 0.0, -19.5, -10.5, 1993-01-14 17:05:00, 0.0, None, 77.0
-9.5, 77.0, 0.0, 0.0, -15.0, -9.5, 1993-01-15 04:45:00, 0.0, None, 77.0
-5.0, 78.0, 0.0, 0.0, -10.0, -3.0, 1993-01-15 17:00:00, 0.0, None, 77.0
-18.0, 75.0, 0.0, 0.0, -18.0, -5.0, 1993-01-16 04:30:00, 0.0, None, 76.0
-10.5, 80.0, 0.0, 0.0, -19.0, -10.0, 1993-01-16 17:00:00, 0.0, None, 76.0
-20.5, 74.0, 0.0, 0.0, -20.5, -10.0, 1993-01-17 05:00:00, 0.0, None, 76.0
-13.5, 75.0, 0.0, 0.0, -22.0, -12.0, 1993-01-17 16:50:00, 0.0, None, 76.0
-20.0, 73.0, 0.0, 0.0, -21.0, -12.0, 1993-01-18 04:30:00, 0.0, None, 76.0
-9.0, 80.0, 0.1, 0.1, -21.0, -6.0, 1993-01-18 17:00:00, 1.0, None, 76.0
-9.5, 77.0, 0.0, 0.0, -12.0, -8.5, 1993-01-19 04:45:00, 0.0, None, 76.0
-7.0, 78.0, 0.1, 0.1, -10.0, -7.0, 1993-01-19 17:00:00, 1.0, None, 76.0
-5.5, 78.0, 0.0, 0.0, -9.0, -5.5, 1993-01-20 04:45:00, 0.0, None, 76.0
-4.0, 78.0, 1.0, 1.0, -5.5, -2.0, 1993-01-20 16:00:00, 5.0, None, 76.0
-5.5, 81.0, 5.0, 5.0, -8.0, -4.0, 1993-01-21 05:00:00, 2.0, None, 81.0
-6.5, 75.0, 5.0, 0.1, -9.0, -5.0, 1993-01-21 16:20:00, 1.0, None, 80.0
-10.0, 80.0, 0.1, 0.1, -15.0, -6.5, 1993-01-22 05:00:00, 0.0, None, 80.0
-8.5, 72.0, 2.0, 2.0, -14.5, -8.5, 1993-01-22 16:00:00, 1.0, None, 82.0
-16.5, 74.0, 0.0, 0.0, -17.0, -8.5, 1993-01-23 05:00:00, 0.0, None, 81.0
-10.0, 63.0, 0.0, 0.0, -18.0, -9.0, 1993-01-23 16:00:00, 0.0, None, 81.0
-7.5, 75.0, 0.1, 0.1, -11.0, -7.5, 1993-01-24 05:00:00, 1.0, None, 80.0
-4.0, 78.0, 1.0, 1.0, -8.0, -2.0, 1993-01-24 16:30:00, 1.0, None, 80.0
1.0, 83.0, 2.0, 1.0, -3.5, 1.0, 1993-01-25 05:00:00, 1.0, None, 79.0
-1.0, 79.0, 0.0, 0.0, -1.0, 1.0, 1993-01-25 16:45:00, 0.0, None, 79.0
-2.0, 84.0, 1.0, 1.0, -3.0, -1.0, 1993-01-26 05:00:00, 0.0, None, 79.0
1.0, 85.0, 0.0, 0.0, -2.0, 1.0, 1993-01-26 15:10:00, 1.0, None, 79.0
0.0, 87.0, 4.0, 4.0, 0.0, 1.0, 1993-01-27 05:45:00, 2.0, None, 83.0
1.0, 84.0, 10.0, 7.0, 0.0, 1.5, 1993-01-27 16:10:00, 8.0, None, 90.0
-2.5, 84.0, 4.0, 4.0, -2.5, 1.0, 1993-01-28 05:30:00, 2.0, None, 90.0
-1.0, 84.0, 0.0, 0.0, -1.0, 1.0, 1993-01-28 16:30:00, 0.0, None, 90.0
-4.0, 85.0, 0.0, 0.0, -5.0, -1.0, 1993-01-29 04:40:00, 0.0, None, 90.0
-0.5, 83.0, 0.0, 0.0, -5.0, 0.5, 1993-01-29 16:50:00, 0.0, None, 90.0
-3.5, 84.0, 0.0, 0.0, -3.5, -0.5, 1993-01-30 04:00:00, 0.0, None, 90.0
-0.5, 86.0, 0.0, 0.0, -4.0, 1.0, 1993-01-30 17:00:00, 1.0, None, 90.0
-5.0, 84.0, 0.0, 0.0, -7.5, -0.5, 1993-01-31 04:30:00, 0.0, None, 90.0
-2.0, 84.0, 0.0, 0.0, -7.0, 0.0, 1993-01-31 16:45:00, 0.0, None, 90.0
-9.0, 80.0, 0.0, 0.0, -10.0, -2.0, 1993-02-01 04:30:00, 0.0, None, 90.0
-2.0, 83.0, 0.0, 0.0, -9.0, 2.0, 1993-02-01 16:45:00, 0.0, None, 90.0
-7.5, 80.0, 0.0, 0.0, -7.5, -2.0, 1993-02-02 04:45:00, 0.0, None, 90.0
-2.0, 80.0, 0.0, 0.0, -8.0, 1.0, 1993-02-02 16:50:00, 0.0, None, 88.0
-4.5, 80.0, 0.0, 0.0, -6.0, -1.5, 1993-02-03 04:45:00, 0.0, None, 88.0
-1.0, 70.0, 0.0, 0.0, -6.0, 1.0, 1993-02-03 16:15:00, 0.0, None, 88.0
-4.0, 73.0, 0.0, 0.0, -4.0, -1.0, 1993-02-04 04:45:00, 0.0, None, 86.0
0.0, 46.0, 0.0, 0.0, -5.0, 2.0, 1993-02-04 16:55:00, 0.0, None, 86.0
0.0, 45.0, 0.0, 0.0, -1.0, 1.0, 1993-02-05 05:00:00, 0.0, None, 86.0
0.5, 60.0, 0.0, 0.0, -2.0, 5.0, 1993-02-05 16:00:00, 0.0, None, 85.0
-1.5, 80.0, 0.1, 0.1, -6.0, 1.0, 1993-02-06 05:00:00, 0.0, None, 85.0
0.0, 67.0, 0.0, 0.0, -2.0, 3.0, 1993-02-06 16:30:00, 0.0, None, 85.0
-6.5, 85.0, 0.0, 0.0, -6.5, 1.0, 1993-02-07 05:00:00, 0.0, None, 85.0
0.0, 75.0, 0.0, 0.0, -8.0, 1.0, 1993-02-07 16:30:00, 0.0, None, 85.0
-2.0, 77.0, 0.0, 0.0, -5.0, 0.0, 1993-02-08 05:00:00, 0.0, None, 85.0
1.5, 58.0, 0.0, 0.0, -6.0, 2.0, 1993-02-08 16:00:00, 0.0, None, 85.0
-4.5, 82.0, 0.0, 0.0, -6.0, 1.0, 1993-02-09 04:30:00, 0.0, None, 85.0
0.5, 80.0, 0.1, 0.1, -4.0, 1.0, 1993-02-09 16:00:00, 1.0, None, 85.0
-1.0, 86.0, 2.0, 2.0, -2.0, 0.0, 1993-02-10 04:15:00, 1.0, None, 86.0
-2.0, 77.0, 0.0, 0.0, -3.0, 1.0, 1993-02-10 16:30:00, 1.0, None, 86.0
-9.5, 82.0, 0.0, 0.0, -10.0, -2.0, 1993-02-11 04:45:00, 0.0, None, 86.0
-2.0, 68.0, 0.0, 0.0, -10.0, -1.0, 1993-02-11 17:00:00, 0.0, None, 86.0
-4.5, 83.0, 0.0, 0.0, -4.5, -2.0, 1993-02-12 04:45:00, 0.0, None, 86.0
-6.0, 65.0, 0.0, 0.0, -6.0, -2.0, 1993-02-12 16:55:00, 0.0, None, 86.0
-13.0, 78.0, 0.0, 0.0, -13.0, -6.0, 1993-02-13 03:50:00, 0.0, None, 86.0
-4.0, 62.0, 0.0, 0.0, -15.0, 0.0, 1993-02-13 16:45:00, 0.0, None, 86.0
-14.0, 80.0, 0.0, 0.0, -14.0, -4.0, 1993-02-14 04:45:00, 0.0, None, 86.0
-8.0, 52.0, 0.0, 0.0, -14.0, -6.0, 1993-02-14 16:55:00, 0.0, None, 85.0
-22.5, 70.0, 0.0, 0.0, -22.5, -8.0, 1993-02-15 04:45:00, 0.0, None, 85.0
-14.0, 42.0, 0.0, 0.0, -23.0, -13.0, 1993-02-15 16:45:00, 0.0, None, 85.0
-25.0, 72.0, 0.0, 0.0, -25.0, -13.5, 1993-02-16 04:50:00, 0.0, None, 85.0
-12.5, 38.0, 0.0, 0.0, -26.0, -12.5, 1993-02-16 16:30:00, 0.0, None, 85.0
-28.0, 70.0, 0.0, 0.0, -28.0, -12.5, 1993-02-17 04:55:00, 0.0, None, 85.0
-8.0, 26.0, 0.0, 0.0, -29.0, -7.0, 1993-02-17 15:15:00, 0.0, None, 85.0
-29.0, 72.0, 0.0, 0.0, -29.0, -8.5, 1993-02-18 04:45:00, 0.0, None, 85.0
-9.0, 35.0, 0.0, 0.0, -29.0, -8.0, 1993-02-18 15:00:00, 0.0, None, 85.0
-19.0, 72.0, 0.0, 0.0, -26.0, -9.0, 1993-02-19 05:00:00, 0.0, None, 85.0
-10.0, 73.0, 3.0, 3.0, -19.5, -10.0, 1993-02-19 15:00:00, 2.0, None, 87.0
-14.0, 78.0, 7.0, 4.0, -14.0, -10.0, 1993-02-20 05:15:00, 1.0, None, 92.0
-12.0, 74.0, 6.0, 6.0, -14.5, -11.0, 1993-02-20 16:20:00, 2.0, None, 99.0
-19.0, 75.0, 2.0, 2.0, -19.0, -11.5, 1993-02-21 05:10:00, 1.0, None, 97.0
-11.5, 74.0, 0.0, 0.0, -23.0, -9.5, 1993-02-21 16:30:00, 0.0, None, 97.0
-18.0, 76.0, 5.0, 5.0, -21.0, -12.0, 1993-02-22 05:00:00, 0.0, None, 97.0
-10.0, 65.0, 0.1, 0.1, -20.0, -8.0, 1993-02-22 15:00:00, 0.0, None, 97.0
-18.0, 75.0, 0.0, 0.0, -23.0, -10.0, 1993-02-23 04:45:00, 0.0, None, 95.0
-13.0, 66.0, 0.0, 0.0, -18.0, -12.0, 1993-02-23 15:00:00, 0.0, None, 95.0
-28.0, 72.0, 0.0, 0.0, -28.0, -13.0, 1993-02-24 04:30:00, 0.0, None, 95.0
-9.0, 40.0, 0.0, 0.0, -31.0, -8.0, 1993-02-24 15:00:00, 0.0, None, 94.0
-23.0, 75.0, 0.0, 0.0, -24.0, -9.0, 1993-02-25 04:30:00, 0.0, None, 94.0
-4.0, 37.0, 0.0, 0.0, -25.0, -3.0, 1993-02-25 15:00:00, 0.0, None, 92.0
-22.0, 78.0, 0.0, 0.0, -22.0, -4.0, 1993-02-26 05:00:00, 0.0, None, 92.0
-4.0, 45.0, 0.0, 0.0, -24.0, -1.0, 1993-02-26 16:45:00, 0.0, None, 90.0
-5.5, 43.0, 0.0, 0.0, -9.5, -4.0, 1993-02-27 04:00:00, 0.0, None, 90.0
-1.0, 50.0, 0.0, 0.0, -7.0, 1.5, 1993-02-27 16:45:00, 0.0, None, 90.0
-4.0, 75.0, 0.0, 0.0, -4.5, -1.0, 1993-02-28 04:50:00, 0.0, None, 89.0
0.0, 48.0, 0.0, 0.0, -4.0, 7.0, 1993-02-28 17:00:00, 0.0, None, 86.0
-4.0, 55.0, 0.0, 0.0, -5.0, 0.0, 1993-03-01 04:45:00, 0.0, None, 87.0
-1.0, 65.0, 0.0, 0.0, -4.0, 2.0, 1993-03-01 17:30:00, 0.0, None, 86.0
-7.5, 85.0, 0.0, 0.0, -7.5, -0.5, 1993-03-02 04:50:00, 0.0, None, 86.0
-1.0, 40.0, 0.0, 0.0, -9.0, 3.0, 1993-03-02 17:00:00, 0.0, None, 86.0
-3.0, 68.0, 0.0, 0.0, -4.0, -0.5, 1993-03-03 04:50:00, 0.0, None, 86.0
1.0, 56.0, 0.0, 0.0, -4.0, 4.0, 1993-03-03 16:40:00, 0.0, None, 86.0
-3.0, 85.0, 0.1, 0.1, -3.0, 1.5, 1993-03-04 05:30:00, 0.0, None, 86.0
1.0, 86.0, 3.0, 3.0, -4.0, 2.0, 1993-03-04 17:00:00, 3.0, None, 90.0
-1.0, 85.0, 0.0, 0.0, -1.5, 1.0, 1993-03-05 04:45:00, 0.0, None, 90.0
1.0, 84.0, 0.0, 0.0, -1.5, 2.0, 1993-03-05 16:15:00, 1.0, None, 90.0
1.0, 83.0, 0.0, 0.0, 1.0, 2.0, 1993-03-06 05:00:00, 0.0, None, 86.0
