station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
2.0, None, 1.0, 2.0, None, 5.0, 1981-11-12 16:30:00, 0.0
1.0, None, None, 0.0, None, 4.0, 1981-11-13 07:00:00, 0.0
1.0, 2.0, 2.0, 0.0, None, 2.0, 1981-11-13 15:00:00, 2.0
1.0, 2.0, 2.0, 1.0, None, 2.0, 1981-11-14 07:00:00, 2.0
2.0, 1.0, 1.0, 1.0, None, 3.0, 1981-11-14 14:00:00, 3.0
0.0, None, None, -1.0, None, 3.0, 1981-11-15 07:00:00, 0.0
1.5, None, None, -1.0, None, 1.5, 1981-11-15 15:00:00, 0.0
1.0, None, None, -1.0, None, 2.0, 1981-11-16 07:00:00, 2.0
3.0, None, None, -1.0, None, 3.0, 1981-11-16 14:30:00, 2.0
0.0, 7.0, 7.0, -1.0, None, 3.0, 1981-11-17 07:00:00, 9.0
1.0, 9.0, 9.0, -1.0, None, 1.0, 1981-11-17 15:00:00, 18.0
1.0, 9.0, 5.0, -2.0, None, 2.0, 1981-11-18 07:00:00, 20.0
4.0, None, None, -2.0, None, 4.0, 1981-11-18 15:06:00, 18.0
-2.0, None, None, -3.0, None, 4.0, 1981-11-19 07:00:00, 18.0
0.0, None, None, -2.0, None, 1.0, 1981-11-19 16:00:00, 18.0
-2.0, 5.0, 5.0, -2.0, None, 0.0, 1981-11-20 07:00:00, 20.0
1.0, None, None, -2.0, None, 1.0, 1981-11-20 16:00:00, 20.0
2.0, None, None, 1.0, None, 3.0, 1981-11-21 07:00:00, 20.0
3.0, None, None, 2.0, None, 4.0, 1981-11-21 16:00:00, 19.0
2.0, None, None, 0.0, None, 3.0, 1981-11-22 07:00:00, 15.0
1.0, None, None, 0.0, None, 1.0, 1981-11-22 16:00:00, 15.0
-1.0, 2.0, 2.0, -1.0, None, 1.0, 1981-11-23 07:00:00, 17.0
0.0, 1.0, 1.0, -1.0, None, 0.0, 1981-11-23 16:00:00, 18.0
-2.0, 1.0, 1.0, -2.5, None, 0.0, 1981-11-24 07:00:00, 18.0
2.0, None, None, -3.0, None, 2.0, 1981-11-24 15:00:00, 18.0
-5.0, None, None, -10.0, None, 2.0, 1981-11-25 07:00:00, 17.0
0.0, None, None, -9.0, None, 0.0, 1981-11-25 15:00:00, 17.0
-11.0, 1.0, 1.0, -13.0, None, 0.0, 1981-11-26 07:00:00, 18.0
-6.5, None, None, -12.5, None, -3.0, 1981-11-26 16:00:00, 18.0
-12.0, None, None, -13.0, None, -6.5, 1981-11-27 07:00:00, 18.0
-9.0, None, None, -14.0, None, -4.0, 1981-11-28 07:00:00, 18.0
-4.0, None, None, -16.0, None, -4.0, 1981-11-28 15:00:00, 18.0
-4.0, None, None, -6.0, None, -4.0, 1981-11-29 07:00:00, 18.0
-3.0, 2.0, 2.0, -6.0, None, -3.0, 1981-11-29 15:00:00, 20.0
-4.0, 2.0, 2.0, -5.0, None, -3.0, 1981-11-30 07:00:00, 22.0
-4.5, None, None, -5.5, None, -3.0, 1981-11-30 14:00:00, 22.0
-3.0, 11.0, 11.0, -5.0, None, -3.0, 1981-12-01 07:00:00, 33.0
0.0, None, None, -3.0, None, 0.0, 1981-12-01 16:00:00, 29.0
-1.0, 17.0, 17.0, -3.0, None, 0.0, 1981-12-02 07:00:00, 46.0
-2.0, None, None, -3.0, None, 0.0, 1981-12-02 15:00:00, 46.0
-13.0, 1.0, 1.0, -15.0, None, -2.0, 1981-12-03 07:00:00, 46.0
-4.0, None, None, -14.5, None, -4.0, 1981-12-03 16:00:00, 43.0
-5.0, 1.0, 1.0, -6.0, None, -4.0, 1981-12-04 07:00:00, 44.0
-1.0, 1.0, None, -8.0, None, -1.0, 1981-12-04 15:00:00, 44.0
0.0, 14.0, 14.0, -3.0, None, 0.0, 1981-12-05 07:00:00, 58.0
1.5, 10.0, 5.0, 0.0, None, 1.5, 1981-12-05 15:00:00, 63.0
0.0, 2.0, 2.0, -4.0, None, 3.0, 1981-12-06 07:00:00, 65.0
0.5, 4.0, 4.0, 0.0, None, 1.0, 1981-12-06 15:00:00, 66.0
-1.0, 3.0, 3.0, -8.0, None, 0.5, 1981-12-07 07:00:00, 51.0
0.5, 1.0, 1.0, -1.0, None, 1.0, 1981-12-07 15:00:00, 50.0
-3.0, 4.0, 4.0, -5.0, None, 1.0, 1981-12-08 07:00:00, 54.0
-2.0, None, None, -4.0, None, -2.0, 1981-12-08 15:00:00, 54.0
-3.0, None, None, -5.0, None, -2.0, 1981-12-09 07:00:00, 54.0
1.0, None, None, -3.0, None, 1.0, 1981-12-09 15:00:00, 52.0
-3.0, 4.0, 4.0, -6.0, None, 4.0, 1981-12-10 07:00:00, 52.0
0.0, None, None, -3.0, None, 4.0, 1981-12-10 15:00:00, 52.0
-6.0, 1.0, 1.0, -8.0, None, 1.0, 1981-12-11 07:00:00, 50.0
-6.0, None, None, -10.0, None, 0.0, 1981-12-11 15:00:00, 45.0
-16.0, None, None, -16.0, None, -3.0, 1981-12-12 07:00:00, 45.0
-8.0, None, None, -18.0, None, -8.0, 1981-12-12 15:00:00, 45.0
-20.0, None, None, -21.0, None, -8.0, 1981-12-13 07:00:00, 45.0
-10.0, None, None, -20.0, None, -10.0, 1981-12-13 15:00:00, 45.0
-6.0, 5.0, 5.0, -10.0, None, -6.0, 1981-12-14 07:00:00, 50.0
-5.0, None, None, -13.0, None, -5.0, 1981-12-14 15:00:00, 50.0
-6.5, None, None, -12.0, None, -5.0, 1981-12-15 07:00:00, 50.0
-4.0, 5.0, 5.0, -7.0, None, -3.0, 1981-12-15 15:00:00, 55.0
-7.5, None, None, -10.0, None, -3.0, 1981-12-16 07:00:00, 53.0
-5.0, None, None, -7.5, None, -1.0, 1981-12-16 15:01:00, 53.0
-9.5, None, None, -9.5, None, -5.0, 1981-12-17 07:00:00, 53.0
-6.0, None, None, -10.0, None, -6.0, 1981-12-17 15:00:00, 53.0
-9.0, None, None, -12.5, None, -6.0, 1981-12-18 07:00:00, 53.0
-5.0, None, None, -12.0, None, -5.0, 1981-12-18 15:00:00, 53.0
-2.0, 9.0, 9.0, -6.0, None, -1.0, 1981-12-19 07:00:00, 60.0
1.0, 18.0, 9.0, -6.0, None, 1.0, 1981-12-19 15:00:00, 68.0
-2.5, None, None, -2.5, None, 1.0, 1981-12-20 07:00:00, 68.0
-3.0, None, None, -8.0, None, -3.0, 1981-12-20 15:00:00, 57.0
-9.0, None, None, -9.5, None, -2.0, 1981-12-21 07:00:00, 60.0
-5.0, None, None, -10.0, None, -5.0, 1981-12-21 15:00:00, 60.0
-16.0, None, None, -16.5, None, -5.0, 1981-12-22 07:00:00, 60.0
-10.0, None, None, -16.0, None, -9.0, 1981-12-22 15:00:00, 60.0
-12.0, None, None, -17.0, None, -8.0, 1981-12-23 07:00:00, 60.0
-8.5, 2.0, 2.0, -12.0, None, -8.5, 1981-12-23 15:00:00, 62.0
-8.0, 4.0, 4.0, -14.0, None, -8.0, 1981-12-24 07:00:00, 65.0
-4.0, 7.0, 5.0, -8.0, None, -4.0, 1981-12-24 14:00:00, 72.0
-2.0, 10.0, 4.0, -9.0, None, -2.0, 1981-12-25 07:00:00, 73.0
-2.0, None, None, -5.5, None, 0.5, 1981-12-25 14:00:00, 73.0
-3.0, None, None, -8.0, None, -2.0, 1981-12-26 07:00:00, 73.0
-5.0, 10.0, 10.0, -7.0, None, -3.0, 1981-12-26 14:00:00, 72.0
0.0, 6.0, 6.0, -5.0, None, 0.0, 1981-12-27 07:00:00, 77.0
-6.0, None, None, None, None, -5.0, 1981-12-27 15:00:00, 77.0
None, 1.0, 1.0, None, None, -5.0, 1981-12-28 07:00:00, 77.0
-11.0, None, None, -12.0, None, -11.0, 1981-12-28 13:00:00, 77.0
-18.0, None, None, -20.0, None, -10.0, 1981-12-29 07:00:00, 77.0
-7.0, None, None, -18.0, None, -7.0, 1981-12-29 15:00:00, 76.0
-12.0, None, None, -18.0, None, -7.0, 1981-12-30 07:00:00, 76.0
-10.0, 6.0, 6.0, -15.0, None, -9.0, 1981-12-30 15:00:00, 81.0
-20.0, None, None, -23.0, None, -9.0, 1981-12-31 07:00:00, 75.0
-13.0, None, None, -23.0, None, -13.0, 1981-12-31 15:00:00, 74.0
-10.0, 6.0, 6.0, -13.0, None, -10.0, 1982-01-01 07:00:00, 75.0
-9.0, 8.0, 2.0, -11.0, None, -9.0, 1982-01-01 16:00:00, 80.0
-15.0, None, None, -22.0, None, -9.0, 1982-01-02 07:00:00, 75.0
-9.0, 3.0, 3.0, -15.0, None, -9.0, 1982-01-02 14:00:00, 82.0
-10.0, 18.0, 18.0, -12.0, None, -6.0, 1982-01-03 07:00:00, 95.0
-6.0, 17.0, 3.0, -10.0, None, -6.0, 1982-01-03 16:00:00, 100.0
-13.5, 15.0, 3.0, -13.5, None, -6.0, 1982-01-04 07:00:00, 94.0
-10.0, 1.0, 1.0, -13.5, None, -10.0, 1982-01-04 15:00:00, 94.0
-17.0, 2.0, 2.0, -18.0, None, -10.0, 1982-01-05 07:00:00, 93.0
-17.0, None, None, -18.0, None, -16.0, 1982-01-05 16:00:00, 92.0
-27.5, None, None, -29.5, None, -17.0, 1982-01-06 07:00:00, 90.0
-17.0, None, None, -29.0, None, -16.0, 1982-01-06 15:00:00, 90.0
-16.0, 2.0, 2.0, -21.0, None, -11.5, 1982-01-07 07:00:00, 90.0
-14.0, 4.0, 2.0, -17.0, None, -14.0, 1982-01-07 15:00:00, 92.0
-11.0, 25.0, 20.0, -15.0, None, -11.0, 1982-01-08 07:00:00, 112.0
-8.0, 26.0, 1.0, -11.0, None, -8.0, 1982-01-08 15:00:00, 113.0
-5.0, None, None, -13.0, None, -5.0, 1982-01-09 07:00:00, 113.0
-4.0, None, None, -15.0, None, -3.0, 1982-01-09 15:00:00, 110.0
-7.0, None, None, -10.0, None, -2.0, 1982-01-10 07:00:00, 110.0
-10.0, None, None, -16.0, None, -4.0, 1982-01-10 15:00:00, 90.0
-6.0, 9.0, 9.0, -7.0, None, -4.0, 1982-01-11 07:00:00, 98.0
-5.5, None, None, -6.5, None, -4.0, 1982-01-11 16:00:00, 98.0
-6.0, 1.0, 1.0, -10.0, None, -4.0, 1982-01-12 07:00:00, 99.0
-4.0, None, None, -7.0, None, -4.0, 1982-01-12 15:00:00, 99.0
-8.0, None, None, -8.0, None, -4.0, 1982-01-13 07:00:00, 99.0
-6.0, None, None, -8.0, None, -5.5, 1982-01-13 15:00:00, 99.0
-4.0, 1.0, 1.0, -6.0, None, -4.0, 1982-01-14 07:00:00, 100.0
-2.0, None, None, -4.5, None, -2.0, 1982-01-14 15:00:00, 100.0
-2.0, 5.0, 5.0, -5.0, None, -2.0, 1982-01-15 07:00:00, 105.0
-4.0, None, None, -6.0, None, -2.0, 1982-01-15 15:00:00, 100.0
-11.0, 1.0, 1.0, -13.0, None, -4.0, 1982-01-16 07:00:00, 101.0
-9.0, 9.0, 9.0, -11.0, None, -9.0, 1982-01-16 13:00:00, 116.0
-4.0, 10.0, 3.0, -14.0, None, -4.0, 1982-01-17 07:00:00, 108.0
-4.5, 1.0, 1.0, -7.5, None, -4.5, 1982-01-17 15:00:00, 108.0
-4.0, 7.0, 7.0, -5.0, None, -3.0, 1982-01-18 07:00:00, 114.0
-3.0, None, None, -4.0, None, -2.0, 1982-01-18 15:00:00, 114.0
-10.0, None, None, -15.0, None, -3.0, 1982-01-19 07:00:00, 114.0
-4.0, None, None, -10.0, None, -4.0, 1982-01-19 15:00:00, 114.0
-8.0, 6.0, 6.0, -14.0, None, -4.0, 1982-01-20 07:00:00, 115.0
-6.0, 9.0, 3.0, -9.0, None, -6.0, 1982-01-20 15:00:00, 117.0
-13.0, 2.0, 2.0, -18.0, None, -6.0, 1982-01-21 07:00:00, 117.0
-7.0, 2.0, None, -13.0, None, -7.0, 1982-01-21 15:00:00, 117.0
-10.0, 7.0, 7.0, -16.0, None, -7.0, 1982-01-22 07:00:00, 110.0
-8.0, 14.0, 14.0, -10.0, None, -8.0, 1982-01-22 15:00:00, 124.0
-10.0, 17.0, 9.0, -12.0, None, -8.0, 1982-01-23 07:00:00, 115.0
-7.0, 24.0, 9.0, -10.0, None, -7.0, 1982-01-23 15:00:00, 130.0
-3.0, 29.0, 1.0, -8.0, None, 0.0, 1982-01-24 07:00:00, 125.0
1.0, None, None, -7.0, None, 1.0, 1982-01-24 16:00:00, 124.0
-6.0, None, None, -8.0, None, 1.0, 1982-01-25 07:00:00, 124.0
-2.0, 2.0, 2.0, -6.0, None, -2.0, 1982-01-25 15:00:00, 126.0
0.5, 6.0, 6.0, -3.0, None, 1.0, 1982-01-26 07:00:00, 130.0
0.0, None, None, 0.0, None, 1.0, 1982-01-26 15:00:00, 130.0
-7.5, None, None, -7.5, None, 0.0, 1982-01-27 07:00:00, 125.0
-3.0, 1.0, 1.0, -7.5, None, -3.0, 1982-01-27 15:00:00, 122.0
-5.0, 1.0, 1.0, -6.5, None, -2.0, 1982-01-28 07:00:00, 125.0
-2.0, None, None, -6.0, None, -2.0, 1982-01-28 15:00:00, 125.0
-6.0, 2.0, 2.0, -8.0, None, -1.5, 1982-01-29 07:00:00, 125.0
-3.0, 6.0, 3.0, -6.0, None, -3.0, 1982-01-29 15:00:00, 128.0
-2.0, None, None, -6.0, None, -2.0, 1982-01-30 07:00:00, 128.0
1.0, None, None, -2.0, None, 3.0, 1982-01-30 15:00:00, 127.0
-2.0, 6.0, 5.0, -9.0, None, 1.0, 1982-01-31 07:00:00, 130.0
0.0, None, None, -6.0, None, 0.0, 1982-01-31 15:00:00, 121.0
-7.0, None, None, -10.0, None, 0.0, 1982-02-01 07:00:00, 125.0
-2.0, None, None, -8.0, None, -2.0, 1982-02-01 15:00:00, 125.0
-4.0, None, None, -5.0, None, -2.0, 1982-02-02 07:00:00, 125.0
2.0, None, None, -5.0, None, 2.0, 1982-02-02 15:00:00, 125.0
-9.0, 1.0, 1.0, -12.0, None, 2.0, 1982-02-03 07:00:00, 125.0
-7.0, None, None, -13.0, None, -6.0, 1982-02-03 15:00:00, 125.0
-24.0, None, None, -24.0, None, -7.0, 1982-02-04 07:00:00, 122.0
-13.0, None, None, -24.0, None, -13.0, 1982-02-04 15:00:00, 122.0
-17.0, None, None, -20.0, None, -12.0, 1982-02-05 07:00:00, 122.0
-12.0, None, None, -18.0, None, -12.0, 1982-02-05 15:00:00, 122.0
-14.0, 1.0, 1.0, -18.0, None, -10.0, 1982-02-06 07:00:00, 123.0
-11.0, None, None, -14.0, None, -11.0, 1982-02-06 15:00:00, 124.0
-18.0, None, None, -20.0, None, -8.0, 1982-02-07 07:00:00, 123.0
-7.0, None, None, -18.0, None, -7.0, 1982-02-07 15:00:00, 122.0
-22.0, None, None, -23.0, None, -7.0, 1982-02-08 07:00:00, 122.0
-9.0, None, None, -23.0, None, -9.0, 1982-02-08 15:00:00, 122.0
-23.0, None, None, -26.0, None, -9.0, 1982-02-09 07:00:00, 122.0
-9.0, None, None, -23.0, None, -9.0, 1982-02-09 15:00:00, 122.0
-20.0, None, None, -25.0, None, -8.0, 1982-02-10 07:00:00, 121.0
-9.0, None, None, -24.0, None, -9.0, 1982-02-10 15:00:00, 121.0
-10.0, 5.0, 5.0, -13.0, None, -6.0, 1982-02-11 07:00:00, 125.0
-6.0, 18.0, 14.0, -10.0, None, -6.0, 1982-02-11 15:00:00, 138.0
-4.0, 1.0, 1.0, -8.0, None, -4.0, 1982-02-12 07:00:00, 139.0
-2.0, None, None, -4.0, None, -2.0, 1982-02-12 15:00:00, 135.0
-2.0, 9.0, 9.0, -4.0, None, -2.0, 1982-02-13 07:00:00, 140.0
-1.0, 18.0, 11.0, -3.0, None, -1.0, 1982-02-13 16:00:00, 149.0
3.0, 14.0, 3.0, -5.0, None, 3.0, 1982-02-14 07:00:00, 135.0
4.0, None, None, -6.0, None, 4.0, 1982-02-14 15:00:00, 135.0
3.0, None, None, 3.0, None, 4.0, 1982-02-15 07:00:00, 122.0
3.0, None, None, 1.0, None, 3.0, 1982-02-15 15:00:00, 122.0
2.0, None, None, 0.0, None, 4.0, 1982-02-16 07:00:00, 112.0
3.0, None, None, 1.0, None, 4.0, 1982-02-16 15:00:00, 112.0
1.5, None, None, 1.0, None, 3.5, 1982-02-17 07:00:00, 110.0
2.0, None, None, 1.5, None, 3.0, 1982-02-17 15:00:00, 110.0
0.0, None, None, -8.0, None, 4.5, 1982-02-18 07:00:00, 110.0
0.0, 4.0, 4.0, -2.0, None, 0.0, 1982-02-18 15:00:00, 114.0
0.0, 11.0, 1.0, -1.0, None, 0.0, 1982-02-19 07:00:00, 117.0
2.0, 13.0, 2.0, -0.5, None, 2.0, 1982-02-19 16:00:00, 120.0
3.0, 1.0, 1.0, 0.0, None, 3.0, 1982-02-20 07:00:00, 119.0
3.0, None, None, 0.0, None, 3.0, 1982-02-20 15:00:00, 118.0
-2.0, None, None, -9.0, None, 6.5, 1982-02-21 06:25:00, 117.0
1.0, None, None, -3.5, None, 6.5, 1982-02-21 15:00:00, 116.0
-5.0, None, None, -10.0, None, 2.0, 1982-02-22 07:00:00, 114.0
-4.5, None, None, -6.0, None, -3.5, 1982-02-22 15:00:00, 114.0
-5.0, 17.0, 12.0, -6.5, None, -4.0, 1982-02-23 07:00:00, 125.0
-4.0, 4.0, 4.0, -6.0, None, -4.0, 1982-02-23 15:00:00, 129.0
-8.0, 3.0, 3.0, -16.5, None, -4.0, 1982-02-24 06:45:00, 125.0
-2.0, None, None, -8.0, None, 0.0, 1982-02-24 14:30:00, 125.0
-7.5, None, None, -12.5, None, -2.0, 1982-02-25 07:00:00, 125.0
-3.0, None, None, -9.0, None, -2.0, 1982-02-25 14:30:00, 125.0
-9.0, None, None, -10.0, None, -1.0, 1982-02-26 07:00:00, 125.0
0.0, None, None, -9.0, None, 0.0, 1982-02-26 15:00:00, 125.0
-1.0, 6.0, 6.0, -11.0, None, 3.0, 1982-02-27 07:00:00, 130.0
3.0, 9.0, 9.0, -2.0, None, 3.0, 1982-02-27 15:00:00, 139.0
-4.0, None, None, -7.0, None, 1.0, 1982-02-28 07:00:00, 138.0
2.5, None, None, -4.5, None, 2.5, 1982-02-28 16:00:00, 136.0
0.0, 4.0, 4.0, -2.0, None, 3.0, 1982-03-01 07:30:00, 140.0
1.0, 3.0, 3.0, 0.0, None, 1.0, 1982-03-01 15:00:00, 135.0
0.0, 1.0, 1.0, 0.0, None, 1.0, 1982-03-02 07:00:00, 135.0
1.0, None, None, 0.0, None, 1.0, 1982-03-02 14:30:00, 130.0
-1.0, None, None, -1.0, None, 2.0, 1982-03-03 07:00:00, 110.0
0.5, None, None, -1.0, None, 2.0, 1982-03-03 15:00:00, 110.0
-4.0, None, None, -4.0, None, 2.0, 1982-03-04 07:00:00, 110.0
2.0, None, None, -4.0, None, 2.0, 1982-03-04 14:30:00, 110.0
-12.0, None, None, -12.0, None, 2.0, 1982-03-05 07:00:00, 110.0
0.0, None, None, -14.0, None, 2.0, 1982-03-05 14:30:00, 110.0
-10.0, None, None, -12.0, None, 1.0, 1982-03-06 07:00:00, 110.0
2.0, None, None, -10.0, None, 2.0, 1982-03-06 16:00:00, 108.0
-6.0, None, None, -6.0, None, 3.0, 1982-03-07 07:00:00, 110.0
4.0, None, None, -7.0, None, 6.0, 1982-03-07 16:00:00, 108.0
-10.0, None, None, -11.0, None, 5.0, 1982-03-08 07:00:00, 108.0
6.0, None, None, None, None, None, 1982-03-08 15:00:00, 106.0
1.0, None, None, -10.0, None, 6.0, 1982-03-09 07:00:00, 106.0
3.0, None, None, 1.0, None, 3.0, 1982-03-09 15:00:00, 106.0
-5.0, 1.0, 1.0, -7.0, None, 4.0, 1982-03-10 07:00:00, 106.0
1.0, None, None, -5.0, None, 3.0, 1982-03-10 15:00:00, 105.0
1.0, 10.0, 10.0, -6.0, None, 4.0, 1982-03-11 07:00:00, 115.0
-4.0, 1.0, None, -4.0, None, 2.0, 1982-03-11 15:00:00, 120.0
-6.5, None, None, -15.0, None, -1.0, 1982-03-12 07:00:00, 120.0
-2.0, None, None, -14.0, None, -2.0, 1982-03-12 15:00:00, 120.0
-1.0, 2.0, 2.0, -7.0, None, -1.0, 1982-03-13 07:00:00, 122.0
1.0, None, None, -8.0, None, 1.5, 1982-03-13 15:00:00, 120.0
0.5, 10.0, 10.0, -1.0, None, 2.0, 1982-03-14 06:00:00, 130.0
2.0, None, None, -1.0, None, 2.0, 1982-03-14 15:00:00, 130.0
-3.0, 1.0, 1.0, -3.5, None, 3.0, 1982-03-15 06:30:00, 130.0
0.5, None, None, -3.5, None, 3.0, 1982-03-15 15:00:00, 128.0
-6.0, 1.0, 1.0, -6.0, None, 1.0, 1982-03-16 07:00:00, 128.0
2.0, None, None, -6.0, None, 2.0, 1982-03-16 14:00:00, 128.0
-11.0, None, None, -12.5, None, 2.0, 1982-03-17 06:30:00, 128.0
3.0, None, None, -11.0, None, 3.0, 1982-03-17 15:00:00, 127.0
-12.5, None, None, -14.5, None, 3.0, 1982-03-18 06:30:00, 125.0
1.5, None, None, -12.5, None, 1.5, 1982-03-18 15:00:00, 125.0
-8.0, None, None, -12.0, None, 2.0, 1982-03-19 07:00:00, 125.0
2.0, None, None, -8.0, None, 2.0, 1982-03-19 15:00:00, 124.0
-5.0, None, None, -13.0, None, 2.0, 1982-03-20 07:00:00, 124.0
4.0, None, None, -13.0, None, 4.0, 1982-03-20 15:00:00, 124.0
-3.0, None, None, -5.0, None, 4.0, 1982-03-21 07:00:00, 123.0
5.0, None, None, -3.0, None, 5.0, 1982-03-21 14:30:00, 122.0
-8.0, None, None, -9.0, None, 5.0, 1982-03-22 07:00:00, 120.0
2.0, None, None, -8.0, None, 4.5, 1982-03-22 14:00:00, 119.0
-4.0, None, None, -9.0, None, 5.0, 1982-03-23 07:00:00, 119.0
5.0, None, None, -8.0, None, 6.0, 1982-03-23 15:00:00, 117.0
-8.0, None, None, -8.0, None, 8.0, 1982-03-24 07:00:00, 117.0
4.5, None, None, -8.5, None, 4.5, 1982-03-24 15:00:00, 117.0
-7.0, None, None, -7.0, None, 5.0, 1982-03-25 07:00:00, 117.0
6.0, None, None, -7.0, None, 6.0, 1982-03-25 14:00:00, 116.0
-7.0, None, None, -9.0, None, 8.0, 1982-03-26 07:00:00, 116.0
6.0, None, None, -7.0, None, 8.0, 1982-03-26 16:00:00, 115.0
0.0, None, None, -0.5, None, 6.0, 1982-03-27 07:00:00, 115.0
4.0, None, None, -1.0, None, 4.0, 1982-03-27 16:00:00, 112.0
-5.5, None, None, -5.5, None, 4.5, 1982-03-28 07:00:00, 112.0
3.0, None, None, -5.5, None, 4.0, 1982-03-28 16:00:00, 110.0
-4.0, 6.0, 6.0, -5.0, None, 4.0, 1982-03-29 07:00:00, 114.0
1.0, None, None, -6.0, None, 3.0, 1982-03-29 14:00:00, 114.0
-2.0, 4.0, 4.0, -5.0, None, 3.0, 1982-03-30 07:00:00, 116.0
2.0, None, None, -5.0, None, 2.0, 1982-03-30 14:30:00, 115.0
-4.5, 5.0, 5.0, -6.0, None, 3.0, 1982-03-31 07:00:00, 125.0
-1.0, 9.0, 4.0, -6.0, None, -1.0, 1982-03-31 14:30:00, 125.0
-1.0, 20.0, 9.0, -3.0, None, -1.0, 1982-04-05 07:00:00, None
8.0, None, None, -7.0, None, 9.0, 1982-04-20 15:00:00, 110.0
12.0, None, None, -7.0, None, 12.0, 1982-04-21 15:00:00, 110.0
12.0, None, None, -6.0, None, 13.0, 1982-04-22 15:00:00, 109.0
12.0, None, None, -5.0, None, 12.0, 1982-04-23 15:00:00, 107.0
11.0, None, None, -8.0, None, 15.0, 1982-04-26 15:00:00, 82.0
11.0, None, None, -5.0, None, 16.0, 1982-04-27 15:00:00, 80.0
5.0, None, None, 0.0, None, 6.0, 1982-04-28 15:00:00, 80.0
6.5, None, None, -5.0, None, 6.5, 1982-04-29 15:00:00, 78.0
11.0, None, None, -2.0, None, 12.5, 1982-04-30 15:00:00, 77.0
-2.0, 1.0, 1.0, -6.0, None, None, 1982-11-01 07:30:00, 2.0
2.0, 0.0, 0.0, -3.0, None, 2.0, 1982-11-01 14:30:00, 0.0
-8.0, 0.0, 0.0, -9.0, None, 4.0, 1982-11-02 07:15:00, 0.0
-1.0, 0.0, 0.0, -8.0, None, -1.0, 1982-11-02 12:00:00, 0.0
-3.0, 1.0, 1.0, -4.0, None, 1.0, 1982-11-03 06:00:00, 1.0
0.5, 0.1, 0.1, -4.0, None, 3.0, 1982-11-04 06:00:00, 1.0
2.0, 0.0, 0.0, 0.0, None, 6.0, 1982-11-04 14:00:00, 0.0
0.0, 1.0, 1.0, -2.5, None, 5.5, 1982-11-05 06:00:00, 1.0
-2.0, 12.0, 12.0, -3.0, None, 1.0, 1982-11-07 07:00:00, 20.0
-1.0, 12.0, 0.1, -3.0, None, -1.0, 1982-11-07 14:00:00, 18.0
-12.0, 0.0, 0.0, -15.0, None, -1.0, 1982-11-08 07:00:00, 18.0
-7.0, 0.0, 0.0, -12.0, None, -2.0, 1982-11-08 14:00:00, 18.0
-9.0, 0.0, 0.0, -14.0, None, -3.0, 1982-11-09 07:00:00, 18.0
-1.0, 0.0, 0.0, -11.0, None, -0.5, 1982-11-09 13:00:00, 18.0
-11.0, 0.0, 0.0, -12.0, None, -1.0, 1982-11-10 07:00:00, 18.0
-4.0, 0.0, 0.0, -12.0, None, -4.0, 1982-11-10 14:00:00, 18.0
-6.0, 0.0, 0.0, -7.0, None, -3.0, 1982-11-11 07:00:00, 18.0
0.0, 0.0, 0.0, -10.0, None, 0.0, 1982-11-11 13:00:00, 16.0
-5.0, 0.0, 0.0, -13.0, None, 0.0, 1982-11-12 07:00:00, 10.0
-4.0, 3.0, 3.0, -7.0, None, 1.0, 1982-11-12 17:00:00, 13.0
-4.5, 0.0, 0.0, -9.0, None, -4.0, 1982-11-13 07:00:00, 13.0
-4.0, 0.0, 0.0, -6.0, None, -4.0, 1982-11-13 14:00:00, 13.0
-15.0, 0.0, 0.0, -16.0, None, -3.0, 1982-11-14 07:00:00, 13.0
-4.0, 0.0, 0.0, -15.0, None, -2.0, 1982-11-14 16:00:00, 13.0
-10.0, 0.0, 0.0, -13.0, None, -3.0, 1982-11-15 06:00:00, 13.0
-4.0, 0.0, 0.0, -10.0, None, -3.0, 1982-11-15 14:15:00, 13.0
-4.0, 10.0, 9.0, -6.0, None, -4.0, 1982-11-16 08:15:00, 23.0
0.0, 28.0, 20.0, -4.0, None, 0.0, 1982-11-17 07:30:00, 51.0
2.0, 10.0, 10.0, -1.0, None, 2.0, 1982-11-17 14:00:00, 51.0
0.0, 0.0, 0.0, -3.0, None, 2.0, 1982-11-18 07:00:00, 45.0
0.5, 5.0, 5.0, -1.0, None, 0.5, 1982-11-18 14:15:00, 45.0
0.0, 2.0, 2.0, 0.0, None, 1.0, 1982-11-19 07:00:00, 45.0
0.0, 0.0, 0.0, -1.0, None, 0.0, 1982-11-19 13:00:00, 42.0
-5.0, 1.0, 1.0, -5.0, None, 0.0, 1982-11-20 07:00:00, 43.0
-2.0, 4.0, 4.0, -7.0, None, -1.0, 1982-11-20 14:00:00, 45.0
-5.0, 3.0, 3.0, -9.0, None, -1.0, 1982-11-21 07:00:00, 45.0
-5.0, 0.0, 0.0, -5.0, None, -4.0, 1982-11-21 16:00:00, 40.0
-19.0, 0.0, 0.0, -19.0, None, -4.0, 1982-11-22 07:00:00, 40.0
-8.5, 0.0, 0.0, -19.0, None, -4.5, 1982-11-22 14:00:00, 40.0
-20.0, 0.0, 0.0, -20.0, None, -8.5, 1982-11-23 07:00:00, 40.0
