station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
2.0, None, 0.0, 0.0, -2.0, None, 3.0, 1988-02-10 16:00:00, None
4.5, None, 0.0, 0.0, 1.0, None, 4.5, 1988-02-11 06:00:00, 25.0
5.0, None, 0.0, 0.0, 3.5, None, 5.0, 1988-02-11 16:00:00, 20.0
1.0, None, 0.0, 0.0, 1.0, None, 5.0, 1988-02-12 06:00:00, 19.0
8.5, None, 0.0, 0.0, 2.0, None, 9.5, 1988-02-12 16:00:00, 16.0
2.0, None, 0.0, 0.0, 1.0, None, 8.0, 1988-02-13 06:00:00, 15.0
6.0, None, 0.0, 0.0, 2.0, None, 8.0, 1988-02-13 14:00:00, None
0.0, None, 0.0, 0.0, -2.0, None, 8.0, 1988-02-14 06:00:00, 12.0
1.0, None, 1.0, 1.0, 0.0, None, 1.5, 1988-02-14 16:00:00, 13.0
0.0, None, 4.0, 3.0, 0.0, None, 2.0, 1988-02-15 06:00:00, 17.0
4.5, None, 0.0, 0.0, -1.0, None, 5.5, 1988-02-15 16:00:00, 13.0
-5.0, None, 0.0, 0.0, -5.5, None, 4.0, 1988-02-16 06:00:00, 15.0
4.0, None, 0.0, 0.0, -7.0, None, 5.0, 1988-02-16 16:00:00, 13.0
0.0, None, 0.0, 0.0, -2.0, None, 4.0, 1988-02-17 06:00:00, 13.0
1.0, None, 2.0, 2.0, 0.0, None, 1.0, 1988-02-17 16:00:00, 15.0
-1.5, None, 2.0, 0.0, -3.0, None, 1.0, 1988-02-18 06:00:00, 15.0
2.5, 347.0, 0.0, 0.0, -3.0, None, 2.5, 1988-02-18 16:00:00, 14.0
-2.0, None, 0.0, 0.0, -3.0, None, 3.0, 1988-02-19 06:00:00, 14.0
6.0, None, 0.0, 0.0, -2.0, None, 7.0, 1988-02-19 16:00:00, 11.0
0.0, None, 0.0, 0.0, -2.0, None, 7.0, 1988-02-20 06:00:00, 11.0
6.0, None, 0.0, 0.0, 0.0, None, 7.0, 1988-02-20 16:00:00, 9.0
-2.0, None, 0.0, 0.0, -2.0, None, 7.0, 1988-02-21 06:00:00, 9.0
10.0, None, 0.0, 0.0, -3.0, None, 10.5, 1988-02-21 16:00:00, 5.0
-5.0, None, 0.0, 0.0, -5.0, None, 10.0, 1988-02-22 06:00:00, 5.0
6.5, None, 0.0, 0.0, -5.5, None, 7.5, 1988-02-22 16:00:00, 4.0
-10.0, None, 0.0, 0.0, -10.0, None, 7.0, 1988-02-23 06:00:00, 3.0
7.0, None, 0.0, 0.0, -10.0, None, 7.0, 1988-02-23 16:00:00, 3.0
-7.0, None, 0.0, 0.0, -8.0, None, 7.0, 1988-02-24 06:00:00, 3.0
8.0, None, 0.0, 0.0, -8.0, None, 9.0, 1988-02-24 16:00:00, 2.0
-6.0, None, 0.0, 0.0, -7.0, None, 8.5, 1988-02-25 06:00:00, 2.0
11.0, None, 0.0, 0.0, -7.5, None, 11.0, 1988-02-25 16:00:00, 1.0
-4.0, None, 0.0, 0.0, -5.0, None, 11.0, 1988-02-26 06:00:00, 1.0
11.5, None, 0.0, 0.0, -4.0, None, 12.5, 1988-02-26 16:00:00, 0.0
-4.0, None, 0.0, 0.0, -5.0, None, 12.0, 1988-02-27 06:00:00, 0.0
10.0, None, 0.0, 0.0, -5.0, None, 12.0, 1988-02-27 16:00:00, 0.0
-4.0, None, 0.0, 0.0, -4.0, None, 11.5, 1988-02-28 06:00:00, 0.0
13.0, None, 0.0, 0.0, -4.0, None, 14.0, 1988-02-28 16:00:00, 0.0
-3.0, None, 0.0, 0.0, -3.0, None, 13.5, 1988-02-29 06:00:00, 0.0
8.0, None, 0.0, 0.0, -3.0, None, 8.0, 1988-02-29 16:00:00, 0.0
1.0, None, 0.0, 0.0, 0.0, None, 8.0, 1988-03-01 06:00:00, 0.0
8.0, None, 0.0, 0.0, 1.0, None, 8.0, 1988-03-01 16:00:00, 0.0
-1.0, None, 0.0, 0.0, -1.0, None, 7.5, 1988-03-02 06:00:00, 0.0
5.0, None, 0.0, 0.0, -1.0, None, 5.0, 1988-03-02 16:00:00, 0.0
1.0, None, 0.0, 0.0, 1.0, None, 6.0, 1988-03-03 06:00:00, 0.0
5.5, None, 0.0, 0.0, 1.0, None, 7.0, 1988-03-03 16:00:00, 0.0
0.0, None, 0.0, 0.0, -1.0, None, 5.5, 1988-03-04 06:00:00, 0.0
6.5, None, 0.0, 0.0, -1.0, None, 7.0, 1988-03-04 16:00:00, 0.0
0.0, None, 0.0, 0.0, 0.0, None, 6.5, 1988-03-05 06:00:00, 0.0
4.5, None, 0.0, 0.0, -0.5, None, 4.5, 1988-03-05 16:00:00, 0.0
4.0, None, 0.0, 0.0, 0.0, None, 6.0, 1988-03-06 16:00:00, 0.0
-3.0, None, 0.0, 0.0, None, None, None, 1988-03-07 06:00:00, 0.0
7.0, None, 0.0, 0.0, -3.0, None, 8.0, 1988-03-07 16:00:00, 0.0
1.0, None, 0.0, 0.0, 0.0, None, 7.0, 1988-03-08 06:00:00, 0.0
5.0, None, 0.0, 0.0, 0.0, None, 6.0, 1988-03-08 16:00:00, 0.0
1.0, None, 0.0, 0.0, 0.5, None, 5.5, 1988-03-09 07:30:00, 0.0
4.0, None, 0.0, 0.0, 1.0, None, 6.0, 1988-03-09 16:00:00, 0.0
-0.5, None, 1.0, 1.0, -0.5, None, 5.0, 1988-03-10 06:00:00, 1.0
6.5, None, 0.0, 0.0, -1.0, None, 8.0, 1988-03-10 16:00:00, 0.0
-6.0, None, 0.0, 0.0, -6.0, None, 6.5, 1988-03-11 07:30:00, 0.0
6.5, None, 0.0, 0.0, 6.0, None, 8.0, 1988-03-11 16:00:00, 0.0
10.0, None, 0.0, 0.0, -8.0, None, 10.0, 1988-03-12 16:00:00, 0.0
1.0, None, 0.0, 0.0, -5.0, None, 9.0, 1988-03-14 07:30:00, 0.0
1.5, None, 0.0, 0.0, 1.0, None, 2.0, 1988-03-14 16:00:00, 0.0
-3.0, None, 0.0, 0.0, -4.5, None, 1.5, 1988-03-15 07:30:00, 0.0
5.0, None, 0.0, 0.0, -3.0, None, 6.0, 1988-03-15 15:30:00, 0.0
-6.5, None, 0.0, 0.0, -6.5, None, 5.0, 1988-03-16 07:30:00, 0.0
8.0, None, 0.0, 0.0, -6.5, None, 9.0, 1988-03-16 15:30:00, 0.0
-5.0, None, 0.0, 0.0, -7.0, None, 5.0, 1988-03-17 07:30:00, 0.0
10.5, None, 0.0, 0.0, -5.0, None, 10.5, 1988-03-17 15:30:00, 0.0
-5.0, None, 0.0, 0.0, -5.0, None, 11.0, 1988-03-18 07:30:00, 0.0
15.0, None, 0.0, 0.0, -5.0, None, 15.0, 1988-03-18 15:30:00, 0.0
4.0, None, 0.0, 0.0, -3.0, None, 15.0, 1988-03-21 07:30:00, 0.0
4.0, None, 0.0, 0.0, -3.0, None, 10.0, 1988-03-21 15:30:00, 0.0
-2.0, None, 0.0, 0.0, -2.0, None, 7.0, 1988-03-22 07:30:00, 0.0
1.0, None, 2.0, 2.0, -2.0, None, 6.0, 1988-03-23 07:30:00, 2.0
6.0, None, 0.0, 0.0, 1.0, None, 7.0, 1988-03-23 15:30:00, 0.0
1.0, None, 0.0, 0.0, 1.0, None, 7.0, 1988-03-24 07:30:00, 0.0
5.5, None, 0.0, 0.0, 1.0, None, 6.0, 1988-03-24 15:30:00, 0.0
-1.0, None, 0.0, 0.0, -1.0, None, 5.0, 1988-03-25 07:30:00, 0.0
6.0, None, 0.0, 0.0, -1.0, None, 7.0, 1988-03-25 15:00:00, 0.0
-4.5, None, 0.0, 0.0, -6.0, None, 6.5, 1988-03-28 07:30:00, 0.0
5.0, None, 0.0, 0.0, -6.0, None, 5.0, 1988-03-28 15:30:00, 0.0
-1.0, None, 0.0, 0.0, -2.0, None, 6.0, 1988-03-29 07:30:00, 0.0
5.0, None, 0.0, 0.0, -1.0, None, 5.0, 1988-03-29 15:30:00, 0.0
-1.0, None, 0.0, 0.0, -2.0, None, 5.0, 1988-03-30 07:30:00, 0.0
8.0, None, 0.0, 0.0, -2.0, None, 8.0, 1988-03-30 15:30:00, 0.0
1.0, None, 0.0, 0.0, -2.0, None, 8.0, 1988-03-31 07:30:00, 0.0
-2.5, None, 0.0, 0.0, -2.5, None, 12.0, 1988-04-05 06:15:00, 0.0
4.5, None, 0.0, 0.0, -2.5, None, 4.5, 1988-04-05 15:30:00, 0.0
8.0, None, 0.0, 0.0, 0.0, None, 8.0, 1988-04-06 03:30:00, 0.0
0.5, None, 3.0, 3.0, 0.5, None, 4.5, 1988-04-06 06:30:00, 3.0
1.5, None, 0.0, 0.0, 1.5, None, 7.5, 1988-04-07 08:00:00, 0.0
9.5, None, 0.0, 0.0, 1.0, None, 9.5, 1988-04-07 15:00:00, 0.0
-5.0, None, 0.0, 0.0, -5.0, None, 9.0, 1988-04-08 08:00:00, 0.0
7.0, None, 0.0, 0.0, -5.0, None, 7.0, 1988-04-08 15:00:00, 0.0
-1.0, None, 0.0, 0.0, -6.0, None, 18.0, 1988-04-11 07:00:00, 0.0
20.0, None, 0.0, 0.0, -2.0, None, 20.0, 1988-04-11 15:30:00, 0.0
2.0, None, 0.0, 0.0, 2.0, None, 21.0, 1988-04-12 07:00:00, 0.0
23.0, None, 0.0, 0.0, 2.0, None, 23.0, 1988-04-12 15:30:00, 0.0
1.0, None, 0.0, 0.0, 1.0, None, 23.0, 1988-04-13 07:00:00, 0.0
23.5, None, 0.0, 0.0, 1.0, None, 23.5, 1988-04-13 15:00:00, 0.0
2.5, None, 0.0, 0.0, 2.0, None, 23.5, 1988-04-14 08:00:00, 0.0
25.0, None, 0.0, 0.0, 2.0, None, 25.5, 1988-04-14 15:00:00, 0.0
8.0, None, 0.0, 0.0, 2.0, None, 26.0, 1988-04-18 07:30:00, 0.0
9.0, None, 0.0, 0.0, 8.0, None, 9.0, 1988-04-18 15:30:00, 0.0
5.0, None, 0.0, 0.0, 5.0, None, 9.0, 1988-04-19 07:30:00, 0.0
15.0, None, 0.0, 0.0, 5.0, None, 15.0, 1988-04-19 15:30:00, 0.0
5.0, None, 0.0, 0.0, 2.0, None, 15.0, 1988-04-20 07:15:00, 0.0
16.0, None, 0.0, 0.0, 5.0, None, 16.0, 1988-04-20 15:30:00, 0.0
4.0, None, 0.0, 0.0, 4.0, None, 17.0, 1988-04-21 07:30:00, 0.0
6.0, None, 0.0, 0.0, 5.0, None, 17.0, 1988-04-22 07:30:00, 0.0
0.0, None, 0.0, 0.0, -2.0, None, 13.0, 1988-04-25 07:30:00, 0.0
0.0, None, 0.0, 0.0, -1.0, None, 8.0, 1988-04-26 07:30:00, 0.0
-1.5, None, 0.0, 0.0, -2.0, None, 12.5, 1988-04-27 07:30:00, 0.0
4.0, None, 0.0, 0.0, -1.0, None, 17.0, 1988-04-28 07:15:00, 0.0
4.0, None, 0.0, 0.0, -6.0, None, 11.0, 1988-10-31 07:30:00, 0.0
1.0, None, 0.0, 0.0, 1.0, None, 15.5, 1988-11-01 07:30:00, 0.0
3.0, None, 0.0, 0.0, 1.0, None, 15.5, 1988-11-02 07:30:00, 0.0
6.0, None, 0.0, 0.0, 2.0, None, 7.0, 1988-11-03 07:30:00, 0.0
3.0, None, 0.0, 0.0, 2.0, None, 4.0, 1988-11-04 07:30:00, 0.0
-1.0, None, 0.0, 0.0, -1.0, None, 8.5, 1988-11-07 07:30:00, 0.0
-2.0, None, 0.0, 0.0, -2.5, None, 6.0, 1988-11-08 07:30:00, 0.0
0.0, None, 0.0, 0.0, -2.0, None, 3.0, 1988-11-09 07:30:00, 0.0
0.0, None, 5.0, 5.0, -3.0, None, 4.0, 1988-11-12 17:30:00, 5.0
-4.0, None, 0.0, 0.0, -4.0, None, 0.0, 1988-11-13 06:00:00, 4.0
2.0, None, 0.0, 0.0, None, None, 4.5, 1988-11-13 16:00:00, 1.0
-5.5, None, 0.0, 0.0, -5.5, None, 2.0, 1988-11-14 06:00:00, 1.0
1.0, None, 0.0, 0.0, 0.0, None, 4.5, 1988-11-14 16:00:00, 1.0
-1.5, None, 0.1, 0.1, -3.5, None, 0.5, 1988-11-15 06:00:00, 0.1
2.0, None, 0.0, 0.0, -3.0, None, 3.0, 1988-11-15 16:00:00, 0.1
1.0, None, 0.1, 0.1, -1.0, None, 1.5, 1988-11-16 06:00:00, 0.1
25.0, None, 0.0, 0.0, 5.0, None, 25.0, 1988-11-16 16:00:00, 0.1
0.0, None, 0.0, 0.0, 0.0, None, 2.0, 1988-11-17 06:00:00, 0.0
3.0, None, 0.0, 0.0, 0.0, None, 4.0, 1988-11-17 16:00:00, 0.0
-1.0, None, 0.0, 0.0, -1.0, None, 2.5, 1988-11-18 06:00:00, 0.0
2.0, None, 0.0, 0.0, -2.0, None, 2.5, 1988-11-18 16:00:00, 0.0
0.0, None, 0.0, 0.0, 0.0, None, 1.0, 1988-11-19 06:00:00, 0.0
1.0, None, 0.0, 0.0, -1.5, None, 1.5, 1988-11-19 16:00:00, 0.0
1.0, None, 0.0, 0.0, -1.0, None, 1.0, 1988-11-20 06:00:00, 0.0
2.0, None, 0.0, 0.0, 0.0, None, 2.0, 1988-11-20 16:00:00, 0.0
-1.0, None, 0.0, 0.0, -1.0, None, 2.0, 1988-11-21 06:00:00, 0.0
1.5, None, 0.0, 0.0, -1.0, None, 1.5, 1988-11-21 16:00:00, 0.0
1.0, None, 0.0, 0.0, 0.0, None, 1.5, 1988-11-22 06:00:00, 0.0
2.0, None, 0.0, 0.0, 0.5, None, 2.0, 1988-11-22 16:00:00, 0.0
2.5, None, 0.0, 0.0, 1.0, None, 3.0, 1988-11-23 06:00:00, 0.0
3.0, None, 0.0, 0.0, 1.0, None, 4.0, 1988-11-23 16:00:00, 0.0
-5.0, None, 5.0, 5.0, -5.0, None, 2.0, 1988-11-24 06:00:00, 5.0
-1.0, None, 7.0, 0.0, -6.0, None, -0.5, 1988-11-24 16:00:00, 7.0
-3.0, None, 8.0, 2.0, -5.0, None, -2.0, 1988-11-25 06:00:00, 8.0
-0.5, None, 10.0, 5.0, -3.0, None, 0.0, 1988-11-25 16:00:00, 10.0
-8.0, None, 15.0, 12.0, None, None, -0.5, 1988-11-26 06:00:00, 15.0
-2.0, None, 0.0, 0.0, -9.0, None, 0.0, 1988-11-26 16:00:00, 14.0
-8.0, None, 0.0, 0.0, -10.0, None, -2.0, 1988-11-27 06:00:00, 10.0
-3.0, None, 2.0, 2.0, -9.0, None, -3.0, 1988-11-27 16:00:00, 12.0
-5.0, None, 6.0, 4.0, -5.0, None, -3.0, 1988-11-28 06:00:00, 15.0
1.0, None, 6.0, 0.0, -5.5, None, 2.5, 1988-11-28 16:00:00, 12.0
-2.5, None, 0.0, 0.0, -2.5, None, 0.0, 1988-11-29 06:00:00, 8.0
2.0, None, 0.0, 0.0, -3.0, None, 3.5, 1988-11-29 16:00:00, 7.0
-2.0, None, 0.0, 0.0, -4.0, None, 2.0, 1988-11-30 06:00:00, 7.0
2.0, None, 0.0, 0.0, -2.5, None, 2.0, 1988-11-30 16:00:00, 6.0
-7.0, None, 0.0, 0.0, -7.0, None, -1.0, 1988-12-01 06:00:00, 5.0
1.5, None, 0.0, 0.0, -7.0, None, 2.0, 1988-12-01 16:00:00, 5.0
-9.0, None, 0.0, 0.0, -9.0, None, -2.0, 1988-12-02 06:00:00, 5.0
1.0, None, 0.0, 0.0, -10.0, None, 1.0, 1988-12-02 16:00:00, 5.0
-7.0, None, 0.0, 0.0, -7.0, None, 1.0, 1988-12-03 06:00:00, 5.0
1.0, None, 0.0, 0.0, -7.0, None, 4.0, 1988-12-03 16:00:00, 5.0
-8.0, None, 0.0, 0.0, -8.0, None, 0.0, 1988-12-04 06:00:00, 5.0
0.0, None, 0.0, 0.0, -10.0, None, 2.0, 1988-12-04 16:00:00, 5.0
-8.0, None, 0.0, 0.0, -11.0, None, 0.0, 1988-12-05 06:00:00, 5.0
-1.0, None, 0.0, 0.0, -9.0, None, 1.0, 1988-12-05 16:00:00, 5.0
-1.0, None, 3.0, 3.0, -5.0, None, 0.0, 1988-12-06 06:00:00, 8.0
0.5, None, 10.0, 7.0, -5.0, None, 0.5, 1988-12-06 16:00:00, 15.0
0.0, None, 0.0, 0.0, -1.5, None, 0.5, 1988-12-07 06:00:00, 14.0
-0.5, None, 0.0, 0.0, -1.0, None, 1.5, 1988-12-07 16:00:00, 14.0
-1.0, None, 0.0, 0.0, -2.0, None, -1.0, 1988-12-08 06:00:00, 14.0
0.0, None, 1.0, 1.0, -2.0, None, 0.0, 1988-12-08 16:00:00, 12.0
-1.0, None, 3.0, 2.0, -18.0, None, -1.0, 1988-12-09 06:00:00, 14.0
-1.0, None, 1.0, 0.0, -1.0, None, -0.5, 1988-12-09 16:00:00, 13.0
-0.5, None, 2.0, 2.0, -0.5, None, 0.0, 1988-12-10 06:00:00, 15.0
3.0, None, 0.0, 0.0, -1.0, None, 3.0, 1988-12-10 16:00:00, 12.0
0.0, None, 0.0, 0.0, 0.0, None, 2.0, 1988-12-11 06:00:00, 10.0
0.0, None, 0.0, 0.0, -0.5, None, 0.0, 1988-12-11 16:00:00, 10.0
1.0, None, 0.0, 0.0, 0.0, None, 2.0, 1988-12-12 06:00:00, 10.0
4.0, None, 0.0, 0.0, 1.0, None, 5.0, 1988-12-12 16:00:00, 7.0
3.0, None, 0.0, 0.0, 3.0, None, 5.5, 1988-12-13 06:00:00, 5.0
2.5, None, 0.0, 0.0, 2.5, None, 4.0, 1988-12-13 16:00:00, 5.0
-1.0, None, 1.0, 1.0, -3.0, None, 1.5, 1988-12-14 06:00:00, 6.0
1.0, None, 0.0, 0.0, -4.0, None, 2.0, 1988-12-14 16:00:00, 4.0
-10.0, None, 0.0, 0.0, -10.0, None, 0.0, 1988-12-15 06:00:00, 4.0
-3.5, None, 0.0, 0.0, -9.0, None, -3.0, 1988-12-15 16:00:00, 4.0
-8.0, None, 0.0, 0.0, -11.0, None, -3.0, 1988-12-16 06:00:00, 4.0
-4.0, None, 0.0, 0.0, -9.0, None, -3.0, 1988-12-16 16:00:00, 4.0
-11.0, None, 0.0, 0.0, -12.0, None, -4.0, 1988-12-17 06:00:00, 4.0
-6.0, None, 0.0, 0.0, -11.0, None, -6.0, 1988-12-17 16:00:00, 4.0
-12.0, None, 0.0, 0.0, -12.0, None, -6.0, 1988-12-18 06:00:00, 4.0
-1.0, None, 0.0, 0.0, -14.0, None, -1.0, 1988-12-18 16:00:00, 4.0
-3.0, None, 4.0, 4.0, -5.0, None, -1.0, 1988-12-19 06:00:00, 8.0
-1.0, None, 5.0, 1.0, -3.5, None, 0.0, 1988-12-19 16:00:00, 8.0
-7.0, None, 0.0, 0.0, -7.0, None, -2.0, 1988-12-20 06:00:00, 8.0
-4.0, None, 2.0, 2.0, -7.0, None, -2.0, 1988-12-20 16:00:00, 10.0
-5.0, None, 8.0, 4.0, -5.0, None, -5.0, 1988-12-21 06:00:00, 14.0
-2.0, None, 10.0, 2.0, -4.5, None, -2.0, 1988-12-21 16:00:00, 14.0
-4.0, None, 0.0, 0.0, -6.0, None, -3.0, 1988-12-22 06:00:00, 12.0
-2.0, None, 1.0, 1.0, -5.0, None, -2.0, 1988-12-22 16:00:00, 13.0
-6.0, None, 1.0, 1.0, -7.0, None, -3.0, 1988-12-23 06:00:00, 13.0
-1.0, None, 3.0, 3.0, -7.0, None, -0.5, 1988-12-23 16:00:00, 12.0
-5.0, None, 16.0, 5.0, -7.0, None, -5.0, 1988-12-30 06:00:00, 28.0
1.5, None, 16.0, 5.0, -5.0, None, 2.0, 1988-12-30 16:00:00, 30.0
-5.0, None, 0.0, 2.0, -6.0, None, -5.0, 1988-12-31 06:00:00, 30.0
1.0, None, 0.0, 0.0, -1.0, None, 1.0, 1988-12-31 16:00:00, 29.0
-11.0, None, 0.0, 0.0, -13.0, None, 1.0, 1989-01-01 06:00:00, 29.0
-3.0, None, 0.0, 0.0, -13.0, None, -3.0, 1989-01-01 15:00:00, 29.0
-1.5, None, 7.0, 7.0, -7.0, None, -1.5, 1989-01-02 06:00:00, 32.0
-1.0, None, 5.0, 0.0, -5.0, None, 2.0, 1989-01-02 16:00:00, 31.0
5.0, None, 2.0, 1.0, -2.5, None, 5.0, 1989-01-03 16:00:00, 30.0
3.0, None, 0.0, 0.0, 2.5, None, 4.5, 1989-01-04 06:00:00, 20.0
1.5, None, 0.0, 0.0, 0.0, None, 2.5, 1989-01-04 16:00:00, 20.0
0.0, None, 10.0, 10.0, 0.0, None, 1.0, 1989-01-05 06:00:00, 25.0
-1.0, None, 18.0, 8.0, -1.0, None, -1.0, 1989-01-05 16:00:00, 30.0
-4.0, None, 2.0, 2.0, -4.0, None, -1.0, 1989-01-06 06:00:00, 30.0
-6.0, None, 15.0, 2.0, -6.0, None, -5.0, 1989-01-06 16:00:00, 30.0
-16.0, None, 0.0, 0.0, -16.0, None, -8.0, 1989-01-07 06:00:00, 28.0
-10.0, None, 0.0, 0.0, -19.0, None, -10.0, 1989-01-07 16:00:00, 28.0
-16.5, None, 0.0, 0.0, -16.5, None, -11.0, 1989-01-08 06:00:00, 28.0
-10.0, None, 2.0, 2.0, -17.0, None, -10.0, 1989-01-08 16:00:00, 30.0
-10.0, None, 5.0, 3.0, -15.0, None, -10.0, 1989-01-09 06:00:00, 30.0
-10.0, None, 0.0, 0.0, -15.0, None, -9.0, 1989-01-09 16:00:00, 30.0
-12.0, None, 2.0, 2.0, -12.0, None, -10.0, 1989-01-10 06:00:00, 32.0
-4.0, None, 0.0, 0.0, -16.0, None, -2.5, 1989-01-10 16:00:00, 30.0
-14.0, None, 0.0, 0.0, -14.0, None, -5.0, 1989-01-11 06:00:00, 30.0
-1.0, None, 0.0, 0.0, -16.5, None, -0.5, 1989-01-11 16:00:00, 28.0
-7.0, None, 1.0, 1.0, -11.0, None, -2.0, 1989-01-12 06:00:00, 29.0
0.0, None, 1.0, 0.0, -8.0, None, 0.0, 1989-01-12 16:00:00, 29.0
1.0, None, 0.0, 0.0, -2.0, None, 1.0, 1989-01-13 06:00:00, 28.0
0.0, None, 4.0, 4.0, 0.0, None, 0.0, 1989-01-13 16:00:00, 32.0
-1.5, None, 0.0, 0.0, -4.0, None, -1.5, 1989-01-14 16:00:00, 31.0
-6.0, None, 3.0, 3.0, -9.0, None, -1.5, 1989-01-15 06:00:00, 33.0
1.0, None, 8.0, 7.0, -6.0, None, 1.0, 1989-01-15 16:00:00, 38.0
2.0, None, 0.0, 0.0, 1.0, None, 2.0, 1989-01-16 06:00:00, 35.0
3.0, None, 0.0, 0.0, 2.0, None, 3.0, 1989-01-16 16:00:00, 30.0
1.5, None, 0.0, 0.0, 1.0, None, 2.5, 1989-01-17 06:00:00, 25.0
5.5, None, 0.0, 0.0, -4.0, None, 6.0, 1989-01-17 16:00:00, 25.0
4.0, None, 0.0, 0.0, 1.0, None, 4.5, 1989-01-18 06:00:00, 23.0
6.0, None, 0.0, 0.0, 2.0, None, 6.0, 1989-01-18 16:00:00, 20.0
-6.0, None, 0.0, 0.0, -7.0, None, 6.0, 1989-01-19 06:00:00, 18.0
1.0, None, 0.0, 0.0, -7.0, None, 2.0, 1989-01-19 16:00:00, 18.0
-7.0, None, 0.0, 0.0, -7.0, None, 1.0, 1989-01-20 06:00:00, 18.0
1.5, None, 0.0, 0.0, -8.0, None, 2.0, 1989-01-20 16:00:00, 18.0
1.0, None, 0.0, 0.0, 1.0, None, 1.5, 1989-01-21 06:00:00, 17.0
1.5, None, 0.0, 0.0, 0.0, None, 1.5, 1989-01-21 16:00:00, 17.0
-10.5, None, 0.0, 0.0, -10.5, None, 1.0, 1989-01-22 06:00:00, 17.0
-2.0, None, 0.0, 0.0, -12.0, None, -2.0, 1989-01-22 16:00:00, 17.0
-11.5, None, 0.0, 0.0, -12.0, None, -3.0, 1989-01-23 06:00:00, 17.0
-2.0, None, 0.0, 0.0, -13.0, None, -2.0, 1989-01-23 16:00:00, 17.0
-13.0, None, 0.0, 0.0, -16.0, None, -3.0, 1989-01-24 06:00:00, 17.0
-3.0, None, 0.0, 0.0, -18.0, None, -2.5, 1989-01-24 16:00:00, 17.0
-10.0, None, 0.0, 0.0, -10.0, None, -4.0, 1989-01-25 06:00:00, 17.0
-2.0, None, 0.0, 0.0, -12.0, None, -2.0, 1989-01-25 16:00:00, 17.0
-5.0, None, 0.0, 0.0, -5.0, None, -4.0, 1989-01-26 06:00:00, 17.0
-3.0, None, 0.0, 0.0, -6.0, None, -1.0, 1989-01-26 16:00:00, 17.0
0.0, None, 1.0, 1.0, -2.5, None, 0.0, 1989-01-27 06:00:00, 18.0
1.5, None, 1.0, 1.0, -1.0, None, 3.0, 1989-01-27 16:00:00, 18.0
-1.5, None, 0.0, 0.0, -1.5, None, 0.5, 1989-01-28 06:00:00, 18.0
1.5, None, 0.0, 0.0, -2.0, None, 2.0, 1989-01-28 16:00:00, 18.0
0.5, None, 0.0, 0.0, 0.0, None, 0.5, 1989-01-29 06:00:00, 18.0
4.5, None, 0.0, 0.0, 0.0, None, 4.5, 1989-01-29 16:00:00, 18.0
7.0, None, 0.0, 0.0, 4.0, None, 7.0, 1989-01-30 06:00:00, 12.0
8.5, None, 0.0, 0.0, 4.0, None, 8.5, 1989-01-30 16:00:00, 9.0
0.0, None, 1.0, 1.0, 0.0, None, 9.0, 1989-01-31 06:00:00, 6.0
-11.0, None, 0.0, 0.0, -11.5, None, 0.5, 1989-01-31 16:00:00, 6.0
-23.0, None, 0.0, 0.0, -23.5, None, -11.0, 1989-02-01 06:00:00, 6.0
-23.0, None, 0.0, 0.0, -27.0, None, -23.0, 1989-02-01 16:00:00, 6.0
-26.0, None, 0.0, 0.0, -28.0, None, -23.0, 1989-02-02 06:00:00, 6.0
-21.5, None, 0.0, 0.0, -26.0, None, -21.5, 1989-02-02 16:00:00, 6.0
-26.0, None, 0.0, 0.0, -26.0, None, -21.5, 1989-02-03 06:00:00, 6.0
-15.0, None, 0.0, 0.0, -27.0, None, -15.0, 1989-02-03 16:00:00, 6.0
-25.0, None, 0.0, 0.0, -25.0, None, -16.0, 1989-02-04 06:00:00, 6.0
-10.0, None, 0.0, 0.0, -25.0, None, -10.0, 1989-02-04 16:00:00, 6.0
-17.0, None, 0.0, 0.0, -18.0, None, -10.0, 1989-02-05 06:00:00, 6.0
-4.0, None, 0.0, 0.0, -18.0, None, -4.0, 1989-02-05 16:00:00, 6.0
-15.5, None, 0.0, 0.0, -15.5, None, -4.0, 1989-02-06 06:00:00, 4.0
-3.0, None, 0.0, 0.0, -17.0, None, -3.0, 1989-02-06 16:00:00, 4.0
-17.0, None, 0.0, 0.0, -18.0, None, -4.0, 1989-02-07 06:00:00, 4.0
-2.5, None, 0.0, 0.0, -21.5, None, -2.0, 1989-02-07 16:00:00, 4.0
-16.0, None, 0.0, 0.0, -16.0, None, -3.0, 1989-02-08 06:00:00, 4.0
-1.0, None, 0.0, 0.0, -17.0, None, -0.5, 1989-02-08 16:00:00, 4.0
-16.0, None, 0.0, 0.0, -16.0, None, -1.5, 1989-02-09 06:00:00, 4.0
-1.0, None, 0.0, 0.0, -16.5, None, -1.0, 1989-02-09 16:00:00, 4.0
-14.0, None, 0.0, 0.0, -14.0, None, -2.0, 1989-02-10 06:00:00, 4.0
1.5, None, 0.0, 0.0, -15.0, None, 1.5, 1989-02-10 16:00:00, 4.0
-14.0, None, 0.0, 0.0, -14.0, None, 1.0, 1989-02-11 06:00:00, 3.0
3.0, None, 0.0, 0.0, -1.5, None, 3.0, 1989-02-11 16:00:00, 2.0
