station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-2.5, None, None, None, -2.5, None, 7.0, 1983-03-16 07:30:00, 190.0
7.0, None, None, None, 2.0, None, 7.0, 1983-03-16 14:00:00, 188.0
-2.0, None, None, None, -2.5, None, 7.0, 1983-03-17 07:30:00, 188.0
8.5, None, None, None, 6.0, None, 8.5, 1983-03-17 14:00:00, 186.0
-0.5, None, None, None, -0.5, None, 7.5, 1983-03-18 07:30:00, 186.0
8.0, None, None, None, -0.5, None, 8.0, 1983-03-18 14:00:00, 184.0
-2.0, None, None, None, -2.0, None, 7.0, 1983-03-21 09:15:00, 180.0
2.0, None, None, None, -12.0, None, 3.0, 1983-03-21 14:15:00, 180.0
-8.0, None, None, None, -10.0, None, 3.0, 1983-03-22 08:00:00, 180.0
1.5, None, None, None, -7.0, None, 1.5, 1983-03-22 14:00:00, 180.0
-5.5, None, None, None, -10.5, None, 1.5, 1983-03-23 07:45:00, 180.0
1.5, None, None, None, -8.0, None, 1.5, 1983-03-23 14:00:00, 180.0
-9.0, None, None, None, -9.5, None, 2.0, 1983-03-24 07:30:00, 179.0
2.5, None, None, None, -9.0, None, 2.5, 1983-03-24 14:00:00, 179.0
-8.0, None, None, None, -8.5, None, 3.0, 1983-03-25 07:30:00, 179.0
3.5, None, None, None, -9.0, None, 3.5, 1983-03-25 14:30:00, 180.0
-0.5, None, None, None, -1.0, None, 7.5, 1983-03-28 07:30:00, 175.0
5.5, None, None, None, -0.5, None, 5.5, 1983-03-28 14:00:00, 175.0
5.5, None, None, None, -2.0, None, 7.0, 1983-03-29 14:00:00, 173.0
1.0, None, 1.0, 1.0, -2.0, None, 1.5, 1983-03-30 07:30:00, 170.0
6.0, None, None, None, 1.0, None, 7.0, 1983-03-30 14:00:00, 168.0
1.0, None, None, None, -1.0, None, 7.0, 1983-03-31 08:00:00, 167.0
6.5, None, None, None, -1.0, None, 6.5, 1983-03-31 14:00:00, 160.0
2.0, None, None, None, -2.0, None, 2.0, 1983-04-06 07:45:00, 145.0
-1.0, None, None, None, -2.5, None, 6.5, 1983-04-07 07:30:00, 147.0
-4.0, None, None, None, -5.5, None, 5.5, 1983-04-08 07:30:00, 146.0
3.5, None, None, None, -6.0, None, 6.0, 1983-04-11 14:00:00, 140.0
-1.5, None, None, None, -4.5, None, 5.5, 1983-04-12 07:50:00, 139.0
2.5, None, None, None, -1.0, None, 2.5, 1983-04-12 14:00:00, 139.0
1.5, None, None, None, -3.5, None, 2.5, 1983-04-13 07:40:00, 139.0
7.0, None, None, None, 1.0, None, 7.0, 1983-04-13 13:00:00, 135.0
-0.5, None, None, None, -2.0, None, 7.5, 1983-04-14 07:45:00, 134.0
10.0, None, None, None, -0.5, None, 10.0, 1983-04-14 14:00:00, 133.0
-0.5, None, None, None, -3.5, None, 10.0, 1983-04-15 07:30:00, 130.0
9.5, None, None, None, -0.5, None, 9.5, 1983-04-15 14:00:00, 130.0
1.5, None, None, None, -0.5, None, 10.0, 1983-04-18 07:30:00, 115.0
7.0, None, None, None, 1.5, None, 7.0, 1983-04-18 14:00:00, 115.0
-1.0, None, None, None, -3.0, None, 7.0, 1983-04-19 07:30:00, 113.0
6.5, None, None, None, -1.0, None, 6.5, 1983-04-19 14:15:00, 112.0
0.0, None, None, None, -1.5, None, 7.0, 1983-04-20 07:30:00, 111.0
6.0, None, None, None, 0.0, None, 6.0, 1983-04-20 14:00:00, 110.0
2.5, None, None, None, 1.5, None, 5.5, 1983-04-21 07:30:00, 107.0
6.0, None, None, None, 2.0, None, 6.0, 1983-04-21 14:00:00, 105.0
-0.5, None, None, None, -2.0, None, 7.0, 1983-04-22 07:30:00, 100.0
2.0, None, None, None, 0.0, None, 15.5, 1983-04-25 07:30:00, 89.0
14.5, None, None, None, 2.0, None, 14.5, 1983-04-25 14:00:00, 85.0
2.5, None, None, None, 1.0, None, 18.0, 1983-04-26 07:30:00, 83.0
14.5, None, None, None, 2.0, None, 14.5, 1983-04-26 14:00:00, 80.0
1.0, None, None, None, 0.0, None, 15.0, 1983-04-27 07:45:00, 78.0
15.0, None, None, None, 1.0, None, 15.0, 1983-04-27 14:00:00, 75.0
1.5, None, None, None, 0.0, None, 16.5, 1983-04-28 08:00:00, 71.0
15.0, None, None, None, 2.0, None, 15.0, 1983-04-28 14:10:00, 67.0
3.0, None, None, None, 2.0, None, 16.0, 1983-04-29 08:00:00, 65.0
14.5, None, None, None, 2.0, None, 15.0, 1983-04-29 14:00:00, 62.0
-2.0, 94.0, None, None, -3.5, None, -1.5, 1983-11-01 10:15:00, 35.0
0.5, 95.0, 4.0, 4.0, -2.0, None, 0.5, 1983-11-02 06:45:00, 38.0
1.5, 96.0, 1.0, 1.0, 0.5, None, 1.5, 1983-11-03 06:50:00, 38.0
2.0, None, None, None, 0.0, None, 3.0, 1983-11-04 07:00:00, 35.0
1.5, 93.0, None, None, 1.0, None, 3.0, 1983-11-04 16:00:00, 35.0
-1.0, 92.0, 1.0, 1.0, -1.0, None, 1.5, 1983-11-05 07:20:00, 35.0
0.0, 93.0, None, None, -1.0, None, 1.0, 1983-11-05 16:00:00, 35.0
-1.0, 94.0, 1.0, 1.0, -2.0, None, 0.0, 1983-11-06 07:00:00, 35.0
0.0, 93.0, None, None, -1.5, None, 0.5, 1983-11-06 17:00:00, 35.0
-1.0, 95.0, 3.0, 3.0, -1.0, None, 0.0, 1983-11-07 06:50:00, 37.0
0.5, 91.0, 4.0, 1.0, -1.5, None, 1.5, 1983-11-07 14:30:00, 37.0
-3.5, 88.0, None, None, -3.5, None, -0.5, 1983-11-08 07:00:00, 37.0
-2.0, 85.0, None, None, -3.5, None, -1.5, 1983-11-08 17:00:00, 37.0
-2.0, 80.0, None, None, -2.5, None, -2.0, 1983-11-09 07:00:00, 37.0
-1.0, 93.0, 3.0, 3.0, -2.5, None, -0.5, 1983-11-09 16:30:00, 38.0
-2.5, 94.0, 3.0, None, -2.5, None, -1.0, 1983-11-10 06:45:00, 38.0
-1.0, 72.0, None, None, -3.5, None, -1.0, 1983-11-10 16:15:00, 38.0
-1.0, 95.0, 10.0, 10.0, -2.0, None, -0.5, 1983-11-11 07:10:00, 45.0
0.5, 95.0, 15.0, 5.0, -1.0, None, 0.5, 1983-11-11 17:00:00, 50.0
0.0, 95.0, 1.0, 1.0, -1.0, None, 0.5, 1983-11-12 07:00:00, 51.0
0.5, 95.0, 4.0, 3.0, 0.0, None, 1.0, 1983-11-12 17:15:00, 51.0
-0.5, 95.0, None, None, -1.0, None, 0.5, 1983-11-13 07:00:00, 51.0
-1.0, 95.0, None, None, -1.5, None, -0.5, 1983-11-13 17:00:00, 51.0
-1.0, 95.0, None, None, -1.5, None, -1.0, 1983-11-14 09:00:00, 51.0
1.0, 95.0, None, None, -1.0, None, 1.0, 1983-11-14 14:00:00, 50.0
-1.0, 92.0, None, None, -1.0, None, 1.0, 1983-11-15 07:45:00, 51.0
-0.5, 88.0, 5.0, 5.0, -1.5, None, -0.5, 1983-11-15 14:20:00, 54.0
0.0, 95.0, 9.0, 4.0, 0.0, None, 0.0, 1983-11-16 07:30:00, 57.0
1.0, 94.0, None, None, 0.0, None, 1.0, 1983-11-16 14:00:00, 55.0
0.0, 94.0, None, None, 0.0, None, 1.0, 1983-11-17 07:30:00, 55.0
1.0, 95.0, None, None, 0.0, None, 1.0, 1983-11-17 14:10:00, 54.0
1.0, 94.0, None, None, 0.5, None, 1.0, 1983-11-18 07:45:00, 52.0
1.0, 95.0, None, None, 0.5, None, 1.5, 1983-11-18 14:00:00, 50.0
-2.0, 95.0, None, None, -3.5, None, 1.0, 1983-11-19 06:45:00, 50.0
-6.0, 85.0, None, None, -6.0, None, -1.5, 1983-11-20 07:30:00, 50.0
-4.0, 79.0, None, None, -6.0, None, -4.0, 1983-11-20 14:10:00, 50.0
-12.0, 84.0, None, None, -12.0, None, -4.0, 1983-11-21 07:45:00, 50.0
-9.0, 80.0, None, None, -13.0, None, -9.0, 1983-11-21 14:00:00, 50.0
-9.5, 85.0, 1.0, 1.0, -11.5, None, -9.5, 1983-11-22 07:30:00, 50.0
-6.5, 85.0, None, None, -10.0, None, -6.5, 1983-11-22 14:10:00, 50.0
-6.5, 89.0, 4.0, 4.0, -8.0, None, -6.5, 1983-11-23 07:40:00, 54.0
-4.5, 88.0, 10.0, 6.0, -6.5, None, -4.5, 1983-11-23 14:10:00, 60.0
-4.0, 91.0, 10.0, 2.0, -5.5, None, -4.0, 1983-11-24 07:45:00, 56.0
-3.0, 91.0, None, None, -5.5, None, -3.0, 1983-11-24 14:50:00, 56.0
-5.0, 93.0, None, None, -5.0, None, -3.0, 1983-11-25 07:45:00, 56.0
-3.0, 91.0, None, None, -4.5, None, -2.5, 1983-11-25 14:00:00, 56.0
-2.0, 93.0, 17.0, 17.0, -3.0, None, -2.0, 1983-11-26 09:30:00, 70.0
-1.0, 93.0, 17.0, 5.0, -2.0, None, -1.0, 1983-11-26 17:00:00, 70.0
-1.0, 94.0, 17.0, 1.0, -1.5, None, -1.0, 1983-11-27 07:25:00, 66.0
-0.5, 93.0, 18.0, 2.0, -1.0, None, -0.5, 1983-11-27 14:15:00, 67.0
-1.0, 95.0, 20.0, 2.0, -1.5, None, -1.0, 1983-11-27 19:45:00, 70.0
-3.5, 92.0, None, None, -3.5, None, -1.0, 1983-11-28 01:45:00, 70.0
-3.5, 92.0, None, None, -4.0, None, -3.5, 1983-11-28 07:30:00, 68.0
-5.0, 90.0, None, None, -5.0, None, -3.5, 1983-11-28 15:00:00, 70.0
-8.0, 89.0, None, None, -8.0, None, -5.5, 1983-11-28 19:30:00, 70.0
-7.0, 90.0, None, None, -10.0, None, -7.0, 1983-11-29 01:40:00, 70.0
-10.5, 86.0, None, None, -10.5, None, -7.5, 1983-11-29 07:35:00, 70.0
-9.0, 87.0, None, None, -10.5, None, -9.0, 1983-11-29 14:10:00, 70.0
-13.0, 85.0, None, None, -13.0, None, -9.0, 1983-11-29 20:00:00, 70.0
-11.5, 85.0, None, None, -13.0, None, -11.5, 1983-11-30 07:20:00, 70.0
-9.0, 85.0, None, None, -10.5, None, -9.0, 1983-11-30 14:00:00, 67.0
-10.0, 86.0, None, None, -10.0, None, -9.0, 1983-11-30 19:40:00, 67.0
-14.0, 85.0, None, None, -14.5, None, -9.0, 1983-12-01 07:30:00, 67.0
-11.0, 85.0, None, None, -14.0, None, -9.5, 1983-12-01 14:55:00, 65.0
-10.5, 85.0, None, None, -11.0, None, -10.5, 1983-12-01 18:30:00, 64.0
-12.0, 85.0, 1.0, 1.0, -14.0, None, -10.5, 1983-12-02 07:30:00, 65.0
-9.0, 87.0, None, None, -12.0, None, -9.0, 1983-12-02 14:55:00, 65.0
-10.0, None, None, None, -11.0, None, -9.0, 1983-12-02 19:45:00, 65.0
-9.0, 87.0, 1.0, 1.0, -10.5, None, -8.0, 1983-12-03 07:35:00, 65.0
-8.5, 87.0, None, None, -9.5, None, -8.0, 1983-12-03 14:00:00, 65.0
-7.0, None, None, None, -8.0, None, -7.0, 1983-12-03 19:25:00, 65.0
-7.5, 87.0, None, None, -8.0, None, -7.0, 1983-12-04 07:30:00, 63.0
-6.0, 90.0, None, None, -8.0, None, -6.0, 1983-12-04 14:00:00, 62.0
-6.5, 88.0, None, None, -6.5, None, -6.0, 1983-12-04 19:45:00, 62.0
-9.0, 88.0, None, None, -9.0, None, -6.0, 1983-12-05 07:40:00, 62.0
-9.5, 86.0, None, None, -10.5, None, -9.0, 1983-12-05 13:30:00, 62.0
-10.5, 86.0, None, None, -10.5, None, -9.5, 1983-12-05 19:45:00, 62.0
-11.0, 85.0, None, None, -11.0, None, -10.5, 1983-12-06 01:00:00, 62.0
-13.5, 84.0, None, None, -14.0, None, -11.0, 1983-12-06 07:45:00, 62.0
-12.5, 85.0, None, None, -14.5, None, -12.0, 1983-12-06 15:55:00, 62.0
-14.0, 85.0, None, None, -15.0, None, -13.0, 1983-12-06 19:45:00, None
-15.0, 83.0, None, None, -15.0, None, -13.0, 1983-12-07 01:15:00, 62.0
-13.0, 84.0, None, None, -15.5, None, -13.0, 1983-12-07 07:30:00, 62.0
-11.5, 85.0, None, None, -13.5, None, -11.5, 1983-12-07 14:20:00, 62.0
-13.5, 85.0, None, None, -14.5, None, -11.0, 1983-12-07 19:50:00, 62.0
-16.0, 82.0, None, None, -16.5, None, -13.0, 1983-12-08 01:30:00, 62.0
-16.0, 82.0, None, None, -16.5, None, -15.5, 1983-12-08 07:35:00, 62.0
-16.0, 82.0, None, None, -16.5, None, -14.0, 1983-12-08 15:00:00, 60.0
-15.0, 82.0, None, None, -17.0, None, -10.5, 1983-12-08 19:45:00, 58.0
-15.0, 82.0, 3.0, 3.0, -15.5, None, -15.0, 1983-12-09 01:00:00, 62.0
-14.0, 82.0, 7.0, 4.0, -14.5, None, -14.0, 1983-12-09 07:25:00, 65.0
-12.0, 85.0, 10.0, 4.0, -15.0, None, -12.0, 1983-12-09 14:05:00, 69.0
-13.0, None, None, None, -13.0, None, -12.0, 1983-12-09 20:00:00, 69.0
-11.5, 85.0, 4.0, 4.0, -13.0, None, -10.0, 1983-12-10 08:00:00, 70.0
-9.0, 86.0, 5.0, 1.0, -11.5, None, -9.0, 1983-12-10 14:00:00, 71.0
-10.0, None, None, None, -10.0, None, -9.0, 1983-12-10 18:00:00, 71.0
-13.0, 85.0, None, None, -14.0, None, -9.5, 1983-12-11 07:35:00, 71.0
-9.5, 87.0, None, None, -13.0, None, -9.5, 1983-12-11 14:05:00, 71.0
-9.0, 87.0, 4.0, 4.0, -13.0, None, -9.0, 1983-12-11 20:20:00, 73.0
-7.0, 90.0, 11.0, 6.0, -9.0, None, -7.0, 1983-12-12 07:35:00, 75.0
-7.0, 89.0, 10.0, None, -8.0, None, -7.0, 1983-12-12 14:00:00, 75.0
-6.5, None, 1.0, 1.0, -7.0, None, -6.5, 1983-12-12 22:30:00, 75.0
-6.5, 89.0, 2.0, 1.0, -7.0, None, -6.5, 1983-12-13 07:30:00, 75.0
-6.0, 90.0, 4.0, 2.0, -7.0, None, -6.0, 1983-12-13 14:15:00, 76.0
-9.5, 88.0, None, None, -9.5, None, -6.0, 1983-12-13 19:45:00, 76.0
-10.0, 87.0, None, None, -11.0, None, -9.5, 1983-12-14 01:00:00, 76.0
-10.0, 87.0, None, None, -10.5, None, -9.0, 1983-12-14 07:40:00, 75.0
-8.0, 98.0, None, None, -10.0, None, -8.0, 1983-12-14 13:50:00, 75.0
-8.5, 87.0, 1.0, 1.0, -8.5, None, -7.5, 1983-12-14 21:00:00, 76.0
-8.5, 88.0, 1.0, 1.0, -9.0, None, -8.5, 1983-12-15 01:30:00, 78.0
-10.5, 87.0, None, None, -10.5, None, -8.5, 1983-12-15 07:45:00, 76.0
-9.0, 96.0, None, None, -11.0, None, -9.0, 1983-12-15 14:00:00, 76.0
-12.0, 85.0, None, None, -12.0, None, -8.5, 1983-12-15 21:00:00, 76.0
-13.0, 85.0, None, None, -13.0, None, -12.0, 1983-12-16 01:30:00, 76.0
-16.0, 83.0, None, None, -16.0, None, -13.5, 1983-12-16 07:40:00, 76.0
-15.0, 83.0, None, None, -17.0, None, -15.0, 1983-12-16 14:00:00, 76.0
-15.0, None, None, None, -17.0, None, -15.0, 1983-12-16 20:00:00, 76.0
-16.5, 81.0, None, None, -16.5, None, -14.5, 1983-12-17 07:50:00, 76.0
-15.5, 82.0, None, None, -17.5, None, -15.5, 1983-12-17 14:00:00, 76.0
-19.0, None, None, None, -19.5, None, -16.0, 1983-12-17 19:25:00, 76.0
-20.0, 79.0, None, None, -21.0, None, -18.0, 1983-12-18 07:30:00, 76.0
-19.5, 80.0, None, None, -21.0, None, -19.0, 1983-12-18 14:10:00, 75.0
-20.5, 80.0, None, None, -21.0, None, -19.0, 1983-12-18 21:15:00, 75.0
-20.5, 80.0, None, None, -21.5, None, -20.5, 1983-12-19 01:30:00, 75.0
-17.5, 80.0, None, None, -21.0, None, -17.5, 1983-12-19 08:15:00, 73.0
-15.0, 83.0, None, None, -17.5, None, -15.0, 1983-12-19 15:05:00, 70.0
-15.5, 83.0, None, None, -16.0, None, -15.5, 1983-12-19 19:45:00, 70.0
-16.5, 82.0, None, None, -17.0, None, -15.5, 1983-12-20 02:00:00, 70.0
-17.0, 82.0, None, None, -18.0, None, -17.0, 1983-12-20 07:40:00, 70.0
-15.5, 82.0, None, None, -17.5, None, -15.5, 1983-12-20 14:05:00, 70.0
-17.5, 81.0, None, None, -17.5, None, -15.0, 1983-12-20 19:45:00, 70.0
-19.0, 81.0, None, None, -19.0, None, -18.0, 1983-12-21 01:30:00, 70.0
-19.0, 81.0, None, None, -19.5, None, -18.0, 1983-12-21 07:50:00, 70.0
-15.5, 83.0, None, None, -19.0, None, -15.5, 1983-12-21 14:00:00, 70.0
-17.5, 81.0, None, None, -17.5, None, -15.5, 1983-12-21 19:45:00, 70.0
-17.5, 81.0, None, None, -18.5, None, -17.5, 1983-12-22 01:30:00, 70.0
-20.0, 80.0, None, None, -20.0, None, -17.5, 1983-12-22 07:16:00, 70.0
-17.5, 80.0, None, None, -20.5, None, -17.5, 1983-12-22 13:56:00, 70.0
-20.0, None, None, None, -20.0, None, -18.0, 1983-12-22 20:00:00, 70.0
-18.0, None, None, None, -21.5, None, -18.0, 1983-12-23 01:30:00, 70.0
-19.0, 80.0, None, None, -19.0, None, -18.0, 1983-12-23 07:25:00, 70.0
-14.5, 82.0, None, None, -20.0, None, -14.5, 1983-12-23 13:40:00, 70.0
-17.0, 81.0, None, None, -18.0, None, -14.0, 1983-12-24 08:10:00, 70.0
-16.0, 81.0, None, None, -19.0, None, -16.0, 1983-12-24 14:00:00, 70.0
-17.0, None, None, None, -17.0, None, -16.0, 1983-12-24 20:30:00, 70.0
-15.5, 85.0, None, None, -18.0, None, -3.5, 1983-12-27 08:05:00, 70.0
-14.0, 83.0, None, None, -16.5, None, -13.0, 1983-12-27 14:00:00, 70.0
-17.0, 83.0, None, None, -17.5, None, -14.0, 1983-12-27 20:30:00, 70.0
-19.0, 81.0, None, None, -20.0, None, -16.5, 1983-12-28 07:40:00, 70.0
-17.0, 82.0, None, None, -20.5, None, -17.0, 1983-12-28 13:45:00, 70.0
-19.5, 80.0, None, None, -20.5, None, -11.5, 1983-12-28 20:30:00, 70.0
-21.0, 80.0, None, None, -21.0, None, -19.5, 1983-12-29 01:30:00, 70.0
-20.5, 80.0, None, None, -21.0, None, -19.0, 1983-12-29 07:00:00, 70.0
-15.0, 81.0, None, None, -20.5, None, -15.0, 1983-12-29 14:30:00, 70.0
-16.0, 81.0, None, None, -16.0, None, -14.5, 1983-12-29 20:30:00, 70.0
-11.0, 81.0, None, None, -13.0, None, -11.0, 1983-12-30 07:35:00, 70.0
-12.5, 83.0, None, None, -17.0, None, -12.5, 1983-12-30 13:50:00, 70.0
-13.0, None, None, None, -13.0, None, -11.0, 1983-12-30 19:30:00, 70.0
-8.0, 82.0, 3.0, 2.0, -12.0, None, -8.0, 1983-12-31 01:15:00, 72.0
-11.5, 85.0, 1.0, 1.0, -13.0, None, -11.5, 1983-12-31 07:25:00, 70.0
-9.0, 86.0, 5.0, 2.0, -9.5, None, -8.0, 1983-12-31 19:25:00, 74.0
-3.5, 91.0, 17.0, 11.0, -9.0, None, -3.5, 1984-01-01 08:55:00, 85.0
-1.0, 94.0, 24.0, 9.0, -3.5, None, -1.0, 1984-01-01 14:40:00, 92.0
-0.5, 95.0, 34.0, 12.0, -1.0, None, -0.5, 1984-01-01 20:15:00, 100.0
0.5, 95.0, 43.0, 11.0, -1.0, None, 0.5, 1984-01-02 06:45:00, 110.0
1.0, 95.0, None, None, 0.0, None, 1.5, 1984-01-02 16:30:00, 96.0
0.5, 95.0, None, None, 0.5, None, 0.5, 1984-01-02 21:50:00, 109.0
-0.5, 95.0, None, None, -0.5, None, 0.0, 1984-01-03 07:20:00, 97.0
0.0, 95.0, None, None, -0.5, None, 0.0, 1984-01-03 14:00:00, 97.0
0.0, 95.0, 10.0, 8.0, -0.5, None, 0.0, 1984-01-03 21:10:00, 115.0
0.0, 95.0, 17.0, 9.0, -0.5, None, 0.0, 1984-01-04 07:35:00, 120.0
2.0, 95.0, None, None, 0.0, None, 2.0, 1984-01-04 15:15:00, 118.0
1.0, 95.0, None, None, 1.0, None, 1.5, 1984-01-04 22:05:00, 115.0
1.0, 95.0, 1.0, 1.0, 0.5, None, 1.0, 1984-01-05 07:45:00, 110.0
0.5, 92.0, None, None, -0.5, None, 0.5, 1984-01-05 14:30:00, 110.0
-1.0, 95.0, None, None, -1.0, None, 0.5, 1984-01-05 21:15:00, 110.0
-6.0, 92.0, None, None, -6.0, None, -0.5, 1984-01-06 07:45:00, 110.0
-6.5, 90.0, None, None, -7.0, None, -6.0, 1984-01-06 13:45:00, 110.0
-10.0, None, None, None, -10.0, None, -7.0, 1984-01-06 19:30:00, 110.0
-14.0, 90.0, None, None, -14.0, None, -10.0, 1984-01-07 06:35:00, 110.0
-11.0, 86.0, None, None, -15.0, None, -11.0, 1984-01-07 14:30:00, 110.0
-12.0, None, None, None, -12.0, None, -11.0, 1984-01-07 19:25:00, 110.0
-10.0, 88.0, None, None, -12.0, None, -9.0, 1984-01-08 07:30:00, 108.0
-6.5, 89.0, None, None, -11.0, None, -6.5, 1984-01-08 14:05:00, 108.0
-10.0, 88.0, None, None, -11.0, None, -6.5, 1984-01-08 21:00:00, 108.0
-8.0, 88.0, 2.0, 2.0, -11.0, None, -8.0, 1984-01-09 07:30:00, 109.0
-6.0, 88.0, 11.0, 9.0, -8.0, None, -6.0, 1984-01-09 14:10:00, 119.0
-5.0, 90.0, 16.0, 5.0, -8.0, None, -5.0, 1984-01-09 20:15:00, 123.0
-4.5, 90.0, 16.0, 1.0, -5.0, None, -4.0, 1984-01-10 07:40:00, 126.0
-3.0, 90.0, None, None, -5.0, None, -3.0, 1984-01-10 14:05:00, 126.0
-3.5, 91.0, None, None, -4.0, None, -2.5, 1984-01-10 19:30:00, 126.0
-3.0, 93.0, 1.0, 1.0, -4.0, None, -3.0, 1984-01-11 07:25:00, 126.0
-2.0, 93.0, 1.0, None, -3.0, None, -2.0, 1984-01-11 14:05:00, 126.0
-4.0, 92.0, 1.0, None, -4.5, None, -2.0, 1984-01-11 20:30:00, 122.0
-5.0, 91.0, 1.0, None, -5.0, None, -4.0, 1984-01-12 07:30:00, 122.0
-5.0, 92.0, None, None, -5.5, None, -4.0, 1984-01-12 14:10:00, 122.0
-10.0, 86.0, None, None, -10.0, None, -5.0, 1984-01-13 07:15:00, 122.0
-9.0, 87.0, None, None, -12.0, None, -9.0, 1984-01-13 13:30:00, 122.0
-11.0, None, None, None, -11.0, None, -9.0, 1984-01-13 19:30:00, 122.0
-13.0, 85.0, None, None, -13.5, None, -11.0, 1984-01-14 07:45:00, 122.0
-10.5, 95.0, None, None, -13.5, None, -10.5, 1984-01-14 14:00:00, 122.0
-13.0, None, None, None, -13.0, None, -10.0, 1984-01-14 19:25:00, 122.0
-14.5, 83.0, None, None, -15.5, None, -13.0, 1984-01-15 09:00:00, 122.0
-12.0, 85.0, None, None, -14.5, None, -11.0, 1984-01-15 14:00:00, 120.0
-15.0, 84.0, None, None, -15.0, None, -12.0, 1984-01-15 19:40:00, 120.0
-16.0, 82.0, None, None, -16.0, None, -14.5, 1984-01-16 07:30:00, 122.0
-13.0, 83.0, None, None, -17.0, None, -13.0, 1984-01-16 13:45:00, 122.0
-15.0, 80.0, None, None, -15.0, None, -12.5, 1984-01-16 19:50:00, 122.0
-17.5, 80.0, None, None, -18.0, None, -12.5, 1984-01-17 07:55:00, 120.0
-14.0, 82.0, None, None, -17.5, None, -14.0, 1984-01-17 13:45:00, 120.0
-16.0, 80.0, None, None, -16.0, None, -14.0, 1984-01-17 19:30:00, 120.0
-15.0, 81.0, None, None, -18.0, None, -15.0, 1984-01-18 07:30:00, 120.0
-13.5, 84.0, 1.0, 1.0, -16.0, None, -12.0, 1984-01-18 14:00:00, 121.0
-16.0, None, None, None, -17.0, None, -12.0, 1984-01-18 19:30:00, 121.0
-14.0, 83.0, 3.0, 3.0, -16.0, None, -13.5, 1984-01-19 07:20:00, 122.0
-12.5, 85.0, 4.0, 3.0, -13.5, None, -12.5, 1984-01-19 14:00:00, 125.0
-12.0, 84.0, 16.0, 9.0, -12.5, None, -12.0, 1984-01-19 22:30:00, 130.0
-12.5, 84.0, 14.0, None, -13.0, None, -11.5, 1984-01-20 06:50:00, 130.0
-10.5, 85.0, 15.0, 1.0, -11.5, None, -10.5, 1984-01-20 14:05:00, 131.0
-10.0, None, 16.0, 1.0, -11.0, None, -10.0, 1984-01-20 19:25:00, 132.0
-10.5, 85.0, 15.0, 1.0, -10.5, None, -10.0, 1984-01-21 08:05:00, 138.0
-7.0, 87.0, 15.0, 1.0, -10.5, None, -7.0, 1984-01-21 13:55:00, 138.0
-7.0, None, 21.0, 7.0, -7.0, None, -7.0, 1984-01-21 20:00:00, 138.0
-6.0, 90.0, 25.0, 11.0, -8.0, None, -5.5, 1984-01-22 09:00:00, 137.0
-2.0, 93.0, 27.0, 2.0, -4.5, None, -2.0, 1984-01-22 13:00:00, 138.0
-1.0, 95.0, 30.0, 4.0, -1.5, None, -1.0, 1984-01-22 20:05:00, 140.0
0.0, 95.0, 44.0, 19.0, -2.0, None, 0.0, 1984-01-23 07:26:00, 156.0
-2.0, 75.0, 39.0, None, -2.0, None, 0.5, 1984-01-23 15:15:00, 155.0
-3.0, 85.0, None, None, -3.5, None, 0.5, 1984-01-23 19:45:00, 154.0
-3.0, 94.0, 3.0, 3.0, -4.0, None, -2.5, 1984-01-24 07:45:00, 155.0
-1.0, 96.0, 21.0, 16.0, -3.0, None, 0.5, 1984-01-24 15:00:00, 166.0
0.0, 97.0, 23.0, 16.0, -1.0, None, 0.0, 1984-01-24 20:10:00, 164.0
-2.0, 94.0, 20.0, 1.0, -3.0, None, 0.0, 1984-01-25 07:45:00, 166.0
-4.5, None, None, None, -5.0, None, -2.0, 1984-01-25 14:00:00, 166.0
-7.0, 90.0, None, None, -8.0, None, -4.5, 1984-01-25 20:50:00, 155.0
-3.5, 93.0, 21.0, 19.0, -5.0, None, -3.0, 1984-01-26 08:00:00, 174.0
-1.5, 95.0, 31.0, 10.0, -7.0, None, -1.5, 1984-01-26 15:30:00, 181.0
0.0, 95.0, 42.0, 13.0, -1.5, None, 0.0, 1984-01-26 20:20:00, 190.0
1.0, 95.0, 15.0, 1.0, -0.5, None, 1.0, 1984-01-27 08:40:00, 180.0
1.5, 95.0, None, None, 1.0, None, 2.0, 1984-01-27 15:40:00, 179.0
0.0, None, None, None, 0.0, None, 2.0, 1984-01-27 21:15:00, 180.0
-1.5, 90.0, None, None, -1.5, None, 0.0, 1984-01-28 08:40:00, 174.0
0.0, 80.0, None, None, -2.0, None, 0.5, 1984-01-28 14:00:00, 174.0
-5.0, None, None, None, -5.0, None, 0.0, 1984-01-28 19:25:00, 174.0
-6.0, None, None, None, -6.0, None, -4.0, 1984-01-29 07:45:00, 174.0
-2.0, 78.0, None, None, -4.5, None, -2.0, 1984-01-29 14:00:00, 173.0
-2.5, 92.0, 7.0, 7.0, -3.0, None, -2.0, 1984-01-29 20:45:00, 176.0
-2.5, 95.0, 16.0, 10.0, -3.0, None, -2.5, 1984-01-30 07:45:00, 183.0
-0.5, 93.0, 19.0, 3.0, -3.0, None, -0.5, 1984-01-30 13:55:00, 186.0
0.5, 95.0, 19.0, 1.0, -3.0, None, 0.5, 1984-01-30 20:45:00, 186.0
