station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, min_air_temp_snc_last_reset, time, snw_dpth, dwpt_temp
0.0, 17.3, 17.29, 39.14, 0.0, None, 28.4, 39.0, 17.2, 2022-08-08 23:00:00, None, 3.0
0.0, 17.4, 17.4, 32.51, 0.0, None, 28.4, 33.0, 17.2, 2022-08-09 00:00:00, None, 1.0
0.0, 17.3, 17.28, 34.1, 0.0, None, 28.4, 34.0, 16.5, 2022-08-09 01:00:00, None, 2.0
0.0, 15.4, 15.35, 32.86, 0.0, None, 28.4, 33.0, 15.3, 2022-08-09 02:00:00, None, -1.0
0.0, 16.5, 16.5, 30.52, 0.0, None, 28.4, 31.0, 15.3, 2022-08-09 03:00:00, None, -1.0
0.0, 15.0, 14.98, 38.93, 0.0, None, 28.4, 39.0, 15.0, 2022-08-09 04:00:00, None, 1.0
0.0, 14.7, 14.71, 41.37, 0.0, None, 28.4, 41.0, 14.1, 2022-08-09 05:00:00, None, 2.0
0.0, 15.1, 15.06, 38.91, 0.0, None, 28.4, 39.0, 14.1, 2022-08-09 06:00:00, None, 1.0
0.0, 19.0, 18.98, 32.86, 0.0, None, 19.0, 33.0, 15.0, 2022-08-09 07:00:00, None, 2.0
0.0, 21.0, 20.97, 33.73, 0.0, None, 21.5, 34.0, 15.0, 2022-08-09 08:00:00, None, 5.0
0.0, 21.8, 21.78, 32.19, 0.0, None, 22.0, 32.0, 15.0, 2022-08-09 09:00:00, None, 4.0
0.0, 24.3, 24.29, 27.07, 0.0, None, 24.5, 27.0, 15.0, 2022-08-09 10:00:00, None, 4.0
0.0, 24.3, 24.27, 33.39, 0.0, None, 25.0, 33.0, 15.0, 2022-08-09 11:00:00, None, 7.0
0.0, 23.4, 23.44, 40.35, 0.0, None, 25.0, 40.0, 15.0, 2022-08-09 12:00:00, None, 9.0
0.0, 22.4, 22.44, 44.26, 0.0, None, 25.0, 44.0, 15.0, 2022-08-09 13:00:00, None, 10.0
0.0, 23.9, 23.92, 42.21, 0.0, None, 25.0, 42.0, 15.0, 2022-08-09 14:00:00, None, 10.0
0.0, 25.3, 25.26, 30.2, 0.0, None, 25.5, 30.0, 15.0, 2022-08-09 15:00:00, None, 7.0
0.0, 24.9, 24.9, 33.1, 0.0, None, 25.5, 33.0, 15.0, 2022-08-09 16:00:00, None, 8.0
0.0, 25.0, 24.95, 35.13, 0.0, None, 25.5, 35.0, 15.0, 2022-08-09 17:00:00, None, 8.0
0.0, 24.6, 24.57, 33.72, 0.0, None, 25.5, 34.0, 15.0, 2022-08-09 18:00:00, None, 8.0
0.0, 23.8, 23.81, 38.64, 0.0, None, 24.6, 39.0, 23.8, 2022-08-09 19:00:00, None, 9.0
0.0, 21.1, 21.11, 53.51, 0.0, None, 24.6, 54.0, 21.3, 2022-08-09 20:00:00, None, 11.0
0.0, 19.4, 19.4, 55.51, 0.0, None, 24.6, 56.0, 19.5, 2022-08-09 21:00:00, None, 10.0
0.0, 18.3, 18.3, 53.39, 0.0, None, 24.6, 53.0, 18.1, 2022-08-09 22:00:00, None, 9.0
0.0, 17.9, 17.89, 55.21, 0.0, None, 24.6, 55.0, 17.3, 2022-08-09 23:00:00, None, 9.0
0.0, 18.0, 18.01, 53.69, 0.0, None, 24.6, 54.0, 17.3, 2022-08-10 00:00:00, None, 8.0
0.0, 18.8, 18.75, 51.47, 0.0, None, 24.6, 51.0, 17.3, 2022-08-10 01:00:00, None, 9.0
0.0, 17.9, 17.91, 55.33, 0.0, None, 24.6, 55.0, 17.3, 2022-08-10 02:00:00, None, 9.0
0.0, 16.9, 16.86, 56.19, 0.0, None, 24.6, 56.0, 17.0, 2022-08-10 03:00:00, None, 8.0
0.0, 17.4, 17.37, 54.33, 0.0, None, 24.6, 54.0, 16.6, 2022-08-10 04:00:00, None, 8.0
0.0, 18.2, 18.21, 51.71, 0.0, None, 24.6, 52.0, 16.6, 2022-08-10 05:00:00, None, 8.0
0.0, 17.2, 17.18, 57.05, 0.0, None, 24.6, 57.0, 16.4, 2022-08-10 06:00:00, None, 9.0
0.0, 17.2, 17.23, 60.69, 0.0, None, 17.6, 61.0, 16.3, 2022-08-10 07:00:00, None, 10.0
0.0, 18.7, 18.74, 60.52, 0.0, None, 19.0, 61.0, 16.3, 2022-08-10 08:00:00, None, 11.0
0.0, 19.1, 19.13, 60.25, 0.0, None, 19.6, 60.0, 16.3, 2022-08-10 09:00:00, None, 11.0
None, 21.6, None, None, 0.0, None, 21.7, 45.0, 16.3, 2022-08-10 11:00:00, None, 10.0
None, 23.2, 23.17, 42.54, 0.0, None, 23.5, 43.0, 16.3, 2022-08-10 12:00:00, None, 10.0
None, 24.4, None, None, 0.0, None, 24.9, 41.0, 16.3, 2022-08-10 13:00:00, None, 10.0
None, 25.1, 25.07, 41.9, 0.0, None, 25.4, 42.0, 16.3, 2022-08-10 14:00:00, None, 11.0
None, 25.6, 25.64, 39.14, 0.0, None, 26.1, 39.0, 16.3, 2022-08-10 15:00:00, None, 11.0
None, 26.3, 26.27, 40.45, 0.0, None, 26.7, 40.0, 16.3, 2022-08-10 16:00:00, None, 12.0
None, 26.3, None, None, 0.0, None, 27.0, 40.0, 16.3, 2022-08-10 17:00:00, None, 12.0
None, 25.1, 25.08, 44.64, 0.0, None, 27.0, 45.0, 16.3, 2022-08-10 18:00:00, None, 12.0
None, 24.6, 24.56, 45.06, 0.0, None, 25.6, 45.0, 24.5, 2022-08-10 19:00:00, None, 12.0
None, 20.6, 20.62, 59.97, 0.0, None, 25.6, 60.0, 20.5, 2022-08-10 20:00:00, None, 13.0
None, 19.7, 19.66, 61.47, 0.0, None, 25.6, 61.0, 19.4, 2022-08-10 21:00:00, None, 12.0
None, 18.6, 18.55, 65.28, 0.0, None, 25.6, 65.0, 18.6, 2022-08-10 22:00:00, None, 12.0
None, 19.3, 19.34, 65.5, 0.0, None, 25.6, 66.0, 18.1, 2022-08-10 23:00:00, None, 13.0
None, 18.3, 18.26, 69.44, 0.0, None, 25.6, 69.0, 18.1, 2022-08-11 00:00:00, None, 13.0
None, 17.4, 17.43, 67.67, 0.0, None, 25.6, 68.0, 17.4, 2022-08-11 01:00:00, None, 11.0
None, 16.3, 16.25, 74.11, 0.0, None, 25.6, 74.0, 16.3, 2022-08-11 02:00:00, None, 12.0
None, 15.7, 15.74, 68.95, 0.0, None, 25.6, 69.0, 15.4, 2022-08-11 03:00:00, None, 10.0
None, 15.8, 15.8, 73.12, 0.0, None, 25.6, 73.0, 14.5, 2022-08-11 04:00:00, None, 11.0
None, 14.1, 14.09, 73.3, 0.0, None, 25.6, 73.0, 14.1, 2022-08-11 05:00:00, None, 9.0
None, 13.8, 13.83, 73.58, 0.0, None, 25.6, 74.0, 13.7, 2022-08-11 06:00:00, None, 9.0
None, 16.7, 16.71, 68.6, 0.0, None, 16.6, 69.0, 13.7, 2022-08-11 07:00:00, None, 11.0
None, 18.6, 18.57, 70.02, 0.0, None, 18.5, 70.0, 13.7, 2022-08-11 08:00:00, None, 13.0
None, 21.9, 21.85, 53.1, 0.0, None, 21.7, 53.0, 13.7, 2022-08-11 09:00:00, None, 12.0
0.0, 22.8, 22.79, 51.68, 0.0, None, 22.8, 52.0, 13.7, 2022-08-11 10:00:00, None, 12.0
0.0, 23.7, 23.7, 49.66, 0.0, None, 23.5, 50.0, 13.7, 2022-08-11 11:00:00, None, 12.0
0.0, 24.3, 24.33, 43.99, 0.0, None, 24.3, 44.0, 13.7, 2022-08-11 12:00:00, None, 11.0
0.0, 25.7, 25.71, 37.46, 0.0, None, 25.4, 37.0, 13.7, 2022-08-11 13:00:00, None, 10.0
0.0, 26.6, 26.61, 31.46, 0.0, None, 27.2, 31.0, 13.7, 2022-08-11 14:00:00, None, 8.0
0.0, 26.9, 26.89, 32.66, 0.0, None, 27.8, 33.0, 13.7, 2022-08-11 15:00:00, None, 9.0
0.0, 25.5, 25.54, 38.33, 0.0, None, 27.8, 38.0, 13.7, 2022-08-11 16:00:00, None, 10.0
0.0, 25.4, 25.35, 38.62, 0.0, None, 27.8, 39.0, 13.7, 2022-08-11 17:00:00, None, 10.0
0.0, 24.1, 24.13, 36.49, 0.0, None, 27.8, 36.0, 13.7, 2022-08-11 18:00:00, None, 8.0
0.3, 17.7, 17.73, 63.33, 0.3, None, 24.2, 63.0, 17.5, 2022-08-11 19:00:00, None, 11.0
5.8, 15.3, 15.32, 82.4, 5.5, None, 24.2, 82.0, 14.5, 2022-08-11 20:00:00, None, 12.0
5.8, 16.8, 16.82, 67.52, 0.0, None, 24.2, 68.0, 14.5, 2022-08-11 21:00:00, None, 11.0
5.8, 14.5, 14.53, 77.94, 0.0, None, 24.2, 78.0, 14.3, 2022-08-11 22:00:00, None, 11.0
5.8, 14.3, 14.31, 77.21, 0.0, None, 24.2, 77.0, 13.9, 2022-08-11 23:00:00, None, 10.0
5.8, 14.2, 14.21, 76.37, 0.0, None, 24.2, 76.0, 13.5, 2022-08-12 00:00:00, None, 10.0
5.8, 14.1, 14.07, 77.02, 0.0, None, 24.2, 77.0, 13.5, 2022-08-12 01:00:00, None, 10.0
5.8, 13.5, 13.47, 76.68, 0.0, None, 24.2, 77.0, 13.5, 2022-08-12 02:00:00, None, 10.0
5.8, 13.3, 13.31, 75.44, 0.0, None, 24.2, 75.0, 13.2, 2022-08-12 03:00:00, None, 9.0
5.8, 12.7, 12.71, 74.69, 0.0, None, 24.2, 75.0, 12.7, 2022-08-12 04:00:00, None, 8.0
5.8, 13.1, 13.13, 74.53, 0.0, None, 24.2, 75.0, 12.3, 2022-08-12 05:00:00, None, 8.0
5.8, 12.9, 12.9, 76.27, 0.0, None, 24.2, 76.0, 12.3, 2022-08-12 06:00:00, None, 9.0
5.8, 15.4, 15.37, 69.76, 0.0, None, 15.3, 70.0, 12.7, 2022-08-12 07:00:00, None, 10.0
5.8, 18.2, 18.18, 61.96, 0.0, None, 19.6, 62.0, 12.7, 2022-08-12 08:00:00, None, 11.0
5.8, 20.3, 20.27, 48.26, 0.0, None, 20.3, 48.0, 12.7, 2022-08-12 09:00:00, None, 9.0
5.8, 21.0, 20.99, 57.06, 0.0, None, 20.9, 57.0, 12.7, 2022-08-12 10:00:00, None, 12.0
5.8, 21.7, 21.73, 52.2, 0.0, None, 22.0, 52.0, 12.7, 2022-08-12 11:00:00, None, 11.0
5.8, 22.8, 22.76, 54.59, 0.0, None, 22.8, 55.0, 12.7, 2022-08-12 12:00:00, None, 13.0
5.8, 24.8, 24.79, 42.02, 0.0, None, 24.8, 42.0, 12.7, 2022-08-12 13:00:00, None, 12.0
5.8, 25.8, 25.8, 36.65, 0.0, None, 25.9, 37.0, 12.7, 2022-08-12 14:00:00, None, 10.0
5.8, 26.6, 26.6, 30.08, 0.0, None, 26.8, 30.0, 12.7, 2022-08-12 15:00:00, None, 8.0
5.8, 27.5, 27.46, 26.19, 0.0, None, 28.0, 26.0, 12.7, 2022-08-12 16:00:00, None, 6.0
5.8, 24.5, 24.51, 37.58, 0.0, None, 28.0, 38.0, 12.7, 2022-08-12 17:00:00, None, 9.0
5.8, 22.3, 22.25, 47.25, 0.0, None, 28.0, 47.0, 12.7, 2022-08-12 18:00:00, None, 11.0
5.5, 21.9, 21.92, 44.39, 0.0, None, 23.6, 44.0, 21.6, 2022-08-12 19:00:00, None, 10.0
1.4, 19.1, 19.06, 62.17, 1.4, None, 23.6, 62.0, 19.0, 2022-08-12 20:00:00, None, 12.0
3.8, 16.1, 16.09, 83.4, 2.4, None, 23.6, 83.0, 15.7, 2022-08-12 21:00:00, None, 13.0
3.8, 16.8, 16.75, 81.2, 0.0, None, 23.6, 81.0, 15.3, 2022-08-12 22:00:00, None, 13.0
4.9, 15.9, 15.87, 83.9, 1.1, None, 23.6, 84.0, 15.3, 2022-08-12 23:00:00, None, 13.0
4.9, 14.6, 14.62, 94.0, 0.0, None, 23.6, 94.0, 14.4, 2022-08-13 00:00:00, None, 14.0
15.3, 13.5, 13.47, 97.5, 10.4, None, 23.6, 98.0, 13.4, 2022-08-13 01:00:00, None, 13.0
15.3, 13.1, 13.07, 94.4, 0.0, None, 23.6, 94.0, 13.1, 2022-08-13 02:00:00, None, 12.0
15.3, 12.0, 11.99, 87.1, 0.0, None, 23.6, 87.0, 11.9, 2022-08-13 03:00:00, None, 10.0
15.3, 12.2, 12.2, 84.8, 0.0, None, 23.6, 85.0, 11.8, 2022-08-13 04:00:00, None, 10.0
15.3, 12.4, 12.37, 80.6, 0.0, None, 23.6, 81.0, 11.8, 2022-08-13 05:00:00, None, 9.0
15.3, 12.2, 12.24, 81.1, 0.0, None, 23.6, 81.0, 11.8, 2022-08-13 06:00:00, None, 9.0
15.3, 13.3, 13.27, 73.84, 0.0, None, 13.2, 74.0, 12.2, 2022-08-13 07:00:00, None, 9.0
15.3, 13.8, 13.76, 73.29, 0.0, None, 13.8, 73.0, 12.2, 2022-08-13 08:00:00, None, 9.0
15.3, 14.2, 14.2, 74.61, 0.0, None, 14.5, 75.0, 12.2, 2022-08-13 09:00:00, None, 10.0
15.3, 15.3, 15.25, 64.65, 0.0, None, 15.5, 65.0, 12.2, 2022-08-13 10:00:00, None, 9.0
15.3, 16.8, 16.78, 53.39, 0.0, None, 16.8, 53.0, 12.2, 2022-08-13 11:00:00, None, 7.0
15.3, 16.8, 16.84, 50.17, 0.0, None, 17.5, 50.0, 12.2, 2022-08-13 12:00:00, None, 6.0
15.3, 17.7, 17.65, 47.63, 0.0, None, 18.0, 48.0, 12.2, 2022-08-13 13:00:00, None, 6.0
15.3, 17.9, 17.86, 46.79, 0.0, None, 18.2, 47.0, 12.2, 2022-08-13 14:00:00, None, 7.0
15.3, 18.3, 18.26, 44.42, 0.0, None, 18.6, 44.0, 12.2, 2022-08-13 15:00:00, None, 6.0
15.3, 17.8, 17.82, 42.9, 0.0, None, 18.9, 43.0, 12.2, 2022-08-13 16:00:00, None, 5.0
15.3, 18.4, 18.35, 43.25, 0.0, None, 18.9, 43.0, 12.2, 2022-08-13 17:00:00, None, 6.0
15.3, 17.4, 17.44, 43.41, 0.0, None, 18.9, 43.0, 12.2, 2022-08-13 18:00:00, None, 5.0
15.3, 16.1, 16.11, 46.67, 0.0, None, 17.5, 47.0, 16.2, 2022-08-13 19:00:00, None, 5.0
13.9, 14.6, 14.57, 49.45, 0.0, None, 17.5, 49.0, 14.5, 2022-08-13 20:00:00, None, 4.0
11.5, 12.2, 12.16, 61.37, 0.0, None, 17.5, 61.0, 12.2, 2022-08-13 21:00:00, None, 5.0
11.5, 12.2, 12.15, 61.11, 0.0, None, 17.5, 61.0, 12.1, 2022-08-13 22:00:00, None, 5.0
10.4, 11.5, 11.48, 65.2, 0.0, None, 17.5, 65.0, 11.3, 2022-08-13 23:00:00, None, 5.0
10.4, 10.4, 10.37, 71.35, 0.0, None, 17.5, 71.0, 10.5, 2022-08-14 00:00:00, None, 5.0
0.0, 9.6, 9.56, 75.67, 0.0, None, 17.5, 76.0, 9.5, 2022-08-14 01:00:00, None, 5.0
0.0, 9.0, 9.04, 78.2, 0.0, None, 17.5, 78.0, 8.7, 2022-08-14 02:00:00, None, 6.0
0.0, 8.6, 8.59, 79.04, 0.0, None, 17.5, 79.0, 8.5, 2022-08-14 03:00:00, None, 5.0
0.0, 8.4, 8.38, 80.6, 0.0, None, 17.5, 81.0, 8.4, 2022-08-14 04:00:00, None, 5.0
0.0, 7.9, 7.919, 80.8, 0.0, None, 17.5, 81.0, 7.9, 2022-08-14 05:00:00, None, 5.0
0.0, 7.8, 7.762, 82.5, 0.0, None, 17.5, 83.0, 7.2, 2022-08-14 06:00:00, None, 5.0
0.0, 11.3, 11.34, 72.85, 0.0, None, 11.4, 73.0, 7.7, 2022-08-14 07:00:00, None, 7.0
0.0, 12.9, 12.91, 68.09, 0.0, None, 12.9, 68.0, 7.7, 2022-08-14 08:00:00, None, 7.0
0.0, 14.3, 14.34, 64.05, 0.0, None, 14.3, 64.0, 7.7, 2022-08-14 09:00:00, None, 8.0
0.0, 16.0, 15.97, 55.94, 0.0, None, 16.1, 56.0, 7.7, 2022-08-14 10:00:00, None, 7.0
0.0, 17.5, 17.5, 48.9, 0.0, None, 17.8, 49.0, 7.7, 2022-08-14 11:00:00, None, 7.0
0.0, 19.1, 19.09, 47.15, 0.0, None, 19.3, 47.0, 7.7, 2022-08-14 12:00:00, None, 8.0
0.0, 19.6, 19.57, 46.25, 0.0, None, 20.2, 46.0, 7.7, 2022-08-14 13:00:00, None, 8.0
0.0, 20.9, 20.92, 44.66, 0.0, None, 21.2, 45.0, 7.7, 2022-08-14 14:00:00, None, 8.0
0.0, 21.8, 21.81, 40.39, 0.0, None, 22.0, 40.0, 7.7, 2022-08-14 15:00:00, None, 8.0
0.0, 21.8, 21.82, 40.71, 0.0, None, 22.6, 41.0, 7.7, 2022-08-14 16:00:00, None, 7.0
0.0, 22.4, 22.41, 33.9, 0.0, None, 22.6, 34.0, 7.7, 2022-08-14 17:00:00, None, 6.0
0.0, 22.8, 22.78, 36.7, 0.0, None, 23.1, 37.0, 7.7, 2022-08-14 18:00:00, None, 7.0
0.0, 23.5, 23.49, 38.55, 0.0, None, 23.4, 39.0, 20.1, 2022-08-14 19:00:00, None, 8.0
0.0, 18.8, 18.8, 47.17, 0.0, None, 23.6, 47.0, 18.9, 2022-08-14 20:00:00, None, 7.0
0.0, 15.1, 15.11, 60.81, 0.0, None, 23.6, 61.0, 15.0, 2022-08-14 21:00:00, None, 8.0
0.0, 15.1, 15.12, 57.94, 0.0, None, 23.6, 58.0, 14.3, 2022-08-14 22:00:00, None, 7.0
0.0, 15.6, 15.63, 54.23, 0.0, None, 23.6, 54.0, 14.3, 2022-08-14 23:00:00, None, 6.0
0.0, 14.3, 14.25, 58.82, 0.0, None, 23.6, 59.0, 14.2, 2022-08-15 00:00:00, None, 6.0
0.0, 15.2, 15.15, 51.16, 0.0, None, 23.6, 51.0, 13.8, 2022-08-15 01:00:00, None, 5.0
0.0, 14.8, 14.77, 52.29, 0.0, None, 23.6, 52.0, 13.8, 2022-08-15 02:00:00, None, 5.0
0.0, 14.5, 14.54, 54.37, 0.0, None, 23.6, 54.0, 13.8, 2022-08-15 03:00:00, None, 5.0
0.0, 14.1, 14.12, 55.97, 0.0, None, 23.6, 56.0, 13.8, 2022-08-15 04:00:00, None, 6.0
0.0, 12.7, 12.69, 60.95, 0.0, None, 23.6, 61.0, 12.7, 2022-08-15 05:00:00, None, 5.0
0.0, 11.9, 11.94, 65.33, 0.0, None, 23.6, 65.0, 11.5, 2022-08-15 06:00:00, None, 6.0
0.0, 12.7, 12.65, 67.84, 0.0, None, 13.0, 68.0, 11.9, 2022-08-15 07:00:00, None, 7.0
0.0, 17.0, 17.02, 53.11, 0.0, None, 17.7, 53.0, 11.9, 2022-08-15 08:00:00, None, 8.0
0.0, 18.2, 18.18, 48.34, 0.0, None, 18.5, 48.0, 11.9, 2022-08-15 09:00:00, None, 7.0
0.0, 20.4, 20.4, 41.3, 0.0, None, 20.5, 41.0, 11.9, 2022-08-15 10:00:00, None, 7.0
0.0, 21.0, 20.98, 45.82, 0.0, None, 21.1, 46.0, 11.9, 2022-08-15 11:00:00, None, 9.0
0.0, 21.9, 21.86, 40.61, 0.0, None, 22.0, 41.0, 11.9, 2022-08-15 12:00:00, None, 8.0
0.0, 23.0, 23.03, 38.38, 0.0, None, 23.2, 38.0, 11.9, 2022-08-15 13:00:00, None, 8.0
0.0, 23.7, 23.74, 33.57, 0.0, None, 23.9, 34.0, 11.9, 2022-08-15 14:00:00, None, 7.0
0.0, 23.7, 23.68, 32.02, 0.0, None, 24.7, 32.0, 11.9, 2022-08-15 15:00:00, None, 6.0
0.0, 24.6, 24.55, 31.77, 0.0, None, 24.9, 32.0, 11.9, 2022-08-15 16:00:00, None, 6.0
0.0, 24.4, 24.41, 31.86, 0.0, None, 25.2, 32.0, 11.9, 2022-08-15 17:00:00, None, 6.0
0.0, 24.6, 24.55, 31.81, 0.0, None, 25.2, 32.0, 11.9, 2022-08-15 18:00:00, None, 6.0
0.0, 20.4, 20.42, 56.23, 0.0, None, 24.6, 56.0, 20.2, 2022-08-15 19:00:00, None, 11.0
0.0, 19.4, 19.38, 56.41, 0.0, None, 24.6, 56.0, 19.4, 2022-08-15 20:00:00, None, 11.0
0.0, 19.0, 18.99, 48.57, 0.0, None, 24.6, 49.0, 18.6, 2022-08-15 21:00:00, None, 8.0
0.0, 17.5, 17.53, 53.91, 0.0, None, 24.6, 54.0, 17.6, 2022-08-15 22:00:00, None, 8.0
0.0, 16.3, 16.33, 56.27, 0.0, None, 24.6, 56.0, 16.4, 2022-08-15 23:00:00, None, 8.0
0.0, 15.3, 15.28, 57.87, 0.0, None, 24.6, 58.0, 15.2, 2022-08-16 00:00:00, None, 7.0
0.0, 15.4, 15.37, 54.5, 0.0, None, 24.6, 55.0, 15.1, 2022-08-16 01:00:00, None, 7.0
0.0, 14.2, 14.22, 60.91, 0.0, None, 24.6, 61.0, 14.3, 2022-08-16 02:00:00, None, 7.0
0.0, 14.1, 14.06, 58.06, 0.0, None, 24.6, 58.0, 13.4, 2022-08-16 03:00:00, None, 6.0
0.0, 13.5, 13.46, 61.19, 0.0, None, 24.6, 61.0, 13.4, 2022-08-16 04:00:00, None, 6.0
None, None, 12.87, 63.81, None, None, None, None, None, 2022-08-16 05:00:00, None, None
None, None, 12.97, 64.49, None, None, None, None, None, 2022-08-16 06:00:00, None, None
None, None, 16.49, 53.83, None, None, None, None, None, 2022-08-16 07:00:00, None, None
None, None, 18.09, 49.99, None, None, None, None, None, 2022-08-16 08:00:00, None, None
None, None, 20.61, 43.42, None, None, None, None, None, 2022-08-16 09:00:00, None, None
0.0, 21.6, 21.56, 42.66, 0.0, None, 21.6, 43.0, 12.9, 2022-08-16 10:00:00, None, 8.0
0.0, 22.7, 22.65, 39.31, 0.0, None, 22.9, 39.0, 12.9, 2022-08-16 11:00:00, None, 9.0
0.0, 23.4, 23.36, 32.61, 0.0, None, 23.5, 33.0, 12.9, 2022-08-16 12:00:00, None, 6.0
0.0, 24.7, 24.65, 21.91, 0.0, None, 24.6, 22.0, 12.9, 2022-08-16 13:00:00, None, 2.0
0.0, 25.4, 25.37, 19.96, 0.0, None, 25.6, 20.0, 12.9, 2022-08-16 14:00:00, None, 0.0
0.0, 26.1, 26.11, 25.23, 0.0, None, 26.2, 25.0, 12.9, 2022-08-16 15:00:00, None, 5.0
0.0, 26.4, 26.4, 25.46, 0.0, None, 26.9, 25.0, 12.9, 2022-08-16 16:00:00, None, 6.0
0.0, 26.3, 26.32, 28.68, 0.0, None, 26.9, 29.0, 12.9, 2022-08-16 17:00:00, None, 6.0
0.0, 26.3, 26.31, 31.29, 0.0, None, 26.9, 31.0, 12.9, 2022-08-16 18:00:00, None, 8.0
0.0, 24.3, 24.32, 34.69, 0.0, None, 26.3, 35.0, 23.5, 2022-08-16 19:00:00, None, 8.0
0.0, 20.7, 20.67, 47.27, 0.0, None, 26.3, 47.0, 20.8, 2022-08-16 20:00:00, None, 9.0
0.0, 21.4, 21.37, 38.86, 0.0, None, 26.3, 39.0, 20.4, 2022-08-16 21:00:00, None, 7.0
0.0, 19.9, 19.94, 41.69, 0.0, None, 26.3, 42.0, 19.9, 2022-08-16 22:00:00, None, 6.0
0.0, 18.6, 18.62, 47.67, 0.0, None, 26.3, 48.0, 18.7, 2022-08-16 23:00:00, None, 7.0
0.0, 18.5, 18.45, 49.22, 0.0, None, 26.3, 49.0, 18.1, 2022-08-17 00:00:00, None, 7.0
0.0, 19.2, 19.23, 45.52, 0.0, None, 26.3, 46.0, 17.9, 2022-08-17 01:00:00, None, 7.0
None, 16.8, 16.75, 56.43, -21.2, None, 26.3, 56.0, 15.9, 2022-08-17 03:00:00, None, 8.0
None, 15.9, 15.92, 56.7, 0.0, None, 26.3, 57.0, 15.7, 2022-08-17 04:00:00, None, 7.0
None, 15.7, 15.72, 59.6, 0.0, None, 26.3, 60.0, 15.5, 2022-08-17 05:00:00, None, 8.0
None, 16.2, 16.15, 55.75, 0.0, None, 26.3, 56.0, 15.1, 2022-08-17 06:00:00, None, 7.0
None, 17.7, 17.7, 57.26, 0.0, None, 17.8, 57.0, 15.1, 2022-08-17 07:00:00, None, 9.0
None, 21.7, 21.73, 46.46, 0.0, None, 21.4, 46.0, 15.1, 2022-08-17 08:00:00, None, 10.0
None, 22.2, 22.18, 46.65, 0.0, None, 22.1, 47.0, 15.1, 2022-08-17 09:00:00, None, 10.0
None, 23.1, 23.05, 41.38, 0.0, None, 23.1, 41.0, 15.1, 2022-08-17 10:00:00, None, 9.0
None, 24.3, 24.28, 36.87, 0.0, None, 24.5, 37.0, 15.1, 2022-08-17 11:00:00, None, 8.0
None, 25.2, 25.15, 31.5, 0.0, None, 25.3, 32.0, 15.1, 2022-08-17 12:00:00, None, 7.0
None, 25.8, 25.77, 31.35, 0.0, None, 26.1, 31.0, 15.1, 2022-08-17 13:00:00, None, 8.0
None, 26.7, 26.65, 31.02, 0.0, None, 27.0, 31.0, 15.1, 2022-08-17 14:00:00, None, 9.0
None, 27.2, 27.2, 29.06, 0.0, None, 27.6, 29.0, 15.1, 2022-08-17 15:00:00, None, 8.0
None, 28.2, 28.17, 25.52, 0.0, None, 28.2, 26.0, 15.1, 2022-08-17 16:00:00, None, 6.0
None, 27.9, 27.89, 26.48, 0.0, None, 28.3, 26.0, 15.1, 2022-08-17 17:00:00, None, 7.0
None, 27.6, 27.57, 28.71, 0.0, None, 28.3, 29.0, 15.1, 2022-08-17 18:00:00, None, 8.0
None, 26.2, None, None, 0.0, None, 27.7, 34.0, 26.3, 2022-08-17 19:00:00, None, 9.0
None, None, 21.34, 45.11, None, None, None, None, None, 2022-08-17 20:00:00, None, None
None, 19.8, 19.8, 49.45, 0.0, None, 27.7, 49.0, 19.9, 2022-08-17 21:00:00, None, 9.0
None, 19.5, 19.45, 50.38, 0.0, None, 27.7, 50.0, 19.3, 2022-08-17 22:00:00, None, 9.0
None, 18.7, 18.73, 52.39, 0.0, None, 27.7, 52.0, 18.7, 2022-08-17 23:00:00, None, 9.0
None, 17.9, 17.94, 55.24, 0.0, None, 27.7, 55.0, 17.9, 2022-08-18 00:00:00, None, 9.0
None, 17.5, 17.51, 57.22, 0.0, None, 27.7, 57.0, 17.2, 2022-08-18 01:00:00, None, 9.0
None, 17.3, 17.34, 56.71, 0.0, None, 27.7, 57.0, 17.2, 2022-08-18 02:00:00, None, 9.0
None, 16.9, 16.92, 56.71, 0.0, None, 27.7, 57.0, 16.8, 2022-08-18 03:00:00, None, 8.0
None, 16.6, 16.55, 55.58, 0.0, None, 27.7, 56.0, 16.6, 2022-08-18 04:00:00, None, 8.0
None, 16.1, 16.06, 55.52, 0.0, None, 27.7, 56.0, 16.0, 2022-08-18 05:00:00, None, 8.0
None, 16.3, 16.27, 54.98, 0.0, None, 27.7, 55.0, 15.7, 2022-08-18 06:00:00, None, 7.0
None, 17.8, 17.79, 56.99, 0.0, None, 17.8, 57.0, 16.1, 2022-08-18 07:00:00, None, 9.0
None, 24.2, 24.19, 37.63, 0.0, None, 23.8, 38.0, 16.1, 2022-08-18 08:00:00, None, 9.0
None, 23.0, 22.95, 39.37, 0.0, None, 24.4, 39.0, 16.1, 2022-08-18 09:00:00, None, 8.0
None, 24.0, 24.04, 43.0, 0.0, None, 24.9, 43.0, 16.1, 2022-08-18 10:00:00, None, 11.0
None, 25.4, 25.35, 34.65, 0.0, None, 25.5, 35.0, 16.1, 2022-08-18 11:00:00, None, 9.0
