station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, WIND_DIRECTION_STD_DEVIATION1, PRECIPITATION_NEW, MEASURED_WIND_DIRECTION1
None, -20.5, 86.0, -21.4, -19.5, 1991-03-11 01:00:00, None, 1.0, None
None, -20.4, 86.0, -21.4, -19.5, 1991-03-11 02:00:00, None, 2.0, None
None, -20.5, 86.0, -21.4, -19.5, 1991-03-11 03:00:00, None, 2.0, None
None, -20.2, 86.0, -21.4, -19.5, 1991-03-11 04:00:00, None, 2.0, None
None, -20.0, 86.0, -21.4, -19.5, 1991-03-11 05:00:00, None, 2.0, None
None, -19.7, 86.0, -21.4, -19.5, 1991-03-11 06:00:00, None, 2.0, None
None, -19.4, 86.0, -19.4, -19.4, 1991-03-11 07:00:00, None, 0.0, None
None, -18.8, 86.0, -19.4, -18.8, 1991-03-11 08:00:00, None, 1.0, None
None, -16.6, 86.0, -19.4, -16.6, 1991-03-11 09:00:00, None, 2.0, None
None, -14.9, 86.0, -19.4, -14.9, 1991-03-11 10:00:00, None, 2.0, None
None, -9.9, 83.0, -19.4, -9.9, 1991-03-11 11:00:00, None, 5.0, None
None, -5.6, 73.0, -19.4, -5.6, 1991-03-11 12:00:00, None, 7.0, None
None, -4.9, 61.0, -19.4, -4.9, 1991-03-11 13:00:00, None, 6.0, None
None, -6.4, 67.0, -19.4, -4.9, 1991-03-11 14:00:00, None, 5.0, None
None, -6.9, 66.0, -19.4, -4.9, 1991-03-11 15:00:00, None, 3.0, None
None, -9.0, 72.0, -19.4, -4.9, 1991-03-11 16:00:00, None, 1.0, None
None, -8.2, 73.0, -19.4, -4.9, 1991-03-11 17:00:00, None, 2.0, None
None, -8.3, 74.0, -19.4, -4.9, 1991-03-11 18:00:00, None, 1.0, None
None, -9.5, 75.0, -9.5, -9.5, 1991-03-11 19:00:00, None, 0.0, None
None, -10.3, 78.0, -10.3, -9.5, 1991-03-11 20:00:00, None, -2.0, None
None, -10.3, 80.0, -10.3, -9.5, 1991-03-11 21:00:00, None, -3.0, None
None, -10.4, 82.0, -10.4, -9.5, 1991-03-11 22:00:00, None, -1.0, None
None, -11.4, 85.0, -11.4, -9.5, 1991-03-11 23:00:00, None, -2.0, None
None, -11.7, 87.0, -11.7, -9.5, 1991-03-12 00:00:00, None, -2.0, None
None, -11.1, 88.0, -11.7, -9.5, 1991-03-12 01:00:00, None, -2.0, None
None, -12.1, 87.0, -12.1, -9.5, 1991-03-12 02:00:00, None, -2.0, None
None, -13.1, 88.0, -13.1, -9.5, 1991-03-12 03:00:00, None, -2.0, None
None, -11.5, 89.0, -13.1, -9.5, 1991-03-12 04:00:00, None, -1.0, None
None, -11.4, 87.0, -13.1, -9.5, 1991-03-12 05:00:00, None, -2.0, None
None, -12.0, 87.0, -13.1, -9.5, 1991-03-12 06:00:00, None, -1.0, None
None, -14.2, 87.0, -14.2, -14.2, 1991-03-12 07:00:00, None, -1.0, None
None, -14.6, 88.0, -14.6, -14.2, 1991-03-12 08:00:00, None, -1.0, None
None, -12.9, 88.0, -14.6, -12.9, 1991-03-12 09:00:00, None, 0.0, None
None, -9.7, 87.0, -14.6, -9.7, 1991-03-12 10:00:00, None, 3.0, None
None, -3.5, 68.0, -14.6, -3.5, 1991-03-12 11:00:00, None, 6.0, None
None, -1.2, 56.0, -14.6, -1.2, 1991-03-12 12:00:00, None, 7.0, None
None, -4.2, 62.0, -14.6, -1.2, 1991-03-12 13:00:00, None, 3.0, None
None, -4.5, 65.0, -14.6, -1.2, 1991-03-12 14:00:00, None, 3.0, None
None, -4.8, 65.0, -14.6, -1.2, 1991-03-12 15:00:00, None, 2.0, None
None, -5.0, 67.0, -14.6, -1.2, 1991-03-12 16:00:00, None, 2.0, None
None, -5.5, 71.0, -14.6, -1.2, 1991-03-12 17:00:00, None, 1.0, None
None, -6.3, 72.0, -14.6, -1.2, 1991-03-12 18:00:00, None, 0.0, None
None, -7.1, 74.0, -7.1, -7.1, 1991-03-12 19:00:00, None, 0.0, None
None, -8.7, 78.0, -8.7, -7.1, 1991-03-12 20:00:00, None, -1.0, None
None, -9.3, 80.0, -9.3, -7.1, 1991-03-12 21:00:00, None, -1.0, None
None, -9.6, 80.0, -9.6, -7.1, 1991-03-12 22:00:00, None, -1.0, None
None, -10.4, 81.0, -10.4, -7.1, 1991-03-12 23:00:00, None, -2.0, None
None, -10.4, 80.0, -10.4, -7.1, 1991-03-13 00:00:00, None, -1.0, None
None, -11.0, 80.0, -11.0, -7.1, 1991-03-13 01:00:00, None, -1.0, None
None, -10.9, 79.0, -11.0, -7.1, 1991-03-13 02:00:00, None, -1.0, None
None, -10.8, 79.0, -11.0, -7.1, 1991-03-13 03:00:00, None, -1.0, None
None, -10.7, 80.0, -11.0, -7.1, 1991-03-13 04:00:00, None, -1.0, None
None, -9.8, 78.0, -11.0, -7.1, 1991-03-13 05:00:00, None, 0.0, None
None, -10.0, 78.0, -11.0, -7.1, 1991-03-13 06:00:00, None, 0.0, None
None, -10.1, 79.0, -10.1, -10.1, 1991-03-13 07:00:00, None, 0.0, None
None, -10.1, 80.0, -10.1, -10.1, 1991-03-13 08:00:00, None, 0.0, None
None, -8.0, 74.0, -10.1, -8.0, 1991-03-13 09:00:00, None, 1.0, None
None, -6.3, 66.0, -10.1, -6.3, 1991-03-13 10:00:00, None, 2.0, None
None, -3.2, 56.0, -10.1, -3.2, 1991-03-13 11:00:00, None, 4.0, None
None, -2.7, 54.0, -10.1, -2.7, 1991-03-13 12:00:00, None, 5.0, None
None, 0.7, 46.0, -10.1, 0.7, 1991-03-13 13:00:00, None, 7.0, None
None, -1.7, 46.0, -10.1, 0.7, 1991-03-13 14:00:00, None, 4.0, None
None, -3.5, 52.0, -10.1, 0.7, 1991-03-13 15:00:00, None, 1.0, None
None, -2.7, 52.0, -10.1, 0.7, 1991-03-13 16:00:00, None, 2.0, None
None, -4.2, 54.0, -10.1, 0.7, 1991-03-13 17:00:00, None, 1.0, None
None, -5.2, 57.0, -10.1, 0.7, 1991-03-13 18:00:00, None, 0.0, None
None, -6.5, 64.0, -6.5, -6.5, 1991-03-13 19:00:00, None, -1.0, None
None, -6.9, 65.0, -6.9, -6.5, 1991-03-13 20:00:00, None, -1.0, None
None, -7.4, 73.0, -7.4, -6.5, 1991-03-13 21:00:00, None, -1.0, None
None, -7.3, 79.0, -7.4, -6.5, 1991-03-13 22:00:00, None, -1.0, None
None, -7.0, 85.0, -7.4, -6.5, 1991-03-13 23:00:00, None, -1.0, None
None, -6.7, 84.0, -7.4, -6.5, 1991-03-14 00:00:00, None, 0.0, None
None, -7.2, 87.0, -7.4, -6.5, 1991-03-14 01:00:00, None, 0.0, None
None, -7.0, 88.0, -7.4, -6.5, 1991-03-14 02:00:00, None, 0.0, None
None, -6.9, 88.0, -7.4, -6.5, 1991-03-14 03:00:00, None, 0.0, None
None, -6.8, 88.0, -7.4, -6.5, 1991-03-14 04:00:00, None, 0.0, None
None, -6.8, 88.0, -7.4, -6.5, 1991-03-14 05:00:00, None, 0.0, None
None, -6.8, 88.0, -7.4, -6.5, 1991-03-14 06:00:00, None, 0.0, None
None, -6.8, 88.0, -6.8, -6.8, 1991-03-14 07:00:00, None, 0.0, None
None, -6.9, 88.0, -6.9, -6.8, 1991-03-14 08:00:00, None, 0.0, None
None, -6.6, 88.0, -6.9, -6.6, 1991-03-14 09:00:00, None, 1.0, None
None, 3.8, 46.0, -6.9, 3.8, 1991-03-14 14:00:00, None, None, None
None, 6.7, 40.0, -6.9, 6.7, 1991-03-14 15:00:00, None, None, None
None, -2.4, 60.0, -6.9, 6.7, 1991-03-14 16:00:00, None, None, None
None, -3.3, 69.0, -6.9, 6.7, 1991-03-14 17:00:00, None, None, None
None, -3.3, 67.0, -6.9, 6.7, 1991-03-14 18:00:00, None, None, None
None, -3.2, 68.0, -3.2, -3.2, 1991-03-14 19:00:00, None, None, None
None, -4.1, 70.0, -4.1, -3.2, 1991-03-14 20:00:00, None, None, None
None, -4.3, 72.0, -4.3, -3.2, 1991-03-14 21:00:00, None, None, None
None, -4.6, 76.0, -4.6, -3.2, 1991-03-14 22:00:00, None, None, None
None, -4.8, 72.0, -4.8, -3.2, 1991-03-14 23:00:00, None, None, None
None, -6.6, 72.0, -6.6, -3.2, 1991-03-15 00:00:00, None, None, None
None, -8.0, 77.0, -8.0, -3.2, 1991-03-15 01:00:00, None, None, None
None, -8.9, 79.0, -8.9, -3.2, 1991-03-15 02:00:00, None, None, None
None, -9.7, 84.0, -9.7, -3.2, 1991-03-15 03:00:00, None, None, None
None, -10.2, 88.0, -10.2, -3.2, 1991-03-15 04:00:00, None, None, None
None, -10.0, 88.0, -10.2, -3.2, 1991-03-15 05:00:00, None, None, None
None, -8.2, 87.0, -10.2, -3.2, 1991-03-15 06:00:00, None, None, None
None, -10.1, 87.0, -10.1, -10.1, 1991-03-15 07:00:00, None, None, None
None, -10.2, 88.0, -10.2, -10.1, 1991-03-15 08:00:00, None, None, None
None, -7.7, 88.0, -10.2, -7.7, 1991-03-15 09:00:00, None, None, None
None, -3.6, 71.0, -10.2, -3.6, 1991-03-15 10:00:00, None, 4.0, None
None, -2.1, 64.0, -10.2, -2.1, 1991-03-15 11:00:00, None, 5.0, None
None, -0.6, 62.0, -10.2, -0.6, 1991-03-15 12:00:00, None, 5.0, None
None, 2.4, 52.0, -10.2, 2.4, 1991-03-15 13:00:00, None, 7.0, None
None, 6.0, 41.0, -10.2, 6.0, 1991-03-15 14:00:00, None, 9.0, None
None, 7.1, 36.0, -10.2, 7.1, 1991-03-15 15:00:00, None, 10.0, None
None, -0.8, 51.0, -10.2, 7.1, 1991-03-15 16:00:00, None, 3.0, None
None, -2.4, 56.0, -10.2, 7.1, 1991-03-15 17:00:00, None, 0.0, None
None, -3.2, 64.0, -10.2, 7.1, 1991-03-15 18:00:00, None, 0.0, None
None, -3.3, 65.0, -3.3, -3.3, 1991-03-15 19:00:00, None, 0.0, None
None, -2.5, 61.0, -3.3, -2.5, 1991-03-15 20:00:00, None, 0.0, None
None, -4.4, 68.0, -4.4, -2.5, 1991-03-15 21:00:00, None, 0.0, None
None, -5.6, 77.0, -5.6, -2.5, 1991-03-15 22:00:00, None, -1.0, None
None, -6.5, 82.0, -6.5, -2.5, 1991-03-15 23:00:00, None, -1.0, None
None, -4.9, 79.0, -6.5, -2.5, 1991-03-16 00:00:00, None, 0.0, None
None, -6.6, 82.0, -6.6, -2.5, 1991-03-16 01:00:00, None, -1.0, None
None, -7.4, 86.0, -7.4, -2.5, 1991-03-16 02:00:00, None, -1.0, None
None, -6.7, 87.0, -7.4, -2.5, 1991-03-16 03:00:00, None, -1.0, None
None, -7.0, 84.0, -7.4, -2.5, 1991-03-16 04:00:00, None, 0.0, None
None, -7.5, 87.0, -7.5, -2.5, 1991-03-16 05:00:00, None, -1.0, None
None, -7.4, 87.0, -7.5, -2.5, 1991-03-16 06:00:00, None, 0.0, None
None, -7.9, 88.0, -7.9, -7.9, 1991-03-16 07:00:00, None, 0.0, None
None, -7.8, 88.0, -7.9, -7.8, 1991-03-16 08:00:00, None, 0.0, None
None, -4.1, 73.0, -7.9, -4.1, 1991-03-16 09:00:00, None, 2.0, None
None, -0.9, 62.0, -7.9, -0.9, 1991-03-16 10:00:00, None, 5.0, None
None, 4.0, 47.0, -7.9, 4.0, 1991-03-16 11:00:00, None, 7.0, None
None, 6.8, 40.0, -7.9, 6.8, 1991-03-16 12:00:00, None, 8.0, None
None, 8.8, 32.0, -7.9, 8.8, 1991-03-16 13:00:00, None, 9.0, None
None, 8.9, 28.0, -7.9, 9.4, 1991-03-16 15:00:00, None, 8.0, None
None, 1.8, 44.0, -7.9, 9.4, 1991-03-16 16:00:00, None, 2.0, None
None, -0.9, 54.0, -7.9, 9.4, 1991-03-16 17:00:00, None, -1.0, None
None, -2.4, 62.0, -7.9, 9.4, 1991-03-16 18:00:00, None, -2.0, None
None, -3.1, 65.0, -3.1, -3.1, 1991-03-16 19:00:00, None, 0.0, None
None, -3.8, 67.0, -3.8, -3.1, 1991-03-16 20:00:00, None, -1.0, None
None, -4.1, 67.0, -4.1, -3.1, 1991-03-16 21:00:00, None, 0.0, None
None, -4.9, 69.0, -4.9, -3.1, 1991-03-16 22:00:00, None, 0.0, None
None, -1.8, 57.0, -4.9, -1.8, 1991-03-16 23:00:00, None, 0.0, None
None, -3.0, 60.0, -4.9, -1.8, 1991-03-17 00:00:00, None, 1.0, None
None, -4.6, 68.0, -4.9, -1.8, 1991-03-17 01:00:00, None, 1.0, None
None, -3.2, 62.0, -4.9, -1.8, 1991-03-17 02:00:00, None, 1.0, None
None, -4.8, 68.0, -4.9, -1.8, 1991-03-17 03:00:00, None, 1.0, None
None, -5.8, 73.0, -5.8, -1.8, 1991-03-17 04:00:00, None, 1.0, None
None, -5.4, 76.0, -5.8, -1.8, 1991-03-17 05:00:00, None, 1.0, None
None, -4.5, 76.0, -5.8, -1.8, 1991-03-17 06:00:00, None, 2.0, None
None, -3.1, 73.0, -3.1, -3.1, 1991-03-17 07:00:00, None, 1.0, None
None, -3.4, 75.0, -3.4, -3.1, 1991-03-17 08:00:00, None, 1.0, None
None, -2.8, 74.0, -3.4, -2.8, 1991-03-17 09:00:00, None, 1.0, None
None, -0.3, 66.0, -3.4, -0.3, 1991-03-17 10:00:00, None, 3.0, None
None, 1.4, 61.0, -3.4, 1.4, 1991-03-17 11:00:00, None, 4.0, None
None, 3.3, 56.0, -3.4, 3.3, 1991-03-17 12:00:00, None, 4.0, None
None, 9.0, 42.0, -3.4, 9.0, 1991-03-17 13:00:00, None, 8.0, None
None, 7.0, 43.0, -3.4, 9.0, 1991-03-17 14:00:00, None, 6.0, None
None, 9.1, 40.0, -3.4, 9.1, 1991-03-17 15:00:00, None, 7.0, None
None, 4.3, 47.0, -3.4, 9.1, 1991-03-17 16:00:00, None, 3.0, None
None, 2.1, 54.0, -3.4, 9.1, 1991-03-17 17:00:00, None, 1.0, None
None, 1.2, 60.0, -3.4, 9.1, 1991-03-17 18:00:00, None, -1.0, None
None, 0.7, 61.0, 0.7, 0.7, 1991-03-17 19:00:00, None, 0.0, None
None, -0.4, 67.0, -0.4, 0.7, 1991-03-17 20:00:00, None, 0.0, None
None, -0.5, 67.0, -0.5, 0.7, 1991-03-17 21:00:00, None, 0.0, None
None, -0.5, 68.0, -0.5, 0.7, 1991-03-17 22:00:00, None, 0.0, None
None, -1.5, 70.0, -1.5, 0.7, 1991-03-17 23:00:00, None, 0.0, None
None, -0.7, 68.0, -1.5, 0.7, 1991-03-18 00:00:00, None, 0.0, None
None, -0.5, 68.0, -1.5, 0.7, 1991-03-18 01:00:00, None, 0.0, None
None, -0.3, 67.0, -1.5, 0.7, 1991-03-18 02:00:00, None, 1.0, None
None, -0.6, 67.0, -1.5, 0.7, 1991-03-18 03:00:00, None, 1.0, None
None, -0.9, 68.0, -1.5, 0.7, 1991-03-18 04:00:00, None, 1.0, None
None, -1.5, 69.0, -1.5, 0.7, 1991-03-18 05:00:00, None, 1.0, None
None, -2.8, 73.0, -2.8, 0.7, 1991-03-18 06:00:00, None, 0.0, None
None, -4.2, 80.0, -4.2, -4.2, 1991-03-18 07:00:00, None, 0.0, None
None, -4.0, 84.0, -4.2, -4.0, 1991-03-18 08:00:00, None, 0.0, None
None, -1.6, 75.0, -4.2, -1.6, 1991-03-18 09:00:00, None, 2.0, None
None, 0.9, 65.0, -4.2, 0.9, 1991-03-18 10:00:00, None, 4.0, None
None, 5.2, 50.0, -4.2, 5.2, 1991-03-18 11:00:00, None, 5.0, None
None, 6.5, 46.0, -4.2, 6.5, 1991-03-18 12:00:00, None, 6.0, None
None, 9.6, 36.0, -4.2, 9.6, 1991-03-18 13:00:00, None, 9.0, None
None, 11.5, 29.0, -4.2, 11.5, 1991-03-18 14:00:00, None, 8.0, None
None, 12.4, 25.0, -4.2, 12.4, 1991-03-18 15:00:00, None, 10.0, None
None, 6.0, 34.0, -4.2, 12.4, 1991-03-18 16:00:00, None, 3.0, None
None, 1.3, 50.0, -4.2, 12.4, 1991-03-18 17:00:00, None, -2.0, None
None, 0.6, 52.0, -4.2, 12.4, 1991-03-18 18:00:00, None, -2.0, None
None, -0.5, 54.0, -0.5, -0.5, 1991-03-18 19:00:00, None, -1.0, None
None, -1.9, 58.0, -1.9, -0.5, 1991-03-18 20:00:00, None, -1.0, None
None, -3.4, 67.0, -3.4, -0.5, 1991-03-18 21:00:00, None, -1.0, None
None, -3.1, 66.0, -3.4, -0.5, 1991-03-18 22:00:00, None, 0.0, None
None, -3.6, 72.0, -3.6, -0.5, 1991-03-18 23:00:00, None, 0.0, None
None, -3.3, 74.0, -3.6, -0.5, 1991-03-19 00:00:00, None, 0.0, None
None, -1.6, 72.0, -3.6, -0.5, 1991-03-19 01:00:00, None, 1.0, None
None, -1.7, 73.0, -3.6, -0.5, 1991-03-19 02:00:00, None, 1.0, None
None, -0.1, 68.0, -3.6, -0.1, 1991-03-19 03:00:00, None, 3.0, None
None, -1.4, 71.0, -3.6, -0.1, 1991-03-19 04:00:00, None, 2.0, None
None, -3.2, 80.0, -3.6, -0.1, 1991-03-19 05:00:00, None, 1.0, None
None, -2.7, 82.0, -3.6, -0.1, 1991-03-19 06:00:00, None, 2.0, None
None, -2.5, 80.0, -2.5, -2.5, 1991-03-19 07:00:00, None, 0.0, None
None, -3.2, 81.0, -3.2, -2.5, 1991-03-19 08:00:00, None, 0.0, None
None, -1.9, 78.0, -3.2, -1.9, 1991-03-19 09:00:00, None, 0.0, None
None, 1.6, 63.0, -3.2, 1.6, 1991-03-19 10:00:00, None, 3.0, None
None, 6.2, 49.0, -3.2, 6.2, 1991-03-19 11:00:00, None, 5.0, None
None, 7.7, 43.0, -3.2, 7.7, 1991-03-19 12:00:00, None, 6.0, None
None, 6.9, 45.0, -3.2, 7.7, 1991-03-19 13:00:00, None, 5.0, None
None, 6.1, 46.0, -3.2, 7.7, 1991-03-19 14:00:00, None, 4.0, None
None, 5.3, 46.0, -3.2, 7.7, 1991-03-19 15:00:00, None, 3.0, None
None, 6.5, 46.0, -3.2, 7.7, 1991-03-19 16:00:00, None, 3.0, None
None, 5.1, 47.0, -3.2, 7.7, 1991-03-19 17:00:00, None, 2.0, None
None, 3.1, 54.0, -3.2, 7.7, 1991-03-19 18:00:00, None, 0.0, None
None, 0.3, 68.0, 0.3, 0.3, 1991-03-19 19:00:00, None, -2.0, None
None, -0.9, 70.0, -0.9, 0.3, 1991-03-19 20:00:00, None, -2.0, None
None, -1.1, 72.0, -1.1, 0.3, 1991-03-19 21:00:00, None, -2.0, None
None, -1.8, 74.0, -1.8, 0.3, 1991-03-19 22:00:00, None, -2.0, None
None, -1.3, 75.0, -1.8, 0.3, 1991-03-19 23:00:00, None, -2.0, None
None, -0.6, 73.0, -1.8, 0.3, 1991-03-20 00:00:00, None, -1.0, None
None, -0.2, 72.0, -1.8, 0.3, 1991-03-20 01:00:00, None, -1.0, None
None, -0.3, 73.0, -1.8, 0.3, 1991-03-20 02:00:00, None, -1.0, None
None, -1.1, 75.0, -1.8, 0.3, 1991-03-20 03:00:00, None, -1.0, None
None, -1.5, 76.0, -1.8, 0.3, 1991-03-20 04:00:00, None, -1.0, None
None, -1.7, 80.0, -1.8, 0.3, 1991-03-20 05:00:00, None, -1.0, None
None, -1.8, 84.0, -1.8, 0.3, 1991-03-20 06:00:00, None, -1.0, None
None, -2.1, 87.0, -2.1, -2.1, 1991-03-20 07:00:00, None, 0.0, None
None, -2.2, 88.0, -2.2, -2.1, 1991-03-20 08:00:00, None, 0.0, None
None, -2.3, 88.0, -2.3, -2.1, 1991-03-20 09:00:00, None, 0.0, None
None, -1.5, 88.0, -2.3, -1.5, 1991-03-20 10:00:00, None, 1.0, None
None, 0.0, 86.0, -2.3, 0.0, 1991-03-20 11:00:00, None, 2.0, None
None, 2.1, 77.0, -2.3, 2.1, 1991-03-20 12:00:00, None, 4.0, None
None, 4.7, 65.0, -2.3, 4.7, 1991-03-20 13:00:00, None, 6.0, None
None, 10.0, 46.0, -2.3, 10.0, 1991-03-20 14:00:00, None, 9.0, None
None, 6.9, 48.0, -2.3, 10.0, 1991-03-20 15:00:00, None, 7.0, None
None, 4.4, 57.0, -2.3, 10.0, 1991-03-20 16:00:00, None, 3.0, None
None, 1.3, 78.0, -2.3, 10.0, 1991-03-20 17:00:00, None, 1.0, None
None, 0.6, 86.0, -2.3, 10.0, 1991-03-20 18:00:00, None, 1.0, None
None, 0.0, 87.0, 0.0, 0.0, 1991-03-20 19:00:00, None, 0.0, None
None, -0.6, 87.0, -0.6, 0.0, 1991-03-20 20:00:00, None, 0.0, None
None, -0.9, 87.0, -0.9, 0.0, 1991-03-20 21:00:00, None, 0.0, None
None, -1.0, 86.0, -1.0, 0.0, 1991-03-20 22:00:00, None, 1.0, None
None, -1.1, 86.0, -1.1, 0.0, 1991-03-20 23:00:00, None, 1.0, None
None, -1.1, 86.0, -1.1, 0.0, 1991-03-21 00:00:00, None, 1.0, None
None, -1.0, 85.0, -1.1, 0.0, 1991-03-21 01:00:00, None, 1.0, None
None, -1.9, 85.0, -1.9, 0.0, 1991-03-21 02:00:00, None, 1.0, None
None, -2.4, 85.0, -2.4, 0.0, 1991-03-21 03:00:00, None, 1.0, None
None, -2.7, 85.0, -2.7, 0.0, 1991-03-21 04:00:00, None, 1.0, None
None, -2.2, 85.0, -2.7, 0.0, 1991-03-21 05:00:00, None, 1.0, None
None, -2.8, 86.0, -2.8, 0.0, 1991-03-21 06:00:00, None, 1.0, None
None, -1.9, 87.0, -1.9, -1.9, 1991-03-21 07:00:00, None, 1.0, None
None, -1.7, 87.0, -1.9, -1.7, 1991-03-21 08:00:00, None, 1.0, None
None, -1.3, 87.0, -1.9, -1.3, 1991-03-21 09:00:00, None, 1.0, None
None, -0.8, 87.0, -1.9, -0.8, 1991-03-21 10:00:00, None, 2.0, None
None, -0.4, 87.0, -1.9, -0.4, 1991-03-21 11:00:00, None, 3.0, None
None, -0.1, 87.0, -1.9, -0.1, 1991-03-21 12:00:00, None, 3.0, None
None, 0.6, 87.0, -1.9, 0.6, 1991-03-21 13:00:00, None, None, None
None, 3.0, 84.0, -1.9, 3.0, 1991-03-21 14:00:00, None, None, None
None, 2.5, 81.0, -1.9, 3.0, 1991-03-21 15:00:00, None, None, None
None, 2.5, 81.0, -1.9, 3.0, 1991-03-21 16:00:00, None, None, None
None, 1.2, 81.0, -1.9, 3.0, 1991-03-21 17:00:00, None, None, None
None, -0.5, 86.0, -1.9, 3.0, 1991-03-21 18:00:00, None, None, None
None, -1.1, 87.0, -1.1, -1.1, 1991-03-21 19:00:00, None, 2.0, None
None, -1.4, 87.0, -1.4, -1.1, 1991-03-21 20:00:00, None, 1.0, None
None, -1.5, 87.0, -1.5, -1.1, 1991-03-21 21:00:00, None, 2.0, None
None, -2.3, 87.0, -2.3, -1.1, 1991-03-21 22:00:00, None, 3.0, None
None, -2.7, 88.0, -2.7, -1.1, 1991-03-21 23:00:00, None, 3.0, None
None, -3.0, 88.0, -3.0, -1.1, 1991-03-22 00:00:00, None, 3.0, None
None, -3.4, 88.0, -3.4, -1.1, 1991-03-22 01:00:00, None, 3.0, None
None, -3.3, 88.0, -3.4, -1.1, 1991-03-22 02:00:00, None, 4.0, None
None, -3.5, 88.0, -3.5, -1.1, 1991-03-22 03:00:00, None, 4.0, None
None, -4.1, 87.0, -4.1, -1.1, 1991-03-22 04:00:00, None, 3.0, None
None, -4.5, 87.0, -4.5, -1.1, 1991-03-22 05:00:00, None, 3.0, None
None, -5.3, 84.0, -5.3, -1.1, 1991-03-22 06:00:00, None, 3.0, None
None, -6.7, 88.0, -6.7, -6.7, 1991-03-22 07:00:00, None, -1.0, None
None, -6.2, 88.0, -6.7, -6.2, 1991-03-22 08:00:00, None, 0.0, None
None, -4.0, 84.0, -6.7, -4.0, 1991-03-22 09:00:00, None, 2.0, None
None, -3.0, 76.0, -6.7, -3.0, 1991-03-22 10:00:00, None, 3.0, None
None, -2.3, 70.0, -6.7, -2.3, 1991-03-22 11:00:00, None, 3.0, None
None, 2.8, 53.0, -6.7, 2.8, 1991-03-22 12:00:00, None, 7.0, None
None, 2.1, 58.0, -6.7, 2.8, 1991-03-22 13:00:00, None, 6.0, None
None, 0.8, 59.0, -6.7, 2.8, 1991-03-22 14:00:00, None, 4.0, None
None, 1.0, 55.0, -6.7, 2.8, 1991-03-22 15:00:00, None, 5.0, None
None, 1.5, 51.0, -6.7, 2.8, 1991-03-22 16:00:00, None, 5.0, None
None, -0.3, 54.0, -6.7, 2.8, 1991-03-22 17:00:00, None, 3.0, None
None, -1.5, 56.0, -6.7, 2.8, 1991-03-22 18:00:00, None, 1.0, None
None, -5.2, 71.0, -5.2, -5.2, 1991-03-22 19:00:00, None, -3.0, None
None, -7.0, 78.0, -7.0, -5.2, 1991-03-22 20:00:00, None, -3.0, None
None, -8.4, 86.0, -8.4, -5.2, 1991-03-22 21:00:00, None, -4.0, None
None, -6.7, 89.0, -8.4, -5.2, 1991-03-22 22:00:00, None, -3.0, None
None, -6.9, 88.0, -8.4, -5.2, 1991-03-22 23:00:00, None, -2.0, None
None, -8.0, 88.0, -8.4, -5.2, 1991-03-23 00:00:00, None, -2.0, None
None, -8.9, 88.0, -8.9, -5.2, 1991-03-23 01:00:00, None, -2.0, None
None, -9.9, 89.0, -9.9, -5.2, 1991-03-23 02:00:00, None, -2.0, None
None, -10.2, 89.0, -10.2, -5.2, 1991-03-23 03:00:00, None, -1.0, None
None, -10.5, 89.0, -10.5, -5.2, 1991-03-23 04:00:00, None, -1.0, None
None, -10.5, 89.0, -10.5, -5.2, 1991-03-23 05:00:00, None, -1.0, None
None, -10.7, 89.0, -10.7, -5.2, 1991-03-23 06:00:00, None, 0.0, None
None, -10.8, 89.0, -10.8, -10.8, 1991-03-23 07:00:00, None, 0.0, None
None, -10.7, 89.0, -10.8, -10.7, 1991-03-23 08:00:00, None, 0.0, None
None, -10.8, 89.0, -10.8, -10.7, 1991-03-23 09:00:00, None, 0.0, None
None, -10.7, 88.0, -10.8, -10.7, 1991-03-23 10:00:00, None, 1.0, None
None, -9.4, 85.0, -10.8, -9.4, 1991-03-23 11:00:00, None, 2.0, None
None, -8.3, 78.0, -10.8, -8.3, 1991-03-23 12:00:00, None, 3.0, None
None, -6.7, 71.0, -10.8, -6.7, 1991-03-23 13:00:00, None, 4.0, None
None, -6.0, 68.0, -10.8, -6.0, 1991-03-23 14:00:00, None, 4.0, None
None, -5.6, 65.0, -10.8, -5.6, 1991-03-23 15:00:00, None, 4.0, None
None, -5.4, 64.0, -10.8, -5.4, 1991-03-23 16:00:00, None, 4.0, None
None, -5.9, 65.0, -10.8, -5.4, 1991-03-23 17:00:00, None, 4.0, None
None, -7.5, 68.0, -10.8, -5.4, 1991-03-23 18:00:00, None, 3.0, None
None, -9.4, 76.0, -9.4, -9.4, 1991-03-23 19:00:00, None, -2.0, None
None, -11.0, 83.0, -11.0, -9.4, 1991-03-23 20:00:00, None, -2.0, None
None, -11.7, 86.0, -11.7, -9.4, 1991-03-23 21:00:00, None, -3.0, None
None, -14.1, 86.0, -14.1, -9.4, 1991-03-23 22:00:00, None, -3.0, None
None, -15.3, 87.0, -15.3, -9.4, 1991-03-23 23:00:00, None, -4.0, None
None, -15.7, 87.0, -15.7, -9.4, 1991-03-24 00:00:00, None, -4.0, None
None, -16.1, 88.0, -16.1, -9.4, 1991-03-24 01:00:00, None, -3.0, None
None, -16.3, 88.0, -16.3, -9.4, 1991-03-24 02:00:00, None, -3.0, None
