station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, ATMOSPHERIC_PRESSURE, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -0.7, 86.0, None, 1991-01-14 19:00:00, -0.7, 115.0, 0.0, 74.0, None, -0.7, 3.0, 0.0, None
None, -0.6, 86.0, None, 1991-01-14 20:00:00, -0.7, 115.0, 0.0, 74.0, None, -0.6, 5.0, 0.0, None
None, -0.4, 86.0, None, 1991-01-14 21:00:00, -0.7, 115.0, 0.0, 74.0, None, -0.4, 5.0, 0.0, None
None, -0.8, 86.0, None, 1991-01-14 22:00:00, -0.8, 115.0, 0.0, 74.0, None, -0.4, 5.0, 0.0, None
None, -1.1, 86.0, None, 1991-01-14 23:00:00, -1.1, 115.0, 0.0, 74.0, None, -0.4, 6.0, 0.0, None
None, -1.3, 86.0, None, 1991-01-15 00:00:00, -1.3, 115.0, 0.0, 74.0, None, -0.4, 7.0, 0.0, None
None, -1.5, 86.0, None, 1991-01-15 01:00:00, -1.5, 115.0, 0.0, 74.0, None, -0.4, 8.0, 0.0, None
None, -1.5, 86.0, None, 1991-01-15 02:00:00, -1.5, 115.0, 0.0, 74.0, None, -0.4, 9.0, 0.0, None
None, -1.6, 85.0, None, 1991-01-15 03:00:00, -1.6, 115.0, 0.0, 74.0, None, -0.4, 10.0, 0.0, None
None, -1.9, 85.0, None, 1991-01-15 04:00:00, -1.9, 115.0, 0.0, 74.0, None, -0.4, 11.0, 0.0, None
None, -2.0, 85.0, None, 1991-01-15 05:00:00, -2.0, 115.0, 0.0, 74.0, None, -0.4, 11.0, 0.0, None
None, -2.1, 84.0, None, 1991-01-15 06:00:00, -2.1, 115.0, 0.0, 74.0, None, -0.4, 11.0, 0.0, None
None, -2.3, 84.0, None, 1991-01-15 07:00:00, -2.3, 115.0, 0.0, 74.0, None, -2.3, 1.0, 0.0, None
None, -2.4, 84.0, None, 1991-01-15 08:00:00, -2.4, 115.0, 0.0, 74.0, None, -2.3, 1.0, 0.0, None
None, -2.4, 83.0, None, 1991-01-15 09:00:00, -2.4, 115.0, 0.0, 74.0, None, -2.3, 1.0, 0.0, None
None, -2.3, 83.0, None, 1991-01-15 10:00:00, -2.4, 115.0, 0.0, 74.0, None, -2.3, 1.0, 0.0, None
None, -2.2, 83.0, None, 1991-01-15 11:00:00, -2.4, 115.0, 0.0, 74.0, None, -2.2, 1.0, 0.0, None
None, -1.4, 83.0, None, 1991-01-15 12:00:00, -2.4, 115.0, 0.0, 74.0, None, -1.4, 1.0, 0.0, None
None, -0.7, 83.0, None, 1991-01-15 13:00:00, -2.4, 115.0, 0.0, 74.0, None, -0.7, 3.0, 0.0, None
None, -1.2, 83.0, None, 1991-01-15 14:00:00, -2.4, 115.0, 0.0, 74.0, None, -0.7, 3.0, 0.0, None
None, -1.4, 83.0, None, 1991-01-15 15:00:00, -2.4, 115.0, 0.0, 74.0, None, -0.7, 3.0, 0.0, None
None, -2.2, 83.0, None, 1991-01-15 16:00:00, -2.4, 115.0, 0.0, 74.0, None, -0.7, 3.0, 0.0, None
None, -2.6, 83.0, None, 1991-01-15 17:00:00, -2.6, 115.0, 0.0, 74.0, None, -0.7, 3.0, 0.0, None
None, -2.7, 83.0, None, 1991-01-15 18:00:00, -2.7, 115.0, 0.0, 74.0, None, -0.7, 4.0, 0.0, None
None, -2.8, 83.0, None, 1991-01-15 19:00:00, -2.8, 115.0, 0.0, 74.0, None, -2.8, 0.0, 0.0, None
None, -2.6, 83.0, None, 1991-01-15 20:00:00, -2.8, 115.0, 0.0, 74.0, None, -2.6, 0.0, 0.0, None
None, -2.6, 83.0, None, 1991-01-15 21:00:00, -2.8, 115.0, 0.0, 74.0, None, -2.6, 0.0, 0.0, None
None, -2.5, 83.0, None, 1991-01-15 22:00:00, -2.8, 115.0, 0.0, 74.0, None, -2.5, 0.0, 0.0, None
None, -2.4, 83.0, None, 1991-01-15 23:00:00, -2.8, 115.0, 0.0, 74.0, None, -2.4, 0.0, 0.0, None
None, -2.4, 83.0, None, 1991-01-16 00:00:00, -2.8, 115.0, 0.0, 74.0, None, -2.4, 1.0, 0.0, None
None, -2.5, 83.0, None, 1991-01-16 01:00:00, -2.8, 115.0, 0.0, 74.0, None, -2.4, 2.0, 0.0, None
None, -2.5, 83.0, None, 1991-01-16 02:00:00, -2.8, 115.0, 0.0, 74.0, None, -2.4, 2.0, 0.0, None
None, -2.4, 83.0, None, 1991-01-16 03:00:00, -2.8, 115.0, 0.0, 74.0, None, -2.4, 3.0, 0.0, None
None, -2.4, 83.0, None, 1991-01-16 04:00:00, -2.8, 115.0, 0.0, 74.0, None, -2.4, 3.0, 0.0, None
None, -2.5, 83.0, None, 1991-01-16 05:00:00, -2.8, 115.0, 0.0, 74.0, None, -2.4, 3.0, 0.0, None
None, -2.6, 83.0, None, 1991-01-16 06:00:00, -2.8, 115.0, 0.0, 74.0, None, -2.4, 4.0, 0.0, None
None, -2.6, 83.0, None, 1991-01-16 07:00:00, -2.6, 115.0, 0.0, 74.0, None, -2.6, 0.0, 0.0, None
None, -2.5, 83.0, None, 1991-01-16 08:00:00, -2.6, 115.0, 0.0, 74.0, None, -2.5, 0.0, 0.0, None
None, -2.3, 83.0, None, 1991-01-16 09:00:00, -2.6, 115.0, 0.0, 74.0, None, -2.3, 0.0, 0.0, None
None, -2.1, 83.0, None, 1991-01-16 10:00:00, -2.6, 115.0, 0.0, 74.0, None, -2.1, 1.0, 0.0, None
None, -1.9, 83.0, None, 1991-01-16 11:00:00, -2.6, 115.0, 0.0, 74.0, None, -1.9, 1.0, 0.0, None
None, -1.4, 83.0, None, 1991-01-16 12:00:00, -2.6, 115.0, 0.0, 74.0, None, -1.4, 1.0, 0.0, None
None, -1.5, 83.0, None, 1991-01-16 13:00:00, -2.6, 115.0, 0.0, 74.0, None, -1.4, 2.0, 0.0, None
None, -1.8, 83.0, None, 1991-01-16 14:00:00, -2.6, 115.0, 0.0, 74.0, None, -1.4, 2.0, 0.0, None
None, -1.7, 83.0, None, 1991-01-16 15:00:00, -2.6, 115.0, 0.0, 74.0, None, -1.4, 3.0, 0.0, None
None, -1.9, 83.0, None, 1991-01-16 16:00:00, -2.6, 115.0, 0.0, 74.0, None, -1.4, 3.0, 0.0, None
None, -1.7, 83.0, None, 1991-01-16 17:00:00, -2.6, 115.0, 0.0, 74.0, None, -1.4, 3.0, 0.0, None
None, -1.5, 83.0, None, 1991-01-16 18:00:00, -2.6, 115.0, 0.0, 74.0, None, -1.4, 3.0, 0.0, None
None, -1.4, 83.0, None, 1991-01-16 19:00:00, -1.4, 115.0, 0.0, 74.0, None, -1.4, 0.0, 0.0, None
None, -0.9, 83.0, None, 1991-01-16 20:00:00, -1.4, 115.0, 0.0, 74.0, None, -0.9, 0.0, 0.0, None
None, -0.8, 83.0, None, 1991-01-16 21:00:00, -1.4, 115.0, 0.0, 74.0, None, -0.8, 1.0, 0.0, None
None, -0.6, 83.0, None, 1991-01-16 22:00:00, -1.4, 115.0, 0.0, 74.0, None, -0.6, 1.0, 0.0, None
None, -0.8, 83.0, None, 1991-01-16 23:00:00, -1.4, 115.0, 0.0, 74.0, None, -0.6, 1.0, 0.0, None
None, -0.4, 83.0, None, 1991-01-17 00:00:00, -1.4, 115.0, 0.0, 74.0, None, -0.4, 1.0, 0.0, None
None, -0.3, 83.0, None, 1991-01-17 01:00:00, -1.4, 115.0, 0.0, 74.0, None, -0.3, 1.0, 0.0, None
None, -0.2, 83.0, None, 1991-01-17 02:00:00, -1.4, 115.0, 0.0, 74.0, None, -0.2, 1.0, 0.0, None
None, -0.1, 83.0, None, 1991-01-17 03:00:00, -1.4, 115.0, 0.0, 74.0, None, -0.1, 1.0, 0.0, None
None, -0.1, 83.0, None, 1991-01-17 04:00:00, -1.4, 115.0, 0.0, 74.0, None, -0.1, 1.0, 0.0, None
None, -0.2, 83.0, None, 1991-01-17 05:00:00, -1.4, 115.0, 0.0, 74.0, None, -0.1, 1.0, 0.0, None
None, 0.0, 83.0, None, 1991-01-17 06:00:00, -1.4, 115.0, 0.0, 74.0, None, 0.0, 2.0, 0.0, None
None, 0.1, 84.0, None, 1991-01-17 07:00:00, 0.1, 115.0, 0.0, 74.0, None, 0.1, 0.0, 0.0, None
None, 0.1, 84.0, None, 1991-01-17 08:00:00, 0.1, 115.0, 0.0, 74.0, None, 0.1, 0.0, 0.0, None
None, 0.1, 84.0, None, 1991-01-17 09:00:00, 0.1, 115.0, 0.0, 71.0, None, 0.1, 0.0, 0.0, None
None, 0.1, 84.0, None, 1991-01-17 10:00:00, 0.1, 114.0, 0.0, 41.0, None, 0.1, 4.0, 0.0, None
None, 0.2, 85.0, None, 1991-01-17 11:00:00, 0.1, 17.0, 2.0, 226.0, None, 0.2, 4.0, 14.0, None
None, 0.4, 85.0, None, 1991-01-17 12:00:00, 0.1, 16.0, 15.0, 258.0, None, 0.4, 5.0, 22.0, None
None, 0.9, 85.0, None, 1991-01-17 13:00:00, 0.1, 15.0, 12.0, 252.0, None, 0.9, 5.0, 19.0, None
None, 0.8, 85.0, None, 1991-01-17 14:00:00, 0.1, 11.0, 14.0, 248.0, None, 0.9, 5.0, 21.0, None
None, 0.8, 85.0, None, 1991-01-17 15:00:00, 0.1, 13.0, 17.0, 239.0, None, 0.9, 6.0, 38.0, None
None, 0.7, 85.0, None, 1991-01-17 16:00:00, 0.1, 15.0, 16.0, 237.0, None, 0.9, 7.0, 27.0, None
None, 0.7, 86.0, None, 1991-01-17 17:00:00, 0.1, 17.0, 14.0, 227.0, None, 0.9, 8.0, 22.0, None
None, 0.7, 86.0, None, 1991-01-17 18:00:00, 0.1, 18.0, 13.0, 255.0, None, 0.9, 8.0, 27.0, None
None, 0.8, 86.0, None, 1991-01-17 19:00:00, 0.8, 20.0, 12.0, 234.0, None, 0.8, 1.0, 24.0, None
None, 0.9, 86.0, None, 1991-01-17 20:00:00, 0.8, 15.0, 15.0, 223.0, None, 0.9, 1.0, 27.0, None
None, 0.7, 86.0, None, 1991-01-17 21:00:00, 0.7, 14.0, 12.0, 236.0, None, 0.9, 1.0, 20.0, None
None, 0.6, 86.0, None, 1991-01-17 22:00:00, 0.6, 17.0, 12.0, 249.0, None, 0.9, 1.0, 17.0, None
None, 0.6, 86.0, None, 1991-01-17 23:00:00, 0.6, 12.0, 11.0, 269.0, None, 0.9, 1.0, 21.0, None
None, 0.6, 87.0, None, 1991-01-18 00:00:00, 0.6, 25.0, 8.0, 258.0, None, 0.9, 1.0, 17.0, None
None, 0.6, 87.0, None, 1991-01-18 01:00:00, 0.6, 20.0, 16.0, 258.0, None, 0.9, 1.0, 38.0, None
None, 0.7, 87.0, None, 1991-01-18 02:00:00, 0.6, 19.0, 22.0, 271.0, None, 0.9, 1.0, 38.0, None
None, 1.1, 87.0, None, 1991-01-18 03:00:00, 0.6, 9.0, 23.0, 278.0, None, 1.1, 1.0, 37.0, None
None, 0.9, 87.0, None, 1991-01-18 04:00:00, 0.6, 11.0, 21.0, 272.0, None, 1.1, 2.0, 30.0, None
None, 0.8, 87.0, None, 1991-01-18 05:00:00, 0.6, 7.0, 15.0, 275.0, None, 1.1, 3.0, 22.0, None
None, 0.2, 87.0, None, 1991-01-18 06:00:00, 0.2, 9.0, 15.0, 284.0, None, 1.1, 3.0, 22.0, None
None, 0.1, 87.0, None, 1991-01-18 07:00:00, 0.1, 12.0, 8.0, 272.0, None, 0.1, 1.0, 18.0, None
None, -0.1, 88.0, None, 1991-01-18 08:00:00, -0.1, 17.0, 6.0, 262.0, None, 0.1, 2.0, 12.0, None
None, 0.0, 88.0, None, 1991-01-18 09:00:00, -0.1, 12.0, 8.0, 268.0, None, 0.1, 2.0, 12.0, None
None, 0.0, 88.0, None, 1991-01-18 10:00:00, -0.1, 13.0, 12.0, 261.0, None, 0.1, 2.0, 19.0, None
None, -0.1, 88.0, None, 1991-01-18 11:00:00, -0.1, 12.0, 17.0, 269.0, None, 0.1, 2.0, 30.0, None
None, -0.3, 88.0, None, 1991-01-18 12:00:00, -0.3, 10.0, 16.0, 260.0, None, 0.1, 3.0, 28.0, None
None, -1.0, 88.0, None, 1991-01-18 13:00:00, -1.0, 23.0, 14.0, 252.0, None, 0.1, 3.0, 26.0, None
None, -1.8, 88.0, None, 1991-01-18 14:00:00, -1.8, 30.0, 11.0, 247.0, None, 0.1, 3.0, 26.0, None
None, -2.4, 88.0, None, 1991-01-18 15:00:00, -2.4, 8.0, 15.0, 266.0, None, 0.1, 3.0, 26.0, None
None, -3.0, 88.0, None, 1991-01-18 16:00:00, -3.0, 0.0, 11.0, 265.0, None, 0.1, 3.0, 19.0, None
None, -3.9, 88.0, None, 1991-01-18 17:00:00, -3.9, 0.0, 2.0, 265.0, None, 0.1, 5.0, 9.0, None
None, -4.4, 87.0, None, 1991-01-18 18:00:00, -4.4, 0.0, 1.0, 265.0, None, 0.1, 5.0, 5.0, None
None, -4.9, 87.0, None, 1991-01-18 19:00:00, -4.9, 115.0, 0.0, 85.0, None, -4.9, 0.0, 0.0, None
None, -5.1, 86.0, None, 1991-01-18 20:00:00, -5.1, 115.0, 0.0, 85.0, None, -4.9, 0.0, 0.0, None
None, -5.5, 82.0, None, 1991-01-18 21:00:00, -5.5, 0.0, 0.0, 265.0, None, -4.9, 0.0, 1.0, None
None, -7.0, 81.0, None, 1991-01-18 22:00:00, -7.0, 0.0, 7.0, 265.0, None, -4.9, 1.0, 16.0, None
None, -7.1, 81.0, None, 1991-01-18 23:00:00, -7.1, 0.0, 12.0, 265.0, None, -4.9, 0.0, 21.0, None
None, -7.4, 82.0, None, 1991-01-19 00:00:00, -7.4, 0.0, 6.0, 265.0, None, -4.9, 1.0, 13.0, None
None, -7.7, 82.0, None, 1991-01-19 01:00:00, -7.7, 0.0, 9.0, 265.0, None, -4.9, 1.0, 22.0, None
None, -8.3, 83.0, None, 1991-01-19 02:00:00, -8.3, 50.0, 2.0, 264.0, None, -4.9, 2.0, 9.0, None
None, -9.0, 83.0, None, 1991-01-19 03:00:00, -9.0, 11.0, 2.0, 106.0, None, -4.9, 3.0, 5.0, None
None, -9.3, 83.0, None, 1991-01-19 04:00:00, -9.3, 10.0, 2.0, 117.0, None, -4.9, 3.0, 5.0, None
None, -9.2, 84.0, None, 1991-01-19 05:00:00, -9.3, 6.0, 3.0, 117.0, None, -4.9, 3.0, 6.0, None
None, -9.3, 84.0, None, 1991-01-19 06:00:00, -9.3, 6.0, 3.0, 120.0, None, -4.9, 3.0, 6.0, None
None, -9.2, 84.0, None, 1991-01-19 07:00:00, -9.2, 0.0, 0.0, 114.0, None, -9.2, 0.0, 1.0, None
None, -9.4, 84.0, None, 1991-01-19 08:00:00, -9.4, 2.0, 1.0, 118.0, None, -9.2, 0.0, 3.0, None
None, -8.7, 84.0, None, 1991-01-19 09:00:00, -9.4, 6.0, 2.0, 112.0, None, -8.7, -2.0, 4.0, None
None, -6.8, 84.0, None, 1991-01-19 10:00:00, -9.4, 14.0, 1.0, 102.0, None, -6.8, -3.0, 3.0, None
None, -6.1, 84.0, None, 1991-01-19 11:00:00, -9.4, 0.0, 0.0, 112.0, None, -6.1, -2.0, 1.0, None
None, -5.9, 82.0, None, 1991-01-19 12:00:00, -9.4, 9.0, 0.0, 171.0, None, -5.9, -2.0, 2.0, None
None, -3.9, 77.0, None, 1991-01-19 13:00:00, -9.4, 21.0, 1.0, 67.0, None, -3.9, -2.0, 20.0, None
None, -0.8, 73.0, None, 1991-01-19 14:00:00, -9.4, 10.0, 1.0, 105.0, None, -0.8, -3.0, 4.0, None
None, -0.4, 66.0, None, 1991-01-19 15:00:00, -9.4, 56.0, 0.0, 17.0, None, -0.4, -2.0, 7.0, None
None, -1.7, 65.0, None, 1991-01-19 16:00:00, -9.4, 103.0, 0.0, 287.0, None, -0.4, -1.0, 0.0, None
None, -5.0, 65.0, None, 1991-01-19 17:00:00, -9.4, 115.0, 0.0, 255.0, None, -0.4, 0.0, 0.0, None
None, -5.2, 67.0, None, 1991-01-19 18:00:00, -9.4, 0.0, 0.0, 86.0, None, -0.4, 0.0, 4.0, None
None, -5.0, 68.0, None, 1991-01-19 19:00:00, -5.0, 11.0, 0.0, 107.0, None, -5.0, 0.0, 2.0, None
None, -5.3, 72.0, None, 1991-01-19 20:00:00, -5.3, 11.0, 2.0, 93.0, None, -5.0, 0.0, 7.0, None
None, -5.8, 75.0, None, 1991-01-19 21:00:00, -5.8, 10.0, 4.0, 113.0, None, -5.0, 0.0, 8.0, None
None, -5.8, 74.0, None, 1991-01-19 22:00:00, -5.8, 5.0, 2.0, 122.0, None, -5.0, 0.0, 8.0, None
None, -6.1, 75.0, None, 1991-01-19 23:00:00, -6.1, 115.0, 0.0, 291.0, None, -5.0, 0.0, 0.0, None
None, -5.5, 73.0, None, 1991-01-20 00:00:00, -6.1, 0.0, 0.0, 320.0, None, -5.0, 0.0, 3.0, None
None, -5.3, 71.0, None, 1991-01-20 01:00:00, -6.1, 0.0, 0.0, 321.0, None, -5.0, 0.0, 3.0, None
None, -5.5, 71.0, None, 1991-01-20 02:00:00, -6.1, 115.0, 0.0, 139.0, None, -5.0, 0.0, 0.0, None
None, -5.5, 72.0, None, 1991-01-20 03:00:00, -6.1, 115.0, 0.0, 139.0, None, -5.0, 0.0, 0.0, None
None, -4.9, 70.0, None, 1991-01-20 04:00:00, -6.1, 115.0, 0.0, 139.0, None, -4.9, 0.0, 0.0, None
None, -4.3, 66.0, None, 1991-01-20 05:00:00, -6.1, 0.0, 0.0, 319.0, None, -4.3, -1.0, 1.0, None
None, -4.8, 68.0, None, 1991-01-20 06:00:00, -6.1, 0.0, 1.0, 74.0, None, -4.3, -4.0, 4.0, None
None, -4.8, 67.0, None, 1991-01-20 07:00:00, -4.8, 1.0, 0.0, 67.0, None, -4.8, 3.0, 3.0, None
None, -4.4, 66.0, None, 1991-01-20 08:00:00, -4.8, 0.0, 1.0, 134.0, None, -4.4, 0.0, 4.0, None
None, -1.7, 69.0, None, 1991-01-20 09:00:00, -4.8, 5.0, 5.0, 129.0, None, -1.7, 2.0, 8.0, None
None, 0.4, 66.0, None, 1991-01-20 10:00:00, -4.8, 8.0, 5.0, 128.0, None, 0.4, -2.0, 12.0, None
None, 1.1, 62.0, None, 1991-01-20 11:00:00, -4.8, 6.0, 10.0, 120.0, None, 1.1, 0.0, 14.0, None
None, 3.8, 55.0, None, 1991-01-20 12:00:00, -4.8, 15.0, 4.0, 125.0, None, 3.8, 2.0, 13.0, None
None, 4.4, 50.0, None, 1991-01-20 13:00:00, -4.8, 4.0, 1.0, 143.0, None, 4.4, 1.0, 4.0, None
None, 5.3, 50.0, None, 1991-01-20 14:00:00, -4.8, 2.0, 1.0, 141.0, None, 5.3, 2.0, 5.0, None
None, 4.5, 48.0, None, 1991-01-20 15:00:00, -4.8, 5.0, 1.0, 150.0, None, 5.3, 2.0, 5.0, None
None, 1.4, 53.0, None, 1991-01-20 16:00:00, -4.8, 15.0, 1.0, 145.0, None, 5.3, 2.0, 6.0, None
None, -2.4, 66.0, None, 1991-01-20 17:00:00, -4.8, 9.0, 2.0, 121.0, None, 5.3, 2.0, 6.0, None
None, -3.0, 69.0, None, 1991-01-20 18:00:00, -4.8, 4.0, 5.0, 109.0, None, 5.3, 2.0, 8.0, None
None, -2.8, 68.0, None, 1991-01-20 19:00:00, -2.8, 1.0, 2.0, 116.0, None, -2.8, 0.0, 6.0, None
None, -2.5, 67.0, None, 1991-01-20 20:00:00, -2.8, 0.0, 0.0, 117.0, None, -2.5, 0.0, 2.0, None
None, -2.4, 64.0, None, 1991-01-20 21:00:00, -2.8, 0.0, 0.0, 117.0, None, -2.4, 0.0, 1.0, None
None, -2.4, 64.0, None, 1991-01-20 22:00:00, -2.8, 7.0, 1.0, 127.0, None, -2.4, 0.0, 4.0, None
None, -2.0, 61.0, None, 1991-01-20 23:00:00, -2.8, 0.0, 0.0, 136.0, None, -2.0, 0.0, 1.0, None
None, -2.6, 62.0, None, 1991-01-21 00:00:00, -2.8, 115.0, 0.0, 316.0, None, -2.0, 0.0, 0.0, None
None, -2.1, 59.0, None, 1991-01-21 01:00:00, -2.8, 115.0, 0.0, 316.0, None, -2.0, 0.0, 0.0, None
None, -1.5, 59.0, None, 1991-01-21 02:00:00, -2.8, 115.0, 0.0, 316.0, None, -1.5, 0.0, 0.0, None
None, -0.5, 55.0, None, 1991-01-21 03:00:00, -2.8, 0.0, 0.0, 136.0, None, -0.5, -1.0, 2.0, None
None, -0.6, 54.0, None, 1991-01-21 04:00:00, -2.8, 0.0, 0.0, 136.0, None, -0.5, 0.0, 2.0, None
None, -0.9, 56.0, None, 1991-01-21 05:00:00, -2.8, 7.0, 1.0, 207.0, None, -0.5, 0.0, 4.0, None
None, -0.1, 57.0, None, 1991-01-21 06:00:00, -2.8, 14.0, 5.0, 252.0, None, -0.1, 0.0, 17.0, None
None, 0.2, 56.0, None, 1991-01-21 07:00:00, 0.2, 18.0, 10.0, 252.0, None, 0.2, 0.0, 16.0, None
None, -0.1, 54.0, None, 1991-01-21 08:00:00, -0.1, 9.0, 10.0, 239.0, None, 0.2, 0.0, 14.0, None
None, 1.3, 50.0, None, 1991-01-21 09:00:00, -0.1, 13.0, 13.0, 266.0, None, 1.3, -1.0, 25.0, None
None, 2.7, 45.0, None, 1991-01-21 10:00:00, -0.1, 10.0, 15.0, 266.0, None, 2.7, -1.0, 22.0, None
None, 1.3, 45.0, None, 1991-01-21 11:00:00, -0.1, 10.0, 12.0, 248.0, None, 2.7, -1.0, 21.0, None
None, 0.3, 48.0, None, 1991-01-21 12:00:00, -0.1, 16.0, 11.0, 236.0, None, 2.7, -1.0, 22.0, None
None, 0.2, 48.0, None, 1991-01-21 13:00:00, -0.1, 13.0, 14.0, 246.0, None, 2.7, -1.0, 27.0, None
None, 0.2, 48.0, None, 1991-01-21 14:00:00, -0.1, 14.0, 13.0, 255.0, None, 2.7, -1.0, 26.0, None
None, 0.2, 47.0, None, 1991-01-21 15:00:00, -0.1, 17.0, 6.0, 255.0, None, 2.7, -1.0, 16.0, None
None, -0.9, 50.0, None, 1991-01-21 16:00:00, -0.9, 10.0, 12.0, 250.0, None, 2.7, 0.0, 17.0, None
None, -2.2, 52.0, None, 1991-01-21 17:00:00, -2.2, 10.0, 12.0, 258.0, None, 2.7, -1.0, 20.0, None
None, -3.0, 55.0, None, 1991-01-21 18:00:00, -3.0, 11.0, 8.0, 245.0, None, 2.7, -1.0, 13.0, None
None, -2.8, 55.0, None, 1991-01-21 19:00:00, -2.8, 15.0, 11.0, 258.0, None, -2.8, 0.0, 17.0, None
None, -3.4, 56.0, None, 1991-01-21 20:00:00, -3.4, 7.0, 11.0, 271.0, None, -2.8, 1.0, 17.0, None
None, -3.4, 55.0, None, 1991-01-21 21:00:00, -3.4, 11.0, 9.0, 259.0, None, -2.8, 1.0, 14.0, None
None, -3.2, 55.0, None, 1991-01-21 22:00:00, -3.4, 11.0, 10.0, 270.0, None, -2.8, 0.0, 18.0, None
None, -4.3, 55.0, None, 1991-01-21 23:00:00, -4.3, 7.0, 3.0, 262.0, None, -2.8, 0.0, 11.0, None
None, -4.4, 56.0, None, 1991-01-22 00:00:00, -4.4, 0.0, 0.0, 253.0, None, -2.8, 1.0, 1.0, None
None, -4.4, 58.0, None, 1991-01-22 01:00:00, -4.4, 115.0, 0.0, 73.0, None, -2.8, 0.0, 0.0, None
None, -4.3, 57.0, None, 1991-01-22 02:00:00, -4.4, 115.0, 0.0, 73.0, None, -2.8, 0.0, 0.0, None
None, -3.2, 56.0, None, 1991-01-22 03:00:00, -4.4, 1.0, 2.0, 254.0, None, -2.8, 0.0, 8.0, None
None, -4.5, 59.0, None, 1991-01-22 04:00:00, -4.5, 2.0, 1.0, 277.0, None, -2.8, 0.0, 8.0, None
None, -4.5, 60.0, None, 1991-01-22 05:00:00, -4.5, 0.0, 1.0, 190.0, None, -2.8, 0.0, 3.0, None
None, -4.6, 62.0, None, 1991-01-22 06:00:00, -4.6, 115.0, 0.0, 10.0, None, -2.8, 0.0, 0.0, None
None, -4.5, 62.0, None, 1991-01-22 07:00:00, -4.5, 1.0, 1.0, 193.0, None, -4.5, 0.0, 4.0, None
None, -3.8, 60.0, None, 1991-01-22 08:00:00, -4.5, 115.0, 0.0, 33.0, None, -3.8, 0.0, 0.0, None
None, -3.0, 58.0, None, 1991-01-22 09:00:00, -4.5, 115.0, 0.0, 34.0, None, -3.0, -1.0, 0.0, None
None, -0.1, 52.0, None, 1991-01-22 10:00:00, -4.5, 9.0, 0.0, 202.0, None, -0.1, 0.0, 2.0, None
None, 5.2, 46.0, None, 1991-01-22 11:00:00, -4.5, 115.0, 0.0, 16.0, None, 5.2, -1.0, 0.0, None
None, 6.0, 44.0, None, 1991-01-22 12:00:00, -4.5, 112.0, 0.0, 28.0, None, 6.0, 0.0, 0.0, None
None, 5.9, 45.0, None, 1991-01-22 13:00:00, -4.5, 115.0, 0.0, 87.0, None, 6.0, -1.0, 0.0, None
None, 5.1, 45.0, None, 1991-01-22 14:00:00, -4.5, 4.0, 1.0, 265.0, None, 6.0, 0.0, 4.0, None
None, 3.0, 49.0, None, 1991-01-22 15:00:00, -4.5, 7.0, 3.0, 226.0, None, 6.0, 0.0, 7.0, None
None, 2.4, 53.0, None, 1991-01-22 16:00:00, -4.5, 9.0, 3.0, 242.0, None, 6.0, 0.0, 6.0, None
None, -2.5, 64.0, None, 1991-01-22 17:00:00, -4.5, 115.0, 0.0, 64.0, None, 6.0, 1.0, 0.0, None
None, -2.9, 72.0, None, 1991-01-22 18:00:00, -4.5, 115.0, 0.0, 64.0, None, 6.0, 0.0, 0.0, None
None, -3.0, 71.0, None, 1991-01-22 19:00:00, -3.0, 115.0, 0.0, 64.0, None, -3.0, 0.0, 0.0, None
None, -3.1, 72.0, None, 1991-01-22 20:00:00, -3.1, 115.0, 0.0, 64.0, None, -3.0, 0.0, 0.0, None
None, -2.7, 71.0, None, 1991-01-22 21:00:00, -3.1, 115.0, 0.0, 64.0, None, -2.7, 0.0, 0.0, None
None, -2.3, 70.0, None, 1991-01-22 22:00:00, -3.1, 0.0, 1.0, 244.0, None, -2.3, 0.0, 3.0, None
None, -2.7, 72.0, None, 1991-01-22 23:00:00, -3.1, 19.0, 2.0, 95.0, None, -2.3, 0.0, 4.0, None
None, -2.7, 72.0, None, 1991-01-23 00:00:00, -3.1, 2.0, 2.0, 105.0, None, -2.3, 0.0, 5.0, None
None, -3.5, 73.0, None, 1991-01-23 01:00:00, -3.5, 1.0, 1.0, 109.0, None, -2.3, 0.0, 5.0, None
None, -3.8, 74.0, None, 1991-01-23 02:00:00, -3.8, 0.0, 1.0, 109.0, None, -2.3, 0.0, 3.0, None
None, -4.7, 76.0, None, 1991-01-23 03:00:00, -4.7, 0.0, 0.0, 109.0, None, -2.3, 0.0, 3.0, None
None, -4.6, 77.0, None, 1991-01-23 04:00:00, -4.7, 0.0, 0.0, 109.0, None, -2.3, 0.0, 2.0, None
None, -5.4, 81.0, None, 1991-01-23 05:00:00, -5.4, 115.0, 0.0, 289.0, None, -2.3, 0.0, 0.0, None
None, -5.8, 81.0, None, 1991-01-23 06:00:00, -5.8, 115.0, 0.0, 289.0, None, -2.3, 0.0, 0.0, None
None, -6.3, 83.0, None, 1991-01-23 07:00:00, -6.3, 115.0, 0.0, 289.0, None, -6.3, 0.0, 0.0, None
