station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, MEASURED_WIND_DIRECTION1, MEASURED_WIND_SPEED1, air_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, dwpt_temp, time
None, None, 4.0, 75.0, None, None, None, None, None, 3.9, -0.3, None, None, 0.0, 2023-05-10 10:00:00
None, None, 4.2, 78.0, None, None, None, None, None, 2.3, -0.3, None, None, -1.0, 2023-05-10 11:00:00
None, None, 4.2, 70.0, None, None, None, None, None, 2.6, -0.3, None, None, -2.0, 2023-05-10 12:00:00
None, None, 4.2, 73.0, None, None, None, None, None, 1.8, -0.3, None, None, -3.0, 2023-05-10 13:00:00
None, None, 4.2, 84.0, None, None, None, None, None, 1.7, -0.3, None, None, 0.0, 2023-05-10 14:00:00
None, None, 4.3, 63.0, None, None, None, None, None, 4.2, -0.3, None, None, -2.0, 2023-05-10 15:00:00
None, None, 4.8, 61.0, None, None, None, None, None, 4.4, -0.3, None, None, -3.0, 2023-05-10 16:00:00
None, None, 4.8, 70.0, None, None, None, None, None, 3.1, -0.3, None, None, -1.0, 2023-05-10 17:00:00
None, None, 4.8, 70.0, None, None, None, None, None, 3.5, -0.3, None, None, -1.0, 2023-05-10 18:00:00
None, None, 4.3, 75.0, None, None, None, None, None, 3.7, 3.2, None, None, 0.0, 2023-05-10 19:00:00
None, None, 4.3, 79.0, None, None, None, None, None, 2.4, 2.0, None, None, -1.0, 2023-05-10 20:00:00
None, None, 4.3, 83.0, None, None, None, None, None, 1.7, 1.5, None, None, -1.0, 2023-05-10 21:00:00
None, None, 4.3, 79.0, None, None, None, None, None, 2.0, 1.5, None, None, -1.0, 2023-05-10 22:00:00
None, None, 4.3, 81.0, None, None, None, None, None, 2.0, 1.5, None, None, -1.0, 2023-05-10 23:00:00
None, None, 4.3, 75.0, None, None, None, None, None, 2.2, 1.5, None, None, -2.0, 2023-05-11 00:00:00
None, None, 4.3, 68.0, None, None, None, None, None, 2.5, 1.5, None, None, -3.0, 2023-05-11 01:00:00
None, None, 4.3, 73.0, None, None, None, None, None, 2.3, 1.5, None, None, -2.0, 2023-05-11 02:00:00
None, None, 4.3, 76.0, None, None, None, None, None, 1.7, 1.5, None, None, -2.0, 2023-05-11 03:00:00
None, None, 4.3, 76.0, None, None, None, None, None, 1.5, 1.5, None, None, -2.0, 2023-05-11 04:00:00
None, None, 4.3, 71.0, None, None, None, None, None, 2.0, 1.5, None, None, -3.0, 2023-05-11 05:00:00
None, None, 4.3, 70.0, None, None, None, None, None, 2.4, 1.5, None, None, -2.0, 2023-05-11 06:00:00
None, None, 3.3, 70.0, None, None, None, None, None, 2.6, 2.2, None, None, -2.0, 2023-05-11 07:00:00
None, None, 3.3, 69.0, None, None, None, None, None, 3.1, 2.2, None, None, -2.0, 2023-05-11 08:00:00
None, None, 3.7, 66.0, None, None, None, None, None, 3.9, 2.2, None, None, -2.0, 2023-05-11 09:00:00
None, None, 4.0, 67.0, None, None, None, None, None, 3.4, 2.2, None, None, -2.0, 2023-05-11 10:00:00
None, None, 4.9, 61.0, None, None, None, None, None, 4.2, 2.2, None, None, -3.0, 2023-05-11 11:00:00
None, None, 5.9, 59.0, None, None, None, None, None, 5.6, 2.2, None, None, -2.0, 2023-05-11 12:00:00
None, None, 7.2, 55.0, None, None, None, None, None, 6.3, 2.2, None, None, -2.0, 2023-05-11 13:00:00
None, None, 7.2, 55.0, None, None, None, None, None, 6.1, 2.2, None, None, -3.0, 2023-05-11 14:00:00
None, None, 7.9, 47.0, None, None, None, None, None, 8.1, 2.2, None, None, -3.0, 2023-05-11 15:00:00
None, None, 8.6, 47.0, None, None, None, None, None, 7.0, 2.2, None, None, -4.0, 2023-05-11 16:00:00
None, None, 9.7, 46.0, None, None, None, None, None, 7.8, 2.2, None, None, -3.0, 2023-05-11 17:00:00
None, None, 9.7, 50.0, None, None, None, None, None, 7.0, 2.2, None, None, -3.0, 2023-05-11 18:00:00
None, None, 8.4, 45.0, None, None, None, None, None, 7.8, 7.0, None, None, -3.0, 2023-05-11 19:00:00
None, None, 8.4, 50.0, None, None, None, None, None, 6.5, 6.3, None, None, -3.0, 2023-05-11 20:00:00
None, None, 8.4, 52.0, None, None, None, None, None, 6.1, 6.1, None, None, -3.0, 2023-05-11 21:00:00
None, None, 8.4, 50.0, None, None, None, None, None, 6.1, 6.0, None, None, -4.0, 2023-05-11 22:00:00
None, None, 8.4, 51.0, None, None, None, None, None, 6.2, 5.7, None, None, -3.0, 2023-05-12 01:00:00
None, None, 8.4, 52.0, None, None, None, None, None, 6.0, 5.6, None, None, -3.0, 2023-05-12 04:00:00
None, None, 8.4, 52.0, None, None, None, None, None, 6.0, 5.6, None, None, -3.0, 2023-05-12 05:00:00
None, None, 8.4, 50.0, None, None, None, None, None, 6.2, 5.6, None, None, -4.0, 2023-05-12 06:00:00
None, None, 7.3, 48.0, None, None, None, None, None, 7.1, 6.1, None, None, -3.0, 2023-05-12 07:00:00
None, None, 8.0, 49.0, None, None, None, None, None, 7.2, 6.1, None, None, -3.0, 2023-05-12 08:00:00
None, None, 8.3, 47.0, None, None, None, None, None, 7.7, 6.1, None, None, -3.0, 2023-05-12 09:00:00
None, None, 8.3, 44.0, None, None, None, None, None, 7.8, 6.1, None, None, -3.0, 2023-05-12 10:00:00
None, None, 8.9, 48.0, None, None, None, None, None, 8.1, 6.1, None, None, -2.0, 2023-05-12 11:00:00
None, None, 10.5, 41.0, None, None, None, None, None, 9.0, 6.1, None, None, -3.0, 2023-05-12 12:00:00
None, None, 10.5, 36.0, None, None, None, None, None, 10.5, 6.1, None, None, -4.0, 2023-05-12 13:00:00
None, None, 11.9, 34.0, None, None, None, None, None, 10.8, 6.1, None, None, -4.0, 2023-05-12 14:00:00
None, None, 13.1, 34.0, None, None, None, None, None, 10.5, 6.1, None, None, -5.0, 2023-05-12 15:00:00
None, None, 13.1, 30.0, None, None, None, None, None, 10.7, 6.1, None, None, -6.0, 2023-05-12 16:00:00
None, None, 14.1, 26.0, None, None, None, None, None, 13.3, 6.1, None, None, -6.0, 2023-05-12 17:00:00
None, None, 14.1, 26.0, None, None, None, None, None, 11.1, 6.1, None, None, -7.0, 2023-05-12 18:00:00
None, None, 14.2, 29.0, None, None, None, None, None, 11.3, 10.8, None, None, -6.0, 2023-05-12 19:00:00
None, None, 14.2, 31.0, None, None, None, None, None, 10.4, 10.3, None, None, -6.0, 2023-05-12 20:00:00
None, None, 14.2, 34.0, None, None, None, None, None, 9.5, 9.4, None, None, -6.0, 2023-05-12 21:00:00
None, None, 14.2, 32.0, None, None, None, None, None, 10.2, 9.4, None, None, -6.0, 2023-05-12 22:00:00
None, None, 14.2, 32.0, None, None, None, None, None, 10.1, 9.4, None, None, -6.0, 2023-05-12 23:00:00
None, None, 14.2, 33.0, None, None, None, None, None, 10.1, 9.4, None, None, -6.0, 2023-05-13 00:00:00
None, None, 14.2, 33.0, None, None, None, None, None, 9.4, 9.2, None, None, -6.0, 2023-05-13 01:00:00
None, None, 14.2, 35.0, None, None, None, None, None, 9.1, 8.7, None, None, -6.0, 2023-05-13 02:00:00
None, None, 14.2, 36.0, None, None, None, None, None, 8.8, 8.4, None, None, -5.0, 2023-05-13 03:00:00
None, None, 14.2, 39.0, None, None, None, None, None, 8.0, 7.8, None, None, -5.0, 2023-05-13 04:00:00
None, None, 14.2, 43.0, None, None, None, None, None, 7.4, 7.3, None, None, -5.0, 2023-05-13 05:00:00
None, None, 14.2, 44.0, None, None, None, None, None, 7.6, 7.0, None, None, -4.0, 2023-05-13 06:00:00
None, None, 8.7, 45.0, None, None, None, None, None, 8.5, 7.6, None, None, -3.0, 2023-05-13 07:00:00
None, None, 9.2, 45.0, None, None, None, None, None, 8.5, 7.6, None, None, -2.0, 2023-05-13 08:00:00
None, None, 9.7, 47.0, None, None, None, None, None, 9.2, 7.6, None, None, -1.0, 2023-05-13 09:00:00
None, None, 9.8, 48.0, None, None, None, None, None, 9.2, 7.6, None, None, -2.0, 2023-05-13 10:00:00
None, None, 10.3, 47.0, None, None, None, None, None, 9.8, 7.6, None, None, -1.0, 2023-05-13 11:00:00
None, None, 10.8, 40.0, None, None, None, None, None, 10.2, 7.6, None, None, -3.0, 2023-05-13 12:00:00
None, None, 11.3, 33.0, None, None, None, None, None, 10.7, 7.6, None, None, -4.0, 2023-05-13 13:00:00
None, None, 11.7, 32.0, None, None, None, None, None, 11.1, 7.6, None, None, -5.0, 2023-05-13 14:00:00
None, None, 12.5, 33.0, None, None, None, None, None, 12.0, 7.6, None, None, -4.0, 2023-05-13 15:00:00
None, None, 13.0, 32.0, None, None, None, None, None, 12.1, 7.6, None, None, -4.0, 2023-05-13 16:00:00
None, None, 13.0, 31.0, None, None, None, None, None, 12.6, 7.6, None, None, -4.0, 2023-05-13 17:00:00
None, None, 13.0, 33.0, None, None, None, None, None, 12.4, 7.6, None, None, -4.0, 2023-05-13 18:00:00
None, None, 12.7, 34.0, None, None, None, None, None, 12.0, 12.1, None, None, -3.0, 2023-05-13 19:00:00
None, None, 12.7, 35.0, None, None, None, None, None, 11.7, 11.4, None, None, -3.0, 2023-05-13 20:00:00
None, None, 12.7, 45.0, None, None, None, None, None, 8.7, 8.7, None, None, -2.0, 2023-05-13 23:00:00
None, None, 12.7, 48.0, None, None, None, None, None, 8.2, 8.1, None, None, -2.0, 2023-05-14 00:00:00
None, None, 12.7, 52.0, None, None, None, None, None, 7.1, 6.9, None, None, -2.0, 2023-05-14 01:00:00
None, None, 12.7, 54.0, None, None, None, None, None, 6.7, 6.5, None, None, -2.0, 2023-05-14 02:00:00
None, None, 12.7, 56.0, None, None, None, None, None, 5.7, 5.7, None, None, -3.0, 2023-05-14 03:00:00
None, None, 12.7, 57.0, None, None, None, None, None, 5.0, 4.8, None, None, -3.0, 2023-05-14 04:00:00
None, None, 12.7, 59.0, None, None, None, None, None, 4.5, 4.5, None, None, -3.0, 2023-05-14 05:00:00
None, None, 12.7, 57.0, None, None, None, None, None, 4.7, 4.2, None, None, -3.0, 2023-05-14 06:00:00
None, None, 5.2, 56.0, None, None, None, None, None, 5.0, 4.6, None, None, -3.0, 2023-05-14 07:00:00
None, None, 5.8, 54.0, None, None, None, None, None, 5.6, 4.6, None, None, -3.0, 2023-05-14 08:00:00
None, None, 6.6, 52.0, None, None, None, None, None, 6.4, 4.6, None, None, -3.0, 2023-05-14 09:00:00
None, None, 7.4, 51.0, None, None, None, None, None, 6.9, 4.6, None, None, -2.0, 2023-05-14 10:00:00
None, None, 8.2, 50.0, None, None, None, None, None, 8.4, 4.6, None, None, -2.0, 2023-05-14 11:00:00
None, None, 9.8, 49.0, None, None, None, None, None, 8.8, 4.6, None, None, -1.0, 2023-05-14 12:00:00
None, None, 10.1, 49.0, None, None, None, None, None, 9.9, 4.6, None, None, 0.0, 2023-05-14 13:00:00
None, None, 11.4, 46.0, None, None, None, None, None, 11.1, 4.6, None, None, 0.0, 2023-05-14 14:00:00
None, None, 12.2, 44.0, None, None, None, None, None, 11.9, 4.6, None, None, 0.0, 2023-05-14 15:00:00
None, None, 12.9, 43.0, None, None, None, None, None, 12.7, 4.6, None, None, 0.0, 2023-05-14 16:00:00
None, None, 13.0, 43.0, None, None, None, None, None, 12.9, 4.6, None, None, 1.0, 2023-05-14 17:00:00
None, None, 13.0, 43.0, None, None, None, None, None, 12.8, 4.6, None, None, 1.0, 2023-05-14 18:00:00
None, None, 13.0, 50.0, None, None, None, None, None, 11.7, 11.5, None, None, 1.0, 2023-05-14 20:00:00
None, None, 13.0, 53.0, None, None, None, None, None, 10.9, 10.8, None, None, 1.0, 2023-05-14 21:00:00
None, None, 13.0, 56.0, None, None, None, None, None, 10.3, 10.2, None, None, 2.0, 2023-05-14 22:00:00
None, None, 13.0, 60.0, None, None, None, None, None, 9.7, 9.2, None, None, 2.0, 2023-05-14 23:00:00
None, None, 13.0, 63.0, None, None, None, None, None, 9.3, 9.2, None, None, 2.0, 2023-05-15 00:00:00
None, None, 13.0, 67.0, None, None, None, None, None, 8.1, 8.1, None, None, 3.0, 2023-05-15 01:00:00
None, None, 13.0, 71.0, None, None, None, None, None, 7.5, 7.3, None, None, 3.0, 2023-05-15 02:00:00
None, None, 13.0, 73.0, None, None, None, None, None, 7.0, 7.0, None, None, 3.0, 2023-05-15 03:00:00
None, None, 13.0, 74.0, None, None, None, None, None, 6.8, 6.6, None, None, 3.0, 2023-05-15 04:00:00
None, None, 13.0, 78.0, None, None, None, None, None, 6.3, 5.8, None, None, 2.0, 2023-05-15 05:00:00
None, None, 13.0, 75.0, None, None, None, None, None, 6.6, 5.8, None, None, 2.0, 2023-05-15 06:00:00
None, None, 7.7, 72.0, None, None, None, None, None, 7.2, 6.5, None, None, 3.0, 2023-05-15 07:00:00
None, None, 8.5, 69.0, None, None, None, None, None, 8.2, 7.8, None, None, 4.0, 2023-05-15 08:00:00
None, None, 9.6, 64.0, None, None, None, None, None, 9.7, 7.8, None, None, 3.0, 2023-05-15 09:00:00
None, None, 11.0, 62.0, None, None, None, None, None, 10.7, 7.8, None, None, 4.0, 2023-05-15 10:00:00
None, None, 12.6, 59.0, None, None, None, None, None, 11.7, 7.8, None, None, 4.0, 2023-05-15 11:00:00
None, None, 13.2, 55.0, None, None, None, None, None, 13.1, 7.8, None, None, 4.0, 2023-05-15 12:00:00
None, None, 16.3, 46.0, None, None, None, None, None, 14.3, 7.8, None, None, 3.0, 2023-05-15 14:00:00
None, None, 16.3, 57.0, None, None, None, None, None, 13.2, 7.8, None, None, 5.0, 2023-05-15 15:00:00
None, None, 16.3, 61.0, None, None, None, None, None, 11.9, 7.8, None, None, 5.0, 2023-05-15 18:00:00
None, None, 12.5, 57.0, None, None, None, None, None, 12.5, 11.9, None, None, 4.0, 2023-05-15 19:00:00
None, None, 12.6, 65.0, None, None, None, None, None, 11.2, 11.2, None, None, 4.0, 2023-05-15 20:00:00
None, None, 12.6, 66.0, None, None, None, None, None, 11.0, 10.5, None, None, 5.0, 2023-05-15 21:00:00
None, None, 12.6, 60.0, None, None, None, None, None, 10.7, 10.3, None, None, 3.0, 2023-05-15 22:00:00
None, None, 12.6, 63.0, None, None, None, None, None, 10.4, 10.3, None, None, 3.0, 2023-05-15 23:00:00
None, None, 12.6, 64.0, None, None, None, None, None, 10.2, 9.9, None, None, 4.0, 2023-05-16 00:00:00
None, None, 12.6, 74.0, None, None, None, None, None, 8.7, 8.6, None, None, 4.0, 2023-05-16 01:00:00
None, None, 12.6, 74.0, None, None, None, None, None, 8.6, 8.5, None, None, 4.0, 2023-05-16 02:00:00
None, None, 12.6, 78.0, None, None, None, None, None, 7.8, 7.9, None, None, 4.0, 2023-05-16 03:00:00
None, None, 12.6, 76.0, None, None, None, None, None, 7.7, 7.3, None, None, 4.0, 2023-05-16 04:00:00
None, None, 12.6, 84.0, None, None, None, None, None, 6.8, 6.8, None, None, 5.0, 2023-05-16 05:00:00
None, None, 12.6, 99.0, None, None, None, None, None, 6.1, 5.8, None, None, 6.0, 2023-05-16 06:00:00
None, None, 6.1, 99.0, None, None, None, None, None, 6.0, 5.6, None, None, 6.0, 2023-05-16 07:00:00
None, None, 6.8, 92.0, None, None, None, None, None, 6.8, 5.6, None, None, 6.0, 2023-05-16 08:00:00
None, None, 7.5, 91.0, None, None, None, None, None, 7.4, 5.6, None, None, 6.0, 2023-05-16 09:00:00
None, None, 8.6, 81.0, None, None, None, None, None, 8.4, 5.6, None, None, 5.0, 2023-05-16 10:00:00
None, None, 9.0, 79.0, None, None, None, None, None, 9.1, 5.6, None, None, 6.0, 2023-05-16 11:00:00
None, None, 10.8, 70.0, None, None, None, None, None, 10.4, 5.6, None, None, 5.0, 2023-05-16 12:00:00
None, None, 12.2, 62.0, None, None, None, None, None, 12.3, 5.6, None, None, 5.0, 2023-05-16 13:00:00
None, None, 14.6, 67.0, None, None, None, None, None, 11.6, 5.6, None, None, 5.0, 2023-05-16 14:00:00
None, None, 14.6, 74.0, None, None, None, None, None, 11.2, 5.6, None, None, 7.0, 2023-05-16 15:00:00
None, None, 14.6, 78.0, None, None, None, None, None, 10.6, 5.6, None, None, 7.0, 2023-05-16 16:00:00
None, None, 14.6, 76.0, None, None, None, None, None, 11.1, 5.6, None, None, 7.0, 2023-05-16 17:00:00
None, None, 14.6, 78.0, None, None, None, None, None, 10.7, 5.6, None, None, 7.0, 2023-05-16 18:00:00
None, None, 11.0, 77.0, None, None, None, None, None, 10.4, 10.3, None, None, 7.0, 2023-05-16 19:00:00
None, None, 11.0, 78.0, None, None, None, None, None, 10.3, 9.7, None, None, 7.0, 2023-05-16 20:00:00
None, None, 11.0, 77.0, None, None, None, None, None, 10.1, 9.7, None, None, 6.0, 2023-05-16 21:00:00
None, None, 11.0, 84.0, None, None, None, None, None, 9.6, 9.6, None, None, 7.0, 2023-05-16 22:00:00
None, None, 11.0, 74.0, None, None, None, None, None, 10.3, 9.6, None, None, 5.0, 2023-05-16 23:00:00
None, None, 11.0, 80.0, None, None, None, None, None, 9.8, 9.6, None, None, 7.0, 2023-05-17 00:00:00
None, None, 11.0, 76.0, None, None, None, None, None, 10.0, 9.6, None, None, 6.0, 2023-05-17 01:00:00
None, None, 11.0, 86.0, None, None, None, None, None, 8.6, 8.6, None, None, 6.0, 2023-05-17 02:00:00
None, None, 11.0, 85.0, None, None, None, None, None, 8.7, 8.0, None, None, 6.0, 2023-05-17 03:00:00
None, None, 11.0, 88.0, None, None, None, None, None, 8.4, 7.9, None, None, 7.0, 2023-05-17 04:00:00
None, None, 11.0, 76.0, None, None, None, None, None, 9.4, 7.9, None, None, 6.0, 2023-05-17 05:00:00
None, None, 11.0, 95.0, None, None, None, None, None, 8.2, 7.9, None, None, 8.0, 2023-05-17 06:00:00
None, None, 8.8, 99.0, None, None, None, None, None, 8.3, 8.1, None, None, 9.0, 2023-05-17 07:00:00
None, None, 8.8, 99.0, None, None, None, None, None, 7.9, 7.5, None, None, 8.0, 2023-05-17 08:00:00
None, None, 9.5, 89.0, None, None, None, None, None, 9.5, 7.5, None, None, 8.0, 2023-05-17 11:00:00
None, None, 10.2, 84.0, None, None, None, None, None, 9.9, 7.5, None, None, 8.0, 2023-05-17 12:00:00
None, None, 11.2, 76.0, None, None, None, None, None, 10.6, 7.5, None, None, 6.0, 2023-05-17 13:00:00
None, None, 13.1, 59.0, None, None, None, None, None, 13.4, 7.5, None, None, 5.0, 2023-05-17 15:00:00
None, None, 13.9, 57.0, None, None, None, None, None, 13.7, 7.5, None, None, 5.0, 2023-05-17 16:00:00
None, None, 14.3, 56.0, None, None, None, None, None, 13.4, 7.5, None, None, 5.0, 2023-05-17 17:00:00
None, None, 14.3, 56.0, None, None, None, None, None, 13.5, 7.5, None, None, 5.0, 2023-05-17 18:00:00
None, None, 13.6, 61.0, None, None, None, None, None, 12.7, 12.6, None, None, 5.0, 2023-05-17 19:00:00
None, None, 13.6, 60.0, None, None, None, None, None, 12.4, 12.1, None, None, 5.0, 2023-05-17 20:00:00
None, None, 13.6, 67.0, None, None, None, None, None, 11.6, 11.7, None, None, 6.0, 2023-05-17 21:00:00
None, None, 13.6, 72.0, None, None, None, None, None, 11.2, 11.3, None, None, 6.0, 2023-05-17 22:00:00
None, None, 13.6, 82.0, None, None, None, None, None, 10.9, 10.7, None, None, 7.0, 2023-05-17 23:00:00
None, None, 13.6, 83.0, None, None, None, None, None, 10.7, 10.4, None, None, 8.0, 2023-05-18 00:00:00
None, None, 13.6, 93.0, None, None, None, None, None, 9.6, 9.6, None, None, 9.0, 2023-05-18 01:00:00
None, None, 13.6, 90.0, None, None, None, None, None, 9.7, 9.5, None, None, 8.0, 2023-05-18 02:00:00
None, None, 13.6, 99.0, None, None, None, None, None, 7.4, 7.2, None, None, 8.0, 2023-05-18 03:00:00
None, None, 13.6, 82.0, None, None, None, None, None, 7.9, 7.2, None, None, 5.0, 2023-05-18 04:00:00
None, None, 13.6, 85.0, None, None, None, None, None, 7.1, 7.2, None, None, 5.0, 2023-05-18 05:00:00
None, None, 13.6, 86.0, None, None, None, None, None, 6.8, 6.0, None, None, 5.0, 2023-05-18 06:00:00
None, None, 6.9, 99.0, None, None, None, None, None, 6.4, 6.2, None, None, 6.0, 2023-05-18 07:00:00
None, None, 6.9, 96.0, None, None, None, None, None, 6.2, 5.8, None, None, 6.0, 2023-05-18 08:00:00
None, None, 8.4, 83.0, None, None, None, None, None, 7.9, 5.8, None, None, 5.0, 2023-05-18 09:00:00
None, None, 11.6, 68.0, None, None, None, None, None, 11.7, 5.8, None, None, 6.0, 2023-05-18 10:00:00
None, None, 11.7, 73.0, None, None, None, None, None, 10.2, 5.8, None, None, 5.0, 2023-05-18 11:00:00
None, None, 12.7, 65.0, None, None, None, None, None, 11.7, 5.8, None, None, 6.0, 2023-05-18 12:00:00
None, None, 14.5, 63.0, None, None, None, None, None, 13.0, 5.8, None, None, 6.0, 2023-05-18 13:00:00
None, None, 14.5, 57.0, None, None, None, None, None, 12.8, 5.8, None, None, 4.0, 2023-05-18 14:00:00
None, None, 14.6, 48.0, None, None, None, None, None, 13.5, 5.8, None, None, 3.0, 2023-05-18 15:00:00
None, None, 14.8, 56.0, None, None, None, None, None, 13.4, 5.8, None, None, 5.0, 2023-05-18 16:00:00
None, None, 15.0, 59.0, None, None, None, None, None, 14.0, 5.8, None, None, 6.0, 2023-05-18 17:00:00
None, None, 16.1, 64.0, None, None, None, None, None, 12.7, 5.8, None, None, 6.0, 2023-05-18 18:00:00
None, None, 12.7, 68.0, None, None, None, None, None, 12.2, 12.2, None, None, 6.0, 2023-05-18 19:00:00
None, None, 12.7, 72.0, None, None, None, None, None, 11.7, 11.7, None, None, 7.0, 2023-05-18 20:00:00
None, None, 12.7, 73.0, None, None, None, None, None, 11.5, 11.3, None, None, 6.0, 2023-05-18 21:00:00
None, None, 12.7, 68.0, None, None, None, None, None, 11.6, 11.3, None, None, 6.0, 2023-05-18 22:00:00
None, None, 12.7, 73.0, None, None, None, None, None, 11.4, 11.0, None, None, 6.0, 2023-05-18 23:00:00
None, None, 12.7, 67.0, None, None, None, None, None, 11.3, 11.0, None, None, 6.0, 2023-05-19 00:00:00
None, None, 12.7, 71.0, None, None, None, None, None, 11.2, 11.0, None, None, 6.0, 2023-05-19 01:00:00
None, None, 12.7, 75.0, None, None, None, None, None, 11.0, 10.8, None, None, 7.0, 2023-05-19 02:00:00
None, None, 12.7, 76.0, None, None, None, None, None, 10.7, 10.5, None, None, 7.0, 2023-05-19 03:00:00
None, None, 12.7, 76.0, None, None, None, None, None, 10.6, 10.5, None, None, 7.0, 2023-05-19 04:00:00
None, None, 12.7, 78.0, None, None, None, None, None, 10.5, 10.3, None, None, 7.0, 2023-05-19 05:00:00
None, None, 12.7, 73.0, None, None, None, None, None, 10.7, 10.3, None, None, 6.0, 2023-05-19 06:00:00
None, None, 11.1, 73.0, None, None, None, None, None, 10.8, 10.6, None, None, 6.0, 2023-05-19 07:00:00
None, None, 11.3, 75.0, None, None, None, None, None, 11.0, 10.6, None, None, 7.0, 2023-05-19 08:00:00
None, None, 12.4, 65.0, None, None, None, None, None, 12.3, 10.6, None, None, 6.0, 2023-05-19 10:00:00
None, None, 13.1, 60.0, None, None, None, None, None, 13.2, 10.6, None, None, 5.0, 2023-05-19 11:00:00
None, None, 13.3, 54.0, None, None, None, None, None, 13.0, 10.6, None, None, 5.0, 2023-05-19 12:00:00
None, None, 14.2, 46.0, None, None, None, None, None, 13.8, 10.6, None, None, 2.0, 2023-05-19 13:00:00
None, None, 14.8, 37.0, None, None, None, None, None, 14.7, 10.6, None, None, 0.0, 2023-05-19 14:00:00
None, None, 16.1, 36.0, None, None, None, None, None, 15.5, 10.6, None, None, 1.0, 2023-05-19 15:00:00
None, None, 16.4, 32.0, None, None, None, None, None, 15.7, 10.6, None, None, -1.0, 2023-05-19 16:00:00
None, None, 16.4, 32.0, None, None, None, None, None, 16.1, 10.6, None, None, 0.0, 2023-05-19 17:00:00
None, None, 16.5, 38.0, None, None, None, None, None, 16.0, 10.6, None, None, 2.0, 2023-05-19 18:00:00
None, None, 16.2, 49.0, None, None, None, None, None, 14.9, 14.9, None, None, 4.0, 2023-05-19 19:00:00
None, None, 16.2, 51.0, None, None, None, None, None, 13.7, 13.8, None, None, 4.0, 2023-05-19 20:00:00
None, None, 16.2, 49.0, None, None, None, None, None, 13.8, 13.6, None, None, 3.0, 2023-05-19 22:00:00
None, None, 16.2, 52.0, None, None, None, None, None, 13.2, 13.1, None, None, 4.0, 2023-05-19 23:00:00
None, None, 16.2, 56.0, None, None, None, None, None, 12.8, 12.7, None, None, 4.0, 2023-05-20 00:00:00
None, None, 16.2, 54.0, None, None, None, None, None, 12.9, 12.6, None, None, 4.0, 2023-05-20 01:00:00
None, None, 16.2, 51.0, None, None, None, None, None, 12.7, 12.4, None, None, 3.0, 2023-05-20 02:00:00
None, None, 16.2, 49.0, None, None, None, None, None, 13.0, 12.4, None, None, 3.0, 2023-05-20 03:00:00
None, None, 16.2, 48.0, None, None, None, None, None, 13.2, 12.3, None, None, 3.0, 2023-05-20 04:00:00
None, None, 16.2, 52.0, None, None, None, None, None, 12.6, 12.3, None, None, 3.0, 2023-05-20 05:00:00
None, None, 16.2, 43.0, None, None, None, None, None, 12.9, 12.3, None, None, 1.0, 2023-05-20 06:00:00
None, None, 15.3, 43.0, None, None, None, None, None, 15.4, 12.8, None, None, 3.0, 2023-05-20 07:00:00
None, None, 15.8, 43.0, None, None, None, None, None, 15.8, 12.8, None, None, 2.0, 2023-05-20 08:00:00
None, None, 16.8, 47.0, None, None, None, None, None, 15.9, 12.8, None, None, 4.0, 2023-05-20 09:00:00
None, None, 16.8, 50.0, None, None, None, None, None, 14.9, 12.8, None, None, 5.0, 2023-05-20 10:00:00
None, None, 17.0, 40.0, None, None, None, None, None, 16.7, 12.8, None, None, 3.0, 2023-05-20 11:00:00
None, None, 17.0, 44.0, None, None, None, None, None, 15.1, 12.8, None, None, 3.0, 2023-05-20 12:00:00
None, None, 17.0, 44.0, None, None, None, None, None, 14.7, 12.8, None, None, 2.0, 2023-05-20 13:00:00
None, None, 17.0, 36.0, None, None, None, None, None, 16.9, 12.8, None, None, 2.0, 2023-05-20 14:00:00
None, None, 17.1, 44.0, None, None, None, None, None, 14.8, 12.8, None, None, 2.0, 2023-05-20 15:00:00
None, None, 17.1, 41.0, None, None, None, None, None, 14.6, 12.8, None, None, 1.0, 2023-05-20 16:00:00
None, None, 17.1, 50.0, None, None, None, None, None, 13.4, 12.8, None, None, 3.0, 2023-05-20 17:00:00
None, None, 17.1, 53.0, None, None, None, None, None, 12.2, 11.8, None, None, 3.0, 2023-05-20 18:00:00
None, None, 13.0, 48.0, None, None, None, None, None, 11.9, 11.5, None, None, 1.0, 2023-05-20 19:00:00
None, None, 13.2, 46.0, None, None, None, None, None, 12.6, 11.5, None, None, 2.0, 2023-05-20 20:00:00
None, None, 13.2, 49.0, None, None, None, None, None, 12.3, 11.5, None, None, 2.0, 2023-05-20 21:00:00
None, None, 13.2, 49.0, None, None, None, None, None, 12.0, 11.5, None, None, 2.0, 2023-05-20 22:00:00
None, None, 13.2, 49.0, None, None, None, None, None, 11.1, 10.1, None, None, 0.0, 2023-05-20 23:00:00
None, None, 13.2, 46.0, None, None, None, None, None, 11.5, 10.1, None, None, 0.0, 2023-05-21 00:00:00
None, None, 13.2, 46.0, None, None, None, None, None, 11.5, 10.1, None, None, 1.0, 2023-05-21 01:00:00
