station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, ATMOSPHERIC_PRESSURE, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, 1.0, 57.0, None, 1991-04-30 05:00:00, 1.0, 20.0, 7.0, 22.0, None, 5.0, 0.0, 11.0, None
None, 0.9, 57.0, None, 1991-04-30 06:00:00, 0.9, 18.0, 10.0, 23.0, None, 5.0, 0.0, 15.0, None
None, 2.8, 53.0, None, 1991-04-30 07:00:00, 2.8, 13.0, 10.0, 22.0, None, 2.8, 0.0, 17.0, None
None, 4.2, 50.0, None, 1991-04-30 08:00:00, 2.8, 18.0, 8.0, 23.0, None, 4.2, 0.0, 14.0, None
None, 5.7, 48.0, None, 1991-04-30 09:00:00, 2.8, 19.0, 7.0, 38.0, None, 5.7, 0.0, 11.0, None
None, 7.8, 45.0, None, 1991-04-30 10:00:00, 2.8, 32.0, 4.0, 41.0, None, 7.8, 0.0, 9.0, None
None, 8.5, 43.0, None, 1991-04-30 11:00:00, 2.8, 18.0, 4.0, 65.0, None, 8.5, 0.0, 11.0, None
None, 9.3, 36.0, None, 1991-04-30 12:00:00, 2.8, 23.0, 8.0, 94.0, None, 9.3, 0.0, 17.0, None
None, 11.6, 28.0, None, 1991-04-30 13:00:00, 2.8, 26.0, 4.0, 69.0, None, 11.6, None, 11.0, None
None, 11.1, 30.0, None, 1991-04-30 14:00:00, 2.8, 41.0, 3.0, 63.0, None, 11.6, 0.0, 9.0, None
None, 11.9, 26.0, None, 1991-04-30 15:00:00, 2.8, 24.0, 2.0, 24.0, None, 11.9, 0.0, 8.0, None
None, 12.6, 25.0, None, 1991-04-30 16:00:00, 2.8, 13.0, 2.0, 36.0, None, 12.6, 0.0, 10.0, None
None, 12.4, 24.0, None, 1991-04-30 17:00:00, 2.8, 34.0, 3.0, 33.0, None, 12.6, 0.0, 14.0, None
None, 8.0, 28.0, None, 1991-04-30 18:00:00, 2.8, 38.0, 1.0, 10.0, None, 12.6, 0.0, 8.0, None
None, 7.0, 29.0, None, 1991-04-30 19:00:00, 7.0, 31.0, 2.0, 23.0, None, 7.0, 0.0, 14.0, None
None, 5.4, 38.0, None, 1991-04-30 20:00:00, 5.4, 50.0, 1.0, 318.0, None, 7.0, 0.0, 6.0, None
None, 4.6, 39.0, None, 1991-04-30 21:00:00, 4.6, 31.0, 2.0, 2.0, None, 7.0, 0.0, 11.0, None
None, 3.5, 47.0, None, 1991-04-30 22:00:00, 3.5, 38.0, 5.0, 0.0, None, 7.0, 0.0, 18.0, None
None, 3.0, 50.0, None, 1991-04-30 23:00:00, 3.0, 46.0, 3.0, 13.0, None, 7.0, 0.0, 15.0, None
None, 2.6, 50.0, None, 1991-05-01 00:00:00, 2.6, 31.0, 3.0, 21.0, None, 7.0, 0.0, 7.0, None
None, 2.4, 49.0, None, 1991-05-01 01:00:00, 2.4, 36.0, 3.0, 359.0, None, 7.0, 0.0, 11.0, None
None, 2.2, 49.0, None, 1991-05-01 02:00:00, 2.2, 40.0, 4.0, 26.0, None, 7.0, 0.0, 12.0, None
None, 1.7, 51.0, None, 1991-05-01 03:00:00, 1.7, 53.0, 2.0, 25.0, None, 7.0, 0.0, 11.0, None
None, 1.8, 51.0, None, 1991-05-01 04:00:00, 1.7, 39.0, 3.0, 5.0, None, 7.0, 0.0, 11.0, None
None, 1.2, 50.0, None, 1991-05-01 05:00:00, 1.2, 33.0, 6.0, 24.0, None, 7.0, 0.0, 13.0, None
None, 1.1, 51.0, None, 1991-05-01 06:00:00, 1.1, 30.0, 4.0, 8.0, None, 7.0, 0.0, 11.0, None
None, 2.3, 48.0, None, 1991-05-01 07:00:00, 2.3, 40.0, 3.0, 355.0, None, 2.3, 0.0, 14.0, None
None, -6.3, 44.0, None, 1991-10-29 14:00:00, -12.9, 45.0, 4.0, 38.0, None, -6.3, 2.0, 20.0, None
None, -6.6, 44.0, None, 1991-10-29 15:00:00, -12.9, 32.0, 3.0, 48.0, None, -6.3, 1.0, 12.0, None
None, -8.0, 44.0, None, 1991-10-29 16:00:00, -12.9, 38.0, 3.0, 28.0, None, -6.3, 1.0, 12.0, None
None, -10.1, 47.0, None, 1991-10-29 17:00:00, -12.9, 25.0, 4.0, 32.0, None, -6.3, 0.0, 16.0, None
None, -10.1, 47.0, None, 1991-10-29 18:00:00, -12.9, 30.0, 12.0, 29.0, None, -6.3, 1.0, 23.0, None
None, -10.5, 52.0, None, 1991-10-29 19:00:00, -10.5, 32.0, 4.0, 28.0, None, -10.5, 0.0, 16.0, None
None, -10.3, 51.0, None, 1991-10-29 20:00:00, -10.5, 21.0, 5.0, 38.0, None, -10.3, 0.0, 11.0, None
None, -11.7, 61.0, None, 1991-10-29 21:00:00, -11.7, 18.0, 3.0, 27.0, None, -10.3, -1.0, 14.0, None
None, -10.4, 52.0, None, 1991-10-29 22:00:00, -11.7, 12.0, 4.0, 42.0, None, -10.3, 0.0, 11.0, None
None, -8.7, 40.0, None, 1991-10-29 23:00:00, -11.7, 10.0, 1.0, 39.0, None, -8.7, 1.0, 4.0, None
None, -7.1, 32.0, None, 1991-10-30 01:00:00, -11.7, 9.0, 3.0, 272.0, None, -7.1, 1.0, 7.0, None
None, -6.0, 28.0, None, 1991-10-30 02:00:00, -11.7, 12.0, 14.0, 276.0, None, -6.0, 3.0, 21.0, None
None, -7.3, 38.0, None, 1991-10-30 03:00:00, -11.7, 7.0, 18.0, 264.0, None, -6.0, 2.0, 24.0, None
None, -7.6, 45.0, None, 1991-10-30 04:00:00, -11.7, 10.0, 19.0, 265.0, None, -6.0, 2.0, 22.0, None
None, -7.6, 49.0, None, 1991-10-30 05:00:00, -11.7, 12.0, 23.0, 260.0, None, -6.0, 2.0, 28.0, None
None, -7.8, 53.0, None, 1991-10-30 06:00:00, -11.7, 13.0, 22.0, 264.0, None, -6.0, 2.0, 35.0, None
None, -7.6, 53.0, None, 1991-10-30 07:00:00, -7.6, 17.0, 22.0, 263.0, None, -7.6, 0.0, 31.0, None
None, -7.5, 54.0, None, 1991-10-30 08:00:00, -7.6, 15.0, 26.0, 268.0, None, -7.5, 1.0, 35.0, None
None, -7.3, 55.0, None, 1991-10-30 09:00:00, -7.6, 11.0, 34.0, 258.0, None, -7.3, 1.0, 45.0, None
None, -6.8, 55.0, None, 1991-10-30 10:00:00, -7.6, 14.0, 35.0, 262.0, None, -6.8, 1.0, 46.0, None
None, -6.5, 55.0, None, 1991-10-30 11:00:00, -7.6, 12.0, 43.0, 260.0, None, -6.5, 2.0, 61.0, None
None, -6.7, 57.0, None, 1991-10-30 12:00:00, -7.6, 8.0, 39.0, 261.0, None, -6.5, 2.0, 49.0, None
None, -7.0, 58.0, None, 1991-10-30 13:00:00, -7.6, 8.0, 41.0, 257.0, None, -6.5, 1.0, 54.0, None
None, -6.8, 58.0, None, 1991-10-30 14:00:00, -7.6, 10.0, 44.0, 259.0, None, -6.5, 2.0, 54.0, None
None, -6.6, 57.0, None, 1991-10-30 15:00:00, -7.6, 11.0, 40.0, 263.0, None, -6.5, 2.0, 55.0, None
None, -6.8, 58.0, None, 1991-10-30 16:00:00, -7.6, 9.0, 44.0, 259.0, None, -6.5, 2.0, 55.0, None
None, -6.8, 56.0, None, 1991-10-30 17:00:00, -7.6, 12.0, 42.0, 261.0, None, -6.5, 2.0, 52.0, None
None, -6.8, 57.0, None, 1991-10-30 18:00:00, -7.6, 9.0, 42.0, 262.0, None, -6.5, 2.0, 53.0, None
None, -6.9, 60.0, None, 1991-10-30 19:00:00, -6.9, 10.0, 42.0, 263.0, None, -6.9, 0.0, 51.0, None
None, -6.7, 70.0, None, 1991-10-30 20:00:00, -6.9, 8.0, 43.0, 263.0, None, -6.7, 0.0, 52.0, None
None, -6.4, 71.0, None, 1991-10-30 21:00:00, -6.9, 11.0, 36.0, 262.0, None, -6.4, 0.0, 43.0, None
None, -6.3, 74.0, None, 1991-10-30 22:00:00, -6.9, 11.0, 37.0, 261.0, None, -6.3, 0.0, 45.0, None
None, -6.3, 75.0, None, 1991-10-30 23:00:00, -6.9, 13.0, 30.0, 261.0, None, -6.3, 0.0, 39.0, None
None, -6.3, 81.0, None, 1991-10-31 00:00:00, -6.9, 8.0, 22.0, 261.0, None, -6.3, 0.0, 29.0, None
None, -6.4, 92.0, None, 1991-10-31 01:00:00, -6.9, 7.0, 14.0, 271.0, None, -6.3, 0.0, 18.0, None
None, -6.0, 99.0, None, 1991-10-31 02:00:00, -6.9, 9.0, 15.0, 273.0, None, -6.0, 1.0, 19.0, None
None, -5.9, 100.0, None, 1991-10-31 03:00:00, -6.9, 11.0, 14.0, 269.0, None, -5.9, 1.0, 19.0, None
None, -5.6, 101.0, None, 1991-10-31 04:00:00, -6.9, 7.0, 10.0, 274.0, None, -5.6, 1.0, 14.0, None
None, -5.1, 102.0, None, 1991-10-31 05:00:00, -6.9, 9.0, 12.0, 279.0, None, -5.1, 2.0, 15.0, None
None, -4.9, 103.0, None, 1991-10-31 06:00:00, -6.9, 14.0, 9.0, 280.0, None, -4.9, 2.0, 15.0, None
None, -4.7, 103.0, None, 1991-10-31 07:00:00, -4.7, 6.0, 6.0, 281.0, None, -4.7, 0.0, 10.0, None
None, -4.1, 103.0, None, 1991-10-31 08:00:00, -4.7, 0.0, 0.0, 284.0, None, -4.1, 0.0, 2.0, None
None, -3.3, 103.0, None, 1991-10-31 09:00:00, -4.7, 0.0, 0.0, 57.0, None, -3.3, 1.0, 2.0, None
None, -2.2, 101.0, None, 1991-10-31 10:00:00, -4.7, 23.0, 0.0, 64.0, None, -2.2, 2.0, 3.0, None
None, -1.2, 95.0, None, 1991-10-31 11:00:00, -4.7, 33.0, 1.0, 46.0, None, -1.2, 2.0, 4.0, None
None, -0.1, 86.0, None, 1991-10-31 12:00:00, -4.7, 27.0, 3.0, 46.0, None, -0.1, 2.0, 10.0, None
None, -2.6, 92.0, None, 1991-10-31 13:00:00, -4.7, 21.0, 2.0, 27.0, None, -0.1, 1.0, 7.0, None
None, -3.1, 96.0, None, 1991-10-31 14:00:00, -4.7, 24.0, 2.0, 37.0, None, -0.1, 2.0, 9.0, None
None, -3.9, 97.0, None, 1991-10-31 15:00:00, -4.7, 20.0, 5.0, 32.0, None, -0.1, 1.0, 11.0, None
None, -4.5, 99.0, None, 1991-10-31 16:00:00, -4.7, 18.0, 6.0, 35.0, None, -0.1, 1.0, 13.0, None
None, -5.1, 101.0, None, 1991-10-31 17:00:00, -5.1, 19.0, 8.0, 31.0, None, -0.1, 1.0, 14.0, None
None, -5.1, 100.0, None, 1991-10-31 18:00:00, -5.1, 33.0, 7.0, 39.0, None, -0.1, 0.0, 17.0, None
None, -5.3, 99.0, None, 1991-10-31 19:00:00, -5.3, 35.0, 8.0, 28.0, None, -5.3, 0.0, 15.0, None
None, -5.8, 100.0, None, 1991-10-31 20:00:00, -5.8, 26.0, 10.0, 34.0, None, -5.3, 0.0, 20.0, None
None, -6.3, 102.0, None, 1991-10-31 21:00:00, -6.3, 29.0, 5.0, 35.0, None, -5.3, -1.0, 12.0, None
None, -6.7, 102.0, None, 1991-10-31 22:00:00, -6.7, 39.0, 4.0, 26.0, None, -5.3, -1.0, 15.0, None
None, -7.4, 101.0, None, 1991-10-31 23:00:00, -7.4, 50.0, 4.0, 13.0, None, -5.3, -1.0, 15.0, None
None, -7.6, 100.0, None, 1991-11-01 00:00:00, -7.6, 35.0, 7.0, 37.0, None, -5.3, -1.0, 16.0, None
None, -8.1, 99.0, None, 1991-11-01 01:00:00, -8.1, 22.0, 11.0, 24.0, None, -5.3, -1.0, 21.0, None
None, -8.4, 99.0, None, 1991-11-01 02:00:00, -8.4, 40.0, 6.0, 29.0, None, -5.3, -1.0, 17.0, None
None, -8.3, 100.0, None, 1991-11-01 03:00:00, -8.4, 43.0, 7.0, 28.0, None, -5.3, -1.0, 21.0, None
None, -8.5, 100.0, None, 1991-11-01 04:00:00, -8.5, 42.0, 3.0, 34.0, None, -5.3, -2.0, 17.0, None
None, -8.7, 101.0, None, 1991-11-01 05:00:00, -8.7, 55.0, 2.0, 357.0, None, -5.3, -2.0, 12.0, None
None, -9.0, 101.0, None, 1991-11-01 06:00:00, -9.0, 67.0, 0.0, 289.0, None, -5.3, -2.0, 7.0, None
None, -9.2, 100.0, None, 1991-11-01 07:00:00, -9.2, 67.0, 0.0, 138.0, None, -9.2, 0.0, 2.0, None
None, -9.1, 100.0, None, 1991-11-01 08:00:00, -9.2, 67.0, 1.0, 40.0, None, -9.1, 1.0, 6.0, None
None, -8.7, 99.0, None, 1991-11-01 09:00:00, -9.2, 37.0, 4.0, 37.0, None, -8.7, 1.0, 11.0, None
None, -8.1, 99.0, None, 1991-11-01 10:00:00, -9.2, 30.0, 2.0, 36.0, None, -8.1, 0.0, 15.0, None
None, -7.8, 99.0, None, 1991-11-01 11:00:00, -9.2, 43.0, 2.0, 26.0, None, -7.8, 1.0, 12.0, None
None, -7.7, 96.0, None, 1991-11-01 12:00:00, -9.2, 23.0, 5.0, 47.0, None, -7.7, 0.0, 12.0, None
None, -7.3, 95.0, None, 1991-11-01 13:00:00, -9.2, 19.0, 9.0, 36.0, None, -7.3, 2.0, 19.0, None
None, -7.7, 94.0, None, 1991-11-01 14:00:00, -9.2, 24.0, 8.0, 42.0, None, -7.3, 1.0, 13.0, None
None, -7.8, 94.0, None, 1991-11-01 15:00:00, -9.2, 21.0, 7.0, 46.0, None, -7.3, 1.0, 13.0, None
None, -8.0, 94.0, None, 1991-11-01 16:00:00, -9.2, 23.0, 10.0, 35.0, None, -7.3, 1.0, 17.0, None
None, -8.3, 96.0, None, 1991-11-01 17:00:00, -9.2, 18.0, 12.0, 38.0, None, -7.3, 1.0, 17.0, None
None, -8.3, 96.0, None, 1991-11-01 18:00:00, -9.2, 15.0, 12.0, 41.0, None, -7.3, 1.0, 16.0, None
None, -8.5, 98.0, None, 1991-11-01 19:00:00, -8.5, 17.0, 10.0, 43.0, None, -8.5, -1.0, 15.0, None
None, -8.7, 100.0, None, 1991-11-01 20:00:00, -8.7, 17.0, 11.0, 44.0, None, -8.5, 0.0, 16.0, None
None, -8.6, 100.0, None, 1991-11-01 21:00:00, -8.7, 21.0, 10.0, 51.0, None, -8.5, 0.0, 20.0, None
None, -8.8, 100.0, None, 1991-11-01 22:00:00, -8.8, 29.0, 8.0, 53.0, None, -8.5, 0.0, 20.0, None
None, -9.2, 100.0, None, 1991-11-01 23:00:00, -9.2, 19.0, 10.0, 62.0, None, -8.5, 0.0, 24.0, None
None, -9.3, 100.0, None, 1991-11-02 00:00:00, -9.3, 25.0, 8.0, 63.0, None, -8.5, -1.0, 23.0, None
None, -9.6, 100.0, None, 1991-11-02 01:00:00, -9.6, 28.0, 12.0, 65.0, None, -8.5, -1.0, 24.0, None
None, -10.2, 99.0, None, 1991-11-02 02:00:00, -10.2, 21.0, 16.0, 68.0, None, -8.5, -1.0, 26.0, None
None, -10.5, 99.0, None, 1991-11-02 03:00:00, -10.5, 15.0, 16.0, 74.0, None, -8.5, -1.0, 30.0, None
None, -10.8, 99.0, None, 1991-11-02 04:00:00, -10.8, 18.0, 7.0, 56.0, None, -8.5, 0.0, 15.0, None
None, -11.0, 97.0, None, 1991-11-02 05:00:00, -11.0, 22.0, 13.0, 31.0, None, -8.5, -2.0, 23.0, None
None, -11.4, 97.0, None, 1991-11-02 06:00:00, -11.4, 19.0, 13.0, 53.0, None, -8.5, -2.0, 23.0, None
None, -10.6, 97.0, None, 1991-11-02 07:00:00, -10.6, 24.0, 11.0, 36.0, None, -10.6, 2.0, 16.0, None
None, -9.5, 93.0, None, 1991-11-02 08:00:00, -10.6, 19.0, 13.0, 34.0, None, -9.5, 3.0, 21.0, None
None, -7.9, 80.0, None, 1991-11-02 09:00:00, -10.6, 14.0, 14.0, 52.0, None, -7.9, 3.0, 22.0, None
None, -6.4, 64.0, None, 1991-11-02 10:00:00, -10.6, 23.0, 15.0, 45.0, None, -6.4, 5.0, 24.0, None
None, -5.4, 60.0, None, 1991-11-02 11:00:00, -10.6, 13.0, 12.0, 61.0, None, -5.4, 4.0, 18.0, None
None, -4.1, 58.0, None, 1991-11-02 12:00:00, -10.6, 11.0, 11.0, 64.0, None, -4.1, 5.0, 17.0, None
None, -3.4, 60.0, None, 1991-11-02 13:00:00, -10.6, 17.0, 7.0, 50.0, None, -3.4, 5.0, 11.0, None
None, -3.7, 60.0, None, 1991-11-02 14:00:00, -10.6, 13.0, 7.0, 53.0, None, -3.4, 6.0, 14.0, None
None, -4.3, 61.0, None, 1991-11-02 15:00:00, -10.6, 13.0, 6.0, 54.0, None, -3.4, 6.0, 13.0, None
None, -4.8, 63.0, None, 1991-11-02 16:00:00, -10.6, 12.0, 4.0, 52.0, None, -3.4, 6.0, 11.0, None
None, -5.5, 69.0, None, 1991-11-02 17:00:00, -10.6, 14.0, 1.0, 44.0, None, -3.4, 6.0, 6.0, None
None, -5.4, 70.0, None, 1991-11-02 18:00:00, -10.6, 9.0, 1.0, 68.0, None, -3.4, 6.0, 4.0, None
None, -4.5, 63.0, None, 1991-11-02 19:00:00, -4.5, 0.0, 0.0, 59.0, None, -4.5, 0.0, 2.0, None
None, -4.6, 64.0, None, 1991-11-02 20:00:00, -4.6, 102.0, 0.0, 26.0, None, -4.5, 0.0, 0.0, None
None, -3.8, 56.0, None, 1991-11-02 21:00:00, -4.6, 11.0, 4.0, 275.0, None, -3.8, 0.0, 10.0, None
None, -2.8, 47.0, None, 1991-11-02 22:00:00, -4.6, 9.0, 7.0, 278.0, None, -2.8, 1.0, 12.0, None
None, -2.5, 43.0, None, 1991-11-02 23:00:00, -4.6, 8.0, 9.0, 281.0, None, -2.5, 1.0, 15.0, None
None, -2.7, 41.0, None, 1991-11-03 00:00:00, -4.6, 9.0, 6.0, 278.0, None, -2.5, 1.0, 10.0, None
None, -3.0, 42.0, None, 1991-11-03 01:00:00, -4.6, 6.0, 6.0, 282.0, None, -2.5, 1.0, 11.0, None
None, -2.9, 41.0, None, 1991-11-03 02:00:00, -4.6, 10.0, 8.0, 280.0, None, -2.5, 1.0, 12.0, None
None, -3.0, 43.0, None, 1991-11-03 03:00:00, -4.6, 8.0, 7.0, 271.0, None, -2.5, 1.0, 11.0, None
None, -2.4, 41.0, None, 1991-11-03 04:00:00, -4.6, 6.0, 8.0, 269.0, None, -2.4, 1.0, 10.0, None
None, -1.7, 38.0, None, 1991-11-03 05:00:00, -4.6, 8.0, 10.0, 269.0, None, -1.7, 2.0, 17.0, None
None, -0.9, 36.0, None, 1991-11-03 06:00:00, -4.6, 9.0, 11.0, 277.0, None, -0.9, 2.0, 15.0, None
None, -0.8, 33.0, None, 1991-11-03 07:00:00, -0.8, 12.0, 12.0, 286.0, None, -0.8, 0.0, 16.0, None
None, -0.6, 33.0, None, 1991-11-03 08:00:00, -0.8, 9.0, 15.0, 274.0, None, -0.6, 1.0, 22.0, None
None, 0.1, 35.0, None, 1991-11-03 09:00:00, -0.8, 10.0, 13.0, 262.0, None, 0.1, 1.0, 16.0, None
None, 1.6, 36.0, None, 1991-11-03 10:00:00, -0.8, 10.0, 14.0, 267.0, None, 1.6, 2.0, 17.0, None
None, 4.0, 33.0, None, 1991-11-03 11:00:00, -0.8, 10.0, 17.0, 264.0, None, 4.0, 3.0, 22.0, None
None, 4.0, 39.0, None, 1991-11-03 12:00:00, -0.8, 17.0, 18.0, 256.0, None, 4.0, 4.0, 22.0, None
None, 1.7, 41.0, None, 1991-11-03 13:00:00, -0.8, 12.0, 20.0, 256.0, None, 4.0, 2.0, 26.0, None
None, -1.1, 66.0, None, 1991-11-03 14:00:00, -1.1, 13.0, 22.0, 266.0, None, 4.0, 1.0, 28.0, None
None, -1.6, 89.0, None, 1991-11-03 15:00:00, -1.6, 10.0, 25.0, 271.0, None, 4.0, 1.0, 31.0, None
None, -1.6, 92.0, None, 1991-11-03 16:00:00, -1.6, 11.0, 20.0, 267.0, None, 4.0, 1.0, 25.0, None
None, -0.6, 97.0, None, 1991-11-03 17:00:00, -1.6, 11.0, 17.0, 276.0, None, 4.0, 1.0, 22.0, None
None, -0.5, 97.0, None, 1991-11-03 18:00:00, -1.6, 11.0, 20.0, 270.0, None, 4.0, 2.0, 24.0, None
None, 0.3, 100.0, None, 1991-11-03 19:00:00, 0.3, 11.0, 24.0, 267.0, None, 0.3, 0.0, 29.0, None
None, 0.7, 104.0, None, 1991-11-03 20:00:00, 0.3, 9.0, 24.0, 262.0, None, 0.7, 0.0, 32.0, None
None, 1.1, 105.0, None, 1991-11-03 21:00:00, 0.3, 13.0, 24.0, 263.0, None, 1.1, 1.0, 31.0, None
None, 1.3, 105.0, None, 1991-11-03 22:00:00, 0.3, 13.0, 20.0, 262.0, None, 1.3, 1.0, 27.0, None
None, 1.2, 106.0, None, 1991-11-03 23:00:00, 0.3, 8.0, 23.0, 262.0, None, 1.3, 1.0, 27.0, None
None, 1.3, 106.0, None, 1991-11-04 00:00:00, 0.3, 9.0, 24.0, 260.0, None, 1.3, 2.0, 28.0, None
None, 1.1, 107.0, None, 1991-11-04 01:00:00, 0.3, 13.0, 24.0, 263.0, None, 1.3, 2.0, 30.0, None
None, 0.8, 107.0, None, 1991-11-04 02:00:00, 0.3, 12.0, 24.0, 264.0, None, 1.3, 2.0, 32.0, None
None, 0.5, 107.0, None, 1991-11-04 03:00:00, 0.3, 14.0, 27.0, 266.0, None, 1.3, 3.0, 36.0, None
None, 0.4, 107.0, None, 1991-11-04 04:00:00, 0.3, 12.0, 28.0, 263.0, None, 1.3, 0.0, 39.0, None
None, 0.2, 107.0, None, 1991-11-04 05:00:00, 0.2, 12.0, 31.0, 270.0, None, 1.3, 4.0, 39.0, None
None, 0.1, 107.0, None, 1991-11-04 06:00:00, 0.1, 12.0, 28.0, 267.0, None, 1.3, 4.0, 38.0, None
None, 0.0, 107.0, None, 1991-11-04 07:00:00, 0.0, 9.0, 23.0, 267.0, None, 0.0, 0.0, 31.0, None
None, 0.0, 107.0, None, 1991-11-04 08:00:00, 0.0, 11.0, 17.0, 265.0, None, 0.0, 1.0, 24.0, None
None, 0.2, 108.0, None, 1991-11-04 09:00:00, 0.0, 9.0, 17.0, 261.0, None, 0.2, 2.0, 26.0, None
None, 0.6, 108.0, None, 1991-11-04 10:00:00, 0.0, 19.0, 26.0, 261.0, None, 0.6, 3.0, 39.0, None
None, 1.0, 108.0, None, 1991-11-04 11:00:00, 0.0, 14.0, 24.0, 265.0, None, 1.0, 3.0, 39.0, None
None, 1.1, 108.0, None, 1991-11-04 12:00:00, 0.0, 14.0, 25.0, 257.0, None, 1.1, 4.0, 39.0, None
None, 1.1, 108.0, None, 1991-11-04 13:00:00, 0.0, 13.0, 23.0, 263.0, None, 1.1, 3.0, 30.0, None
None, 1.0, 108.0, None, 1991-11-04 14:00:00, 0.0, 14.0, 19.0, 263.0, None, 1.1, 3.0, 27.0, None
None, 0.9, 108.0, None, 1991-11-04 15:00:00, 0.0, 16.0, 21.0, 264.0, None, 1.1, 3.0, 30.0, None
None, 0.9, 108.0, None, 1991-11-04 16:00:00, 0.0, 16.0, 22.0, 259.0, None, 1.1, 3.0, 32.0, None
None, 1.0, 108.0, None, 1991-11-04 17:00:00, 0.0, 11.0, 21.0, 262.0, None, 1.1, 4.0, 28.0, None
None, 1.1, 108.0, None, 1991-11-04 18:00:00, 0.0, 16.0, 19.0, 262.0, None, 1.1, 4.0, 24.0, None
None, 1.2, 108.0, None, 1991-11-04 19:00:00, 1.2, 12.0, 21.0, 263.0, None, 1.2, 0.0, 26.0, None
None, 1.4, 108.0, None, 1991-11-04 20:00:00, 1.2, 11.0, 17.0, 268.0, None, 1.4, 1.0, 25.0, None
None, 1.7, 108.0, None, 1991-11-04 21:00:00, 1.2, 12.0, 20.0, 266.0, None, 1.7, 1.0, 28.0, None
None, 2.0, 108.0, None, 1991-11-04 22:00:00, 1.2, 14.0, 17.0, 260.0, None, 2.0, 1.0, 25.0, None
None, 2.1, 108.0, None, 1991-11-04 23:00:00, 1.2, 16.0, 13.0, 261.0, None, 2.1, 1.0, 20.0, None
None, 2.4, 108.0, None, 1991-11-05 00:00:00, 1.2, 17.0, 10.0, 260.0, None, 2.4, 2.0, 14.0, None
None, 2.3, 108.0, None, 1991-11-05 01:00:00, 1.2, 13.0, 11.0, 267.0, None, 2.4, 2.0, 15.0, None
None, 2.2, 108.0, None, 1991-11-05 02:00:00, 1.2, 11.0, 6.0, 270.0, None, 2.4, 3.0, 10.0, None
None, 2.4, 108.0, None, 1991-11-05 03:00:00, 1.2, 14.0, 4.0, 278.0, None, 2.4, 4.0, 8.0, None
None, 2.6, 108.0, None, 1991-11-05 04:00:00, 1.2, 21.0, 0.0, 268.0, None, 2.6, 5.0, 3.0, None
None, 2.9, 108.0, None, 1991-11-05 05:00:00, 1.2, 16.0, 6.0, 275.0, None, 2.9, 6.0, 16.0, None
None, 2.5, 108.0, None, 1991-11-05 06:00:00, 1.2, 9.0, 13.0, 270.0, None, 2.9, 7.0, 18.0, None
None, 3.1, 107.0, None, 1991-11-05 07:00:00, 3.1, 16.0, 18.0, 265.0, None, 3.1, 0.0, 31.0, None
None, 3.2, 108.0, None, 1991-11-05 08:00:00, 3.1, 19.0, 21.0, 260.0, None, 3.2, 1.0, 29.0, None
None, 3.9, 107.0, None, 1991-11-05 09:00:00, 3.1, 21.0, 20.0, 263.0, None, 3.9, 2.0, 31.0, None
None, -0.6, 101.0, None, 1991-11-06 19:00:00, -0.6, 12.0, 1.0, 29.0, None, -0.6, 0.0, 3.0, None
None, -0.4, 100.0, None, 1991-11-06 20:00:00, -0.6, 14.0, 2.0, 32.0, None, -0.4, 0.0, 6.0, None
None, -0.2, 97.0, None, 1991-11-06 21:00:00, -0.6, 19.0, 3.0, 36.0, None, -0.2, 1.0, 9.0, None
None, 0.0, 94.0, None, 1991-11-06 22:00:00, -0.6, 16.0, 4.0, 63.0, None, 0.0, 0.0, 7.0, None
None, -0.2, 91.0, None, 1991-11-06 23:00:00, -0.6, 8.0, 3.0, 42.0, None, 0.0, 1.0, 8.0, None
None, 0.7, 74.0, None, 1991-11-07 00:00:00, -0.6, 5.0, 2.0, 41.0, None, 0.7, 1.0, 5.0, None
None, 0.7, 70.0, None, 1991-11-07 01:00:00, -0.6, 7.0, 2.0, 45.0, None, 0.7, 1.0, 5.0, None
None, 1.0, 53.0, None, 1991-11-07 02:00:00, -0.6, 3.0, 2.0, 50.0, None, 1.0, 1.0, 5.0, None
None, 2.4, 44.0, None, 1991-11-07 03:00:00, -0.6, 89.0, 0.0, 167.0, None, 2.4, 2.0, 0.0, None
None, 2.3, 43.0, None, 1991-11-07 04:00:00, -0.6, 112.0, 0.0, 211.0, None, 2.4, 2.0, 0.0, None
None, 2.8, 41.0, None, 1991-11-07 05:00:00, -0.6, 103.0, 0.0, 221.0, None, 2.8, 2.0, 0.0, None
None, 3.9, 39.0, None, 1991-11-07 06:00:00, -0.6, 17.0, 1.0, 292.0, None, 3.9, 2.0, 6.0, None
None, 3.7, 40.0, None, 1991-11-07 07:00:00, 3.7, 26.0, 2.0, 265.0, None, 3.7, 0.0, 7.0, None
None, 2.3, 55.0, None, 1991-11-07 08:00:00, 2.3, 41.0, 4.0, 212.0, None, 3.7, 0.0, 14.0, None
None, 0.6, 96.0, None, 1991-11-07 09:00:00, 0.6, 49.0, 2.0, 33.0, None, 3.7, -1.0, 10.0, None
