station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, 14.67, 38.39, 16.1, 38.0, 1.0, 14.7, 3.2, 1006.8, 0.0, 1.0, 913.0, None, 2022-06-09 12:00:00, None, None, 913.0
None, 15.08, 37.66, 16.1, 38.0, 1.0, 15.1, 3.2, 1005.8, 0.0, 1.0, 912.0, None, 2022-06-09 13:00:00, None, None, 912.0
None, 15.96, 35.52, 16.1, 36.0, 0.0, 16.0, 3.2, 1004.6, 0.0, 0.0, 911.0, None, 2022-06-09 14:00:00, None, None, 911.0
None, 17.32, 29.55, 17.4, 30.0, 0.0, 17.3, 3.2, 1003.5, 0.0, 0.0, 910.0, None, 2022-06-09 15:00:00, None, None, 910.0
None, 17.13, 30.03, 18.7, 30.0, 0.0, 17.1, 3.2, 1002.6, 0.0, 0.0, 909.0, None, 2022-06-09 16:00:00, None, None, 909.0
None, 17.73, 27.05, 18.7, 27.0, -1.0, 17.7, 3.2, 1001.5, 0.1, -1.0, 908.0, None, 2022-06-09 17:00:00, None, None, 908.0
None, 18.33, 26.81, 19.0, 27.0, -1.0, 18.3, 3.2, 1000.4, -0.1, -1.0, 907.0, None, 2022-06-09 18:00:00, None, None, 907.0
None, 16.91, 29.58, 18.4, 30.0, -1.0, 16.9, 16.9, 1000.4, 0.3, -1.0, 907.0, None, 2022-06-09 19:00:00, None, None, 907.0
None, 16.4, 32.69, 18.4, 33.0, 0.0, 16.4, 16.4, 999.0, -0.3, 0.0, 906.0, None, 2022-06-09 20:00:00, None, None, 906.0
None, 15.08, 40.59, 18.4, 41.0, 2.0, 15.1, 14.6, 997.7, 0.0, 2.0, 905.0, None, 2022-06-09 21:00:00, None, None, 905.0
None, 13.2, 52.72, 18.4, 53.0, 3.0, 13.2, 13.2, 996.7, 0.0, 3.0, 904.0, None, 2022-06-09 22:00:00, None, None, 904.0
None, 11.68, 63.03, 18.4, 63.0, 4.0, 11.7, 11.7, 996.7, 0.0, 4.0, 904.0, None, 2022-06-09 23:00:00, None, None, 904.0
None, 10.8, 61.84, 18.4, 62.0, 3.0, 10.8, 10.8, 996.7, 0.0, 3.0, 904.0, None, 2022-06-10 00:00:00, None, None, 904.0
None, 10.25, 66.2, 18.4, 66.0, 4.0, 10.3, 10.3, 996.8, 0.0, 4.0, 904.0, None, 2022-06-10 01:00:00, None, None, 904.0
None, 11.26, 61.7, 18.4, 62.0, 4.0, 11.3, 10.3, 996.6, 0.0, 4.0, 904.0, None, 2022-06-10 02:00:00, None, None, 904.0
None, 9.92, 72.24, 18.4, 72.0, 5.0, 9.9, 9.9, 996.6, 0.0, 5.0, 904.0, None, 2022-06-10 03:00:00, None, None, 904.0
None, 9.0, 81.2, 18.4, 81.0, 6.0, 9.0, 9.0, 996.7, 0.0, 6.0, 904.0, None, 2022-06-10 04:00:00, None, None, 904.0
None, 8.52, 86.4, 18.4, 86.0, 6.0, 8.5, 8.5, 997.8, 0.0, 6.0, 905.0, None, 2022-06-10 05:00:00, None, None, 905.0
None, 8.58, 86.8, 18.4, 87.0, 7.0, 8.6, 8.4, 997.7, 0.8, 7.0, 905.0, None, 2022-06-10 06:00:00, None, None, 905.0
None, 8.74, 88.7, 8.8, 89.0, 7.0, 8.7, 8.3, 998.9, 0.2, 7.0, 906.0, None, 2022-06-10 07:00:00, None, None, 906.0
None, 9.32, 87.0, 9.3, 87.0, 7.0, 9.3, 8.3, 998.9, 0.0, 7.0, 906.0, None, 2022-06-10 08:00:00, None, None, 906.0
None, 10.91, 75.63, 10.9, 76.0, 7.0, 10.9, 8.3, 1000.0, 0.0, 7.0, 907.0, None, 2022-06-10 09:00:00, None, None, 907.0
None, 12.36, 59.36, 12.3, 59.0, 5.0, 12.4, 8.3, 1001.1, 0.0, 5.0, 908.0, None, 2022-06-10 10:00:00, None, None, 908.0
None, 13.58, 51.48, 13.6, 51.0, 4.0, 13.6, 8.3, 1001.2, 0.0, 4.0, 908.0, None, 2022-06-10 11:00:00, None, None, 908.0
None, 15.93, 41.66, 15.7, 42.0, 3.0, 15.9, 8.3, 1002.1, 0.0, 3.0, 909.0, None, 2022-06-10 12:00:00, None, None, 909.0
None, 14.7, 42.22, 16.3, 42.0, 3.0, 14.7, 8.3, 1002.3, None, 3.0, 909.0, None, 2022-06-10 13:00:00, None, None, 909.0
None, 16.2, 37.33, 16.3, 37.0, 1.0, 16.2, 8.3, 1002.1, 0.0, 1.0, 909.0, None, 2022-06-10 14:00:00, None, None, 909.0
None, 16.61, 33.44, 16.8, 33.0, 1.0, 16.6, 8.3, 1002.2, 0.0, 1.0, 909.0, None, 2022-06-10 15:00:00, None, None, 909.0
None, 16.01, 37.1, 16.8, 37.0, 1.0, 16.0, 8.3, 1002.3, 0.0, 1.0, 909.0, None, 2022-06-10 16:00:00, None, None, 909.0
None, 13.97, 44.73, 16.8, 45.0, 2.0, 14.0, 8.3, 1002.5, 0.1, 2.0, 909.0, None, 2022-06-10 17:00:00, None, None, 909.0
None, 16.49, 34.91, 16.8, 35.0, 1.0, 16.5, 8.3, 1003.4, 0.0, 1.0, 910.0, None, 2022-06-10 18:00:00, None, None, 910.0
None, 15.5, 40.42, 16.5, 40.0, 2.0, 15.5, 15.0, 1003.5, 0.0, 2.0, 910.0, None, 2022-06-10 19:00:00, None, None, 910.0
None, 15.75, 33.21, 16.5, 33.0, 0.0, 15.8, 15.0, 1002.3, 0.0, 0.0, 909.0, None, 2022-06-10 20:00:00, None, None, 909.0
None, 12.63, 46.93, 16.5, 47.0, 2.0, 12.6, 12.7, 1002.4, 0.0, 2.0, 909.0, None, 2022-06-10 21:00:00, None, None, 909.0
None, 11.33, 55.65, 16.5, 56.0, 3.0, 11.3, 11.4, 1002.4, 0.0, 3.0, 909.0, None, 2022-06-10 22:00:00, None, None, 909.0
None, 10.16, 61.18, 16.5, 61.0, 3.0, 10.2, 10.1, 1002.4, 0.0, 3.0, 909.0, None, 2022-06-10 23:00:00, None, None, 909.0
None, 8.41, 69.85, 16.5, 70.0, 3.0, 8.4, 8.4, 1001.3, 0.0, 3.0, 908.0, None, 2022-06-11 00:00:00, None, None, 908.0
None, 6.509, 75.55, 16.5, 76.0, 3.0, 6.5, 6.5, 1001.6, 0.0, 3.0, 908.0, None, 2022-06-11 01:00:00, None, None, 908.0
None, 5.535, 79.77, 16.5, 80.0, 2.0, 5.5, 5.5, 1001.5, 0.0, 2.0, 908.0, None, 2022-06-11 02:00:00, None, None, 908.0
None, 5.054, 79.85, 16.5, 80.0, 2.0, 5.1, 5.1, 1001.5, 0.0, 2.0, 908.0, None, 2022-06-11 03:00:00, None, None, 908.0
None, 4.659, 80.6, 16.5, 81.0, 2.0, 4.7, 4.7, 1000.5, 0.0, 2.0, 907.0, None, 2022-06-11 04:00:00, None, None, 907.0
None, 4.651, 80.4, 16.5, 80.0, 2.0, 4.7, 4.5, 1000.7, 0.0, 2.0, 907.0, None, 2022-06-11 05:00:00, None, None, 907.0
None, 4.856, 85.9, 16.5, 86.0, 3.0, 4.9, 4.5, 1000.4, 0.0, 3.0, 907.0, None, 2022-06-11 06:00:00, None, None, 907.0
None, 5.804, 80.7, 6.1, 81.0, 3.0, 5.8, 4.9, 1000.5, 0.0, 3.0, 907.0, None, 2022-06-11 07:00:00, None, None, 907.0
None, 7.089, 73.22, 7.3, 73.0, 2.0, 7.1, 4.9, 1001.4, -0.2, 2.0, 908.0, None, 2022-06-11 08:00:00, None, None, 908.0
None, 9.26, 61.67, 9.5, 62.0, 2.0, 9.3, 4.9, 1001.5, 0.2, 2.0, 908.0, None, 2022-06-11 09:00:00, None, None, 908.0
None, 11.34, 54.23, 11.9, 54.0, 2.0, 11.3, 4.9, 1001.4, 0.0, 2.0, 908.0, None, 2022-06-11 10:00:00, None, None, 908.0
None, 13.2, 43.68, 13.6, 44.0, 1.0, 13.2, 4.9, 1001.4, 0.0, 1.0, 908.0, None, 2022-06-11 11:00:00, None, None, 908.0
None, 15.34, 34.75, 15.6, 35.0, 0.0, 15.3, 4.9, 1001.3, 0.0, 0.0, 908.0, None, 2022-06-11 12:00:00, None, None, 908.0
None, 6.629, 83.6, 16.0, 84.0, 4.0, 6.6, 4.9, 1003.4, 0.0, 4.0, 909.0, None, 2022-06-11 13:00:00, None, None, 909.0
None, 6.2, 91.5, 16.0, 92.0, 5.0, 6.2, 4.9, 1004.7, 2.0, 5.0, 910.0, None, 2022-06-11 14:00:00, None, None, 910.0
None, 8.62, 79.54, 16.0, 80.0, 5.0, 8.6, 4.9, 1004.5, 0.0, 5.0, 910.0, None, 2022-06-11 15:00:00, None, None, 910.0
None, 9.93, 66.4, 16.0, 66.0, 4.0, 9.9, 4.9, 1004.4, None, 4.0, 910.0, None, 2022-06-11 16:00:00, None, None, 910.0
None, 10.26, 59.69, 16.0, 60.0, 3.0, 10.3, 4.9, 1004.4, 0.0, 3.0, 910.0, None, 2022-06-11 17:00:00, None, None, 910.0
None, 10.72, 59.47, 16.0, 59.0, 3.0, 10.7, 4.9, 1005.4, 0.0, 3.0, 911.0, None, 2022-06-11 18:00:00, None, None, 911.0
None, 5.009, 94.7, 10.8, 95.0, 4.0, 5.0, 4.3, 1004.8, 3.0, 4.0, 910.0, None, 2022-06-11 19:00:00, None, None, 910.0
None, 5.539, 92.5, 10.8, 93.0, 4.0, 5.5, 4.3, 1004.6, 0.0, 4.0, 910.0, None, 2022-06-11 20:00:00, None, None, 910.0
None, 5.59, 92.7, 10.8, 93.0, 4.0, 5.6, 4.3, 1004.4, 0.0, 4.0, 910.0, None, 2022-06-11 21:00:00, None, None, 910.0
None, 4.484, 94.7, 10.8, 95.0, 4.0, 4.5, 4.3, 1005.4, 0.0, 4.0, 911.0, None, 2022-06-11 22:00:00, None, None, 911.0
None, 4.292, 93.8, 10.8, 94.0, 3.0, 4.3, 4.1, 1005.2, 1.0, 3.0, 911.0, None, 2022-06-11 23:00:00, None, None, 911.0
None, 3.504, 97.3, 10.8, 97.0, 3.0, 3.5, 3.4, 1005.1, 0.0, 3.0, 911.0, None, 2022-06-12 00:00:00, None, None, 911.0
None, 3.03, 97.5, 10.8, 98.0, 3.0, 3.0, 3.0, 1006.0, 0.0, 3.0, 911.0, None, 2022-06-12 01:00:00, None, None, 911.0
None, 3.397, 97.6, 10.8, 98.0, 3.0, 3.4, 3.0, 1006.0, 0.0, 3.0, 911.0, None, 2022-06-12 02:00:00, None, None, 911.0
None, 2.915, 97.8, 10.8, 98.0, 3.0, 2.9, 2.9, 1005.8, 0.0, 3.0, 911.0, None, 2022-06-12 03:00:00, None, None, 911.0
None, 1.987, 97.7, 10.8, 98.0, 2.0, 2.0, 2.0, 1005.8, 0.0, 2.0, 911.0, None, 2022-06-12 04:00:00, None, None, 911.0
None, 1.184, 98.3, 10.8, 98.0, 1.0, 1.2, 1.2, 1005.8, 0.0, 1.0, 911.0, None, 2022-06-12 05:00:00, None, None, 911.0
None, 1.565, 98.5, 10.8, 99.0, 1.0, 1.6, 1.0, 1005.7, 0.0, 1.0, 911.0, None, 2022-06-12 06:00:00, None, None, 911.0
None, 3.1, 97.5, 3.1, 98.0, 3.0, 3.1, 1.5, 1006.1, 1.0, 3.0, 911.0, None, 2022-06-12 07:00:00, None, None, 911.0
None, 3.31, 96.9, 3.5, 97.0, 3.0, 3.3, 1.5, 1006.1, 1.0, 3.0, 911.0, None, 2022-06-12 08:00:00, None, None, 911.0
None, 2.719, 97.0, 3.5, 97.0, 2.0, 2.7, 1.5, 1006.1, 1.0, 2.0, 911.0, None, 2022-06-12 09:00:00, None, None, 911.0
None, 2.623, 97.1, 3.5, 97.0, 2.0, 2.6, 1.5, 1006.2, 1.0, 2.0, 911.0, None, 2022-06-12 10:00:00, None, None, 911.0
None, 2.372, 97.0, 3.5, 97.0, 2.0, 2.4, 1.5, 1007.4, 0.0, 2.0, 912.0, None, 2022-06-12 11:00:00, None, None, 912.0
None, 3.099, 96.0, 3.5, 96.0, 3.0, 3.1, 1.5, 1007.4, 1.0, 3.0, 912.0, None, 2022-06-12 12:00:00, None, None, 912.0
None, 4.025, 95.5, 4.0, 96.0, 3.0, 4.0, 1.5, 1007.4, 0.0, 3.0, 912.0, None, 2022-06-12 13:00:00, None, None, 912.0
None, 4.463, 94.2, 4.6, 94.0, 4.0, 4.5, 1.5, 1007.3, 0.0, 4.0, 912.0, None, 2022-06-12 14:00:00, None, None, 912.0
None, 5.657, 93.3, 5.6, 93.0, 5.0, 5.7, 1.5, 1007.2, 0.0, 5.0, 912.0, None, 2022-06-12 15:00:00, None, None, 912.0
9.0, 7.229, 88.7, 7.1, 89.0, 6.0, 7.2, 1.5, 1007.1, 0.0, 6.0, 912.0, None, 2022-06-12 16:00:00, None, None, 912.0
9.0, 7.992, 88.9, 8.0, 89.0, 6.0, 8.0, 1.5, 1007.1, 0.0, 6.0, 912.0, None, 2022-06-12 17:00:00, None, None, 912.0
9.0, 8.4, 85.8, 8.5, 86.0, 6.0, 8.4, 1.5, 1007.1, 0.0, 6.0, 912.0, None, 2022-06-12 18:00:00, None, None, 912.0
6.0, 8.43, 77.86, 8.8, 78.0, 5.0, 8.4, 8.2, 1006.9, 0.0, 5.0, 912.0, None, 2022-06-12 19:00:00, None, None, 912.0
6.0, 7.138, 89.5, 8.8, 90.0, 5.0, 7.1, 6.6, 1007.0, 0.0, 5.0, 912.0, None, 2022-06-12 20:00:00, None, None, 912.0
6.0, 6.033, 92.6, 8.8, 93.0, 5.0, 6.0, 6.1, 1007.2, 0.1, 5.0, 912.0, None, 2022-06-12 21:00:00, None, None, 912.0
None, 5.724, 93.4, 8.8, 93.0, 5.0, 5.7, 5.8, 1007.2, -0.1, 5.0, 912.0, None, 2022-06-12 22:00:00, None, None, 912.0
None, 4.707, 96.1, 8.8, 96.0, 4.0, 4.7, 4.7, 1007.3, 0.0, 4.0, 912.0, None, 2022-06-12 23:00:00, None, None, 912.0
None, 4.491, 96.1, 8.8, 96.0, 4.0, 4.5, 4.5, 1007.3, 0.0, 4.0, 912.0, None, 2022-06-13 00:00:00, None, None, 912.0
None, 4.318, 95.8, 8.8, 96.0, 4.0, 4.3, 4.3, 1007.2, 0.0, 4.0, 912.0, None, 2022-06-13 01:00:00, None, None, 912.0
None, 4.061, 96.3, 8.8, 96.0, 4.0, 4.1, 4.1, 1008.3, 0.3, 4.0, 913.0, None, 2022-06-13 02:00:00, None, None, 913.0
None, 3.895, 96.9, 8.8, 97.0, 3.0, 3.9, 3.8, 1008.2, 0.5, 3.0, 913.0, None, 2022-06-13 03:00:00, None, None, 913.0
None, 4.032, 96.7, 8.8, 97.0, 4.0, 4.0, 3.8, 1008.0, 0.3, 4.0, 913.0, None, 2022-06-13 04:00:00, None, None, 913.0
None, 3.972, 96.9, 8.8, 97.0, 4.0, 4.0, 3.8, 1008.0, 0.0, 4.0, 913.0, None, 2022-06-13 05:00:00, None, None, 913.0
None, 4.038, 96.9, 8.8, 97.0, 4.0, 4.0, 3.8, 1007.9, 0.0, 4.0, 913.0, None, 2022-06-13 06:00:00, None, None, 913.0
None, 3.783, 96.6, 4.1, 97.0, 3.0, 3.8, 3.8, 1009.1, 1.0, 3.0, 914.0, None, 2022-06-13 07:00:00, None, None, 914.0
None, 4.081, 96.9, 4.1, 97.0, 4.0, 4.1, 3.8, 1009.2, 1.0, 4.0, 914.0, None, 2022-06-13 08:00:00, None, None, 914.0
None, 4.712, 95.9, 4.7, 96.0, 4.0, 4.7, 3.8, 1009.2, 1.0, 4.0, 914.0, None, 2022-06-13 09:00:00, None, None, 914.0
None, 5.527, 92.1, 5.6, 92.0, 4.0, 5.5, 3.8, 1010.3, 0.0, 4.0, 915.0, None, 2022-06-13 10:00:00, None, None, 915.0
None, 5.679, 93.4, 5.7, 93.0, 5.0, 5.7, 3.8, 1011.4, 1.0, 5.0, 916.0, None, 2022-06-13 11:00:00, None, None, 916.0
None, 6.426, 89.5, 6.5, 90.0, 5.0, 6.4, 3.8, 1011.4, 0.0, 5.0, 916.0, None, 2022-06-13 12:00:00, None, None, 916.0
None, 7.893, 88.9, 7.9, 89.0, 6.0, 7.9, 3.8, 1012.4, 0.0, 6.0, 917.0, None, 2022-06-13 13:00:00, None, None, 917.0
None, 8.82, 84.6, 9.1, 85.0, 7.0, 8.8, 3.8, 1012.3, 1.0, 7.0, 917.0, None, 2022-06-13 14:00:00, None, None, 917.0
None, 10.29, 78.52, 10.3, 79.0, 7.0, 10.3, 3.8, 1013.3, 0.0, 7.0, 918.0, None, 2022-06-13 15:00:00, None, None, 918.0
None, 10.15, 69.88, 10.3, 70.0, 5.0, 10.2, 3.8, 1013.3, 0.0, 5.0, 918.0, None, 2022-06-13 16:00:00, None, None, 918.0
None, 10.2, 73.72, 10.9, 74.0, 6.0, 10.2, 3.8, 1013.3, 0.0, 6.0, 918.0, None, 2022-06-13 17:00:00, None, None, 918.0
None, 11.23, 62.86, 12.0, 63.0, 4.0, 11.2, 3.8, 1014.3, 0.0, 4.0, 919.0, None, 2022-06-13 18:00:00, None, None, 919.0
None, 9.7, 65.38, 11.2, 65.0, 4.0, 9.7, 9.7, 1014.4, 0.0, 4.0, 919.0, None, 2022-06-13 19:00:00, None, None, 919.0
None, 9.4, 66.3, 11.2, 66.0, 3.0, 9.4, 9.4, 1014.4, 0.0, 3.0, 919.0, None, 2022-06-13 20:00:00, None, None, 919.0
None, 8.77, 70.56, 11.2, 71.0, 4.0, 8.8, 8.8, 1014.4, 0.0, 4.0, 919.0, None, 2022-06-13 21:00:00, None, None, 919.0
6.1, 7.686, 83.2, 11.2, 83.0, 5.0, 7.7, 7.7, 1015.6, 0.0, 5.0, 920.0, None, 2022-06-13 22:00:00, None, None, 920.0
6.1, 7.193, 84.0, 11.2, 84.0, 5.0, 7.2, 7.2, 1015.6, 0.0, 5.0, 920.0, None, 2022-06-13 23:00:00, None, None, 920.0
6.1, 6.421, 85.8, 11.2, 86.0, 4.0, 6.4, 6.4, 1015.6, 0.0, 4.0, 920.0, None, 2022-06-14 00:00:00, None, None, 920.0
6.1, 6.338, 87.5, 11.2, 88.0, 4.0, 6.3, 6.3, 1016.6, 0.0, 4.0, 921.0, None, 2022-06-14 01:00:00, None, None, 921.0
5.8, 6.155, 89.6, 11.2, 90.0, 5.0, 6.2, 6.1, 1016.5, 0.0, 5.0, 921.0, None, 2022-06-14 02:00:00, None, None, 921.0
5.3, 5.887, 89.7, 11.2, 90.0, 4.0, 5.9, 5.9, 1016.4, 0.0, 4.0, 921.0, None, 2022-06-14 03:00:00, None, None, 921.0
5.0, 5.585, 90.2, 11.2, 90.0, 4.0, 5.6, 5.6, 1017.5, 0.0, 4.0, 922.0, None, 2022-06-14 04:00:00, None, None, 922.0
5.0, 5.29, 91.1, 11.2, 91.0, 4.0, 5.3, 5.3, 1017.6, 0.0, 4.0, 922.0, None, 2022-06-14 05:00:00, None, None, 922.0
5.0, 5.146, 92.9, 11.2, 93.0, 4.0, 5.1, 5.1, 1017.5, 0.0, 4.0, 922.0, None, 2022-06-14 06:00:00, None, None, 922.0
4.0, 5.027, 94.1, 5.1, 94.0, 4.0, 5.0, 5.0, 1017.6, 0.0, 4.0, 922.0, None, 2022-06-14 07:00:00, None, None, 922.0
3.0, 5.488, 93.5, 5.5, 94.0, 5.0, 5.5, 5.0, 1018.7, 0.0, 5.0, 923.0, None, 2022-06-14 08:00:00, None, None, 923.0
2.0, 6.502, 87.3, 6.5, 87.0, 5.0, 6.5, 5.0, 1018.7, 0.0, 5.0, 923.0, None, 2022-06-14 09:00:00, None, None, 923.0
2.0, 7.222, 81.8, 7.2, 82.0, 5.0, 7.2, 5.0, 1018.7, 0.0, 5.0, 923.0, None, 2022-06-14 10:00:00, None, None, 923.0
1.0, 8.32, 76.62, 8.5, 77.0, 5.0, 8.3, 5.0, 1019.8, 0.0, 5.0, 924.0, None, 2022-06-14 11:00:00, None, None, 924.0
1.0, 9.03, 74.75, 9.0, 75.0, 5.0, 9.0, 5.0, 1019.8, 0.0, 5.0, 924.0, None, 2022-06-14 12:00:00, None, None, 924.0
1.0, 10.52, 68.41, 10.5, 68.0, 5.0, 10.5, 5.0, 1019.6, 0.0, 5.0, 924.0, None, 2022-06-14 13:00:00, None, None, 924.0
0.0, 10.52, 70.32, 10.6, 70.0, 5.0, 10.5, 5.0, 1019.6, 0.0, 5.0, 924.0, None, 2022-06-14 14:00:00, None, None, 924.0
0.0, 11.71, 63.36, 11.7, 63.0, 5.0, 11.7, 5.0, 1019.6, 0.0, 5.0, 924.0, None, 2022-06-14 15:00:00, None, None, 924.0
0.0, 12.02, 54.57, 12.2, 55.0, 3.0, 12.0, 5.0, 1020.7, 0.0, 3.0, 925.0, None, 2022-06-14 16:00:00, None, None, 925.0
0.0, 11.26, 66.37, 12.4, 66.0, 5.0, 11.3, 5.0, 1020.8, 0.0, 5.0, 925.0, None, 2022-06-14 17:00:00, None, None, 925.0
0.0, 12.59, 53.01, 12.6, 53.0, 3.0, 12.6, 5.0, 1020.7, 0.0, 3.0, 925.0, None, 2022-06-14 18:00:00, None, None, 925.0
0.0, 12.3, 57.83, 12.7, 58.0, 4.0, 12.3, 12.3, 1019.6, 0.0, 4.0, 924.0, None, 2022-06-14 19:00:00, None, None, 924.0
None, 11.78, 65.03, None, None, None, None, None, None, None, 6.0, 924.0, None, 2022-06-14 20:00:00, None, None, None
0.0, 10.92, 76.75, 12.7, 77.0, 7.0, 10.9, 11.0, 1019.6, 0.0, 7.0, 924.0, None, 2022-06-14 21:00:00, None, None, 924.0
0.0, 9.09, 83.3, 12.7, 83.0, 6.0, 9.1, 9.1, 1019.7, 0.0, 6.0, 924.0, None, 2022-06-14 22:00:00, None, None, 924.0
0.0, 6.946, 86.3, 12.7, 86.0, 5.0, 6.9, 7.0, 1019.8, 0.0, 5.0, 924.0, None, 2022-06-14 23:00:00, None, None, 924.0
0.0, 5.936, 88.7, 12.7, 89.0, 4.0, 5.9, 5.9, 1019.8, 0.0, 4.0, 924.0, None, 2022-06-15 00:00:00, None, None, 924.0
0.0, 5.738, 88.4, 12.7, 88.0, 4.0, 5.7, 5.7, 1019.7, 0.0, 4.0, 924.0, None, 2022-06-15 01:00:00, None, None, 924.0
0.0, 5.514, 89.5, 12.7, 90.0, 4.0, 5.5, 5.4, 1019.7, 0.0, 4.0, 924.0, None, 2022-06-15 02:00:00, None, None, 924.0
0.0, 5.199, 90.0, 12.7, 90.0, 4.0, 5.2, 5.2, 1019.6, 0.0, 4.0, 924.0, None, 2022-06-15 03:00:00, None, None, 924.0
0.0, 3.318, 93.6, 12.7, 94.0, 2.0, 3.3, 3.3, 1019.8, 0.0, 2.0, 924.0, None, 2022-06-15 04:00:00, None, None, 924.0
0.0, 2.006, 94.6, 12.7, 95.0, 1.0, 2.0, 2.0, 1020.0, 0.0, 1.0, 924.0, None, 2022-06-15 05:00:00, None, None, 924.0
0.0, 1.578, 95.3, 12.7, 95.0, 1.0, 1.6, 1.4, 1019.9, 0.0, 1.0, 924.0, None, 2022-06-15 06:00:00, None, None, 924.0
0.0, 3.334, 89.2, 3.3, 89.0, 2.0, 3.3, 1.5, 1019.8, 0.0, 2.0, 924.0, None, 2022-06-15 07:00:00, None, None, 924.0
None, 5.114, 84.9, 5.1, 85.0, 3.0, 5.1, 1.5, 1020.7, -0.9, 3.0, 925.0, None, 2022-06-15 08:00:00, None, None, 925.0
None, 7.159, 75.74, 7.1, 76.0, 3.0, 7.2, 1.5, 1021.7, 0.0, 3.0, 926.0, None, 2022-06-15 09:00:00, None, None, 926.0
None, 9.79, 65.7, 9.7, 66.0, 4.0, 9.8, 1.5, 1021.6, 0.2, 4.0, 926.0, None, 2022-06-15 10:00:00, None, None, 926.0
None, 12.41, 51.24, 12.4, 51.0, 3.0, 12.4, 1.5, 1021.6, 0.7, 3.0, 926.0, None, 2022-06-15 11:00:00, None, None, 926.0
None, 14.29, 49.4, 14.4, 49.0, 4.0, 14.3, 1.5, 1021.5, 0.0, 4.0, 926.0, None, 2022-06-15 12:00:00, None, None, 926.0
None, 15.89, 38.22, 15.8, 38.0, 1.0, 15.9, 1.5, 1020.3, -0.1, 1.0, 925.0, None, 2022-06-15 13:00:00, None, None, 925.0
None, 17.3, 34.06, 17.2, 34.0, 2.0, 17.3, 1.5, 1020.2, 0.1, 2.0, 925.0, None, 2022-06-15 14:00:00, None, None, 925.0
None, 17.82, 31.05, 18.3, 31.0, 1.0, 17.8, 1.5, 1020.1, -0.2, 1.0, 925.0, None, 2022-06-15 15:00:00, None, None, 925.0
None, 18.86, 30.17, 18.9, 30.0, 1.0, 18.9, 1.5, 1019.1, -0.1, 1.0, 924.0, None, 2022-06-15 16:00:00, None, None, 924.0
None, 18.52, 30.14, 19.0, 30.0, 1.0, 18.5, 1.5, 1019.3, -0.6, 1.0, 924.0, None, 2022-06-15 17:00:00, None, None, 924.0
None, 18.97, 28.4, 19.0, 28.0, 0.0, 19.0, 1.5, 1018.2, 0.0, 0.0, 923.0, None, 2022-06-15 18:00:00, None, None, 923.0
None, 18.25, 30.05, 19.3, 30.0, 0.0, 18.3, 18.2, 1018.1, 0.0, 0.0, 923.0, None, 2022-06-15 19:00:00, None, None, 923.0
None, 18.61, 28.18, 19.3, 28.0, 0.0, 18.6, 18.1, 1016.8, 0.0, 0.0, 922.0, None, 2022-06-15 20:00:00, None, None, 922.0
None, 16.58, 35.02, 19.3, 35.0, 2.0, 16.6, 16.7, 1016.8, 0.0, 2.0, 922.0, None, 2022-06-15 21:00:00, None, None, 922.0
None, 14.17, 49.11, 19.3, 49.0, 3.0, 14.2, 14.2, 1016.7, 0.0, 3.0, 922.0, None, 2022-06-15 22:00:00, None, None, 922.0
None, 10.28, 62.2, 19.3, 62.0, 3.0, 10.3, 10.3, 1016.9, 0.0, 3.0, 922.0, None, 2022-06-15 23:00:00, None, None, 922.0
None, 9.49, 65.02, 19.3, 65.0, 3.0, 9.5, 9.0, 1015.7, 0.0, 3.0, 921.0, None, 2022-06-16 00:00:00, None, None, 921.0
None, 7.344, 75.87, 19.3, 76.0, 3.0, 7.3, 7.4, 1016.8, 0.0, 3.0, 922.0, None, 2022-06-16 01:00:00, None, None, 922.0
None, 5.282, 79.03, 19.3, 79.0, 2.0, 5.3, 5.3, 1016.9, 0.0, 2.0, 922.0, None, 2022-06-16 02:00:00, None, None, 922.0
None, 3.788, 82.2, 19.3, 82.0, 1.0, 3.8, 3.8, 1015.9, 0.0, 1.0, 921.0, None, 2022-06-16 03:00:00, None, None, 921.0
None, 2.653, 84.3, 19.3, 84.0, 0.0, 2.7, 2.7, 1015.9, 0.0, 0.0, 921.0, None, 2022-06-16 04:00:00, None, None, 921.0
None, 1.865, 87.2, 19.3, 87.0, 0.0, 1.9, 1.9, 1016.0, 0.0, 0.0, 921.0, None, 2022-06-16 05:00:00, None, None, 921.0
None, 1.847, 88.1, 19.3, 88.0, 0.0, 1.8, 1.8, 1015.9, 0.0, 0.0, 921.0, None, 2022-06-16 06:00:00, None, None, 921.0
None, 4.11, 81.9, 4.1, 82.0, 1.0, 4.1, 1.8, 1015.8, 0.0, 1.0, 921.0, None, 2022-06-16 07:00:00, None, None, 921.0
None, 8.19, 68.93, 8.1, 69.0, 3.0, 8.2, 1.8, 1017.6, 0.0, 3.0, 923.0, None, 2022-06-16 08:00:00, None, None, 923.0
