station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, ATMOSPHERIC_PRESSURE, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, WIND_DIRECTION_STD_DEVIATION1, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MAXIMUM_MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1
None, 2.4, 91.0, None, 1.4, 3.0, 1993-12-02 18:00:00, None, 11.0, None, None, None
None, 2.2, 91.0, None, 2.2, 2.2, 1993-12-02 19:00:00, None, 2.0, None, None, None
None, 2.6, 90.0, None, 2.2, 2.6, 1993-12-02 20:00:00, None, 5.0, None, None, None
None, 2.1, 90.0, None, 2.1, 2.6, 1993-12-02 21:00:00, None, 8.0, None, None, None
None, 2.3, 90.0, None, 2.1, 2.6, 1993-12-02 22:00:00, None, 8.0, None, None, None
None, 2.6, 90.0, None, 2.1, 2.6, 1993-12-02 23:00:00, None, 8.0, None, None, None
None, 2.9, 90.0, None, 2.1, 2.9, 1993-12-03 00:00:00, None, 9.0, None, None, None
None, 3.1, 90.0, None, 2.1, 3.1, 1993-12-03 01:00:00, None, 10.0, None, None, None
None, 3.9, 91.0, None, 2.1, 3.9, 1993-12-03 02:00:00, None, 10.0, None, None, None
None, 6.5, 91.0, None, 2.1, 6.5, 1993-12-03 03:00:00, None, 10.0, None, None, None
None, 7.1, 91.0, None, 2.1, 7.1, 1993-12-03 04:00:00, None, 10.0, None, None, None
None, 7.6, 92.0, None, 2.1, 7.6, 1993-12-03 05:00:00, None, 11.0, None, None, None
None, 7.9, 90.0, None, 2.1, 7.9, 1993-12-03 06:00:00, None, 11.0, None, None, None
None, 8.0, 86.0, None, 8.0, 8.0, 1993-12-03 07:00:00, None, 0.0, None, None, None
None, 8.2, 86.0, None, 8.0, 8.2, 1993-12-03 08:00:00, None, 1.0, None, None, None
None, 9.0, 84.0, None, 8.0, 9.0, 1993-12-03 09:00:00, None, 1.0, None, None, None
None, 9.3, 80.0, None, 8.0, 9.3, 1993-12-03 10:00:00, None, 3.0, None, None, None
None, 9.6, 78.0, None, 8.0, 9.6, 1993-12-03 11:00:00, None, -2.0, None, None, None
None, 9.3, 79.0, None, 8.0, 9.6, 1993-12-03 12:00:00, None, 1.0, None, None, None
None, 9.3, 81.0, None, 8.0, 9.6, 1993-12-03 13:00:00, None, 0.0, None, None, None
None, 9.3, 83.0, None, 8.0, 9.6, 1993-12-03 14:00:00, None, 1.0, None, None, None
None, 9.5, 83.0, None, 8.0, 9.6, 1993-12-03 15:00:00, None, 1.0, None, None, None
None, 9.5, 82.0, None, 8.0, 9.6, 1993-12-03 16:00:00, None, -23.0, None, None, None
None, 9.7, 81.0, None, 8.0, 9.7, 1993-12-03 17:00:00, None, 0.0, None, None, None
None, 7.9, 86.0, None, 7.9, 9.7, 1993-12-03 18:00:00, None, 2.0, None, None, None
None, 7.1, 88.0, None, 7.1, 7.1, 1993-12-03 19:00:00, None, 1.0, None, None, None
None, 7.2, 89.0, None, 7.1, 7.2, 1993-12-03 20:00:00, None, -2.0, None, None, None
None, 7.0, 88.0, None, 7.0, 7.2, 1993-12-03 21:00:00, None, 5.0, None, None, None
None, 4.7, 89.0, None, 4.7, 7.2, 1993-12-03 22:00:00, None, 8.0, None, None, None
None, 3.8, 89.0, None, 3.8, 7.2, 1993-12-03 23:00:00, None, 8.0, None, None, None
None, 3.1, 89.0, None, 3.1, 7.2, 1993-12-04 00:00:00, None, 8.0, None, None, None
None, 2.9, 89.0, None, 2.9, 7.2, 1993-12-04 01:00:00, None, 8.0, None, None, None
None, 2.3, 89.0, None, 2.3, 7.2, 1993-12-04 02:00:00, None, 8.0, None, None, None
None, 2.4, 89.0, None, 2.3, 7.2, 1993-12-04 03:00:00, None, 8.0, None, None, None
None, 2.0, 89.0, None, 2.0, 7.2, 1993-12-04 04:00:00, None, 8.0, None, None, None
None, 1.7, 89.0, None, 1.7, 7.2, 1993-12-04 05:00:00, None, 8.0, None, None, None
None, 1.0, 89.0, None, 1.0, 7.2, 1993-12-04 06:00:00, None, 7.0, None, None, None
None, 0.6, 89.0, None, 0.6, 0.6, 1993-12-04 07:00:00, None, 0.0, None, None, None
None, 0.4, 89.0, None, 0.4, 0.6, 1993-12-04 08:00:00, None, 0.0, None, None, None
None, 0.6, 89.0, None, 0.4, 0.6, 1993-12-04 09:00:00, None, 0.0, None, None, None
None, 1.0, 89.0, None, 0.4, 1.0, 1993-12-04 10:00:00, None, 0.0, None, None, None
None, 2.1, 88.0, None, 0.4, 2.1, 1993-12-04 11:00:00, None, 0.0, None, None, None
None, 8.5, 86.0, None, 0.4, 8.5, 1993-12-04 12:00:00, None, 0.0, None, None, None
None, 8.6, 74.0, None, 0.4, 8.6, 1993-12-04 13:00:00, None, 0.0, None, None, None
None, 7.0, 73.0, None, 0.4, 8.6, 1993-12-04 14:00:00, None, 0.0, None, None, None
None, 4.2, 82.0, None, 0.4, 8.6, 1993-12-04 15:00:00, None, 0.0, None, None, None
None, 2.6, 86.0, None, 0.4, 8.6, 1993-12-04 16:00:00, None, 0.0, None, None, None
None, 1.1, 90.0, None, 0.4, 8.6, 1993-12-04 17:00:00, None, 0.0, None, None, None
None, 0.3, 90.0, None, 0.3, 8.6, 1993-12-04 18:00:00, None, 0.0, None, None, None
None, 0.7, 90.0, None, 0.7, 0.7, 1993-12-04 19:00:00, None, 0.0, None, None, None
None, 1.1, 90.0, None, 0.7, 1.1, 1993-12-04 20:00:00, None, 0.0, None, None, None
None, -0.1, 90.0, None, -0.1, 1.1, 1993-12-04 21:00:00, None, 0.0, None, None, None
None, -0.4, 90.0, None, -0.4, 1.1, 1993-12-04 22:00:00, None, 0.0, None, None, None
None, -0.5, 89.0, None, -0.5, 1.1, 1993-12-04 23:00:00, None, 0.0, None, None, None
None, -1.0, 89.0, None, -1.0, 1.1, 1993-12-05 00:00:00, None, 0.0, None, None, None
None, -0.1, 89.0, None, -1.0, 1.1, 1993-12-05 01:00:00, None, 0.0, None, None, None
None, -0.1, 89.0, None, -1.0, 1.1, 1993-12-05 02:00:00, None, 0.0, None, None, None
None, 0.0, 89.0, None, -1.0, 1.1, 1993-12-05 03:00:00, None, 0.0, None, None, None
None, -0.1, 88.0, None, -1.0, 1.1, 1993-12-05 04:00:00, None, 0.0, None, None, None
None, -1.0, 89.0, None, -1.0, 1.1, 1993-12-05 05:00:00, None, 0.0, None, None, None
None, -0.8, 88.0, None, -1.0, 1.1, 1993-12-05 06:00:00, None, 0.0, None, None, None
None, -1.0, 88.0, None, -1.0, -1.0, 1993-12-05 07:00:00, None, 0.0, None, None, None
None, -1.4, 89.0, None, -1.4, -1.0, 1993-12-05 08:00:00, None, 0.0, None, None, None
None, -1.6, 89.0, None, -1.6, -1.0, 1993-12-05 09:00:00, None, 0.0, None, None, None
None, -1.5, 88.0, None, -1.6, -1.0, 1993-12-05 10:00:00, None, 0.0, None, None, None
None, -0.4, 88.0, None, -1.6, -0.4, 1993-12-05 11:00:00, None, 0.0, None, None, None
None, 5.4, 87.0, None, -1.6, 5.4, 1993-12-05 12:00:00, None, 0.0, None, None, None
None, 6.3, 75.0, None, -1.6, 6.3, 1993-12-05 13:00:00, None, 0.0, None, None, None
None, 4.6, 68.0, None, -1.6, 6.3, 1993-12-05 14:00:00, None, 0.0, None, None, None
None, 1.8, 72.0, None, -1.6, 6.3, 1993-12-05 15:00:00, None, 0.0, None, None, None
None, 0.0, 84.0, None, -1.6, 6.3, 1993-12-05 16:00:00, None, 0.0, None, None, None
None, -0.6, 86.0, None, -1.6, 6.3, 1993-12-05 17:00:00, None, 0.0, None, None, None
None, -1.4, 88.0, None, -1.6, 6.3, 1993-12-05 18:00:00, None, 0.0, None, None, None
None, -1.9, 89.0, None, -1.9, -1.9, 1993-12-05 19:00:00, None, 0.0, None, None, None
None, -2.2, 89.0, None, -2.2, -1.9, 1993-12-05 20:00:00, None, 0.0, None, None, None
None, -2.4, 89.0, None, -2.4, -1.9, 1993-12-05 21:00:00, None, 0.0, None, None, None
None, -2.5, 88.0, None, -2.5, -1.9, 1993-12-05 22:00:00, None, 0.0, None, None, None
None, -2.6, 85.0, None, -2.6, -1.9, 1993-12-05 23:00:00, None, 0.0, None, None, None
None, -2.7, 85.0, None, -2.7, -1.9, 1993-12-06 00:00:00, None, 0.0, None, None, None
None, -2.8, 85.0, None, -2.8, -1.9, 1993-12-06 01:00:00, None, 0.0, None, None, None
None, -2.9, 84.0, None, -2.9, -1.9, 1993-12-06 02:00:00, None, 0.0, None, None, None
None, -3.0, 83.0, None, -3.0, -1.9, 1993-12-06 03:00:00, None, 0.0, None, None, None
None, -3.1, 83.0, None, -3.1, -1.9, 1993-12-06 04:00:00, None, -1.0, None, None, None
None, -3.1, 82.0, None, -3.1, -1.9, 1993-12-06 05:00:00, None, 0.0, None, None, None
None, -3.1, 82.0, None, -3.1, -1.9, 1993-12-06 06:00:00, None, -1.0, None, None, None
None, -3.2, 82.0, None, -3.2, -3.2, 1993-12-06 07:00:00, None, 0.0, None, None, None
None, -3.3, 82.0, None, -3.3, -3.2, 1993-12-06 08:00:00, None, 0.0, None, None, None
None, -3.1, 83.0, None, -3.3, -3.1, 1993-12-06 09:00:00, None, 0.0, None, None, None
None, -1.1, 81.0, None, -3.3, -1.1, 1993-12-06 10:00:00, None, 0.0, None, None, None
None, 0.4, 70.0, None, -3.3, 0.4, 1993-12-06 11:00:00, None, 0.0, None, None, None
None, 1.3, 67.0, None, -3.3, 1.3, 1993-12-06 12:00:00, None, 0.0, None, None, None
None, 1.4, 70.0, None, -3.3, 1.4, 1993-12-06 13:00:00, None, 1.0, None, None, None
None, 1.4, 69.0, None, -3.3, 1.4, 1993-12-06 14:00:00, None, 1.0, None, None, None
None, 1.3, 66.0, None, -3.3, 1.4, 1993-12-06 15:00:00, None, 1.0, None, None, None
None, 1.9, 67.0, None, -3.3, 1.9, 1993-12-06 16:00:00, None, 1.0, None, None, None
None, 0.8, 79.0, None, -3.3, 1.9, 1993-12-06 17:00:00, None, 1.0, None, None, None
None, 0.0, 88.0, None, -3.3, 1.9, 1993-12-06 18:00:00, None, 1.0, None, None, None
None, -0.3, 90.0, None, -0.3, -0.3, 1993-12-06 19:00:00, None, 0.0, None, None, None
None, 0.9, 90.0, None, -0.3, 0.9, 1993-12-06 20:00:00, None, 0.0, None, None, None
None, 1.9, 88.0, None, -0.3, 1.9, 1993-12-06 21:00:00, None, 0.0, None, None, None
None, 1.8, 89.0, None, -0.3, 1.9, 1993-12-06 22:00:00, None, 0.0, None, None, None
None, 2.1, 90.0, None, -0.3, 2.1, 1993-12-06 23:00:00, None, 1.0, None, None, None
None, 0.8, 91.0, None, -0.3, 2.1, 1993-12-07 00:00:00, None, 4.0, None, None, None
None, 0.6, 92.0, None, -0.3, 2.1, 1993-12-07 01:00:00, None, 7.0, None, None, None
None, 0.7, 91.0, None, -0.3, 2.1, 1993-12-07 02:00:00, None, 13.0, None, None, None
None, 1.0, 91.0, None, -0.3, 2.1, 1993-12-07 03:00:00, None, 18.0, None, None, None
None, 0.8, 90.0, None, -0.3, 2.1, 1993-12-07 04:00:00, None, 21.0, None, None, None
None, 0.6, 90.0, None, -0.3, 2.1, 1993-12-07 05:00:00, None, 23.0, None, None, None
None, 0.5, 90.0, None, -0.3, 2.1, 1993-12-07 06:00:00, None, 26.0, None, None, None
None, 0.4, 90.0, None, 0.4, 0.4, 1993-12-07 07:00:00, None, 3.0, None, None, None
None, 0.4, 89.0, None, 0.4, 0.4, 1993-12-07 08:00:00, None, 5.0, None, None, None
None, 0.4, 89.0, None, 0.4, 0.4, 1993-12-07 09:00:00, None, 7.0, None, None, None
None, 0.4, 89.0, None, 0.4, 0.4, 1993-12-07 10:00:00, None, 7.0, None, None, None
None, 0.7, 89.0, None, 0.4, 0.7, 1993-12-07 11:00:00, None, 9.0, None, None, None
None, 0.7, 89.0, None, 0.4, 0.7, 1993-12-07 12:00:00, None, 10.0, None, None, None
None, 0.9, 89.0, None, 0.4, 0.9, 1993-12-07 13:00:00, None, 10.0, None, None, None
None, 1.5, 88.0, None, 0.4, 1.5, 1993-12-07 14:00:00, None, 10.0, None, None, None
None, 1.2, 89.0, None, 0.4, 1.5, 1993-12-07 15:00:00, None, 10.0, None, None, None
None, 1.0, 88.0, None, 0.4, 1.5, 1993-12-07 16:00:00, None, 10.0, None, None, None
None, 0.9, 88.0, None, 0.4, 1.5, 1993-12-07 17:00:00, None, 10.0, None, None, None
None, 1.0, 88.0, None, 0.4, 1.5, 1993-12-07 18:00:00, None, 10.0, None, None, None
None, 1.0, 88.0, None, 1.0, 1.0, 1993-12-07 19:00:00, None, 0.0, None, None, None
None, 1.1, 88.0, None, 1.0, 1.1, 1993-12-07 20:00:00, None, 0.0, None, None, None
None, 1.1, 88.0, None, 1.0, 1.1, 1993-12-07 21:00:00, None, 1.0, None, None, None
None, 1.1, 88.0, None, 1.0, 1.1, 1993-12-07 22:00:00, None, 2.0, None, None, None
None, 0.9, 88.0, None, 0.9, 1.1, 1993-12-07 23:00:00, None, 3.0, None, None, None
None, 1.4, 88.0, None, 0.9, 1.4, 1993-12-08 00:00:00, None, 5.0, None, None, None
None, 0.8, 88.0, None, 0.8, 1.4, 1993-12-08 01:00:00, None, 6.0, None, None, None
None, 1.5, 88.0, None, 0.8, 1.5, 1993-12-08 02:00:00, None, 6.0, None, None, None
None, 1.8, 88.0, None, 0.8, 1.8, 1993-12-08 03:00:00, None, 8.0, None, None, None
None, 2.0, 88.0, None, 0.8, 2.0, 1993-12-08 04:00:00, None, 9.0, None, None, None
None, 1.0, 88.0, None, 0.8, 2.0, 1993-12-08 05:00:00, None, 13.0, None, None, None
None, 0.4, 89.0, None, 0.4, 2.0, 1993-12-08 06:00:00, None, 16.0, None, None, None
None, 0.7, 89.0, None, 0.7, 0.7, 1993-12-08 07:00:00, None, 3.0, None, None, None
None, 0.7, 89.0, None, 0.7, 0.7, 1993-12-08 08:00:00, None, 6.0, None, None, None
None, 0.8, 89.0, None, 0.7, 0.8, 1993-12-08 09:00:00, None, 7.0, None, None, None
None, 1.7, 89.0, None, 0.7, 1.7, 1993-12-08 10:00:00, None, 8.0, None, None, None
None, 1.8, 89.0, None, 0.7, 1.8, 1993-12-08 11:00:00, None, 9.0, None, None, None
None, 2.1, 89.0, None, 0.7, 2.1, 1993-12-08 12:00:00, None, 9.0, None, None, None
None, 2.8, 89.0, None, 0.7, 2.8, 1993-12-08 13:00:00, None, 9.0, None, None, None
None, 2.6, 89.0, None, 0.7, 2.8, 1993-12-08 14:00:00, None, 13.0, None, None, None
None, 1.3, 89.0, None, 0.7, 2.8, 1993-12-08 15:00:00, None, 18.0, None, None, None
None, 2.0, 89.0, None, 0.7, 2.8, 1993-12-08 16:00:00, None, 21.0, None, None, None
None, 3.2, 88.0, None, 0.7, 3.2, 1993-12-08 17:00:00, None, 21.0, None, None, None
None, 2.6, 88.0, None, 0.7, 3.2, 1993-12-08 18:00:00, None, 23.0, None, None, None
None, 2.0, 88.0, None, 2.0, 2.0, 1993-12-08 19:00:00, None, 6.0, None, None, None
None, 1.3, 88.0, None, 1.3, 2.0, 1993-12-08 20:00:00, None, 11.0, None, None, None
None, 0.7, 88.0, None, 0.7, 2.0, 1993-12-08 21:00:00, None, 15.0, None, None, None
None, 0.7, 88.0, None, 0.7, 2.0, 1993-12-08 22:00:00, None, 17.0, None, None, None
None, 0.8, 88.0, None, 0.7, 2.0, 1993-12-08 23:00:00, None, 18.0, None, None, None
None, 0.9, 88.0, None, 0.7, 2.0, 1993-12-09 00:00:00, None, 19.0, None, None, None
None, 2.3, 88.0, None, 0.7, 2.3, 1993-12-09 01:00:00, None, 20.0, None, None, None
None, 2.7, 89.0, None, 0.7, 2.7, 1993-12-09 02:00:00, None, 21.0, None, None, None
None, 2.6, 89.0, None, 0.7, 2.7, 1993-12-09 03:00:00, None, 21.0, None, None, None
None, 2.1, 89.0, None, 0.7, 2.7, 1993-12-09 04:00:00, None, 20.0, None, None, None
None, 1.9, 89.0, None, 0.7, 2.7, 1993-12-09 05:00:00, None, 20.0, None, None, None
None, 2.6, 86.0, None, 0.7, 2.7, 1993-12-09 06:00:00, None, 21.0, None, None, None
None, 3.1, 88.0, None, 3.1, 3.1, 1993-12-09 07:00:00, None, 1.0, None, None, None
None, 2.8, 88.0, None, 2.8, 3.1, 1993-12-09 08:00:00, None, -1.0, None, None, None
None, 2.6, 89.0, None, 2.6, 3.1, 1993-12-09 09:00:00, None, 2.0, None, None, None
None, 1.8, 89.0, None, 1.8, 3.1, 1993-12-09 10:00:00, None, 5.0, None, None, None
None, 2.7, 89.0, None, 1.8, 3.1, 1993-12-09 11:00:00, None, 9.0, None, None, None
None, 2.7, 89.0, None, 1.8, 3.1, 1993-12-09 12:00:00, None, 15.0, None, None, None
None, 3.5, 89.0, None, 1.8, 3.5, 1993-12-09 13:00:00, None, 19.0, None, None, None
None, 3.8, 89.0, None, 1.8, 3.8, 1993-12-09 14:00:00, None, 21.0, None, None, None
None, 4.4, 88.0, None, 1.8, 4.4, 1993-12-09 15:00:00, None, 22.0, None, None, None
None, 5.2, 89.0, None, 1.8, 5.2, 1993-12-09 16:00:00, None, 27.0, None, None, None
None, 5.7, 88.0, None, 1.8, 5.7, 1993-12-09 17:00:00, None, 23.0, None, None, None
None, 6.9, 88.0, None, 1.8, 6.9, 1993-12-09 18:00:00, None, 32.0, None, None, None
None, 8.0, 85.0, None, 8.0, 8.0, 1993-12-09 19:00:00, None, 26.0, None, None, None
None, 9.5, 83.0, None, 8.0, 9.5, 1993-12-09 20:00:00, None, 13.0, None, None, None
None, 9.5, 84.0, None, 8.0, 9.5, 1993-12-09 21:00:00, None, -2.0, None, None, None
None, 9.9, 83.0, None, 8.0, 9.9, 1993-12-09 22:00:00, None, 12.0, None, None, None
None, 10.1, 83.0, None, 8.0, 10.1, 1993-12-09 23:00:00, None, -1.0, None, None, None
None, 9.7, 86.0, None, 8.0, 10.1, 1993-12-10 00:00:00, None, 0.0, None, None, None
None, 9.2, 87.0, None, 8.0, 10.1, 1993-12-10 01:00:00, None, 3.0, None, None, None
None, 8.8, 88.0, None, 8.0, 10.1, 1993-12-10 02:00:00, None, 21.0, None, None, None
None, 9.2, 88.0, None, 8.0, 10.1, 1993-12-10 03:00:00, None, 7.0, None, None, None
None, 8.7, 88.0, None, 8.0, 10.1, 1993-12-10 04:00:00, None, 9.0, None, None, None
None, 8.6, 89.0, None, 8.0, 10.1, 1993-12-10 05:00:00, None, 15.0, None, None, None
None, 8.2, 89.0, None, 8.0, 10.1, 1993-12-10 06:00:00, None, 19.0, None, None, None
None, 7.0, 88.0, None, 7.0, 7.0, 1993-12-10 07:00:00, None, 6.0, None, None, None
None, 5.5, 88.0, None, 5.5, 7.0, 1993-12-10 08:00:00, None, 7.0, None, None, None
None, 4.8, 88.0, None, 4.8, 7.0, 1993-12-10 09:00:00, None, 9.0, None, None, None
None, 4.3, 88.0, None, 4.3, 7.0, 1993-12-10 10:00:00, None, 10.0, None, None, None
None, 4.1, 88.0, None, 4.1, 7.0, 1993-12-10 11:00:00, None, 10.0, None, None, None
None, 4.2, 88.0, None, 4.1, 7.0, 1993-12-10 12:00:00, None, 10.0, None, None, None
None, 4.0, 88.0, None, 4.0, 7.0, 1993-12-10 13:00:00, None, 10.0, None, None, None
None, 4.1, 88.0, None, 4.0, 7.0, 1993-12-10 14:00:00, None, 10.0, None, None, None
None, 3.9, 88.0, None, 3.9, 7.0, 1993-12-10 15:00:00, None, 11.0, None, None, None
None, 3.8, 88.0, None, 3.8, 7.0, 1993-12-10 16:00:00, None, 11.0, None, None, None
None, 4.2, 89.0, None, 3.8, 7.0, 1993-12-10 17:00:00, None, 11.0, None, None, None
None, 3.8, 90.0, None, 3.8, 7.0, 1993-12-10 18:00:00, None, 11.0, None, None, None
None, 3.7, 90.0, None, 3.7, 3.7, 1993-12-10 19:00:00, None, 1.0, None, None, None
None, 3.7, 90.0, None, 3.7, 3.7, 1993-12-10 20:00:00, None, 1.0, None, None, None
None, 4.0, 89.0, None, 3.7, 4.0, 1993-12-10 21:00:00, None, 1.0, None, None, None
None, 4.1, 89.0, None, 3.7, 4.1, 1993-12-10 22:00:00, None, 1.0, None, None, None
None, 4.0, 89.0, None, 3.7, 4.1, 1993-12-10 23:00:00, None, 2.0, None, None, None
None, 3.9, 88.0, None, 3.7, 4.1, 1993-12-11 00:00:00, None, 2.0, None, None, None
None, 3.8, 88.0, None, 3.7, 4.1, 1993-12-11 01:00:00, None, 3.0, None, None, None
None, 3.6, 88.0, None, 3.6, 4.1, 1993-12-11 02:00:00, None, 4.0, None, None, None
None, 3.3, 88.0, None, 3.3, 4.1, 1993-12-11 03:00:00, None, 4.0, None, None, None
None, 3.3, 88.0, None, 3.3, 4.1, 1993-12-11 04:00:00, None, 4.0, None, None, None
None, 3.2, 88.0, None, 3.2, 4.1, 1993-12-11 05:00:00, None, 4.0, None, None, None
None, 3.2, 88.0, None, 3.2, 4.1, 1993-12-11 06:00:00, None, 4.0, None, None, None
None, 3.2, 88.0, None, 3.2, 3.2, 1993-12-11 07:00:00, None, 1.0, None, None, None
None, 3.4, 88.0, None, 3.2, 3.4, 1993-12-11 08:00:00, None, 1.0, None, None, None
None, 3.6, 87.0, None, 3.2, 3.6, 1993-12-11 09:00:00, None, 3.0, None, None, None
None, 3.8, 87.0, None, 3.2, 3.8, 1993-12-11 10:00:00, None, 4.0, None, None, None
None, 4.0, 87.0, None, 3.2, 4.0, 1993-12-11 11:00:00, None, 5.0, None, None, None
None, 4.1, 87.0, None, 3.2, 4.1, 1993-12-11 12:00:00, None, 7.0, None, None, None
None, 4.0, 87.0, None, 3.2, 4.1, 1993-12-11 13:00:00, None, 9.0, None, None, None
None, 4.0, 88.0, None, 3.2, 4.1, 1993-12-11 14:00:00, None, 11.0, None, None, None
None, 3.7, 88.0, None, 3.2, 4.1, 1993-12-11 15:00:00, None, 13.0, None, None, None
None, 3.4, 88.0, None, 3.2, 4.1, 1993-12-11 16:00:00, None, 15.0, None, None, None
None, 1.7, 88.0, None, 1.7, 4.1, 1993-12-11 17:00:00, None, 19.0, None, None, None
None, 1.6, 88.0, None, 1.6, 4.1, 1993-12-11 18:00:00, None, 21.0, None, None, None
None, 1.7, 88.0, None, 1.7, 1.7, 1993-12-11 19:00:00, None, 0.0, None, None, None
None, 1.5, 88.0, None, 1.5, 1.7, 1993-12-11 20:00:00, None, 0.0, None, None, None
None, 0.8, 88.0, None, 0.8, 1.7, 1993-12-11 21:00:00, None, 0.0, None, None, None
None, -0.1, 88.0, None, -0.1, 1.7, 1993-12-11 22:00:00, None, 0.0, None, None, None
None, -0.5, 88.0, None, -0.5, 1.7, 1993-12-11 23:00:00, None, 0.0, None, None, None
None, -0.4, 88.0, None, -0.5, 1.7, 1993-12-12 00:00:00, None, 0.0, None, None, None
None, -0.6, 89.0, None, -0.6, 1.7, 1993-12-12 01:00:00, None, 0.0, None, None, None
None, -0.2, 89.0, None, -0.6, 1.7, 1993-12-12 02:00:00, None, 0.0, None, None, None
None, -0.8, 89.0, None, -0.8, 1.7, 1993-12-12 03:00:00, None, 0.0, None, None, None
None, -0.6, 89.0, None, -0.8, 1.7, 1993-12-12 04:00:00, None, 0.0, None, None, None
None, -0.2, 89.0, None, -0.8, 1.7, 1993-12-12 05:00:00, None, 0.0, None, None, None
None, -0.2, 89.0, None, -0.8, 1.7, 1993-12-12 06:00:00, None, 0.0, None, None, None
None, -0.9, 89.0, None, -0.9, -0.9, 1993-12-12 07:00:00, None, 0.0, None, None, None
None, -0.9, 89.0, None, -0.9, -0.9, 1993-12-12 08:00:00, None, 0.0, None, None, None
None, -0.9, 88.0, None, -0.9, -0.9, 1993-12-12 09:00:00, None, 0.0, None, None, None
None, -0.1, 88.0, None, -0.9, -0.1, 1993-12-12 10:00:00, None, -1.0, None, None, None
None, 0.7, 87.0, None, -0.9, 0.7, 1993-12-12 11:00:00, None, -1.0, None, None, None
None, 0.6, 87.0, None, -0.9, 0.7, 1993-12-12 12:00:00, None, 0.0, None, None, None
None, 0.8, 88.0, None, -0.9, 0.8, 1993-12-12 13:00:00, None, -1.0, None, None, None
None, 0.9, 89.0, None, -0.9, 0.9, 1993-12-12 14:00:00, None, 0.0, None, None, None
None, 0.8, 89.0, None, -0.9, 0.9, 1993-12-12 15:00:00, None, 1.0, None, None, None
None, 1.2, 89.0, None, -0.9, 1.2, 1993-12-12 16:00:00, None, 2.0, None, None, None
None, 1.3, 90.0, None, -0.9, 1.3, 1993-12-12 17:00:00, None, 3.0, None, None, None
None, 1.9, 90.0, None, -0.9, 1.9, 1993-12-12 18:00:00, None, 10.0, None, None, None
None, 1.4, 90.0, None, 1.4, 1.4, 1993-12-12 19:00:00, None, 7.0, None, None, None
None, 1.6, 90.0, None, 1.4, 1.6, 1993-12-12 20:00:00, None, -2.0, None, None, None
None, 1.5, 90.0, None, 1.4, 1.6, 1993-12-12 21:00:00, None, 1.0, None, None, None
None, 1.5, 90.0, None, 1.4, 1.6, 1993-12-12 22:00:00, None, 4.0, None, None, None
None, 1.8, 90.0, None, 1.4, 1.8, 1993-12-12 23:00:00, None, 8.0, None, None, None
None, 1.9, 90.0, None, 1.4, 1.9, 1993-12-13 00:00:00, None, 11.0, None, None, None
None, 2.4, 90.0, None, 1.4, 2.4, 1993-12-13 01:00:00, None, -11.0, None, None, None
None, 1.6, 90.0, None, 1.4, 2.4, 1993-12-13 02:00:00, None, 18.0, None, None, None
None, 1.4, 90.0, None, 1.4, 2.4, 1993-12-13 03:00:00, None, 23.0, None, None, None
None, 2.7, 90.0, None, 1.4, 2.7, 1993-12-13 04:00:00, None, 27.0, None, None, None
None, 2.8, 90.0, None, 1.4, 2.8, 1993-12-13 05:00:00, None, 30.0, None, None, None
None, 2.4, 89.0, None, 1.4, 2.8, 1993-12-13 06:00:00, None, 36.0, None, None, None
None, 2.3, 89.0, None, 2.3, 2.3, 1993-12-13 07:00:00, None, 6.0, None, None, None
None, 2.3, 89.0, None, 2.3, 2.3, 1993-12-13 08:00:00, None, 10.0, None, None, None
None, 2.2, 89.0, None, 2.2, 2.3, 1993-12-13 09:00:00, None, 16.0, None, None, None
None, 2.6, 89.0, None, 2.2, 2.6, 1993-12-13 10:00:00, None, 21.0, None, None, None
None, 2.8, 88.0, None, 2.2, 2.8, 1993-12-13 11:00:00, None, 26.0, None, None, None
None, 3.2, 88.0, None, 2.2, 3.2, 1993-12-13 12:00:00, None, 30.0, None, None, None
None, 3.4, 88.0, None, 2.2, 3.4, 1993-12-13 13:00:00, None, 33.0, None, None, None
None, 3.5, 88.0, None, 2.2, 3.5, 1993-12-13 14:00:00, None, 38.0, None, None, None
None, 3.5, 88.0, None, 2.2, 3.5, 1993-12-13 15:00:00, None, None, None, None, None
None, 3.5, 88.0, None, 2.2, 3.5, 1993-12-13 16:00:00, None, None, None, None, None
None, 3.4, 88.0, None, 2.2, 3.5, 1993-12-13 17:00:00, None, None, None, None, None
None, 3.1, 88.0, None, 2.2, 3.5, 1993-12-13 18:00:00, None, None, None, None, None
None, 2.9, 88.0, None, 2.9, 2.9, 1993-12-13 19:00:00, None, 3.0, None, None, None
None, 1.9, 88.0, None, 1.9, 2.9, 1993-12-13 20:00:00, None, 7.0, None, None, None
None, 1.1, 88.0, None, 1.1, 2.9, 1993-12-13 21:00:00, None, 12.0, None, None, None
None, 1.1, 88.0, None, 1.1, 2.9, 1993-12-13 22:00:00, None, 14.0, None, None, None
None, 1.3, 88.0, None, 1.1, 2.9, 1993-12-13 23:00:00, None, 16.0, None, None, None
