station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
None, 15.85, 72.54, 15.9, 73.0, 11.0, 15.9, 9.2, 1013.8, None, 11.0, 965.0, None, 2022-08-02 16:00:00, None, 965.0
None, 16.63, 68.13, 16.9, 68.0, 11.0, 16.6, 9.2, 1013.8, None, 11.0, 965.0, None, 2022-08-02 17:00:00, None, 965.0
None, 17.5, 62.87, 17.6, 63.0, 11.0, 17.5, 9.2, 1012.7, None, 11.0, 964.0, None, 2022-08-02 18:00:00, None, 964.0
None, 17.55, 60.87, 18.4, 61.0, 10.0, 17.6, 17.4, 1011.6, None, 10.0, 963.0, None, 2022-08-02 19:00:00, None, 963.0
None, 16.26, 70.52, 18.4, 71.0, 11.0, 16.3, 16.3, 1011.6, None, 11.0, 963.0, None, 2022-08-02 20:00:00, None, 963.0
None, 15.52, 66.06, 18.4, 66.0, 9.0, 15.5, 15.2, 1011.6, None, 9.0, 963.0, None, 2022-08-02 21:00:00, None, 963.0
None, 15.48, 61.03, 18.4, 61.0, 8.0, 15.5, 13.6, 1011.5, None, 8.0, 963.0, None, 2022-08-02 22:00:00, None, 963.0
None, 12.79, 78.7, 18.4, 79.0, 9.0, 12.8, 12.7, 1011.6, None, 9.0, 963.0, None, 2022-08-02 23:00:00, None, 963.0
None, 11.99, 85.2, 18.4, 85.0, 9.0, 12.0, 12.0, 1011.6, None, 9.0, 963.0, None, 2022-08-03 00:00:00, None, 963.0
None, 11.71, 90.9, 18.4, 91.0, 10.0, 11.7, 11.7, 1011.6, None, 10.0, 963.0, None, 2022-08-03 01:00:00, None, 963.0
None, 11.78, 90.5, 18.4, 91.0, 10.0, 11.8, 11.7, 1012.7, None, 10.0, 964.0, None, 2022-08-03 02:00:00, None, 964.0
None, 12.49, 85.7, 18.4, 86.0, 10.0, 12.5, 11.5, 1011.6, None, 10.0, 963.0, None, 2022-08-03 03:00:00, None, 963.0
None, 11.91, 87.4, 18.4, 87.0, 10.0, 11.9, 11.5, 1012.6, None, 10.0, 964.0, None, 2022-08-03 04:00:00, None, 964.0
None, 11.44, 90.3, 18.4, 90.0, 10.0, 11.4, 11.4, 1012.6, None, 10.0, 964.0, None, 2022-08-03 05:00:00, None, 964.0
None, 10.95, 93.2, 18.4, 93.0, 10.0, 11.0, 10.9, 1012.6, None, 10.0, 964.0, None, 2022-08-03 06:00:00, None, 964.0
None, 11.28, 92.6, 11.3, 93.0, 10.0, 11.3, 10.8, 1011.5, None, 10.0, 963.0, None, 2022-08-03 07:00:00, None, 963.0
None, 11.29, 88.1, 11.6, 88.0, 9.0, 11.3, 10.8, 1012.6, None, 9.0, 964.0, None, 2022-08-03 08:00:00, None, 964.0
None, 12.42, 80.4, 12.7, 80.0, 9.0, 12.4, 10.8, 1012.6, None, 9.0, 964.0, None, 2022-08-03 09:00:00, None, 964.0
None, 13.33, 76.05, 14.0, 76.0, 9.0, 13.3, 10.8, 1012.6, None, 9.0, 964.0, None, 2022-08-03 10:00:00, None, 964.0
None, 14.35, 66.56, 14.6, 67.0, 8.0, 14.4, 10.8, 1011.6, None, 8.0, 963.0, None, 2022-08-03 11:00:00, None, 963.0
None, 14.49, 69.91, 15.6, 70.0, 9.0, 14.5, 10.8, 1011.6, None, 9.0, 963.0, None, 2022-08-03 12:00:00, None, 963.0
None, 15.46, 62.48, 15.7, 62.0, 9.0, 15.5, 10.8, 1010.6, None, 9.0, 962.0, None, 2022-08-03 13:00:00, None, 962.0
None, 15.62, 61.72, 16.0, 62.0, 8.0, 15.6, 10.8, 1010.5, None, 8.0, 962.0, None, 2022-08-03 14:00:00, None, 962.0
None, 14.01, 69.35, 16.0, 69.0, 9.0, 14.0, 10.8, 1011.6, None, 9.0, 963.0, None, 2022-08-03 15:00:00, None, 963.0
None, 14.34, 67.78, 16.0, 68.0, 9.0, 14.3, 10.8, 1011.7, None, 9.0, 963.0, None, 2022-08-03 16:00:00, None, 963.0
None, 15.39, 63.37, 16.0, 63.0, 9.0, 15.4, 10.8, 1010.6, None, 9.0, 962.0, None, 2022-08-03 17:00:00, None, 962.0
None, 15.73, 63.36, 16.0, 63.0, 9.0, 15.7, 10.8, 1010.6, None, 9.0, 962.0, None, 2022-08-03 18:00:00, None, 962.0
None, 15.84, 65.27, 15.9, 65.0, 10.0, 15.8, 15.6, 1010.6, None, 10.0, 962.0, None, 2022-08-03 19:00:00, None, 962.0
None, 15.02, 70.75, 15.9, 71.0, 10.0, 15.0, 15.0, 1011.6, None, 10.0, 963.0, None, 2022-08-03 20:00:00, None, 963.0
None, 13.25, 82.0, 15.9, 82.0, 10.0, 13.3, 13.3, 1010.6, None, 10.0, 962.0, None, 2022-08-03 21:00:00, None, 962.0
None, 11.73, 86.8, 15.9, 87.0, 9.0, 11.7, 11.7, 1011.7, None, 9.0, 963.0, None, 2022-08-03 22:00:00, None, 963.0
None, 11.26, 89.1, 15.9, 89.0, 10.0, 11.3, 11.3, 1012.7, None, 10.0, 964.0, None, 2022-08-03 23:00:00, None, 964.0
None, 10.9, 89.3, 15.9, 89.0, 9.0, 10.9, 10.8, 1011.7, None, 9.0, 963.0, None, 2022-08-04 00:00:00, None, 963.0
None, 10.79, 90.7, 15.9, 91.0, 9.0, 10.8, 10.7, 1012.7, None, 9.0, 964.0, None, 2022-08-04 01:00:00, None, 964.0
None, 10.52, 91.0, 15.9, 91.0, 9.0, 10.5, 10.5, 1012.7, None, 9.0, 964.0, None, 2022-08-04 02:00:00, None, 964.0
None, 10.42, 91.8, 15.9, 92.0, 9.0, 10.4, 10.3, 1012.8, None, 9.0, 964.0, None, 2022-08-04 03:00:00, None, 964.0
None, 10.53, 93.0, 15.9, 93.0, 9.0, 10.5, 10.3, 1013.8, None, 9.0, 965.0, None, 2022-08-04 04:00:00, None, 965.0
None, 10.37, 93.2, 15.9, 93.0, 10.0, 10.4, 10.3, 1013.8, None, 10.0, 965.0, None, 2022-08-04 05:00:00, None, 965.0
None, 10.39, 93.6, 15.9, 94.0, 9.0, 10.4, 10.2, 1013.8, None, 9.0, 965.0, None, 2022-08-04 06:00:00, None, 965.0
None, 10.53, 93.6, 10.7, 94.0, 9.0, 10.5, 10.2, 1013.8, None, 9.0, 965.0, None, 2022-08-04 07:00:00, None, 965.0
None, 11.05, 92.7, 11.1, 93.0, 10.0, 11.1, 10.2, 1014.8, None, 10.0, 966.0, None, 2022-08-04 08:00:00, None, 966.0
None, 11.43, 90.4, 11.5, 90.0, 10.0, 11.4, 10.2, 1014.9, None, 10.0, 966.0, None, 2022-08-04 09:00:00, None, 966.0
None, 12.09, 86.9, 12.1, 87.0, 10.0, 12.1, 10.2, 1014.9, None, 10.0, 966.0, None, 2022-08-04 10:00:00, None, 966.0
None, 12.37, 87.2, 12.4, 87.0, 10.0, 12.4, 10.2, 1016.0, None, 10.0, 967.0, None, 2022-08-04 11:00:00, None, 967.0
None, 13.22, 81.4, 13.3, 81.0, 10.0, 13.2, 10.2, 1017.0, None, 10.0, 968.0, None, 2022-08-04 12:00:00, None, 968.0
None, 14.36, 75.62, 14.3, 76.0, 10.0, 14.4, 10.2, 1016.9, None, 10.0, 968.0, None, 2022-08-04 13:00:00, None, 968.0
None, 15.79, 69.27, 15.8, 69.0, 9.0, 15.8, 10.2, 1016.9, None, 9.0, 968.0, None, 2022-08-04 14:00:00, None, 968.0
None, 15.88, 68.23, 16.1, 68.0, 10.0, 15.9, 10.2, 1016.9, None, 10.0, 968.0, None, 2022-08-04 15:00:00, None, 968.0
None, 16.96, 64.44, 16.9, 64.0, 10.0, 17.0, 10.2, 1016.8, None, 10.0, 968.0, None, 2022-08-04 16:00:00, None, 968.0
None, 17.5, 64.67, 17.6, 65.0, 11.0, 17.5, 10.2, 1016.8, None, 11.0, 968.0, None, 2022-08-04 17:00:00, None, 968.0
None, 17.42, 67.32, 17.8, 67.0, 11.0, 17.4, 10.2, 1016.8, None, 11.0, 968.0, None, 2022-08-04 18:00:00, None, 968.0
None, 17.49, 61.04, 17.7, 61.0, 11.0, 17.5, 16.9, 1017.9, None, 11.0, 969.0, None, 2022-08-04 19:00:00, None, 969.0
None, 16.49, 71.42, 17.7, 71.0, 11.0, 16.5, 16.3, 1017.9, None, 11.0, 969.0, None, 2022-08-04 20:00:00, None, 969.0
None, 16.57, 65.5, 17.7, 66.0, 11.0, 16.6, 14.9, 1017.9, None, 11.0, 969.0, None, 2022-08-04 21:00:00, None, 969.0
None, 16.36, 64.73, 17.7, 65.0, 10.0, 16.4, 14.9, 1018.9, None, 10.0, 970.0, None, 2022-08-04 22:00:00, None, 970.0
None, 13.76, 87.7, 17.7, 88.0, 11.0, 13.8, 13.7, 1020.1, None, 11.0, 971.0, None, 2022-08-04 23:00:00, None, 971.0
None, 12.96, 89.0, 17.7, 89.0, 11.0, 13.0, 12.8, 1021.1, None, 11.0, 972.0, None, 2022-08-05 00:00:00, None, 972.0
None, 13.27, 86.9, 17.7, 87.0, 11.0, 13.3, 12.8, 1021.0, None, 11.0, 972.0, None, 2022-08-05 01:00:00, None, 972.0
None, 12.99, 88.4, 17.7, 88.0, 11.0, 13.0, 12.7, 1021.0, None, 11.0, 972.0, None, 2022-08-05 02:00:00, None, 972.0
None, 12.33, 89.8, 17.7, 90.0, 11.0, 12.3, 12.3, 1022.1, None, 11.0, 973.0, None, 2022-08-05 03:00:00, None, 973.0
None, 11.14, 92.2, 17.7, 92.0, 10.0, 11.1, 11.2, 1022.1, None, 10.0, 973.0, None, 2022-08-05 04:00:00, None, 973.0
None, 10.25, 93.7, 17.7, 94.0, 9.0, 10.3, 10.2, 1023.1, None, 9.0, 974.0, None, 2022-08-05 05:00:00, None, 974.0
None, 10.16, 94.3, 17.7, 94.0, 9.0, 10.2, 9.8, 1023.1, None, 9.0, 974.0, None, 2022-08-05 06:00:00, None, 974.0
None, 10.15, 93.6, 10.4, 94.0, 9.0, 10.2, 9.7, 1024.2, None, 9.0, 975.0, None, 2022-08-05 07:00:00, None, 975.0
None, 11.99, 89.8, 12.1, 90.0, 10.0, 12.0, 9.7, 1024.2, None, 10.0, 975.0, None, 2022-08-05 08:00:00, None, 975.0
None, 14.36, 76.68, 14.3, 77.0, 10.0, 14.4, 9.7, 1024.0, None, 10.0, 975.0, None, 2022-08-05 09:00:00, None, 975.0
None, 16.0, 70.61, 15.9, 71.0, 11.0, 16.0, 9.7, 1024.0, None, 11.0, 975.0, None, 2022-08-05 10:00:00, None, 975.0
None, 17.63, 62.02, 17.7, 62.0, 10.0, 17.6, 9.7, 1024.0, None, 10.0, 975.0, None, 2022-08-05 11:00:00, None, 975.0
None, 18.79, 58.24, 19.1, 58.0, 11.0, 18.8, 9.7, 1024.0, None, 11.0, 975.0, None, 2022-08-05 12:00:00, None, 975.0
None, 19.93, 56.89, 19.9, 57.0, 11.0, 19.9, 9.7, 1024.0, None, 11.0, 975.0, None, 2022-08-05 13:00:00, None, 975.0
None, 21.17, 51.73, 21.4, 52.0, 11.0, 21.2, 9.7, 1022.9, None, 11.0, 974.0, None, 2022-08-05 14:00:00, None, 974.0
None, 21.73, 51.38, 21.8, 51.0, 12.0, 21.7, 9.7, 1021.8, None, 12.0, 973.0, None, 2022-08-05 15:00:00, None, 973.0
None, 22.29, 49.38, 22.6, 49.0, 11.0, 22.3, 9.7, 1021.8, None, 11.0, 973.0, None, 2022-08-05 16:00:00, None, 973.0
None, 22.82, 47.2, 23.1, 47.0, 11.0, 22.8, 9.7, 1021.9, None, 11.0, 973.0, None, 2022-08-05 17:00:00, None, 973.0
None, 22.67, 51.47, 23.1, 51.0, 12.0, 22.7, 9.7, 1020.8, None, 12.0, 972.0, None, 2022-08-05 18:00:00, None, 972.0
None, 20.34, 61.38, 22.8, 61.0, 12.0, 20.3, 20.3, 1020.9, None, 12.0, 972.0, None, 2022-08-05 19:00:00, None, 972.0
None, 19.57, 65.52, 22.8, 66.0, 13.0, 19.6, 19.5, 1020.9, None, 13.0, 972.0, None, 2022-08-05 20:00:00, None, 972.0
None, 18.28, 70.61, 22.8, 71.0, 13.0, 18.3, 18.3, 1020.8, None, 13.0, 972.0, None, 2022-08-05 21:00:00, None, 972.0
None, 16.34, 79.38, 22.8, 79.0, 13.0, 16.3, 16.4, 1020.8, None, 13.0, 972.0, None, 2022-08-05 22:00:00, None, 972.0
None, 15.14, 84.4, 22.8, 84.0, 13.0, 15.1, 15.2, 1020.8, None, 13.0, 972.0, None, 2022-08-05 23:00:00, None, 972.0
None, 14.53, 87.1, 22.8, 87.0, 13.0, 14.5, 14.5, 1020.8, None, 13.0, 972.0, None, 2022-08-06 00:00:00, None, 972.0
None, 14.45, 87.8, 22.8, 88.0, 12.0, 14.5, 14.4, 1020.8, None, 12.0, 972.0, None, 2022-08-06 01:00:00, None, 972.0
None, 14.42, 88.0, 22.8, 88.0, 12.0, 14.4, 14.3, 1020.7, None, 12.0, 972.0, None, 2022-08-06 02:00:00, None, 972.0
None, 14.43, 86.0, 22.8, 86.0, 12.0, 14.4, 14.3, 1020.7, None, 12.0, 972.0, None, 2022-08-06 03:00:00, None, 972.0
None, 13.97, 88.3, 22.8, 88.0, 12.0, 14.0, 13.8, 1020.7, None, 12.0, 972.0, None, 2022-08-06 04:00:00, None, 972.0
None, 13.95, 88.9, 22.8, 89.0, 12.0, 14.0, 13.8, 1019.6, None, 12.0, 971.0, None, 2022-08-06 05:00:00, None, 971.0
None, 13.84, 89.6, 22.8, 90.0, 12.0, 13.8, 13.8, 1019.6, None, 12.0, 971.0, None, 2022-08-06 06:00:00, None, 971.0
None, 13.82, 89.8, 14.0, 90.0, 12.0, 13.8, 13.6, 1019.7, None, 12.0, 971.0, None, 2022-08-06 07:00:00, None, 971.0
None, 14.73, 86.4, 14.6, 86.0, 13.0, 14.7, 13.6, 1019.7, None, 13.0, 971.0, None, 2022-08-06 08:00:00, None, 971.0
None, 15.57, 81.1, 15.7, 81.0, 12.0, 15.6, 13.6, 1019.7, None, 12.0, 971.0, None, 2022-08-06 09:00:00, None, 971.0
None, 17.16, 72.0, 17.2, 72.0, 12.0, 17.2, 13.6, 1019.7, None, 12.0, 971.0, None, 2022-08-06 10:00:00, None, 971.0
None, 18.44, 66.36, 18.6, 66.0, 12.0, 18.4, 13.6, 1019.7, None, 12.0, 971.0, None, 2022-08-06 11:00:00, None, 971.0
None, 18.8, 67.02, 18.9, 67.0, 12.0, 18.8, 13.6, 1019.7, None, 12.0, 971.0, None, 2022-08-06 12:00:00, None, 971.0
None, 20.05, 63.35, 20.2, 63.0, 13.0, 20.1, 13.6, 1019.7, None, 13.0, 971.0, None, 2022-08-06 13:00:00, None, 971.0
None, 22.2, 47.86, 22.8, 48.0, 11.0, 22.2, 13.6, 1019.6, None, 11.0, 971.0, None, 2022-08-06 14:00:00, None, 971.0
None, 22.46, 47.49, 22.8, 47.0, 11.0, 22.5, 13.6, 1019.6, None, 11.0, 971.0, None, 2022-08-06 15:00:00, None, 971.0
None, 22.36, 48.1, 22.8, 48.0, 11.0, 22.4, 13.6, 1019.6, None, 11.0, 971.0, None, 2022-08-06 16:00:00, None, 971.0
None, 21.66, 55.95, 23.0, 56.0, 12.0, 21.7, 13.6, 1019.6, None, 12.0, 971.0, None, 2022-08-06 17:00:00, None, 971.0
None, 21.24, 57.75, 23.0, 58.0, 12.0, 21.2, 13.6, 1019.7, None, 12.0, 971.0, None, 2022-08-06 18:00:00, None, 971.0
None, 20.93, 58.79, 21.8, 59.0, 12.0, 20.9, 20.9, 1019.7, None, 12.0, 971.0, None, 2022-08-06 19:00:00, None, 971.0
None, 19.49, 69.47, 21.8, 69.0, 14.0, 19.5, 19.4, 1019.7, None, 14.0, 971.0, None, 2022-08-06 20:00:00, None, 971.0
None, 18.02, 70.6, 21.8, 71.0, 13.0, 18.0, 17.8, 1019.7, None, 13.0, 971.0, None, 2022-08-06 21:00:00, None, 971.0
None, 16.39, 75.48, 21.8, 75.0, 13.0, 16.4, 16.3, 1020.8, None, 13.0, 972.0, None, 2022-08-06 22:00:00, None, 972.0
None, 14.49, 86.0, 21.8, 86.0, 12.0, 14.5, 14.4, 1020.8, None, 12.0, 972.0, None, 2022-08-06 23:00:00, None, 972.0
None, 14.17, 84.2, 21.8, 84.0, 11.0, 14.2, 14.0, 1020.8, None, 11.0, 972.0, None, 2022-08-07 00:00:00, None, 972.0
None, 12.91, 88.1, 21.8, 88.0, 11.0, 12.9, 12.9, 1020.8, None, 11.0, 972.0, None, 2022-08-07 01:00:00, None, 972.0
None, 12.55, 87.8, 21.8, 88.0, 10.0, 12.6, 12.4, 1019.7, None, 10.0, 971.0, None, 2022-08-07 02:00:00, None, 971.0
None, 12.53, 87.6, 21.8, 88.0, 10.0, 12.5, 12.3, 1019.7, None, 10.0, 971.0, None, 2022-08-07 03:00:00, None, 971.0
None, 12.4, 87.8, 21.8, 88.0, 11.0, 12.4, 12.3, 1019.7, None, 11.0, 971.0, None, 2022-08-07 04:00:00, None, 971.0
None, 12.71, 88.8, 21.8, 89.0, 11.0, 12.7, 12.3, 1019.7, None, 11.0, 971.0, None, 2022-08-07 05:00:00, None, 971.0
None, 12.81, 88.6, 21.8, 89.0, 11.0, 12.8, 12.3, 1019.7, None, 11.0, 971.0, None, 2022-08-07 06:00:00, None, 971.0
None, 12.96, 89.3, 13.1, 89.0, 11.0, 13.0, 12.7, 1019.7, None, 11.0, 971.0, None, 2022-08-07 07:00:00, None, 971.0
None, 14.01, 87.4, 14.2, 87.0, 12.0, 14.0, 12.7, 1019.7, None, 12.0, 971.0, None, 2022-08-07 08:00:00, None, 971.0
None, 16.92, 73.55, 16.9, 74.0, 12.0, 16.9, 12.7, 1019.7, None, 12.0, 971.0, None, 2022-08-07 09:00:00, None, 971.0
None, 18.58, 66.38, 18.5, 66.0, 12.0, 18.6, 12.7, 1019.7, None, 12.0, 971.0, None, 2022-08-07 10:00:00, None, 971.0
None, 19.61, 64.48, 19.5, 64.0, 13.0, 19.6, 12.7, 1019.7, None, 13.0, 971.0, None, 2022-08-07 11:00:00, None, 971.0
None, 19.76, 65.11, 20.5, 65.0, 13.0, 19.8, 12.7, 1019.7, None, 13.0, 971.0, None, 2022-08-07 12:00:00, None, 971.0
None, 22.27, 43.23, 22.4, 43.0, 9.0, 22.3, 12.7, 1018.6, None, 9.0, 970.0, None, 2022-08-07 13:00:00, None, 970.0
None, 23.29, 37.37, 24.1, 37.0, 8.0, 23.3, 12.7, 1018.6, None, 8.0, 970.0, None, 2022-08-07 14:00:00, None, 970.0
None, 22.93, 41.17, 24.1, 41.0, 8.0, 22.9, 12.7, 1018.6, None, 8.0, 970.0, None, 2022-08-07 15:00:00, None, 970.0
None, 24.39, 33.31, 24.8, 33.0, 7.0, 24.4, 12.7, 1017.5, None, 7.0, 969.0, None, 2022-08-07 16:00:00, None, 969.0
None, 23.77, 36.86, 24.8, 37.0, 7.0, 23.8, 12.7, 1017.5, None, 7.0, 969.0, None, 2022-08-07 17:00:00, None, 969.0
None, 23.73, 39.29, 24.8, 39.0, 9.0, 23.7, 12.7, 1017.5, None, 9.0, 969.0, None, 2022-08-07 18:00:00, None, 969.0
None, 22.51, 38.49, 23.9, 38.0, 9.0, 22.5, 21.5, 1017.6, None, 9.0, 969.0, None, 2022-08-07 19:00:00, None, 969.0
None, 20.61, 43.33, 23.9, 43.0, 8.0, 20.6, 20.0, 1017.6, None, 8.0, 969.0, None, 2022-08-07 20:00:00, None, 969.0
None, 18.31, 47.24, 23.9, 47.0, 7.0, 18.3, 18.5, 1018.6, None, 7.0, 970.0, None, 2022-08-07 21:00:00, None, 970.0
None, 15.72, 55.65, 23.9, 56.0, 6.0, 15.7, 15.3, 1019.7, None, 6.0, 971.0, None, 2022-08-07 22:00:00, None, 971.0
None, 13.11, 67.98, 23.9, 68.0, 8.0, 13.1, 13.1, 1020.8, None, 8.0, 972.0, None, 2022-08-07 23:00:00, None, 972.0
None, 11.68, 76.95, 23.9, 77.0, 7.0, 11.7, 11.7, 1020.9, None, 7.0, 972.0, None, 2022-08-08 00:00:00, None, 972.0
None, 10.3, 82.3, 23.9, 82.0, 7.0, 10.3, 10.2, 1021.9, None, 7.0, 973.0, None, 2022-08-08 01:00:00, None, 973.0
None, 9.06, 85.9, 23.9, 86.0, 7.0, 9.1, 9.0, 1021.9, None, 7.0, 973.0, None, 2022-08-08 02:00:00, None, 973.0
None, 9.45, 84.3, 23.9, 84.0, 7.0, 9.5, 8.7, 1021.9, None, 7.0, 973.0, None, 2022-08-08 03:00:00, None, 973.0
None, 8.15, 90.2, 23.9, 90.0, 7.0, 8.2, 8.1, 1022.9, None, 7.0, 974.0, None, 2022-08-08 04:00:00, None, 974.0
None, 7.32, 91.4, 23.9, 91.0, 6.0, 7.3, 7.2, 1023.0, None, 6.0, 974.0, None, 2022-08-08 05:00:00, None, 974.0
None, 6.702, 93.3, 23.9, 93.0, 5.0, 6.7, 6.6, 1024.1, None, 5.0, 975.0, None, 2022-08-08 06:00:00, None, 975.0
None, 7.211, 93.3, 7.3, 93.0, 6.0, 7.2, 6.4, 1023.1, None, 6.0, 974.0, None, 2022-08-08 07:00:00, None, 974.0
None, 9.73, 83.3, 9.6, 83.0, 7.0, 9.7, 6.4, 1024.1, None, 7.0, 975.0, None, 2022-08-08 08:00:00, None, 975.0
None, 13.32, 66.3, 13.3, 66.0, 7.0, 13.3, 6.4, 1024.0, None, 7.0, 975.0, None, 2022-08-08 09:00:00, None, 975.0
None, 14.78, 58.94, 15.0, 59.0, 7.0, 14.8, 6.4, 1024.1, None, 7.0, 975.0, None, 2022-08-08 10:00:00, None, 975.0
None, 16.47, 54.67, 16.6, 55.0, 8.0, 16.5, 6.4, 1023.1, None, 8.0, 974.0, None, 2022-08-08 11:00:00, None, 974.0
None, 17.71, 50.93, 17.9, 51.0, 8.0, 17.7, 6.4, 1023.1, None, 8.0, 974.0, None, 2022-08-08 12:00:00, None, 974.0
None, 19.42, 42.41, 19.3, 42.0, 6.0, 19.4, 6.4, 1022.0, None, 6.0, 973.0, None, 2022-08-08 13:00:00, None, 973.0
None, 20.62, 37.13, 21.0, 37.0, 5.0, 20.6, 6.4, 1022.0, None, 5.0, 973.0, None, 2022-08-08 14:00:00, None, 973.0
None, 21.99, 34.41, 22.2, 34.0, 6.0, 22.0, 6.4, 1020.9, None, 6.0, 972.0, None, 2022-08-08 15:00:00, None, 972.0
None, 22.54, 31.91, 22.6, 32.0, 5.0, 22.5, 6.4, 1020.9, None, 5.0, 972.0, None, 2022-08-08 16:00:00, None, 972.0
None, 22.95, 32.44, 23.2, 32.0, 5.0, 23.0, 6.4, 1019.9, None, 5.0, 971.0, None, 2022-08-08 17:00:00, None, 971.0
None, 22.81, 31.56, 23.3, 32.0, 5.0, 22.8, 6.4, 1019.9, None, 5.0, 971.0, None, 2022-08-08 18:00:00, None, 971.0
None, 20.57, 33.73, 23.1, 34.0, 4.0, 20.6, 20.4, 1020.0, None, 4.0, 971.0, None, 2022-08-08 19:00:00, None, 971.0
None, 18.33, 44.08, None, None, None, None, None, None, None, 7.0, 970.0, None, 2022-08-08 20:00:00, None, None
None, 15.05, 60.62, 23.1, 61.0, 7.0, 15.1, 15.1, 1018.9, None, 7.0, 970.0, None, 2022-08-08 21:00:00, None, 970.0
None, 12.7, 76.27, 23.1, 76.0, 9.0, 12.7, 12.8, 1020.0, None, 9.0, 971.0, None, 2022-08-08 22:00:00, None, 971.0
None, 11.06, 84.0, 23.1, 84.0, 9.0, 11.1, 11.0, 1020.0, None, 9.0, 971.0, None, 2022-08-08 23:00:00, None, 971.0
None, 10.02, 89.3, 23.1, 89.0, 8.0, 10.0, 10.1, 1021.0, None, 8.0, 972.0, None, 2022-08-09 00:00:00, None, 972.0
None, 9.16, 92.2, 23.1, 92.0, 8.0, 9.2, 9.2, 1021.0, None, 8.0, 972.0, None, 2022-08-09 01:00:00, None, 972.0
None, 8.25, 93.0, 23.1, 93.0, 7.0, 8.3, 8.3, 1021.0, None, 7.0, 972.0, None, 2022-08-09 02:00:00, None, 972.0
None, 7.307, 92.6, 23.1, 93.0, 6.0, 7.3, 7.3, 1021.0, None, 6.0, 972.0, None, 2022-08-09 03:00:00, None, 972.0
None, 6.505, 93.2, 23.1, 93.0, 5.0, 6.5, 6.5, 1022.0, None, 5.0, 973.0, None, 2022-08-09 04:00:00, None, 973.0
None, 5.781, 93.7, 23.1, 94.0, 5.0, 5.8, 5.8, 1022.0, None, 5.0, 973.0, None, 2022-08-09 05:00:00, None, 973.0
None, 5.234, 93.8, 23.1, 94.0, 4.0, 5.2, 5.2, 1022.1, None, 4.0, 973.0, None, 2022-08-09 06:00:00, None, 973.0
None, 5.68, 90.5, 5.9, 91.0, 4.0, 5.7, 5.1, 1022.2, None, 4.0, 973.0, None, 2022-08-09 07:00:00, None, 973.0
None, 8.12, 87.8, 8.1, 88.0, 6.0, 8.1, 5.1, 1022.2, None, 6.0, 973.0, None, 2022-08-09 08:00:00, None, 973.0
None, 11.9, 72.22, 11.9, 72.0, 7.0, 11.9, 5.1, 1022.1, None, 7.0, 973.0, None, 2022-08-09 09:00:00, None, 973.0
None, 14.86, 58.58, 14.9, 59.0, 7.0, 14.9, 5.1, 1022.1, None, 7.0, 973.0, None, 2022-08-09 10:00:00, None, 973.0
None, 17.72, 52.35, 17.6, 52.0, 8.0, 17.7, 5.1, 1022.0, None, 8.0, 973.0, None, 2022-08-09 11:00:00, None, 973.0
None, 19.77, 45.66, 19.9, 46.0, 7.0, 19.8, 5.1, 1020.9, None, 7.0, 972.0, None, 2022-08-09 12:00:00, None, 972.0
None, 21.72, 37.38, 21.9, 37.0, 7.0, 21.7, 5.1, 1019.8, None, 7.0, 971.0, None, 2022-08-09 13:00:00, None, 971.0
None, 24.01, 37.13, 24.0, 37.0, 8.0, 24.0, 5.1, 1019.8, None, 8.0, 971.0, None, 2022-08-09 14:00:00, None, 971.0
None, 26.05, 32.95, 26.1, 33.0, 9.0, 26.1, 5.1, 1018.7, None, 9.0, 970.0, None, 2022-08-09 15:00:00, None, 970.0
None, 27.54, 25.98, 27.6, 26.0, 7.0, 27.5, 5.1, 1017.6, None, 7.0, 969.0, None, 2022-08-09 16:00:00, None, 969.0
None, 25.76, 34.91, 27.6, 35.0, 10.0, 25.8, 5.1, 1017.7, None, 10.0, 969.0, None, 2022-08-09 17:00:00, None, 969.0
None, 25.6, 36.07, 27.6, 36.0, 9.0, 25.6, 5.1, 1017.8, None, 9.0, 969.0, None, 2022-08-09 18:00:00, None, 969.0
None, 22.89, 40.39, 26.0, 40.0, 9.0, 22.9, 22.9, 1017.8, None, 9.0, 969.0, None, 2022-08-09 19:00:00, None, 969.0
None, 20.1, 60.39, 26.0, 60.0, 12.0, 20.1, 20.2, 1017.9, None, 12.0, 969.0, None, 2022-08-09 20:00:00, None, 969.0
None, 16.87, 69.5, 26.0, 70.0, 11.0, 16.9, 16.9, 1016.8, None, 11.0, 968.0, None, 2022-08-09 21:00:00, None, 968.0
None, 14.56, 80.1, 26.0, 80.0, 11.0, 14.6, 14.6, 1017.8, None, 11.0, 969.0, None, 2022-08-09 22:00:00, None, 969.0
None, 13.02, 87.6, 26.0, 88.0, 11.0, 13.0, 13.0, 1018.8, None, 11.0, 970.0, None, 2022-08-09 23:00:00, None, 970.0
None, 12.0, 90.4, 26.0, 90.0, 10.0, 12.0, 11.9, 1018.8, None, 10.0, 970.0, None, 2022-08-10 00:00:00, None, 970.0
