station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, ACTUAL_WIND_DIRECTION, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, MAXIMUM_AIR_TEMPERATURE, time, WIND_DIRECTION_STD_DEVIATION1, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MAXIMUM_MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1
None, -10.62, None, None, None, None, 2013-04-21 13:00:00, 3.241, None, 0.002, None, 356.1
None, -10.48, None, None, None, None, 2013-04-21 14:00:00, 2.023, None, 0.008, None, 354.7
None, -10.24, None, None, None, None, 2013-04-21 15:00:00, 1.662, None, 0.0, None, 7.42
None, -9.93, None, None, None, None, 2013-04-21 16:00:00, 1.584, None, 0.0, None, 8.9
None, -9.61, None, None, None, None, 2013-04-21 17:00:00, 2.288, None, 0.0, None, 8.39
None, -9.43, None, None, None, None, 2013-04-21 18:00:00, 2.488, None, 0.0, None, 10.45
None, -9.08, None, None, None, None, 2013-04-21 19:00:00, 6.18, None, 0.03, None, 349.2
None, -8.67, None, None, None, None, 2013-04-21 20:00:00, 7.05, None, 0.036, None, 346.4
None, -8.39, None, None, None, None, 2013-04-21 21:00:00, 6.509, None, 0.045, None, 348.8
None, -8.37, None, None, None, None, 2013-04-21 22:00:00, 2.915, None, 0.046, None, 353.1
None, -8.55, None, None, None, None, 2013-04-21 23:00:00, 8.7, None, 0.03, None, 347.6
None, -9.2, None, None, None, None, 2013-04-22 00:00:00, 15.42, None, 0.024, None, 345.9
None, -9.73, None, None, None, None, 2013-04-22 01:00:00, 5.313, None, 0.033, None, 347.9
None, -10.42, None, None, None, None, 2013-04-22 02:00:00, 18.62, None, 0.015, None, 339.0
None, -10.52, None, None, None, None, 2013-04-22 03:00:00, 6.739, None, 0.037, None, 350.2
None, -10.56, None, None, None, None, 2013-04-22 04:00:00, 5.774, None, 0.034, None, 350.3
None, -10.67, None, None, None, None, 2013-04-22 05:00:00, 7.07, None, 0.03, None, 350.0
None, -10.73, None, None, None, None, 2013-04-22 06:00:00, 5.805, None, 0.042, None, 352.6
None, -10.71, None, None, None, None, 2013-04-22 07:00:00, 12.01, None, 0.013, None, 355.0
None, -10.61, None, None, None, None, 2013-04-22 08:00:00, 2.571, None, 0.021, None, 355.2
None, -10.47, None, None, None, None, 2013-04-22 09:00:00, 2.104, None, 0.027, None, 355.4
None, -10.29, None, None, None, None, 2013-04-22 10:00:00, 3.088, None, 0.007, None, 357.1
None, -10.06, None, None, None, None, 2013-04-22 11:00:00, 3.081, None, 0.027, None, 355.8
None, -9.81, None, None, None, None, 2013-04-22 12:00:00, 4.528, None, 0.02, None, 353.8
None, -9.45, None, None, None, None, 2013-04-22 13:00:00, 4.34, None, 0.052, None, 352.4
None, -8.79, None, None, None, None, 2013-04-22 14:00:00, 10.37, None, 0.038, None, 341.8
None, -7.94, None, None, None, None, 2013-04-22 15:00:00, 11.24, None, 0.018, None, 332.1
None, -7.43, None, None, None, None, 2013-04-22 16:00:00, 12.1, None, 0.013, None, 333.4
None, -7.18, None, None, None, None, 2013-04-22 17:00:00, 10.89, None, 0.002, None, 316.3
None, -7.21, None, None, None, None, 2013-04-22 18:00:00, 11.37, None, 0.004, None, 329.5
None, -7.28, None, None, None, None, 2013-04-22 19:00:00, 8.46, None, 0.002, None, 323.7
None, -7.29, None, None, None, None, 2013-04-22 20:00:00, 16.99, None, 0.001, None, 330.6
None, -7.41, None, None, None, None, 2013-04-22 21:00:00, 6.611, None, 0.001, None, 332.3
None, -7.56, None, None, None, None, 2013-04-22 22:00:00, 7.62, None, 0.008, None, 343.6
None, -7.86, None, None, None, None, 2013-04-22 23:00:00, 5.214, None, 0.025, None, 349.1
None, -8.19, None, None, None, None, 2013-04-23 00:00:00, 4.528, None, 0.027, None, 350.4
None, -8.49, None, None, None, None, 2013-04-23 01:00:00, 11.42, None, 0.013, None, 343.4
None, -8.63, None, None, None, None, 2013-04-23 02:00:00, 7.45, None, 0.037, None, 352.8
None, -8.66, None, None, None, None, 2013-04-23 03:00:00, 13.34, None, 0.008, None, 1.262
None, -8.6, None, None, None, None, 2013-04-23 04:00:00, 11.39, None, 0.003, None, 7.11
None, -8.53, None, None, None, None, 2013-04-23 05:00:00, 17.23, None, 0.001, None, 17.42
None, -8.47, None, None, None, None, 2013-04-23 06:00:00, 12.31, None, 0.0, None, 31.11
None, -8.45, None, None, None, None, 2013-04-23 07:00:00, 6.182, None, 0.0, None, 33.59
None, -8.39, None, None, None, None, 2013-04-23 08:00:00, 6.81, None, 0.0, None, 22.67
None, -8.38, None, None, None, None, 2013-04-23 09:00:00, 3.734, None, 0.0, None, 10.86
None, -8.35, None, None, None, None, 2013-04-23 10:00:00, 2.687, None, 0.001, None, 8.81
None, -8.32, None, None, None, None, 2013-04-23 11:00:00, 3.797, None, 0.001, None, 9.44
None, -8.21, None, None, None, None, 2013-04-23 12:00:00, 21.08, None, 0.425, None, 204.5
None, -8.07, None, None, None, None, 2013-04-23 13:00:00, 21.51, None, 1.935, None, 264.3
None, -7.8, None, None, None, None, 2013-04-23 14:00:00, 8.2, None, 6.375, None, 285.0
None, -7.44, None, None, None, None, 2013-04-23 15:00:00, 3.351, None, 10.99, None, 283.1
None, -7.11, None, None, None, None, 2013-04-23 16:00:00, 10.28, None, 12.43, None, 297.0
None, -6.823, None, None, None, None, 2013-04-23 17:00:00, 10.34, None, 7.82, None, 287.0
None, -6.484, None, None, None, None, 2013-04-23 18:00:00, 9.52, None, 11.2, None, 276.0
None, -6.33, None, None, None, None, 2013-04-23 19:00:00, 7.09, None, 13.43, None, 290.1
None, -6.109, None, None, None, None, 2013-04-23 20:00:00, 7.92, None, 15.61, None, 283.7
None, -5.801, None, None, None, None, 2013-04-23 21:00:00, 7.04, None, 19.05, None, 278.3
None, -5.552, None, None, None, None, 2013-04-23 22:00:00, 4.166, None, 22.5, None, 277.3
None, -5.686, None, None, None, None, 2013-04-23 23:00:00, 4.472, None, 21.57, None, 280.8
None, -6.118, None, None, None, None, 2013-04-24 00:00:00, 6.254, None, 20.61, None, 281.5
None, -6.523, None, None, None, None, 2013-04-24 01:00:00, 6.228, None, 23.15, None, 281.4
None, -6.842, None, None, None, None, 2013-04-24 02:00:00, 6.243, None, 30.39, None, 280.8
None, -6.629, None, None, None, None, 2013-04-24 03:00:00, 6.518, None, 33.42, None, 279.3
None, -6.263, None, None, None, None, 2013-04-24 04:00:00, 6.615, None, 37.72, None, 275.3
None, -6.118, None, None, None, None, 2013-04-24 05:00:00, 7.45, None, 23.43, None, 276.4
None, -5.926, None, None, None, None, 2013-04-24 06:00:00, 7.0, None, 24.49, None, 268.9
None, -5.552, None, None, None, None, 2013-04-24 07:00:00, 6.628, None, 27.53, None, 266.3
None, -4.865, None, None, None, None, 2013-04-24 08:00:00, 5.465, None, 32.62, None, 262.4
None, -4.419, None, None, None, None, 2013-04-24 09:00:00, 5.504, None, 33.51, None, 265.6
None, -4.268, None, None, None, None, 2013-04-24 10:00:00, 5.886, None, 27.84, None, 264.3
None, -4.088, None, None, None, None, 2013-04-24 11:00:00, 10.13, None, 31.1, None, 267.7
None, -3.813, None, None, None, None, 2013-04-24 12:00:00, 9.14, None, 36.44, None, 257.9
None, -3.511, None, None, None, None, 2013-04-24 13:00:00, 8.31, None, 35.11, None, 264.0
None, -3.285, None, None, None, None, 2013-04-24 14:00:00, 8.75, None, 30.62, None, 256.9
None, -3.134, None, None, None, None, 2013-04-24 15:00:00, 9.42, None, 33.8, None, 262.0
None, -3.049, None, None, None, None, 2013-04-24 16:00:00, 8.75, None, 37.58, None, 257.8
None, -3.049, None, None, None, None, 2013-04-24 17:00:00, 9.57, None, 36.38, None, 264.7
None, -3.181, None, None, None, None, 2013-04-24 18:00:00, 13.39, None, 37.68, None, 263.5
None, -3.276, None, None, None, None, 2013-04-24 19:00:00, 11.09, None, 41.07, None, 249.3
None, -3.417, None, None, None, None, 2013-04-24 20:00:00, 8.28, None, 34.0, None, 239.6
None, -3.587, None, None, None, None, 2013-04-24 21:00:00, 11.19, None, 28.42, None, 244.4
None, -3.785, None, None, None, None, 2013-04-24 22:00:00, 3.534, None, 24.84, None, 234.4
None, -3.936, None, None, None, None, 2013-04-24 23:00:00, 8.7, None, 15.27, None, 237.5
None, -4.012, None, None, None, None, 2013-04-25 00:00:00, 7.72, None, 0.001, None, 234.3
None, -4.135, None, None, None, None, 2013-04-25 01:00:00, 7.57, None, 0.0, None, 257.9
None, -4.343, None, None, None, None, 2013-04-25 02:00:00, 0.209, None, 0.0, None, 260.9
None, -4.59, None, None, None, None, 2013-04-25 03:00:00, 0.275, None, 0.0, None, 261.0
None, -4.657, None, None, None, None, 2013-04-25 04:00:00, 0.345, None, 0.0, None, 260.7
None, -4.628, None, None, None, None, 2013-04-25 05:00:00, 0.632, None, 0.0, None, 257.7
None, -4.561, None, None, None, None, 2013-04-25 06:00:00, 0.265, None, 0.0, None, 256.9
None, -4.59, None, None, None, None, 2013-04-25 07:00:00, 0.273, None, 0.0, None, 256.9
None, -4.723, None, None, None, None, 2013-04-25 08:00:00, 0.293, None, 0.0, None, 256.8
None, -4.904, None, None, None, None, 2013-04-25 09:00:00, 0.274, None, 0.0, None, 256.7
None, -5.046, None, None, None, None, 2013-04-25 10:00:00, 0.247, None, 0.0, None, 256.7
None, -5.075, None, None, None, None, 2013-04-25 11:00:00, 0.289, None, 0.0, None, 256.6
None, -4.951, None, None, None, None, 2013-04-25 12:00:00, 0.323, None, 0.0, None, 256.4
None, -4.599, None, None, None, None, 2013-04-25 13:00:00, 0.258, None, 0.001, None, 256.5
None, -4.277, None, None, None, None, 2013-04-25 14:00:00, 0.303, None, 0.001, None, 255.3
None, -4.078, None, None, None, None, 2013-04-25 15:00:00, 0.519, None, 0.0, None, 255.3
None, -3.993, None, None, None, None, 2013-04-25 16:00:00, 0.978, None, 0.0, None, 256.1
None, -3.993, None, None, None, None, 2013-04-25 17:00:00, 0.31, None, 0.0, None, 256.9
None, -4.087, None, None, None, None, 2013-04-25 18:00:00, 0.271, None, 0.0, None, 257.4
None, -4.23, None, None, None, None, 2013-04-25 19:00:00, 0.271, None, 0.0, None, 257.4
None, -4.4, None, None, None, None, 2013-04-25 20:00:00, 0.255, None, 0.0, None, 257.6
None, -4.533, None, None, None, None, 2013-04-25 21:00:00, 0.534, None, 0.0, None, 257.4
None, -4.637, None, None, None, None, 2013-04-25 22:00:00, 0.338, None, 0.0, None, 256.2
None, -4.656, None, None, None, None, 2013-04-25 23:00:00, 0.28, None, 0.0, None, 256.3
None, -4.713, None, None, None, None, 2013-04-26 00:00:00, 21.12, None, 35.09, None, 225.2
None, -4.856, None, None, None, None, 2013-04-26 01:00:00, 22.97, None, 45.45, None, 229.6
None, -4.932, None, None, None, None, 2013-04-26 02:00:00, 24.22, None, 38.38, None, 217.7
None, -5.008, None, None, None, None, 2013-04-26 03:00:00, 23.39, None, 38.31, None, 201.6
None, -5.17, None, None, None, None, 2013-04-26 04:00:00, 27.28, None, 37.12, None, 218.4
None, -5.543, None, None, None, None, 2013-04-26 05:00:00, 29.46, None, 37.53, None, 224.8
None, -5.936, None, None, None, None, 2013-04-26 06:00:00, 27.8, None, 37.34, None, 229.4
None, -6.137, None, None, None, None, 2013-04-26 07:00:00, 30.75, None, 33.66, None, 233.8
None, -5.983, None, None, None, None, 2013-04-26 08:00:00, 31.57, None, 32.7, None, 229.5
None, -5.926, None, None, None, None, 2013-04-26 09:00:00, 28.97, None, 40.54, None, 233.4
None, -5.706, None, None, None, None, 2013-04-26 10:00:00, 30.03, None, 41.56, None, 232.4
None, -5.409, None, None, None, None, 2013-04-26 11:00:00, 14.66, None, 49.06, None, 234.3
None, -5.113, None, None, None, None, 2013-04-26 12:00:00, 6.305, None, 53.41, None, 229.6
None, -4.847, None, None, None, None, 2013-04-26 13:00:00, 9.38, None, 65.93, None, 227.3
None, -4.704, None, None, None, None, 2013-04-26 14:00:00, 6.559, None, 68.32, None, 229.3
None, -4.742, None, None, None, None, 2013-04-26 15:00:00, 6.349, None, 62.68, None, 227.7
None, -4.723, None, None, None, None, 2013-04-26 16:00:00, 7.2, None, 60.43, None, 231.8
None, -4.761, None, None, None, None, 2013-04-26 17:00:00, 15.29, None, 58.23, None, 227.3
None, -4.789, None, None, None, None, 2013-04-26 18:00:00, 14.85, None, 57.68, None, 222.6
None, -4.885, None, None, None, None, 2013-04-26 19:00:00, 9.85, None, 59.11, None, 229.9
None, -5.028, None, None, None, None, 2013-04-26 20:00:00, 14.45, None, 58.84, None, 227.7
None, -5.266, None, None, None, None, 2013-04-26 21:00:00, 8.06, None, 52.88, None, 233.5
None, -5.505, None, None, None, None, 2013-04-26 22:00:00, 7.37, None, 59.47, None, 227.2
None, -5.619, None, None, None, None, 2013-04-26 23:00:00, 8.23, None, 53.46, None, 225.2
None, -5.792, None, None, None, None, 2013-04-27 00:00:00, 7.72, None, 50.05, None, 229.1
None, -6.07, None, None, None, None, 2013-04-27 01:00:00, 5.646, None, 51.5, None, 239.1
None, -6.205, None, None, None, None, 2013-04-27 02:00:00, 8.28, None, 38.26, None, 245.9
None, -6.291, None, None, None, None, 2013-04-27 03:00:00, 12.16, None, 23.82, None, 251.6
None, -6.398, None, None, None, None, 2013-04-27 04:00:00, 10.3, None, 0.004, None, 265.8
None, -6.648, None, None, None, None, 2013-04-27 05:00:00, 5.692, None, 0.002, None, 259.7
None, -7.04, None, None, None, None, 2013-04-27 06:00:00, 2.495, None, 0.001, None, 255.8
None, -7.43, None, None, None, None, 2013-04-27 07:00:00, 0.894, None, 0.0, None, 254.4
None, -7.72, None, None, None, None, 2013-04-27 08:00:00, 0.234, None, 0.0, None, 254.0
None, -8.1, None, None, None, None, 2013-04-27 09:00:00, 1.444, None, 0.001, None, 255.4
None, -8.37, None, None, None, None, 2013-04-27 10:00:00, 2.372, None, 0.001, None, 257.1
None, -8.39, None, None, None, None, 2013-04-27 11:00:00, 0.521, None, 0.001, None, 257.9
None, -8.34, None, None, None, None, 2013-04-27 12:00:00, 0.225, None, 0.0, None, 258.7
None, -8.19, None, None, None, None, 2013-04-27 13:00:00, 0.143, None, 0.0, None, 258.7
None, -8.07, None, None, None, None, 2013-04-27 14:00:00, 0.0, None, 0.001, None, 258.8
None, -7.89, None, None, None, None, 2013-04-27 15:00:00, 1.834, None, 0.005, None, 256.8
None, -7.78, None, None, None, None, 2013-04-27 16:00:00, 0.289, None, 0.003, None, 254.1
None, -7.68, None, None, None, None, 2013-04-27 17:00:00, 9.34, None, 0.002, None, 257.0
None, -7.59, None, None, None, None, 2013-04-27 18:00:00, 5.851, None, 0.002, None, 293.4
None, -8.02, None, None, None, None, 2013-04-27 19:00:00, 6.22, None, 0.007, None, 255.8
None, -8.25, None, None, None, None, 2013-04-27 20:00:00, 12.65, None, 0.001, None, 257.6
None, -8.21, None, None, None, None, 2013-04-27 21:00:00, 2.809, None, 0.0, None, 311.1
None, -7.72, None, None, None, None, 2013-04-27 22:00:00, 42.5, None, 0.057, None, 166.0
None, -7.76, None, None, None, None, 2013-04-27 23:00:00, 18.08, None, 0.494, None, 152.4
None, -7.93, None, None, None, None, 2013-04-28 00:00:00, 15.48, None, 0.686, None, 148.7
None, -7.61, None, None, None, None, 2013-04-28 01:00:00, 30.9, None, 0.267, None, 171.0
None, -7.51, None, None, None, None, 2013-04-28 02:00:00, 26.15, None, 0.188, None, 170.7
None, -7.9, None, None, None, None, 2013-04-28 03:00:00, 4.655, None, 0.092, None, 216.2
None, -7.96, None, None, None, None, 2013-04-28 04:00:00, 20.43, None, 0.168, None, 150.6
None, -8.29, None, None, None, None, 2013-04-28 05:00:00, 19.47, None, 0.18, None, 144.5
None, -8.95, None, None, None, None, 2013-04-28 06:00:00, 9.54, None, 0.521, None, 99.5
None, -9.43, None, None, None, None, 2013-04-28 07:00:00, 4.931, None, 0.657, None, 102.6
None, -9.55, None, None, None, None, 2013-04-28 08:00:00, 13.14, None, 0.62, None, 105.6
None, -8.91, None, None, None, None, 2013-04-28 09:00:00, 10.48, None, 0.278, None, 121.7
None, -8.52, None, None, None, None, 2013-04-28 10:00:00, 3.348, None, 0.002, None, 170.9
None, -8.41, None, None, None, None, 2013-04-28 11:00:00, 0.632, None, 0.0, None, 168.4
None, -8.36, None, None, None, None, 2013-04-28 12:00:00, 5.895, None, 0.0, None, 165.7
None, -8.25, None, None, None, None, 2013-04-28 13:00:00, 6.306, None, 0.0, None, 154.9
None, -8.17, None, None, None, None, 2013-04-28 14:00:00, 1.023, None, 0.0, None, 148.8
None, -8.11, None, None, None, None, 2013-04-28 15:00:00, 5.282, None, 0.0, None, 153.7
None, -8.11, None, None, None, None, 2013-04-28 16:00:00, 1.256, None, 0.0, None, 150.9
None, -8.05, None, None, None, None, 2013-04-28 17:00:00, 1.166, None, 0.0, None, 149.9
None, -7.84, None, None, None, None, 2013-04-28 18:00:00, 6.039, None, 0.001, None, 141.5
None, -7.83, None, None, None, None, 2013-04-28 19:00:00, 1.124, None, 0.0, None, 140.0
None, -7.82, None, None, None, None, 2013-04-28 20:00:00, 1.503, None, 0.0, None, 137.2
None, -7.62, None, None, None, None, 2013-04-28 21:00:00, 8.62, None, 0.179, None, 111.5
None, -7.62, None, None, None, None, 2013-04-28 22:00:00, 2.78, None, 0.117, None, 106.5
None, -7.66, None, None, None, None, 2013-04-28 23:00:00, 0.198, None, 0.001, None, 102.4
None, -7.7, None, None, None, None, 2013-04-29 00:00:00, 0.304, None, 0.0, None, 102.3
None, -7.72, None, None, None, None, 2013-04-29 01:00:00, 0.239, None, 0.0, None, 102.2
None, -7.7, None, None, None, None, 2013-04-29 02:00:00, 0.239, None, 0.0, None, 102.2
None, -7.68, None, None, None, None, 2013-04-29 03:00:00, 32.48, None, 0.005, None, 330.7
None, -7.68, None, None, None, None, 2013-04-29 04:00:00, 9.13, None, 0.01, None, 326.3
None, -7.72, None, None, None, None, 2013-04-29 05:00:00, 5.945, None, 0.012, None, 337.8
None, -7.85, None, None, None, None, 2013-04-29 06:00:00, 1.197, None, 0.055, None, 354.1
None, -7.94, None, None, None, None, 2013-04-29 07:00:00, 0.0, None, 0.062, None, 354.6
None, -8.01, None, None, None, None, 2013-04-29 08:00:00, 0.0, None, 0.066, None, 354.6
None, -8.03, None, None, None, None, 2013-04-29 09:00:00, 0.0, None, 0.071, None, 354.6
None, -8.07, None, None, None, None, 2013-04-29 10:00:00, 0.0, None, 0.071, None, 354.6
None, -8.04, None, None, None, None, 2013-04-29 11:00:00, 0.0, None, 0.071, None, 354.6
None, -8.04, None, None, None, None, 2013-04-29 12:00:00, 0.0, None, 0.071, None, 354.6
None, -8.02, None, None, None, None, 2013-04-29 13:00:00, 0.0, None, 0.071, None, 354.6
None, -8.02, None, None, None, None, 2013-04-29 14:00:00, 0.0, None, 0.066, None, 354.6
None, -8.06, None, None, None, None, 2013-04-29 15:00:00, 0.0, None, 0.048, None, 354.6
None, -8.15, None, None, None, None, 2013-04-29 16:00:00, 3.013, None, 0.0, None, 4.339
None, -8.19, None, None, None, None, 2013-04-29 17:00:00, 2.824, None, 0.0, None, 3.694
None, -8.25, None, None, None, None, 2013-04-29 18:00:00, 2.068, None, 0.002, None, 355.4
None, -8.27, None, None, None, None, 2013-04-29 19:00:00, 0.553, None, 0.032, None, 354.4
None, -8.18, None, None, None, None, 2013-04-29 20:00:00, 0.417, None, 0.038, None, 354.3
None, -8.13, None, None, None, None, 2013-04-29 21:00:00, 1.233, None, 0.026, None, 354.4
None, -8.08, None, None, None, None, 2013-04-29 22:00:00, 1.089, None, 0.008, None, 354.8
None, -8.04, None, None, None, None, 2013-04-29 23:00:00, 0.289, None, 0.0, None, 5.519
None, -7.99, None, None, None, None, 2013-04-30 00:00:00, 0.234, None, 0.0, None, 5.522
None, -7.95, None, None, None, None, 2013-04-30 01:00:00, 0.271, None, 0.0, None, 5.439
None, -7.89, None, None, None, None, 2013-04-30 02:00:00, 0.267, None, 0.0, None, 5.427
None, -7.85, None, None, None, None, 2013-04-30 03:00:00, 0.267, None, 0.0, None, 5.424
None, -7.81, None, None, None, None, 2013-04-30 04:00:00, 0.234, None, 0.0, None, 5.424
None, -7.85, None, None, None, None, 2013-04-30 05:00:00, 0.277, None, 0.0, None, 5.418
None, -7.98, None, None, None, None, 2013-04-30 06:00:00, 1.046, None, 0.0, None, 4.045
None, -8.19, None, None, None, None, 2013-04-30 07:00:00, 0.648, None, 0.0, None, 1.906
None, -8.45, None, None, None, None, 2013-04-30 08:00:00, 0.295, None, 0.031, None, 353.3
None, -8.57, None, None, None, None, 2013-04-30 09:00:00, 0.0, None, 0.05, None, 353.1
None, -8.69, None, None, None, None, 2013-04-30 10:00:00, 0.0, None, 0.058, None, 353.1
None, -8.81, None, None, None, None, 2013-04-30 11:00:00, 0.633, None, 0.052, None, 353.4
None, -8.92, None, None, None, None, 2013-04-30 12:00:00, 0.304, None, 0.048, None, 353.4
None, -9.01, None, None, None, None, 2013-04-30 13:00:00, 0.0, None, 0.051, None, 353.3
None, -9.11, None, None, None, None, 2013-04-30 14:00:00, 0.134, None, 0.046, None, 352.8
None, -9.15, None, None, None, None, 2013-04-30 15:00:00, 12.36, None, 0.022, None, 343.2
None, -9.23, None, None, None, None, 2013-04-30 16:00:00, 9.42, None, 0.004, None, 296.8
None, -9.22, None, None, None, None, 2013-04-30 17:00:00, 1.552, None, 0.002, None, 282.8
None, -9.19, None, None, None, None, 2013-04-30 18:00:00, 0.708, None, 0.0, None, 279.8
None, -9.12, None, None, None, None, 2013-04-30 19:00:00, 0.115, None, 0.0, None, 276.8
None, -9.0, None, None, None, None, 2013-04-30 20:00:00, 0.207, None, 0.0, None, 276.7
None, -8.93, None, None, None, None, 2013-04-30 21:00:00, 0.222, None, 0.0, None, 276.4
None, -8.83, None, None, None, None, 2013-04-30 22:00:00, 0.175, None, 0.0, None, 276.3
None, -8.82, None, None, None, None, 2013-04-30 23:00:00, 0.2, None, 0.0, None, 275.9
None, -8.82, None, None, None, None, 2013-05-01 00:00:00, 0.177, None, 0.0, None, 275.8
None, -8.73, None, None, None, None, 2013-05-01 01:00:00, 0.281, None, 0.0, None, 275.7
None, -8.56, None, None, None, None, 2013-05-01 02:00:00, 2.75, None, 0.0, None, 273.0
None, -8.5, None, None, None, None, 2013-05-01 03:00:00, 15.03, None, 0.005, None, 302.2
None, -8.41, None, None, None, None, 2013-05-01 04:00:00, 8.05, None, 0.014, None, 316.4
None, -8.43, None, None, None, None, 2013-05-01 05:00:00, 3.386, None, 0.013, None, 317.4
None, -8.24, None, None, None, None, 2013-05-01 06:00:00, 4.064, None, 0.009, None, 307.6
None, -7.94, None, None, None, None, 2013-05-01 07:00:00, 6.099, None, 0.002, None, 297.9
None, -7.93, None, None, None, None, 2013-05-01 08:00:00, 67.37, None, 0.0, None, 151.2
None, -8.13, None, None, None, None, 2013-05-01 09:00:00, 8.52, None, 24.52, None, 205.9
None, -8.71, None, None, None, None, 2013-05-01 10:00:00, 10.3, None, 36.68, None, 196.8
None, -9.29, None, None, None, None, 2013-05-01 11:00:00, 10.05, None, 43.2, None, 194.2
None, -9.36, None, None, None, None, 2013-05-01 12:00:00, 10.97, None, 48.62, None, 196.3
None, -8.9, None, None, None, None, 2013-05-01 13:00:00, 5.888, None, 58.05, None, 189.6
None, -8.47, None, None, None, None, 2013-05-01 14:00:00, 6.607, None, 60.55, None, 192.4
None, -7.94, None, None, None, None, 2013-05-01 15:00:00, 7.83, None, 60.67, None, 195.3
None, -7.56, None, None, None, None, 2013-05-01 16:00:00, 11.31, None, 50.13, None, 204.4
None, -7.28, None, None, None, None, 2013-05-01 17:00:00, 11.69, None, 47.38, None, 205.7
None, -6.891, None, None, None, None, 2013-05-01 18:00:00, 14.64, None, 45.09, None, 218.5
None, -6.716, None, None, None, None, 2013-05-01 19:00:00, 6.028, None, 41.7, None, 231.5
None, -6.658, None, None, None, None, 2013-05-01 20:00:00, 11.07, None, 37.12, None, 227.1
None, -6.513, None, None, None, None, 2013-05-01 21:00:00, 11.92, None, 39.05, None, 226.0
None, -6.455, None, None, None, None, 2013-05-01 22:00:00, 4.495, None, 37.76, None, 237.2
None, -6.369, None, None, None, None, 2013-05-01 23:00:00, 4.716, None, 35.77, None, 238.0
None, -6.243, None, None, None, None, 2013-05-02 00:00:00, 3.417, None, 33.85, None, 237.8
None, -6.138, None, None, None, None, 2013-05-02 01:00:00, 3.142, None, 33.46, None, 236.4
None, -6.032, None, None, None, None, 2013-05-02 02:00:00, 3.755, None, 32.65, None, 239.8
None, -5.897, None, None, None, None, 2013-05-02 03:00:00, 3.44, None, 32.93, None, 242.5
None, -5.811, None, None, None, None, 2013-05-02 04:00:00, 3.158, None, 32.95, None, 240.6
None, -5.744, None, None, None, None, 2013-05-02 05:00:00, 7.84, None, 28.01, None, 241.6
None, -5.667, None, None, None, None, 2013-05-02 06:00:00, 6.898, None, 24.37, None, 243.7
None, -5.6, None, None, None, None, 2013-05-02 07:00:00, 14.59, None, 34.05, None, 240.9
None, -5.485, None, None, None, None, 2013-05-02 08:00:00, 17.95, None, 36.26, None, 240.2
None, -5.294, None, None, None, None, 2013-05-02 09:00:00, 20.68, None, 32.74, None, 251.8
None, -5.132, None, None, None, None, 2013-05-02 10:00:00, 15.44, None, 24.65, None, 251.1
None, -4.999, None, None, None, None, 2013-05-02 11:00:00, 6.655, None, 27.29, None, 257.1
None, -4.866, None, None, None, None, 2013-05-02 12:00:00, 7.28, None, 23.33, None, 256.1
None, -4.742, None, None, None, None, 2013-05-02 13:00:00, 6.989, None, 22.91, None, 252.1
None, -4.647, None, None, None, None, 2013-05-02 14:00:00, 8.31, None, 20.59, None, 244.2
None, -4.533, None, None, None, None, 2013-05-02 15:00:00, 3.68, None, 21.21, None, 238.2
None, -4.419, None, None, None, None, 2013-05-02 16:00:00, 8.62, None, 25.16, None, 251.6
None, -4.296, None, None, None, None, 2013-05-02 17:00:00, 14.23, None, 25.86, None, 250.1
None, -4.107, None, None, None, None, 2013-05-02 18:00:00, 14.35, None, 26.82, None, 252.4
None, -3.993, None, None, None, None, 2013-05-02 19:00:00, 13.41, None, 27.47, None, 259.9
None, -3.946, None, None, None, None, 2013-05-02 20:00:00, 12.64, None, 22.9, None, 255.9
None, -3.917, None, None, None, None, 2013-05-02 21:00:00, 11.4, None, 18.61, None, 253.2
None, -3.908, None, None, None, None, 2013-05-02 22:00:00, 11.67, None, 13.02, None, 250.8
None, -3.889, None, None, None, None, 2013-05-02 23:00:00, 8.68, None, 0.0, None, 262.6
None, -3.851, None, None, None, None, 2013-05-03 00:00:00, 3.774, None, 0.0, None, 268.7
None, -3.842, None, None, None, None, 2013-05-03 01:00:00, 3.707, None, 0.0, None, 278.0
None, -3.842, None, None, None, None, 2013-05-03 02:00:00, 2.287, None, 0.0, None, 274.8
None, -3.87, None, None, None, None, 2013-05-03 03:00:00, 0.25, None, 0.0, None, 273.5
None, -3.918, None, None, None, None, 2013-05-03 04:00:00, 0.112, None, 0.0, None, 273.3
None, -3.927, None, None, None, None, 2013-05-03 05:00:00, 6.8, None, 0.0, None, 286.4
None, -3.946, None, None, None, None, 2013-05-03 06:00:00, 3.781, None, 0.0, None, 280.5
None, -3.927, None, None, None, None, 2013-05-03 07:00:00, 0.215, None, 0.0, None, 280.0
None, -3.889, None, None, None, None, 2013-05-03 08:00:00, 0.211, None, 0.0, None, 279.8
None, -3.87, None, None, None, None, 2013-05-03 09:00:00, 0.503, None, 0.0, None, 279.2
None, -3.87, None, None, None, None, 2013-05-03 10:00:00, 0.645, None, 0.0, None, 278.8
None, -3.861, None, None, None, None, 2013-05-03 11:00:00, 0.749, None, 0.0, None, 279.2
