station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp
5.8, None, 0.8, 5.8, None, 2023-04-16 09:00:00, None
8.1, None, 0.8, 8.0, None, 2023-04-16 10:00:00, None
13.6, None, 0.8, 13.6, None, 2023-04-16 11:00:00, None
17.2, None, 0.8, 17.2, None, 2023-04-16 12:00:00, None
15.2, None, 0.8, 17.2, None, 2023-04-16 13:00:00, None
11.7, None, 0.8, 17.2, None, 2023-04-16 14:00:00, None
6.4, None, 0.8, 17.2, None, 2023-04-16 15:00:00, None
5.4, None, 0.8, 17.2, None, 2023-04-16 16:00:00, None
3.6, None, 0.8, 17.2, None, 2023-04-16 17:00:00, None
7.6, None, 0.8, 17.2, None, 2023-04-16 18:00:00, None
7.1, None, 7.1, 7.8, None, 2023-04-16 19:00:00, None
5.0, None, 5.0, 7.8, None, 2023-04-16 20:00:00, None
2.1, None, 2.2, 7.8, None, 2023-04-16 21:00:00, None
0.8, None, 0.8, 7.8, None, 2023-04-16 22:00:00, None
-0.1, None, -0.1, 7.8, None, 2023-04-16 23:00:00, None
-0.9, None, -0.9, 7.8, None, 2023-04-17 00:00:00, None
-1.5, None, -1.5, 7.8, None, 2023-04-17 01:00:00, None
-2.4, None, -2.4, 7.8, None, 2023-04-17 02:00:00, None
-3.3, None, -3.3, 7.8, None, 2023-04-17 03:00:00, None
-3.8, None, -3.9, 7.8, None, 2023-04-17 04:00:00, None
-3.9, None, -3.9, 7.8, None, 2023-04-17 05:00:00, None
-4.3, None, -4.3, 7.8, None, 2023-04-17 06:00:00, None
-4.5, None, -4.5, -4.3, None, 2023-04-17 07:00:00, None
-0.7, None, -4.5, -0.9, None, 2023-04-17 08:00:00, None
7.4, None, -4.5, 7.3, None, 2023-04-17 09:00:00, None
9.9, None, -4.5, 9.8, None, 2023-04-17 10:00:00, None
11.4, None, -4.5, 11.4, None, 2023-04-17 11:00:00, None
12.6, None, -4.5, 12.6, None, 2023-04-17 12:00:00, None
13.9, None, -4.5, 14.0, None, 2023-04-17 13:00:00, None
13.3, None, -4.5, 14.0, None, 2023-04-17 14:00:00, None
13.8, None, -4.5, 14.0, None, 2023-04-17 15:00:00, None
13.9, None, -4.5, 14.1, None, 2023-04-17 16:00:00, None
11.9, None, -4.5, 14.1, None, 2023-04-17 17:00:00, None
9.0, None, -4.5, 14.1, None, 2023-04-17 18:00:00, None
6.9, None, 6.9, 9.1, None, 2023-04-17 19:00:00, None
4.5, None, 4.6, 9.1, None, 2023-04-17 20:00:00, None
2.9, None, 2.9, 9.1, None, 2023-04-17 21:00:00, None
2.0, None, 2.0, 9.1, None, 2023-04-17 22:00:00, None
1.0, None, 1.0, 9.1, None, 2023-04-17 23:00:00, None
0.0, None, 0.0, 9.1, None, 2023-04-18 00:00:00, None
-0.3, None, -0.3, 9.1, None, 2023-04-18 01:00:00, None
-0.3, None, -0.3, 9.1, None, 2023-04-18 02:00:00, None
-0.1, None, -0.3, 9.1, None, 2023-04-18 03:00:00, None
-0.5, None, -0.5, 9.1, None, 2023-04-18 04:00:00, None
-1.1, None, -1.1, 9.1, None, 2023-04-18 05:00:00, None
-1.5, None, -1.4, 9.1, None, 2023-04-18 06:00:00, None
-1.8, None, -1.8, -1.4, None, 2023-04-18 07:00:00, None
-1.3, None, -1.8, -1.3, None, 2023-04-18 08:00:00, None
-0.1, None, -1.8, -0.1, None, 2023-04-18 09:00:00, None
1.8, None, -1.8, 1.7, None, 2023-04-18 10:00:00, None
5.2, None, -1.8, 5.1, None, 2023-04-18 11:00:00, None
9.1, None, -1.8, 9.0, None, 2023-04-18 12:00:00, None
10.0, None, -1.8, 10.1, None, 2023-04-18 13:00:00, None
7.8, None, -1.8, 10.1, None, 2023-04-18 14:00:00, None
7.2, None, -1.8, 10.1, None, 2023-04-18 15:00:00, None
9.0, None, -1.8, 10.1, None, 2023-04-18 16:00:00, None
9.2, None, -1.8, 10.2, None, 2023-04-18 17:00:00, None
8.5, None, -1.8, 10.2, None, 2023-04-18 18:00:00, None
7.4, None, 7.4, 8.5, None, 2023-04-18 19:00:00, None
5.4, None, 5.5, 8.5, None, 2023-04-18 20:00:00, None
1.4, None, 1.4, 8.5, None, 2023-04-18 21:00:00, None
-0.6, None, -0.6, 8.5, None, 2023-04-18 22:00:00, None
-1.8, None, -1.7, 8.5, None, 2023-04-18 23:00:00, None
-2.8, None, -2.8, 8.5, None, 2023-04-19 00:00:00, None
-3.5, None, -3.5, 8.5, None, 2023-04-19 01:00:00, None
-4.1, None, -4.1, 8.5, None, 2023-04-19 02:00:00, None
-4.9, None, -4.9, 8.5, None, 2023-04-19 03:00:00, None
-5.4, None, -5.4, 8.5, None, 2023-04-19 04:00:00, None
-6.0, None, -6.0, 8.5, None, 2023-04-19 05:00:00, None
-6.5, None, -6.5, 8.5, None, 2023-04-19 06:00:00, None
-6.7, None, -6.8, -6.5, None, 2023-04-19 07:00:00, None
-1.9, None, -6.8, -2.1, None, 2023-04-19 08:00:00, None
8.7, None, -6.8, 8.6, None, 2023-04-19 09:00:00, None
13.6, None, -6.8, 13.6, None, 2023-04-19 10:00:00, None
14.4, None, -6.8, 14.4, None, 2023-04-19 11:00:00, None
17.4, None, -6.8, 17.3, None, 2023-04-19 12:00:00, None
17.9, None, -6.8, 17.9, None, 2023-04-19 13:00:00, None
13.6, None, -6.8, 17.9, None, 2023-04-19 14:00:00, None
12.1, None, -6.8, 17.9, None, 2023-04-19 15:00:00, None
13.5, None, -6.8, 17.9, None, 2023-04-19 16:00:00, None
13.6, None, -6.8, 17.9, None, 2023-04-19 17:00:00, None
9.9, None, -6.8, 17.9, None, 2023-04-19 18:00:00, None
8.6, None, 8.4, 9.9, None, 2023-04-19 19:00:00, None
7.1, None, 7.2, 9.9, None, 2023-04-19 20:00:00, None
2.8, None, 2.8, 9.9, None, 2023-04-19 21:00:00, None
0.5, None, 0.5, 9.9, None, 2023-04-19 22:00:00, None
-0.9, None, -0.9, 9.9, None, 2023-04-19 23:00:00, None
-1.7, None, -1.7, 9.9, None, 2023-04-20 00:00:00, None
-5.6, None, -5.7, -5.5, None, 2023-04-20 07:00:00, None
-1.4, None, -5.7, -1.6, None, 2023-04-20 08:00:00, None
8.4, None, -5.7, 8.3, None, 2023-04-20 09:00:00, None
10.4, None, -5.7, 10.4, None, 2023-04-20 10:00:00, None
12.4, None, -5.7, 12.3, None, 2023-04-20 11:00:00, None
14.6, None, -5.7, 14.6, None, 2023-04-20 12:00:00, None
13.7, None, -5.7, 14.8, None, 2023-04-20 13:00:00, None
12.1, None, -5.7, 14.8, None, 2023-04-20 14:00:00, None
10.9, None, -5.7, 14.8, None, 2023-04-20 15:00:00, None
9.3, None, -5.7, 14.8, None, 2023-04-20 16:00:00, None
6.9, None, -5.7, 14.8, None, 2023-04-20 17:00:00, None
4.1, None, -5.7, 14.8, None, 2023-04-20 18:00:00, None
2.5, None, 2.5, 4.1, None, 2023-04-20 19:00:00, None
1.4, None, 1.4, 4.1, None, 2023-04-20 20:00:00, None
0.5, None, 0.6, 4.1, None, 2023-04-20 21:00:00, None
0.0, None, 0.0, 4.1, None, 2023-04-20 22:00:00, None
-0.4, None, -0.4, 4.1, None, 2023-04-20 23:00:00, None
-0.6, None, -0.6, 4.1, None, 2023-04-21 00:00:00, None
-1.0, None, -1.0, 4.1, None, 2023-04-21 01:00:00, None
5.0, None, -2.2, 5.0, None, 2023-04-21 10:00:00, None
7.2, None, -2.2, 7.2, None, 2023-04-21 11:00:00, None
8.3, None, -2.2, 8.6, None, 2023-04-21 12:00:00, None
10.3, None, -2.2, 10.3, None, 2023-04-21 13:00:00, None
9.9, None, -2.2, 10.3, None, 2023-04-21 14:00:00, None
8.4, None, -2.2, 10.3, None, 2023-04-21 15:00:00, None
10.3, None, -2.2, 10.3, None, 2023-04-21 16:00:00, None
9.9, None, -2.2, 10.6, None, 2023-04-21 17:00:00, None
8.2, None, -2.2, 10.6, None, 2023-04-21 18:00:00, None
7.1, None, 7.1, 8.2, None, 2023-04-21 19:00:00, None
5.5, None, 5.5, 8.2, None, 2023-04-21 20:00:00, None
3.1, None, 3.2, 8.2, None, 2023-04-21 21:00:00, None
1.9, None, 2.0, 8.2, None, 2023-04-21 22:00:00, None
1.1, None, 1.1, 8.2, None, 2023-04-21 23:00:00, None
0.8, None, 0.8, 8.2, None, 2023-04-22 00:00:00, None
0.4, None, 0.4, 8.2, None, 2023-04-22 01:00:00, None
-0.4, None, -0.4, 8.2, None, 2023-04-22 02:00:00, None
-1.1, None, -1.1, 8.2, None, 2023-04-22 03:00:00, None
-1.6, None, -1.6, 8.2, None, 2023-04-22 04:00:00, None
-2.4, None, -2.4, 8.2, None, 2023-04-22 05:00:00, None
-2.9, None, -2.9, 8.2, None, 2023-04-22 06:00:00, None
-2.5, None, -2.9, -2.5, None, 2023-04-22 07:00:00, None
-0.8, None, -2.9, -0.9, None, 2023-04-22 08:00:00, None
2.6, None, -2.9, 2.6, None, 2023-04-22 09:00:00, None
8.6, None, -2.9, 8.5, None, 2023-04-22 10:00:00, None
10.6, None, -2.9, 10.6, None, 2023-04-22 11:00:00, None
12.3, None, -2.9, 12.3, None, 2023-04-22 12:00:00, None
13.8, None, -2.9, 13.7, None, 2023-04-22 13:00:00, None
18.2, None, -2.9, 18.2, None, 2023-04-22 14:00:00, None
19.1, None, -2.9, 19.7, None, 2023-04-22 15:00:00, None
19.6, None, -2.9, 19.7, None, 2023-04-22 16:00:00, None
17.4, None, -2.9, 19.7, None, 2023-04-22 17:00:00, None
14.3, None, -2.9, 19.7, None, 2023-04-22 18:00:00, None
10.5, None, 10.6, 14.3, None, 2023-04-22 19:00:00, None
8.7, None, 8.7, 14.3, None, 2023-04-22 20:00:00, None
7.6, None, 7.6, 14.3, None, 2023-04-22 21:00:00, None
6.9, None, 7.0, 14.3, None, 2023-04-22 22:00:00, None
5.9, None, 5.9, 14.3, None, 2023-04-22 23:00:00, None
5.0, None, 5.0, 14.3, None, 2023-04-23 00:00:00, None
4.6, None, 4.6, 14.3, None, 2023-04-23 01:00:00, None
4.4, None, 4.4, 14.3, None, 2023-04-23 02:00:00, None
3.2, None, 3.1, 14.3, None, 2023-04-23 06:00:00, None
3.4, None, 3.2, 3.4, None, 2023-04-23 07:00:00, None
4.0, None, 3.2, 3.9, None, 2023-04-23 08:00:00, None
4.6, None, 3.2, 4.6, None, 2023-04-23 09:00:00, None
6.9, None, 3.2, 6.9, None, 2023-04-23 10:00:00, None
8.2, None, 3.2, 8.2, None, 2023-04-23 11:00:00, None
9.6, None, 3.2, 9.6, None, 2023-04-23 12:00:00, None
10.9, None, 3.2, 10.9, None, 2023-04-23 13:00:00, None
12.7, None, 3.2, 12.6, None, 2023-04-23 14:00:00, None
12.5, None, 3.2, 13.2, None, 2023-04-23 15:00:00, None
10.9, None, 3.2, 13.2, None, 2023-04-23 16:00:00, None
9.9, None, 3.2, 13.2, None, 2023-04-23 17:00:00, None
8.1, None, 3.2, 13.2, None, 2023-04-23 18:00:00, None
6.8, None, 6.8, 8.1, None, 2023-04-23 19:00:00, None
5.1, None, 5.1, 8.1, None, 2023-04-23 20:00:00, None
3.5, None, 3.6, 8.1, None, 2023-04-23 21:00:00, None
2.9, None, 2.9, 8.1, None, 2023-04-23 22:00:00, None
2.4, None, 2.4, 8.1, None, 2023-04-23 23:00:00, None
1.8, None, 1.8, 8.1, None, 2023-04-24 00:00:00, None
1.7, None, 1.7, 8.1, None, 2023-04-24 01:00:00, None
1.6, None, 1.6, 8.1, None, 2023-04-24 02:00:00, None
1.5, None, 1.5, 8.1, None, 2023-04-24 03:00:00, None
1.3, None, 1.3, 8.1, None, 2023-04-24 04:00:00, None
1.1, None, 1.1, 8.1, None, 2023-04-24 05:00:00, None
0.6, None, 0.6, 8.1, None, 2023-04-24 06:00:00, None
0.8, None, 0.5, 0.8, None, 2023-04-24 07:00:00, None
2.4, None, 0.5, 2.4, None, 2023-04-24 08:00:00, None
5.3, None, 0.5, 5.3, None, 2023-04-24 09:00:00, None
9.2, None, 0.5, 9.1, None, 2023-04-24 10:00:00, None
11.8, None, 0.5, 12.0, None, 2023-04-24 11:00:00, None
10.5, None, 0.5, 12.0, None, 2023-04-24 12:00:00, None
11.7, None, 0.5, 12.0, None, 2023-04-24 13:00:00, None
14.7, None, 0.5, 15.1, None, 2023-04-24 14:00:00, None
13.4, None, 0.5, 15.1, None, 2023-04-24 15:00:00, None
15.0, None, 0.5, 15.1, None, 2023-04-24 16:00:00, None
14.4, None, 0.5, 15.3, None, 2023-04-24 17:00:00, None
12.4, None, 0.5, 15.3, None, 2023-04-24 18:00:00, None
12.1, None, 11.9, 12.4, None, 2023-04-24 19:00:00, None
9.6, None, 9.7, 12.4, None, 2023-04-24 20:00:00, None
6.4, None, 6.4, 12.4, None, 2023-04-24 21:00:00, None
4.3, None, 4.3, 12.4, None, 2023-04-24 22:00:00, None
3.2, None, 3.3, 12.4, None, 2023-04-24 23:00:00, None
2.6, None, 2.6, 12.4, None, 2023-04-25 00:00:00, None
2.4, None, 2.4, 12.4, None, 2023-04-25 01:00:00, None
1.9, None, 1.9, 12.4, None, 2023-04-25 02:00:00, None
1.6, None, 1.6, 12.4, None, 2023-04-25 03:00:00, None
1.3, None, 1.3, 12.4, None, 2023-04-25 04:00:00, None
1.2, None, 1.2, 12.4, None, 2023-04-25 05:00:00, None
1.0, None, 1.0, 12.4, None, 2023-04-25 06:00:00, None
0.7, None, 0.6, 1.0, None, 2023-04-25 07:00:00, None
2.7, None, 0.6, 2.7, None, 2023-04-25 08:00:00, None
5.7, None, 0.6, 5.6, None, 2023-04-25 09:00:00, None
7.9, None, 0.6, 7.9, None, 2023-04-25 10:00:00, None
11.3, None, 0.6, 11.2, None, 2023-04-25 11:00:00, None
14.3, None, 0.6, 14.2, None, 2023-04-25 12:00:00, None
16.6, None, 0.6, 16.6, None, 2023-04-25 13:00:00, None
18.8, None, 0.6, 18.8, None, 2023-04-25 14:00:00, None
19.2, None, 0.6, 19.4, None, 2023-04-25 15:00:00, None
18.8, None, 0.6, 19.4, None, 2023-04-25 16:00:00, None
19.3, None, 0.6, 19.4, None, 2023-04-25 17:00:00, None
18.5, None, 0.6, 19.4, None, 2023-04-25 18:00:00, None
17.2, None, 17.3, 18.6, None, 2023-04-25 19:00:00, None
13.5, None, 13.6, 18.6, None, 2023-04-25 20:00:00, None
9.2, None, 9.3, 18.6, None, 2023-04-25 21:00:00, None
7.4, None, 7.5, 18.6, None, 2023-04-25 22:00:00, None
6.1, None, 6.1, 18.6, None, 2023-04-25 23:00:00, None
5.1, None, 5.1, 18.6, None, 2023-04-26 00:00:00, None
4.6, None, 4.6, 18.6, None, 2023-04-26 01:00:00, None
3.3, None, 3.3, 18.6, None, 2023-04-26 02:00:00, None
2.7, None, 2.7, 18.6, None, 2023-04-26 03:00:00, None
2.8, None, 2.7, 18.6, None, 2023-04-26 04:00:00, None
3.0, None, 2.7, 18.6, None, 2023-04-26 05:00:00, None
3.3, None, 2.7, 18.6, None, 2023-04-26 06:00:00, None
3.7, None, 3.3, 3.7, None, 2023-04-26 07:00:00, None
4.9, None, 3.3, 4.9, None, 2023-04-26 08:00:00, None
6.6, None, 3.3, 6.6, None, 2023-04-26 09:00:00, None
9.2, None, 3.3, 9.2, None, 2023-04-26 10:00:00, None
13.4, None, 3.3, 13.4, None, 2023-04-26 11:00:00, None
15.1, None, 3.3, 15.0, None, 2023-04-26 12:00:00, None
17.6, None, 3.3, 17.5, None, 2023-04-26 13:00:00, None
19.5, None, 3.3, 19.5, None, 2023-04-26 14:00:00, None
19.9, None, 3.3, 20.3, None, 2023-04-26 15:00:00, None
18.8, None, 3.3, 20.3, None, 2023-04-26 16:00:00, None
18.2, None, 3.3, 20.3, None, 2023-04-26 17:00:00, None
17.1, None, 3.3, 20.3, None, 2023-04-26 18:00:00, None
16.0, None, 16.0, 17.2, None, 2023-04-26 19:00:00, None
13.6, None, 13.6, 17.2, None, 2023-04-26 20:00:00, None
10.0, None, 10.0, 17.2, None, 2023-04-26 21:00:00, None
7.9, None, 7.9, 17.2, None, 2023-04-26 22:00:00, None
5.9, None, 5.9, 17.2, None, 2023-04-26 23:00:00, None
4.2, None, 4.2, 17.2, None, 2023-04-27 00:00:00, None
3.2, None, 3.2, 17.2, None, 2023-04-27 01:00:00, None
3.0, None, 3.0, 17.2, None, 2023-04-27 02:00:00, None
2.6, None, 2.7, 17.2, None, 2023-04-27 03:00:00, None
1.3, None, 1.3, 17.2, None, 2023-04-27 04:00:00, None
0.4, None, 0.4, 17.2, None, 2023-04-27 05:00:00, None
-0.1, None, -0.1, 17.2, None, 2023-04-27 06:00:00, None
0.5, None, -0.1, 0.4, None, 2023-04-27 07:00:00, None
5.6, None, -0.1, 5.5, None, 2023-04-27 08:00:00, None
12.4, None, -0.1, 12.3, None, 2023-04-27 09:00:00, None
15.3, None, -0.1, 15.3, None, 2023-04-27 10:00:00, None
18.0, None, -0.1, 18.0, None, 2023-04-27 11:00:00, None
20.1, None, -0.1, 20.1, None, 2023-04-27 12:00:00, None
21.7, None, -0.1, 21.7, None, 2023-04-27 13:00:00, None
23.3, None, -0.1, 23.2, None, 2023-04-27 14:00:00, None
23.0, None, -0.1, 23.7, None, 2023-04-27 15:00:00, None
22.7, None, -0.1, 23.7, None, 2023-04-27 16:00:00, None
22.1, None, -0.1, 23.7, None, 2023-04-27 17:00:00, None
21.9, None, -0.1, 23.7, None, 2023-04-27 18:00:00, None
21.1, None, 21.2, 22.0, None, 2023-04-27 19:00:00, None
18.6, None, 18.7, 22.0, None, 2023-04-27 20:00:00, None
13.1, None, 13.1, 22.0, None, 2023-04-27 21:00:00, None
9.3, None, 9.4, 22.0, None, 2023-04-27 22:00:00, None
7.5, None, 7.5, 22.0, None, 2023-04-27 23:00:00, None
6.4, None, 6.4, 22.0, None, 2023-04-28 00:00:00, None
5.7, None, 5.7, 22.0, None, 2023-04-28 01:00:00, None
5.4, None, 5.4, 22.0, None, 2023-04-28 02:00:00, None
5.5, None, 5.4, 22.0, None, 2023-04-28 03:00:00, None
5.3, None, 5.3, 22.0, None, 2023-04-28 04:00:00, None
4.6, None, 4.6, 22.0, None, 2023-04-28 05:00:00, None
4.0, None, 4.0, 22.0, None, 2023-04-28 06:00:00, None
4.1, None, 3.7, 4.0, None, 2023-04-28 07:00:00, None
12.4, None, 3.7, 12.2, None, 2023-04-28 08:00:00, None
21.2, None, 3.7, 21.1, None, 2023-04-28 09:00:00, None
25.7, None, 3.7, 25.6, None, 2023-04-28 10:00:00, None
28.3, None, 3.7, 28.3, None, 2023-04-28 11:00:00, None
30.0, None, 3.7, 30.0, None, 2023-04-28 12:00:00, None
29.1, None, 3.7, 30.0, None, 2023-04-28 13:00:00, None
30.1, None, 3.7, 30.1, None, 2023-04-28 14:00:00, None
30.7, None, 3.7, 30.7, None, 2023-04-28 15:00:00, None
30.2, None, 3.7, 31.1, None, 2023-04-28 16:00:00, None
29.5, None, 3.7, 31.1, None, 2023-04-28 17:00:00, None
28.5, None, 3.7, 31.1, None, 2023-04-28 18:00:00, None
27.4, None, 27.4, 28.5, None, 2023-04-28 19:00:00, None
24.1, None, 24.2, 28.5, None, 2023-04-28 20:00:00, None
17.3, None, 17.4, 28.5, None, 2023-04-28 21:00:00, None
13.1, None, 13.1, 28.5, None, 2023-04-28 22:00:00, None
11.3, None, 11.3, 28.5, None, 2023-04-28 23:00:00, None
10.3, None, 10.3, 28.5, None, 2023-04-29 00:00:00, None
9.6, None, 9.6, 28.5, None, 2023-04-29 01:00:00, None
8.8, None, 8.8, 28.5, None, 2023-04-29 02:00:00, None
8.0, None, 8.0, 28.5, None, 2023-04-29 03:00:00, None
7.2, None, 7.2, 28.5, None, 2023-04-29 04:00:00, None
6.6, None, 6.6, 28.5, None, 2023-04-29 05:00:00, None
6.0, None, 6.0, 28.5, None, 2023-04-29 06:00:00, None
6.6, None, 5.8, 6.5, None, 2023-04-29 07:00:00, None
15.4, None, 5.8, 15.3, None, 2023-04-29 08:00:00, None
23.0, None, 5.8, 22.8, None, 2023-04-29 09:00:00, None
26.9, None, 5.8, 26.9, None, 2023-04-29 10:00:00, None
26.5, None, 5.8, 27.1, None, 2023-04-29 11:00:00, None
26.6, None, 5.8, 27.1, None, 2023-04-29 12:00:00, None
27.9, None, 5.8, 27.9, None, 2023-04-29 13:00:00, None
29.6, None, 5.8, 29.6, None, 2023-04-29 14:00:00, None
29.7, None, 5.8, 29.8, None, 2023-04-29 15:00:00, None
28.7, None, 5.8, 29.8, None, 2023-04-29 16:00:00, None
28.2, None, 5.8, 29.8, None, 2023-04-29 17:00:00, None
27.3, None, 5.8, 29.8, None, 2023-04-29 18:00:00, None
26.3, None, 26.4, 27.3, None, 2023-04-29 19:00:00, None
23.8, None, 23.8, 27.3, None, 2023-04-29 20:00:00, None
18.1, None, 18.2, 27.3, None, 2023-04-29 21:00:00, None
13.7, None, 13.8, 27.3, None, 2023-04-29 22:00:00, None
11.7, None, 11.7, 27.3, None, 2023-04-29 23:00:00, None
10.1, None, 10.2, 27.3, None, 2023-04-30 00:00:00, None
8.8, None, 8.8, 27.3, None, 2023-04-30 01:00:00, None
7.7, None, 7.7, 27.3, None, 2023-04-30 02:00:00, None
7.0, None, 7.0, 27.3, None, 2023-04-30 03:00:00, None
6.6, None, 6.6, 27.3, None, 2023-04-30 04:00:00, None
6.3, None, 6.3, 27.3, None, 2023-04-30 05:00:00, None
5.7, None, 5.7, 27.3, None, 2023-04-30 06:00:00, None
6.9, None, 5.7, 6.8, None, 2023-04-30 07:00:00, None
15.4, None, 5.7, 15.2, None, 2023-04-30 08:00:00, None
22.3, None, 5.7, 22.3, None, 2023-04-30 09:00:00, None
27.3, None, 5.7, 27.2, None, 2023-04-30 10:00:00, None
29.2, None, 5.7, 29.2, None, 2023-04-30 11:00:00, None
31.1, None, 5.7, 31.2, None, 2023-04-30 12:00:00, None
25.1, None, 5.7, 31.2, None, 2023-04-30 13:00:00, None
28.8, None, 5.7, 31.2, None, 2023-04-30 14:00:00, None
30.0, None, 5.7, 31.2, None, 2023-04-30 15:00:00, None
29.8, None, 5.7, 31.2, None, 2023-04-30 16:00:00, None
28.2, None, 5.7, 31.2, None, 2023-04-30 17:00:00, None
24.2, None, 5.7, 31.2, None, 2023-04-30 18:00:00, None
24.3, None, 24.1, 24.5, None, 2023-04-30 19:00:00, None
20.8, None, 20.8, 24.5, None, 2023-04-30 20:00:00, None
15.6, None, 15.7, 24.5, None, 2023-04-30 21:00:00, None
12.5, None, 12.5, 24.5, None, 2023-04-30 22:00:00, None
10.8, None, 10.9, 24.5, None, 2023-04-30 23:00:00, None
10.6, None, 10.5, 24.5, None, 2023-05-01 00:00:00, None
9.8, None, 9.8, 24.5, None, 2023-05-01 01:00:00, None
8.2, None, 8.2, 24.5, None, 2023-05-01 02:00:00, None
8.5, None, 8.1, 24.5, None, 2023-05-01 03:00:00, None
8.1, None, 8.1, 24.5, None, 2023-05-01 04:00:00, None
7.6, None, 7.6, 24.5, None, 2023-05-01 05:00:00, None
7.1, None, 7.1, 24.5, None, 2023-05-01 06:00:00, None
7.2, None, 6.9, 7.2, None, 2023-05-01 07:00:00, None
8.0, None, 6.9, 8.0, None, 2023-05-01 08:00:00, None
9.5, None, 6.9, 9.5, None, 2023-05-01 09:00:00, None
11.1, None, 6.9, 11.1, None, 2023-05-01 10:00:00, None
11.6, None, 6.9, 11.6, None, 2023-05-01 11:00:00, None
13.1, None, 6.9, 13.0, None, 2023-05-01 12:00:00, None
12.5, None, 6.9, 13.5, None, 2023-05-01 13:00:00, None
11.0, None, 6.9, 13.5, None, 2023-05-01 14:00:00, None
11.3, None, 6.9, 13.5, None, 2023-05-01 15:00:00, None
12.8, None, 6.9, 13.5, None, 2023-05-01 16:00:00, None
12.7, None, 6.9, 13.5, None, 2023-05-01 17:00:00, None
11.1, None, 6.9, 13.5, None, 2023-05-01 18:00:00, None
10.8, None, 10.8, 11.2, None, 2023-05-01 19:00:00, None
10.2, None, 10.3, 11.2, None, 2023-05-01 20:00:00, None
9.8, None, 9.8, 11.2, None, 2023-05-01 21:00:00, None
9.6, None, 9.6, 11.2, None, 2023-05-01 22:00:00, None
9.6, None, 9.6, 11.2, None, 2023-05-01 23:00:00, None
9.6, None, 9.6, 11.2, None, 2023-05-02 00:00:00, None
9.3, None, 9.3, 11.2, None, 2023-05-02 01:00:00, None
8.8, None, 8.8, 11.2, None, 2023-05-02 02:00:00, None
8.1, None, 8.1, 11.2, None, 2023-05-02 03:00:00, None
7.3, None, 7.3, 11.2, None, 2023-05-02 04:00:00, None
7.3, None, 7.3, 11.2, None, 2023-05-02 05:00:00, None
7.5, None, 7.3, 11.2, None, 2023-05-02 06:00:00, None
8.3, None, 7.5, 8.3, None, 2023-05-02 07:00:00, None
9.7, None, 7.5, 9.7, None, 2023-05-02 08:00:00, None
10.6, None, 7.5, 10.6, None, 2023-05-02 09:00:00, None
16.4, None, 7.5, 16.3, None, 2023-05-02 10:00:00, None
21.1, None, 7.5, 21.0, None, 2023-05-02 11:00:00, None
24.0, None, 7.5, 24.0, None, 2023-05-02 12:00:00, None
26.8, None, 7.5, 26.8, None, 2023-05-02 13:00:00, None
28.7, None, 7.5, 28.7, None, 2023-05-02 14:00:00, None
29.6, None, 7.5, 29.6, None, 2023-05-02 15:00:00, None
29.2, None, 7.5, 29.7, None, 2023-05-02 16:00:00, None
28.5, None, 7.5, 29.7, None, 2023-05-02 17:00:00, None
27.2, None, 7.5, 29.7, None, 2023-05-02 18:00:00, None
26.1, None, 26.1, 27.2, None, 2023-05-02 19:00:00, None
24.3, None, 24.3, 27.2, None, 2023-05-02 20:00:00, None
18.7, None, 18.8, 27.2, None, 2023-05-02 21:00:00, None
14.7, None, 14.8, 27.2, None, 2023-05-02 22:00:00, None
12.7, None, 12.8, 27.2, None, 2023-05-02 23:00:00, None
11.4, None, 11.5, 27.2, None, 2023-05-03 00:00:00, None
10.5, None, 10.5, 27.2, None, 2023-05-03 01:00:00, None
9.9, None, 9.9, 27.2, None, 2023-05-03 02:00:00, None
9.7, None, 9.7, 27.2, None, 2023-05-03 03:00:00, None
9.1, None, 9.1, 27.2, None, 2023-05-03 04:00:00, None
8.6, None, 8.6, 27.2, None, 2023-05-03 05:00:00, None
8.8, None, 8.6, 27.2, None, 2023-05-03 06:00:00, None
10.7, None, 8.8, 10.6, None, 2023-05-03 07:00:00, None
18.2, None, 8.8, 18.0, None, 2023-05-03 08:00:00, None
23.0, None, 8.8, 22.9, None, 2023-05-03 09:00:00, None
23.5, None, 8.8, 24.3, None, 2023-05-03 10:00:00, None
19.5, None, 8.8, 24.3, None, 2023-05-03 11:00:00, None
18.4, None, 8.8, 24.3, None, 2023-05-03 12:00:00, None
25.4, None, 8.8, 25.3, None, 2023-05-03 13:00:00, None
27.6, None, 8.8, 27.6, None, 2023-05-03 14:00:00, None
26.1, None, 8.8, 27.8, None, 2023-05-03 15:00:00, None
21.2, None, 8.8, 27.8, None, 2023-05-03 16:00:00, None
22.9, None, 8.8, 27.8, None, 2023-05-03 17:00:00, None
24.7, None, 8.8, 27.8, None, 2023-05-03 18:00:00, None
24.0, None, 24.0, 24.7, None, 2023-05-03 19:00:00, None
21.9, None, 22.0, 24.7, None, 2023-05-03 20:00:00, None
17.2, None, 17.3, 24.7, None, 2023-05-03 21:00:00, None
14.4, None, 14.4, 24.7, None, 2023-05-03 22:00:00, None
12.9, None, 12.9, 24.7, None, 2023-05-03 23:00:00, None
11.7, None, 11.7, 24.7, None, 2023-05-04 00:00:00, None
10.6, None, 10.6, 24.7, None, 2023-05-04 01:00:00, None
